Time,NodeID,Alleles,STATE_MALE
1422,1,Y,100735
1423,1,X,100627
1423,1,Y,100627
1424,1,X,100658
1424,1,Y,100658
1425,1,X,100706
1425,1,Y,100706
1426,1,X,100694
1426,1,Y,100694
1427,1,X,100644
1427,1,Y,100644
1428,1,X,100825
1428,1,Y,100825
1429,1,X,100701
1429,1,Y,100701
1430,1,X,100620
1430,1,Y,100620
1431,1,X,100505
1431,1,Y,100505
1432,1,X,100553
1432,1,Y,100553
1433,1,X,100538
1433,1,Y,100538
1434,1,X,100566
1434,1,Y,100566
1435,1,X,100465
1435,1,Y,100465
1436,1,X,100671
1436,1,Y,100671
1437,1,X,100513
1437,1,Y,100513
1438,1,X,100584
1438,1,Y,100584
1439,1,X,100562
1439,1,Y,100562
1440,1,X,100566
1440,1,Y,100566
1441,1,X,100656
1441,1,Y,100656
1442,1,X,100474
1442,1,Y,100474
1443,1,X,100505
1443,1,Y,100505
1444,1,X,100502
1444,1,Y,100502
1445,1,X,100563
1445,1,Y,100563
1446,1,X,100345
1446,1,Y,100345
1447,1,X,100510
1447,1,Y,100510
1448,1,X,100503
1448,1,Y,100503
1449,1,X,100313
1449,1,Y,100313
1450,1,X,100379
1450,1,Y,100379
1451,1,X,100591
1451,1,Y,100591
1452,1,X,100497
1452,1,Y,100497
1453,1,X,100377
1453,1,Y,100377
1454,1,X,100547
1454,1,Y,100547
1455,1,X,100469
1455,1,Y,100469
1456,1,X,100605
1456,1,Y,100605
1457,1,X,100527
1457,1,Y,100527
1458,1,X,100733
1458,1,Y,100733
1459,1,X,100995
1459,1,Y,100995
