Time,NodeID,Genome,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_IMMATURE,STATE_LARVA,STATE_EGG,AvgOocystDurationDays,AvgNumSporozoitesPerVector,NumVectorsWithSporozoites_AA,NumVectorsWithSporozoites_GG,NumVectorsWithSporozoites_Other
363,340461476,X-a2:X-a2,3555,596,2083,876,2312,25097,86150,11.4203,48230,356,579,386
364,340461476,X-a1:X-a1,3214,795,1637,782,2167,22972,75025,9.00171,47195.7,386,765,440
364,340461476,X-a1:X-a2,3378,585,1904,889,2195,23846,80525,11,47915.6,371,543,363
364,340461476,X-a2:X-a1,3420,617,1995,808,2157,23810,76275,11,49684.3,391,580,390
364,340461476,X-a2:X-a2,3481,601,2079,801,2381,25122,83475,11.3326,48395.3,357,582,392
365,340461476,X-a1:X-a1,3197,786,1639,772,2179,22872,77050,9.05092,47228.1,380,751,441
365,340461476,X-a1:X-a2,3352,580,1945,827,2202,23917,83400,11,48021.3,365,536,364
365,340461476,X-a2:X-a1,3374,597,1976,801,2206,23702,78000,11,50716.6,388,564,381
365,340461476,X-a2:X-a2,3482,584,2073,825,2434,25147,87650,11.3839,49613.4,354,568,389
366,340461476,X-a1:X-a1,3220,792,1612,816,2163,22833,74875,8.83559,47051.4,376,761,438
366,340461476,X-a1:X-a2,3321,584,1923,814,2247,24090,75575,11,48277,365,538,372
366,340461476,X-a2:X-a1,3401,629,1932,840,2189,23566,81875,11,49610.7,395,595,410
366,340461476,X-a2:X-a2,3508,599,2048,861,2393,25217,81475,11.3759,48531.4,365,583,391
367,340461476,X-a1:X-a1,3251,812,1622,817,2177,22957,75050,8.97476,46767.5,385,786,449
367,340461476,X-a1:X-a2,3351,607,1907,837,2188,24048,78500,11,48192.5,384,558,389
367,340461476,X-a2:X-a1,3363,631,1909,823,2142,23783,78600,11,48614.5,401,599,406
367,340461476,X-a2:X-a2,3520,600,2061,859,2436,25216,83850,11.3144,49333.5,364,583,397
368,340461476,X-a1:X-a1,3212,790,1652,770,2158,22968,78425,9.00996,46872,364,771,424
368,340461476,X-a1:X-a2,3375,592,1915,868,2203,24045,84875,11,48096.3,375,541,377
368,340461476,X-a2:X-a1,3335,654,1884,797,2224,23715,76625,11,47921.6,420,610,424
368,340461476,X-a2:X-a2,3471,585,2040,846,2420,25127,84675,11.4321,49180.3,350,571,386
369,340461476,X-a1:X-a1,3180,784,1624,772,2144,22959,73525,8.95826,46496.6,370,764,427
369,340461476,X-a1:X-a2,3348,593,1937,818,2275,24114,78575,11,47170.6,377,541,374
369,340461476,X-a2:X-a1,3370,649,1889,832,2236,23522,79175,11,49620.2,443,606,436
369,340461476,X-a2:X-a2,3460,573,2029,858,2382,25220,83525,11.472,48312.2,345,554,381
370,340461476,X-a1:X-a1,3180,766,1620,794,2162,22944,76700,8.9413,45596.2,350,743,419
370,340461476,X-a1:X-a2,3336,590,1932,814,2297,24073,78300,11,47855.9,384,549,380
370,340461476,X-a2:X-a1,3315,654,1885,776,2247,23423,78850,11,48636.8,432,610,424
370,340461476,X-a2:X-a2,3463,574,2039,850,2383,25162,82650,11.3883,48129.6,349,553,387
371,340461476,X-a1:X-a1,3173,748,1643,782,2208,23018,76350,8.93307,45841.4,354,720,415
371,340461476,X-a1:X-a2,3295,578,1927,790,2279,23988,82000,11,49128.4,392,538,380
371,340461476,X-a2:X-a1,3302,654,1873,775,2277,23463,75750,11,48878.2,434,613,418
371,340461476,X-a2:X-a2,3544,607,2019,918,2363,25090,84900,11.3946,48804.3,373,587,415
372,340461476,X-a1:X-a1,3171,733,1665,773,2258,23091,72475,9.03804,46622,341,707,401
372,340461476,X-a1:X-a2,3354,567,1952,835,2215,24095,76375,11,49410.5,383,532,370
372,340461476,X-a2:X-a1,3332,622,1853,857,2191,23380,79175,11,49716.8,399,589,401
372,340461476,X-a2:X-a2,3511,614,2012,885,2332,25078,82875,11.3013,46711.4,381,599,422
373,340461476,X-a1:X-a1,3151,700,1665,786,2242,22945,75975,8.95322,46508.7,325,671,401
373,340461476,X-a1:X-a2,3380,566,1985,829,2207,24002,76575,11,49668.5,370,524,382
373,340461476,X-a2:X-a1,3335,626,1879,830,2212,23561,79725,11,49997.4,409,593,422
373,340461476,X-a2:X-a2,3494,611,2043,840,2311,24984,83625,11.25,47856.9,375,594,414
374,340461476,X-a1:X-a1,3203,725,1682,796,2208,22977,77125,9.12297,46691.8,349,696,419
374,340461476,X-a1:X-a2,3395,572,1970,853,2206,23879,81325,11,48802.2,371,530,380
374,340461476,X-a2:X-a1,3314,608,1896,810,2173,23779,76325,11,51091,393,573,419
374,340461476,X-a2:X-a2,3501,610,2008,883,2338,24987,83325,11.3683,48553.7,368,588,419
375,340461476,X-a1:X-a1,3242,739,1690,813,2240,22998,75400,9.01336,46704.9,348,706,426
375,340461476,X-a1:X-a2,3368,575,1975,818,2303,23879,78550,11,49673.8,379,534,385
375,340461476,X-a2:X-a1,3325,607,1877,841,2173,23702,81050,11,50136.4,391,576,403
375,340461476,X-a2:X-a2,3509,608,2051,850,2349,24905,84500,11.331,47996.5,366,583,423
376,340461476,X-a1:X-a1,3253,730,1715,808,2227,23003,75550,8.97183,45968,338,696,422
376,340461476,X-a1:X-a2,3308,579,1911,818,2323,23798,74400,11,50495.1,379,540,383
376,340461476,X-a2:X-a1,3309,609,1879,821,2222,23628,79650,11,49868.3,396,568,403
376,340461476,X-a2:X-a2,3501,608,2044,849,2377,25031,82800,11.2739,49341.6,367,582,434
377,340461476,X-a1:X-a1,3245,718,1726,801,2231,23021,77975,8.92568,44764.2,325,683,410
377,340461476,X-a1:X-a2,3308,593,1864,851,2339,23695,81975,11,49758.5,389,556,399
377,340461476,X-a2:X-a1,3311,618,1869,824,2288,23577,76025,11,49491.2,410,572,410
377,340461476,X-a2:X-a2,3480,613,2013,854,2427,25085,84325,11.358,48059.8,368,585,433
378,340461476,X-a1:X-a1,3283,736,1713,834,2222,23044,75650,8.88,44906.8,338,701,416
378,340461476,X-a1:X-a2,3362,589,1900,873,2405,23855,77500,11,49160.6,381,557,400
378,340461476,X-a2:X-a1,3302,618,1911,773,2298,23372,79900,11,50741.2,408,576,424
378,340461476,X-a2:X-a2,3526,609,1982,935,2331,25290,83550,11.3714,47758.2,372,583,433
379,340461476,X-a1:X-a1,3334,759,1717,858,2179,22925,77075,9.03328,45482.4,353,722,426
379,340461476,X-a1:X-a2,3427,582,1942,903,2297,24022,78125,11,50665,380,552,404
379,340461476,X-a2:X-a1,3336,600,1923,813,2281,23419,77375,11,51064.8,408,565,412
379,340461476,X-a2:X-a2,3475,605,1974,896,2347,25296,83925,11.344,48953.1,377,584,429
380,340461476,X-a1:X-a1,3285,759,1708,818,2158,22914,76825,9.01919,45360.5,341,722,428
380,340461476,X-a1:X-a2,3378,587,1940,851,2309,23920,82925,11,50653.1,388,553,413
380,340461476,X-a2:X-a1,3369,591,1939,839,2266,23265,76125,11,49820.4,402,553,413
380,340461476,X-a2:X-a2,3463,604,1977,882,2363,25256,81525,11.3935,47921.4,366,581,423
381,340461476,X-a1:X-a1,3322,764,1711,847,2090,22916,77050,9.10769,46018.7,357,725,443
381,340461476,X-a1:X-a2,3439,595,1944,900,2257,24049,78300,11,49973.2,394,554,424
381,340461476,X-a2:X-a1,3389,594,1914,881,2241,23170,80950,11,48049.4,408,548,407
381,340461476,X-a2:X-a2,3529,606,2008,915,2411,25206,82700,11.4387,47642.9,375,588,433
382,340461476,X-a1:X-a1,3323,782,1723,818,2134,22991,76625,9.04237,46560.6,365,742,458
382,340461476,X-a1:X-a2,3450,589,1954,907,2170,24061,78025,11,50081,396,549,424
382,340461476,X-a2:X-a1,3385,603,1920,862,2255,23350,79775,11,48727.6,407,556,417
382,340461476,X-a2:X-a2,3489,607,2025,857,2478,25192,86375,11.394,47573.7,372,590,425
383,340461476,X-a1:X-a1,3334,804,1705,825,2201,22867,80275,9.01786,47081.1,377,769,477
383,340461476,X-a1:X-a2,3381,574,1982,825,2243,23881,84325,11,49883.3,406,532,423
383,340461476,X-a2:X-a1,3348,600,1897,851,2237,23247,78275,11,49227.6,407,557,431
383,340461476,X-a2:X-a2,3505,601,2000,904,2433,25194,82825,11.2494,46539,360,580,411
384,340461476,X-a1:X-a1,3332,791,1734,807,2224,23038,77325,8.94077,47388.5,377,759,465
384,340461476,X-a1:X-a2,3372,583,1905,884,2237,23935,78525,11,48008.4,399,532,422
384,340461476,X-a2:X-a1,3363,600,1910,853,2234,23136,77825,11,48880.7,406,556,428
384,340461476,X-a2:X-a2,3535,597,2018,920,2401,25044,81325,11.3929,46203.5,349,570,415
385,340461476,X-a1:X-a1,3263,813,1679,771,2214,23058,79725,8.98587,46001.1,385,776,477
385,340461476,X-a1:X-a2,3414,591,1943,880,2225,23928,80275,11,47567.7,393,538,420
385,340461476,X-a2:X-a1,3354,606,1914,834,2207,23295,81875,11,48139.3,410,563,433
385,340461476,X-a2:X-a2,3624,614,2022,988,2345,25010,89925,11.2987,47230,366,585,429
386,340461476,X-a1:X-a1,3296,824,1628,844,2236,22865,81100,9.05244,45638.2,397,790,494
386,340461476,X-a1:X-a2,3374,592,1972,810,2228,23866,83150,11,47171.3,391,537,415
386,340461476,X-a2:X-a1,3371,610,1887,874,2202,23285,77900,11,48013.5,416,567,436
386,340461476,X-a2:X-a2,3656,617,2092,947,2300,25170,85250,11.3838,46829.4,387,587,440
387,340461476,X-a1:X-a1,3278,809,1613,856,2198,23053,76400,9.07509,45903.5,391,775,486
387,340461476,X-a1:X-a2,3361,589,1938,834,2197,23934,77450,11,47410.3,394,536,423
387,340461476,X-a2:X-a1,3366,596,1919,851,2180,23396,75100,11,49993.7,405,555,431
387,340461476,X-a2:X-a2,3642,612,2052,978,2271,25029,80950,11.3209,46666.1,376,583,434
388,340461476,X-a1:X-a1,3260,789,1600,871,2175,23245,80750,9.09524,45205.6,392,757,476
388,340461476,X-a1:X-a2,3398,579,1965,854,2182,24012,78400,11,48138.7,385,525,417
388,340461476,X-a2:X-a1,3379,582,1952,845,2222,23269,82950,11,50064.2,392,540,412
388,340461476,X-a2:X-a2,3581,585,2055,941,2284,24955,88600,11.3069,46443.7,374,560,410
389,340461476,X-a1:X-a1,3264,792,1614,858,2160,23341,77450,8.98136,46081.4,390,760,484
389,340461476,X-a1:X-a2,3398,553,1991,854,2191,23964,81550,11,48694,369,505,401
389,340461476,X-a2:X-a1,3423,597,1990,836,2265,23370,83750,11,49845.1,404,550,432
389,340461476,X-a2:X-a2,3582,555,2085,942,2269,24971,87050,11.5698,45695.6,345,531,387
390,340461476,X-a1:X-a1,3310,791,1612,907,2102,23257,75900,8.87519,47228.7,384,760,473
390,340461476,X-a1:X-a2,3382,548,1988,846,2246,23764,79400,11,47668,356,496,388
390,340461476,X-a2:X-a1,3444,580,2000,864,2246,23509,75900,11,50055,397,537,418
390,340461476,X-a2:X-a2,3530,579,2116,835,2387,25028,82700,11.3036,46538.1,356,559,398
391,340461476,X-a1:X-a1,3281,783,1642,856,2117,23313,79200,9.04506,47263.2,387,760,471
391,340461476,X-a1:X-a2,3371,564,1940,867,2240,23847,79900,11,48142.7,361,511,391
391,340461476,X-a2:X-a1,3420,575,1975,870,2258,23573,82100,11,50403.4,391,537,422
391,340461476,X-a2:X-a2,3511,588,2066,857,2456,24934,87200,11.3683,45156.6,345,571,406
392,340461476,X-a1:X-a1,3286,784,1681,821,2126,23260,78400,8.85885,46870.5,380,761,459
392,340461476,X-a1:X-a2,3383,573,1952,858,2212,23756,81450,11,47600.4,357,529,391
392,340461476,X-a2:X-a1,3447,581,1951,915,2202,23519,83050,11,50046.7,388,538,423
392,340461476,X-a2:X-a2,3519,598,2046,875,2423,24995,86800,11.3207,44864,360,584,416
393,340461476,X-a1:X-a1,3260,772,1683,805,2168,23114,76900,9.11032,46738.8,377,744,456
393,340461476,X-a1:X-a2,3407,580,1972,855,2262,23704,81600,11,47024.5,357,534,398
393,340461476,X-a2:X-a1,3427,597,1983,847,2158,23701,78100,11,49538.3,394,551,429
393,340461476,X-a2:X-a2,3519,598,2040,881,2460,25068,83700,11.2994,46079.9,352,581,410
394,340461476,X-a1:X-a1,3312,762,1723,827,2130,23184,80550,8.92032,46888.6,373,732,453
394,340461476,X-a1:X-a2,3385,587,1965,833,2275,23680,79900,11,47411.9,369,544,411
394,340461476,X-a2:X-a1,3428,586,1988,854,2175,23607,78650,11,48897.6,380,545,415
394,340461476,X-a2:X-a2,3554,589,2045,920,2442,25248,82500,11.3918,47709.8,351,569,406
395,340461476,X-a1:X-a1,3321,775,1711,835,2118,23299,77600,8.85468,46194,370,743,465
395,340461476,X-a1:X-a2,3411,572,1989,850,2266,23720,82050,11,48049.9,365,533,409
395,340461476,X-a2:X-a1,3426,576,2011,839,2161,23598,79650,11,49121.8,371,533,393
395,340461476,X-a2:X-a2,3606,584,2070,952,2352,25237,85500,11.3758,48286.4,351,563,410
396,340461476,X-a1:X-a1,3284,755,1707,822,2118,23259,77100,9.02139,46344.4,358,728,461
396,340461476,X-a1:X-a2,3374,583,1970,821,2267,23648,82950,11,47494.4,369,538,413
396,340461476,X-a2:X-a1,3396,581,1998,817,2083,23750,78700,11,48163.1,363,536,399
396,340461476,X-a2:X-a2,3581,584,2082,915,2391,25114,86050,11.3151,48496.9,350,563,431
397,340461476,X-a1:X-a1,3303,774,1669,860,2175,23265,80575,8.71795,46075.5,348,753,450
397,340461476,X-a1:X-a2,3357,579,1920,858,2237,23800,80275,11,47835.4,360,535,409
397,340461476,X-a2:X-a1,3403,584,2000,819,2182,23614,82975,11,49262.8,369,539,402
397,340461476,X-a2:X-a2,3613,592,2097,924,2386,25206,82275,11.3545,48769.3,362,573,438
398,340461476,X-a1:X-a1,3294,798,1672,824,2180,23491,73700,8.87044,45694,352,771,471
398,340461476,X-a1:X-a2,3358,560,1934,864,2246,23816,81600,11,47410.5,347,517,389
398,340461476,X-a2:X-a1,3426,612,1970,844,2160,23660,81200,11,47867,380,571,428
398,340461476,X-a2:X-a2,3604,589,2099,916,2391,25043,84600,11.3986,47663.1,359,571,422
399,340461476,X-a1:X-a1,3305,806,1623,876,2251,23197,79025,8.82056,45331.7,344,779,470
399,340461476,X-a1:X-a2,3356,569,1909,878,2271,23879,81625,11,47458.7,347,524,398
399,340461476,X-a2:X-a1,3412,612,1962,838,2171,23641,80825,11,50271.2,394,573,421
399,340461476,X-a2:X-a2,3594,587,2101,906,2346,25117,87925,11.3239,47111.6,365,567,429
400,340461476,X-a1:X-a1,3244,801,1633,810,2342,23278,78675,8.85258,44947,355,771,473
400,340461476,X-a1:X-a2,3353,576,1902,875,2248,23911,80175,11,47318.2,352,531,396
400,340461476,X-a2:X-a1,3354,616,1919,819,2255,23635,79975,11,49700.7,385,577,427
400,340461476,X-a2:X-a2,3605,581,2100,924,2314,25118,81375,11.3355,48195.4,364,559,430
401,340461476,X-a1:X-a1,3283,787,1630,866,2228,23332,75250,8.98658,44321,345,759,460
401,340461476,X-a1:X-a2,3361,576,1926,859,2264,23927,81750,11,47456.7,339,535,385
401,340461476,X-a2:X-a1,3377,621,1891,865,2231,23658,82200,11,49470.8,388,579,431
401,340461476,X-a2:X-a2,3584,572,2075,937,2353,24878,86700,11.2882,47377.3,364,549,419
402,340461476,X-a1:X-a1,3243,775,1630,838,2275,23132,77675,8.81622,44137.5,326,749,443
402,340461476,X-a1:X-a2,3358,581,1935,842,2311,23764,81375,11,46955.7,349,537,391
402,340461476,X-a2:X-a1,3371,611,1916,844,2207,23897,81175,11,49612.6,374,575,426
402,340461476,X-a2:X-a2,3598,551,2102,945,2351,24946,86975,11.3037,47996,346,531,399
403,340461476,X-a1:X-a1,3307,783,1602,922,2226,23076,77575,8.79592,43518.5,325,756,443
403,340461476,X-a1:X-a2,3362,579,1949,834,2259,23928,80175,11,46891.2,346,537,403
403,340461476,X-a2:X-a1,3353,598,1899,856,2219,23910,79975,11,49352.9,363,566,409
403,340461476,X-a2:X-a2,3588,558,2119,911,2391,24957,83075,11.2551,49327,343,535,406
404,340461476,X-a1:X-a1,3356,791,1658,907,2153,23167,72750,8.79004,43943.9,325,772,453
404,340461476,X-a1:X-a2,3349,574,1923,852,2223,24033,78600,11,48841.5,346,533,396
404,340461476,X-a2:X-a1,3364,619,1871,874,2192,23976,79550,11,47785.7,360,583,428
404,340461476,X-a2:X-a2,3616,572,2133,911,2359,24817,84000,11.2452,49002.4,337,556,410
405,340461476,X-a1:X-a1,3277,778,1669,830,2163,23064,80400,8.86074,45732.9,330,759,462
405,340461476,X-a1:X-a2,3334,577,1892,865,2198,23941,82450,11,48188.8,340,541,398
405,340461476,X-a2:X-a1,3347,617,1870,860,2229,23921,81500,11,48072.3,360,581,431
405,340461476,X-a2:X-a2,3625,597,2110,918,2356,24890,86150,11.2472,47302.1,331,576,415
406,340461476,X-a1:X-a1,3358,789,1675,894,2126,23125,77600,8.86278,45886.9,327,766,470
406,340461476,X-a1:X-a2,3382,577,1884,921,2180,23960,78500,11,48075.6,338,543,394
406,340461476,X-a2:X-a1,3289,597,1852,840,2276,23763,82350,11,48580.5,348,558,417
406,340461476,X-a2:X-a2,3624,615,2086,923,2371,25057,85950,11.2946,47210.9,327,593,414
407,340461476,X-a1:X-a1,3383,789,1671,923,2120,23166,75400,8.83677,45945.1,322,761,467
407,340461476,X-a1:X-a2,3345,564,1902,879,2153,23906,80000,11,49863.9,322,527,392
407,340461476,X-a2:X-a1,3300,599,1862,839,2307,23785,76900,11,48306.8,356,564,423
407,340461476,X-a2:X-a2,3657,633,2066,958,2376,24971,83000,11.2436,44713.8,321,609,421
408,340461476,X-a1:X-a1,3331,792,1684,855,2119,23239,80375,8.82185,45738.5,321,765,463
408,340461476,X-a1:X-a2,3328,551,1905,872,2229,23875,80975,11,50386.4,328,505,385
408,340461476,X-a2:X-a1,3323,595,1840,888,2303,23681,82175,11,48775.9,354,563,429
408,340461476,X-a2:X-a2,3645,636,2086,923,2395,25110,83875,11.352,47130.4,332,611,434
409,340461476,X-a1:X-a1,3292,776,1660,856,2135,23369,76225,8.87097,44479.1,318,749,444
409,340461476,X-a1:X-a2,3294,546,1896,852,2223,23913,78225,11,49914.1,325,508,377
409,340461476,X-a2:X-a1,3324,603,1855,866,2202,23728,81625,11,47946.1,351,573,429
409,340461476,X-a2:X-a2,3632,614,2084,934,2396,25051,85425,11.3537,49873.9,340,590,440
410,340461476,X-a1:X-a1,3293,787,1639,867,2196,23252,74425,8.8594,45131.9,324,759,448
410,340461476,X-a1:X-a2,3261,533,1884,844,2213,23934,78025,11,50307.6,303,500,359
410,340461476,X-a2:X-a1,3350,601,1837,912,2214,23803,77825,11,49067.5,344,570,409
410,340461476,X-a2:X-a2,3652,612,2110,930,2367,25056,81825,11.2494,48310.2,339,587,432
411,340461476,X-a1:X-a1,3324,763,1668,893,2204,23103,81850,9.08511,46014.7,327,735,450
411,340461476,X-a1:X-a2,3232,544,1864,824,2221,23914,81900,11,49196.9,305,513,353
411,340461476,X-a2:X-a1,3334,592,1855,887,2166,23933,83550,11,48398.1,344,553,411
411,340461476,X-a2:X-a2,3640,608,2084,948,2363,25050,85400,11.2511,48610.1,337,590,429
412,340461476,X-a1:X-a1,3313,773,1689,851,2279,23047,77325,8.84929,44906.6,325,745,454
412,340461476,X-a1:X-a2,3271,551,1871,849,2250,23807,77775,11,48794.2,298,518,362
412,340461476,X-a2:X-a1,3336,578,1853,905,2168,23874,82125,11,47902.8,333,545,395
412,340461476,X-a2:X-a2,3635,610,2093,932,2377,24966,85175,11.2225,47244.7,326,589,432
413,340461476,X-a1:X-a1,3343,781,1689,873,2308,23011,75450,8.87591,44550.3,329,750,462
413,340461476,X-a1:X-a2,3271,550,1859,862,2242,23855,80050,11,47188.3,284,516,357
413,340461476,X-a2:X-a1,3325,593,1868,864,2197,23818,80600,11,48289,349,552,416
413,340461476,X-a2:X-a2,3625,630,2093,902,2340,24989,83300,11.2883,46069.2,339,607,439
414,340461476,X-a1:X-a1,3404,784,1744,876,2248,23017,80325,8.92169,44392.9,328,750,462
414,340461476,X-a1:X-a2,3265,548,1863,854,2257,23911,82925,11,48131.3,295,514,366
414,340461476,X-a2:X-a1,3324,578,1872,874,2175,23879,81675,11,49690.8,332,535,410
414,340461476,X-a2:X-a2,3607,655,2088,864,2306,24968,84675,11.248,45632.6,358,628,453
415,340461476,X-a1:X-a1,3387,783,1716,888,2285,22994,77925,8.81053,44945.9,325,750,467
415,340461476,X-a1:X-a2,3281,563,1846,872,2296,24017,79525,11,46767.1,293,532,366
415,340461476,X-a2:X-a1,3280,555,1833,892,2189,23758,80375,11,49235.6,323,506,391
415,340461476,X-a2:X-a2,3618,649,2059,910,2265,24916,87575,11.2318,46043.1,346,622,451
416,340461476,X-a1:X-a1,3447,802,1685,960,2199,23091,75400,8.85452,45583.8,340,771,479
416,340461476,X-a1:X-a2,3361,571,1869,921,2242,23928,78950,11,45238.3,294,537,385
416,340461476,X-a2:X-a1,3309,566,1885,858,2180,23708,78800,11,49473.7,335,520,401
416,340461476,X-a2:X-a2,3615,649,2052,914,2221,25068,82750,11.2138,46500,345,626,440
417,340461476,X-a1:X-a1,3474,801,1723,950,2173,23041,79900,8.81664,44851,326,772,478
417,340461476,X-a1:X-a2,3390,574,1934,882,2253,23843,84000,11,46297.4,302,531,403
417,340461476,X-a2:X-a1,3302,573,1863,866,2260,23699,80300,11,48359.2,331,538,397
417,340461476,X-a2:X-a2,3588,613,2078,897,2255,25083,85000,11.3579,46663.7,331,592,417
418,340461476,X-a1:X-a1,3446,803,1753,890,2157,22991,80700,8.88398,44657.3,330,773,482
418,340461476,X-a1:X-a2,3369,556,1912,901,2295,23911,81250,11,48493.1,309,522,395
418,340461476,X-a2:X-a1,3294,559,1859,876,2268,23576,80300,11,47934.7,326,525,393
418,340461476,X-a2:X-a2,3488,614,1998,876,2356,25077,84650,11.1974,45407.3,319,594,409
419,340461476,X-a1:X-a1,3479,799,1755,925,2121,23054,78225,8.76744,45246.2,319,767,481
419,340461476,X-a1:X-a2,3401,549,1928,924,2308,24068,80225,11,47604.2,305,518,383
419,340461476,X-a2:X-a1,3353,569,1869,915,2287,23562,78725,11,48477,327,533,396
419,340461476,X-a2:X-a2,3442,645,1922,875,2422,24978,82925,11.2133,44106,329,625,419
420,340461476,X-a1:X-a1,3455,798,1756,901,2102,23036,79500,8.80515,45054.2,317,763,487
420,340461476,X-a1:X-a2,3375,554,1883,938,2254,24026,84750,11,48596.1,304,524,387
420,340461476,X-a2:X-a1,3362,582,1876,904,2301,23640,79150,11,48860.1,338,545,417
420,340461476,X-a2:X-a2,3442,614,1901,927,2465,24806,86900,11.2328,45720.3,311,592,410
421,340461476,X-a1:X-a1,3417,762,1780,875,2169,23077,81825,9.02784,44781.9,303,728,459
421,340461476,X-a1:X-a2,3393,567,1914,912,2276,24094,85925,11,49159.8,312,528,402
421,340461476,X-a2:X-a1,3377,582,1869,926,2207,23565,79425,11,49387.6,336,547,419
421,340461476,X-a2:X-a2,3447,613,1901,933,2448,25035,81325,11.2651,45358.6,312,594,407
422,340461476,X-a1:X-a1,3405,781,1724,900,2152,23305,77075,8.77586,45599.7,309,750,466
422,340461476,X-a1:X-a2,3397,566,1871,960,2230,24285,81125,11,47887.6,304,524,399
422,340461476,X-a2:X-a1,3379,593,1872,914,2217,23471,77975,11,48283,334,558,412
422,340461476,X-a2:X-a2,3463,620,1907,936,2443,24812,84825,11.3394,45838.3,329,599,432
423,340461476,X-a1:X-a1,3382,810,1696,876,2215,23271,79050,8.90608,45283.8,318,778,484
423,340461476,X-a1:X-a2,3370,557,1870,943,2224,24279,83150,11,49639,308,523,386
423,340461476,X-a2:X-a1,3364,594,1847,923,2162,23370,76250,11,50013.6,351,561,427
423,340461476,X-a2:X-a2,3485,606,1926,953,2463,24699,86350,11.2868,45645.2,321,582,431
424,340461476,X-a1:X-a1,3331,792,1645,894,2280,23218,79925,8.86111,44559.4,322,749,473
424,340461476,X-a1:X-a2,3365,556,1884,925,2335,24234,82175,11,47911.4,289,522,375
424,340461476,X-a2:X-a1,3346,594,1834,918,2156,23349,78625,11,49952.6,344,567,425
424,340461476,X-a2:X-a2,3533,593,1943,997,2362,24803,77675,11.2885,45280.4,313,572,412
425,340461476,X-a1:X-a1,3355,794,1675,886,2288,23251,75775,8.8141,43611.7,312,752,472
425,340461476,X-a1:X-a2,3380,547,1887,946,2354,24223,82625,11,48276,281,519,371
425,340461476,X-a2:X-a1,3303,584,1817,902,2216,23340,77975,11,48175.4,337,555,413
425,340461476,X-a2:X-a2,3504,572,1969,963,2335,24703,82825,11.3813,46247,306,551,391
426,340461476,X-a1:X-a1,3382,812,1684,886,2253,23220,78225,8.79646,44090.9,317,771,489
426,340461476,X-a1:X-a2,3411,547,1916,948,2320,24343,83475,11,48007.5,280,513,372
426,340461476,X-a2:X-a1,3310,568,1805,937,2246,23298,78225,11,48850,329,544,407
426,340461476,X-a2:X-a2,3516,575,1959,982,2293,24684,86975,11.3324,43787.4,296,547,387
427,340461476,X-a1:X-a1,3369,792,1684,893,2257,23294,76400,8.9501,43855.2,312,759,473
427,340461476,X-a1:X-a2,3366,538,1905,923,2295,24327,81950,11,47698.8,275,502,376
427,340461476,X-a2:X-a1,3302,564,1808,930,2272,23205,79550,11,47990.3,337,534,418
427,340461476,X-a2:X-a2,3498,574,1930,994,2273,24794,79100,11.3209,45834.7,291,545,400
428,340461476,X-a1:X-a1,3434,810,1688,936,2157,23320,75875,8.68508,43428.4,307,771,482
428,340461476,X-a1:X-a2,3404,547,1892,965,2204,24543,82725,11,47997.5,278,511,390
428,340461476,X-a2:X-a1,3286,568,1797,921,2263,23374,77525,11,48083.6,338,532,416
428,340461476,X-a2:X-a2,3455,575,1946,934,2333,24586,85175,11.3525,44090.2,293,549,397
429,340461476,X-a1:X-a1,3449,813,1705,931,2162,23172,78325,8.84536,43835.2,315,773,491
429,340461476,X-a1:X-a2,3383,528,1936,919,2208,24591,80875,11,47413.8,285,492,386
429,340461476,X-a2:X-a1,3321,579,1830,912,2277,23240,77325,11,47144,351,542,426
429,340461476,X-a2:X-a2,3434,569,1940,925,2410,24589,83575,11.2308,43759.3,291,549,399
430,340461476,X-a1:X-a1,3403,819,1685,899,2207,23286,77475,8.85563,44445.8,309,778,490
430,340461476,X-a1:X-a2,3317,529,1898,890,2249,24576,82525,11,48046.4,287,503,392
430,340461476,X-a2:X-a1,3344,594,1826,924,2226,23151,80375,11,47295.6,355,555,425
430,340461476,X-a2:X-a2,3390,560,1911,919,2417,24671,79725,11.2388,44643,281,538,396
431,340461476,X-a1:X-a1,3342,793,1647,902,2157,23381,76925,8.81977,44024.5,290,754,473
431,340461476,X-a1:X-a2,3299,533,1861,905,2326,24571,82525,11,48569,299,506,395
431,340461476,X-a2:X-a1,3337,604,1832,901,2230,23261,74525,11,47734.1,359,564,443
431,340461476,X-a2:X-a2,3401,547,1882,972,2434,24517,84025,11.2674,45239.8,266,525,390
432,340461476,X-a1:X-a1,3285,778,1634,873,2232,23368,79375,8.90261,44420.8,297,742,476
432,340461476,X-a1:X-a2,3289,535,1810,944,2386,24566,80725,11,46781.1,293,504,395
432,340461476,X-a2:X-a1,3338,605,1818,915,2242,23089,79175,11,46847.6,350,555,443
432,340461476,X-a2:X-a2,3480,553,1902,1025,2364,24718,81625,11.3274,45060.2,270,526,392
433,340461476,X-a1:X-a1,3308,765,1602,941,2219,23343,78275,8.74051,44087.6,285,736,462
433,340461476,X-a1:X-a2,3314,545,1822,947,2386,24439,78625,11,46963.3,299,510,391
433,340461476,X-a2:X-a1,3428,621,1844,963,2162,23184,78275,11,47503.6,348,563,454
433,340461476,X-a2:X-a2,3507,553,1927,1027,2328,24677,79725,11.314,44609,281,527,388
