Time,NodeID,Alleles,VectorPopulation,STATE_MALE
302,1,Bd,1849,2236
302,1,Bm,0,0
302,1,Bw,97292,121761
302,1,Ce,0,0
302,1,Cm,1760,2209
302,1,Cw,97182,121603
302,1,X,97302,121770
302,1,Y,0,121770
303,1,Ad,877,1127
303,1,Am,313,411
303,1,Aw,96921,121728
303,1,Bd,1835,2219
303,1,Bm,0,0
303,1,Bw,96932,121746
303,1,Ce,0,0
303,1,Cm,1751,2199
303,1,Cw,96812,121594
303,1,X,96939,121752
303,1,Y,0,121752
304,1,Ad,868,1110
304,1,Am,303,395
304,1,Aw,97097,121802
304,1,Bd,1782,2203
304,1,Bm,0,0
304,1,Bw,97106,121820
304,1,Ce,0,0
304,1,Cm,1703,2196
304,1,Cw,97001,121679
304,1,X,97113,121825
304,1,Y,0,121825
305,1,Ad,856,1109
305,1,Am,318,408
305,1,Aw,97016,121515
305,1,Bd,1803,2210
305,1,Bm,0,0
305,1,Bw,97024,121537
305,1,Ce,0,0
305,1,Cm,1715,2179
305,1,Cw,96923,121403
305,1,X,97030,121542
305,1,Y,0,121542
306,1,Ad,847,1108
306,1,Am,325,401
306,1,Aw,97094,121208
306,1,Bd,1732,2158
306,1,Bm,0,0
306,1,Bw,97106,121232
306,1,Ce,0,0
306,1,Cm,1663,2100
306,1,Cw,97011,121106
306,1,X,97111,121237
306,1,Y,0,121237
307,1,Ad,871,1121
307,1,Am,339,417
307,1,Aw,97190,121117
307,1,Bd,1731,2127
307,1,Bm,0,0
307,1,Bw,97206,121145
307,1,Ce,0,0
307,1,Cm,1658,2083
307,1,Cw,97113,121023
307,1,X,97211,121151
307,1,Y,0,121151
308,1,Ad,875,1119
308,1,Am,327,407
308,1,Aw,97260,121193
308,1,Bd,1676,2111
308,1,Bm,0,0
308,1,Bw,97277,121220
308,1,Ce,0,0
308,1,Cm,1653,2075
308,1,Cw,97182,121100
308,1,X,97282,121226
308,1,Y,0,121226
309,1,Ad,902,1100
309,1,Am,350,413
309,1,Aw,97432,121392
309,1,Bd,1642,2092
309,1,Bm,0,0
309,1,Bw,97447,121412
309,1,Ce,0,0
309,1,Cm,1616,2039
309,1,Cw,97371,121290
309,1,X,97453,121419
309,1,Y,0,121419
310,1,Ad,864,1107
310,1,Am,358,418
310,1,Aw,97518,121355
310,1,Bd,1606,2061
310,1,Bm,0,0
310,1,Bw,97535,121378
310,1,Ce,0,0
310,1,Cm,1617,1992
310,1,Cw,97450,121261
310,1,X,97541,121386
310,1,Y,0,121386
311,1,Ad,904,1113
311,1,Am,362,421
311,1,Aw,97579,121173
311,1,Bd,1580,2017
311,1,Bm,0,0
311,1,Bw,97599,121192
311,1,Ce,0,0
311,1,Cm,1629,2020
311,1,Cw,97513,121075
311,1,X,97605,121200
311,1,Y,0,121200
312,1,Ad,876,1111
312,1,Am,374,416
312,1,Aw,97696,121175
312,1,Bd,1531,1937
312,1,Bm,0,0
312,1,Bw,97717,121196
312,1,Ce,0,0
312,1,Cm,1606,1987
312,1,Cw,97628,121076
312,1,X,97722,121202
312,1,Y,0,121202
313,1,Ad,890,1106
313,1,Am,377,422
313,1,Aw,97827,121070
313,1,Bd,1553,1911
313,1,Bm,0,0
313,1,Bw,97846,121088
313,1,Ce,0,0
313,1,Cm,1626,2000
313,1,Cw,97760,120961
313,1,X,97852,121096
313,1,Y,0,121096
314,1,Ad,911,1099
314,1,Am,402,428
314,1,Aw,98138,121178
314,1,Bd,1526,1835
314,1,Bm,0,0
314,1,Bw,98158,121203
314,1,Ce,0,0
314,1,Cm,1638,2040
314,1,Cw,98076,121075
314,1,X,98164,121210
314,1,Y,0,121210
315,1,Ad,919,1113
315,1,Am,396,441
315,1,Aw,98289,121131
315,1,Bd,1546,1812
315,1,Bm,0,0
315,1,Bw,98313,121157
315,1,Ce,0,0
315,1,Cm,1691,2028
315,1,Cw,98223,121034
315,1,X,98319,121164
315,1,Y,0,121164
316,1,Ad,929,1131
316,1,Am,398,426
316,1,Aw,97861,121025
316,1,Bd,1511,1799
316,1,Bm,0,0
316,1,Bw,97886,121050
316,1,Ce,0,0
316,1,Cm,1693,2065
316,1,Cw,97799,120925
316,1,X,97892,121056
316,1,Y,0,121056
317,1,Ad,929,1124
317,1,Am,373,419
317,1,Aw,98046,121407
317,1,Bd,1474,1803
317,1,Bm,0,0
317,1,Bw,98066,121435
317,1,Ce,0,0
317,1,Cm,1721,2065
317,1,Cw,97972,121317
317,1,X,98072,121440
317,1,Y,0,121440
318,1,Ad,951,1105
318,1,Am,395,444
318,1,Aw,97778,121399
318,1,Bd,1470,1781
318,1,Bm,0,0
318,1,Bw,97803,121425
318,1,Ce,0,0
318,1,Cm,1769,2070
318,1,Cw,97703,121296
318,1,X,97810,121431
318,1,Y,0,121431
319,1,Ad,952,1096
319,1,Am,385,458
319,1,Aw,97593,121406
319,1,Bd,1468,1820
319,1,Bm,0,0
319,1,Bw,97616,121429
319,1,Ce,0,0
319,1,Cm,1868,2154
319,1,Cw,97511,121295
319,1,X,97623,121435
319,1,Y,0,121435
320,1,Ad,935,1104
320,1,Am,384,459
320,1,Aw,97603,121208
320,1,Bd,1477,1824
320,1,Bm,0,0
320,1,Bw,97625,121224
320,1,Ce,0,0
320,1,Cm,1910,2220
320,1,Cw,97519,121097
320,1,X,97632,121232
320,1,Y,0,121232
321,1,Ad,934,1111
321,1,Am,369,446
321,1,Aw,97440,121345
321,1,Bd,1469,1834
321,1,Bm,0,0
321,1,Bw,97463,121364
321,1,Ce,0,0
321,1,Cm,1935,2275
321,1,Cw,97352,121230
321,1,X,97470,121373
321,1,Y,0,121373
322,1,Ad,932,1099
322,1,Am,362,460
322,1,Aw,97336,121527
322,1,Bd,1478,1876
322,1,Bm,0,0
322,1,Bw,97366,121548
322,1,Ce,0,0
322,1,Cm,2017,2363
322,1,Cw,97250,121410
322,1,X,97371,121555
322,1,Y,0,121555
323,1,Ad,930,1089
323,1,Am,378,466
323,1,Aw,97223,121471
323,1,Bd,1467,1861
323,1,Bm,0,0
323,1,Bw,97251,121489
323,1,Ce,0,0
323,1,Cm,2036,2406
323,1,Cw,97146,121348
323,1,X,97258,121498
323,1,Y,0,121498
324,1,Ad,900,1104
324,1,Am,352,482
324,1,Aw,97276,121588
324,1,Bd,1488,1910
324,1,Bm,0,0
324,1,Bw,97303,121608
324,1,Ce,0,0
324,1,Cm,2058,2497
324,1,Cw,97192,121459
324,1,X,97309,121617
324,1,Y,0,121617
325,1,Ad,891,1091
325,1,Am,355,481
325,1,Aw,97518,121458
325,1,Bd,1553,1954
325,1,Bm,0,0
325,1,Bw,97539,121474
325,1,Ce,0,0
325,1,Cm,2135,2591
325,1,Cw,97437,121325
325,1,X,97546,121483
325,1,Y,0,121483
326,1,Ad,874,1056
326,1,Am,350,482
326,1,Aw,97378,121397
326,1,Bd,1591,1990
326,1,Bm,0,0
326,1,Bw,97399,121409
326,1,Ce,0,0
326,1,Cm,2188,2603
326,1,Cw,97293,121263
326,1,X,97405,121420
326,1,Y,0,121420
327,1,Ad,880,1048
327,1,Am,368,485
327,1,Aw,97562,121355
327,1,Bd,1643,2021
327,1,Bm,0,0
327,1,Bw,97582,121368
327,1,Ce,0,0
327,1,Cm,2235,2569
327,1,Cw,97476,121229
327,1,X,97591,121380
327,1,Y,0,121380
328,1,Ad,876,1052
328,1,Am,369,480
328,1,Aw,97740,121460
328,1,Bd,1650,2041
328,1,Bm,0,0
328,1,Bw,97760,121475
328,1,Ce,0,0
328,1,Cm,2292,2657
328,1,Cw,97648,121330
328,1,X,97769,121486
328,1,Y,0,121486
329,1,Ad,878,1100
329,1,Am,382,488
329,1,Aw,97782,121613
329,1,Bd,1645,2047
329,1,Bm,0,0
329,1,Bw,97805,121634
329,1,Ce,0,0
329,1,Cm,2324,2724
329,1,Cw,97685,121488
329,1,X,97811,121644
329,1,Y,0,121644
330,1,Ad,889,1101
330,1,Am,387,471
330,1,Aw,97601,121807
330,1,Bd,1652,2090
330,1,Bm,0,0
330,1,Bw,97624,121827
330,1,Ce,0,0
330,1,Cm,2346,2765
330,1,Cw,97502,121678
330,1,X,97631,121838
330,1,Y,0,121838
331,1,Ad,885,1086
331,1,Am,393,480
331,1,Aw,97709,121910
331,1,Bd,1720,2133
331,1,Bm,0,0
331,1,Bw,97733,121932
331,1,Ce,0,0
331,1,Cm,2399,2847
331,1,Cw,97612,121782
331,1,X,97738,121946
331,1,Y,0,121946
332,1,Ad,862,1115
332,1,Am,396,478
332,1,Aw,97755,122204
332,1,Bd,1696,2126
332,1,Bm,0,0
332,1,Bw,97775,122227
332,1,Ce,0,0
332,1,Cm,2373,2856
332,1,Cw,97646,122081
332,1,X,97780,122238
332,1,Y,0,122238
333,1,Ad,854,1094
333,1,Am,370,478
333,1,Aw,97567,121963
333,1,Bd,1708,2124
333,1,Bm,0,0
333,1,Bw,97584,121985
333,1,Ce,0,0
333,1,Cm,2381,2821
333,1,Cw,97453,121846
333,1,X,97589,121996
333,1,Y,0,121996
334,1,Ad,831,1075
334,1,Am,383,489
334,1,Aw,97408,121885
334,1,Bd,1710,2139
334,1,Bm,0,0
334,1,Bw,97424,121910
334,1,Ce,0,0
334,1,Cm,2393,2833
334,1,Cw,97303,121771
334,1,X,97428,121922
334,1,Y,0,121922
335,1,Ad,871,1111
335,1,Am,407,502
335,1,Aw,97285,121633
335,1,Bd,1673,2134
335,1,Bm,0,0
335,1,Bw,97302,121658
335,1,Ce,0,0
335,1,Cm,2361,2852
335,1,Cw,97180,121529
335,1,X,97305,121670
335,1,Y,0,121670
336,1,Ad,860,1079
336,1,Am,398,499
336,1,Aw,97189,121807
336,1,Bd,1684,2115
336,1,Bm,0,0
336,1,Bw,97206,121827
336,1,Ce,0,0
336,1,Cm,2334,2819
336,1,Cw,97081,121702
336,1,X,97209,121839
336,1,Y,0,121839
337,1,Ad,865,1082
337,1,Am,396,486
337,1,Aw,97067,121638
337,1,Bd,1683,2113
337,1,Bm,0,0
337,1,Bw,97083,121658
337,1,Ce,0,0
337,1,Cm,2334,2854
337,1,Cw,96956,121536
337,1,X,97086,121670
337,1,Y,0,121670
338,1,Ad,875,1070
338,1,Am,401,502
338,1,Aw,97369,121428
338,1,Bd,1697,2047
338,1,Bm,0,0
338,1,Bw,97383,121450
338,1,Ce,0,0
338,1,Cm,2315,2845
338,1,Cw,97257,121322
338,1,X,97387,121460
338,1,Y,0,121460
339,1,Ad,846,1045
339,1,Am,399,495
339,1,Aw,97184,121504
339,1,Bd,1710,2040
339,1,Bm,0,0
339,1,Bw,97196,121520
339,1,Ce,0,0
339,1,Cm,2305,2821
339,1,Cw,97073,121390
339,1,X,97202,121533
339,1,Y,0,121533
340,1,Ad,851,1058
340,1,Am,393,498
340,1,Aw,97243,121708
340,1,Bd,1715,2040
340,1,Bm,0,0
340,1,Bw,97257,121728
340,1,Ce,0,0
340,1,Cm,2308,2837
340,1,Cw,97142,121595
340,1,X,97262,121741
340,1,Y,0,121741
341,1,Ad,853,1083
341,1,Am,399,505
341,1,Aw,97267,121648
341,1,Bd,1645,1997
341,1,Bm,0,0
341,1,Bw,97285,121669
341,1,Ce,0,0
341,1,Cm,2338,2850
341,1,Cw,97178,121530
341,1,X,97291,121681
341,1,Y,0,121681
342,1,Ad,872,1091
342,1,Am,400,499
342,1,Aw,97362,121837
342,1,Bd,1634,1980
342,1,Bm,0,0
342,1,Bw,97382,121865
342,1,Ce,0,0
342,1,Cm,2336,2847
342,1,Cw,97278,121721
342,1,X,97389,121875
342,1,Y,0,121875
343,1,Ad,894,1085
343,1,Am,411,495
343,1,Aw,97509,121643
343,1,Bd,1592,1969
343,1,Bm,0,0
343,1,Bw,97532,121671
343,1,Ce,0,0
343,1,Cm,2354,2825
343,1,Cw,97432,121527
343,1,X,97539,121680
343,1,Y,0,121680
344,1,Ad,882,1096
344,1,Am,439,522
344,1,Aw,97687,121705
344,1,Bd,1567,1923
344,1,Bm,0,0
344,1,Bw,97712,121735
344,1,Ce,0,0
344,1,Cm,2376,2857
344,1,Cw,97612,121588
344,1,X,97718,121744
344,1,Y,0,121744
345,1,Ad,857,1113
345,1,Am,437,518
345,1,Aw,97663,121473
345,1,Bd,1523,1910
345,1,Bm,0,0
345,1,Bw,97687,121506
345,1,Ce,0,0
345,1,Cm,2366,2860
345,1,Cw,97587,121358
345,1,X,97693,121513
345,1,Y,0,121513
346,1,Ad,864,1128
346,1,Am,441,514
346,1,Aw,97562,121636
346,1,Bd,1533,1936
346,1,Bm,0,0
346,1,Bw,97590,121671
346,1,Ce,0,0
346,1,Cm,2448,2910
346,1,Cw,97487,121523
346,1,X,97596,121679
346,1,Y,0,121679
347,1,Ad,862,1129
347,1,Am,455,510
347,1,Aw,97488,121672
347,1,Bd,1510,1933
347,1,Bm,0,0
347,1,Bw,97518,121706
347,1,Ce,0,0
347,1,Cm,2474,2962
347,1,Cw,97416,121558
347,1,X,97524,121713
347,1,Y,0,121713
348,1,Ad,854,1128
348,1,Am,447,495
348,1,Aw,97627,121530
348,1,Bd,1516,1924
348,1,Bm,0,0
348,1,Bw,97654,121566
348,1,Ce,0,0
348,1,Cm,2464,3008
348,1,Cw,97564,121410
348,1,X,97663,121575
348,1,Y,0,121575
349,1,Ad,841,1113
349,1,Am,449,500
349,1,Aw,97685,121577
349,1,Bd,1525,1901
349,1,Bm,0,0
349,1,Bw,97714,121613
349,1,Ce,0,0
349,1,Cm,2468,2993
349,1,Cw,97620,121456
349,1,X,97721,121621
349,1,Y,0,121621
350,1,Ad,834,1121
350,1,Am,441,509
350,1,Aw,97564,121610
350,1,Bd,1490,1881
350,1,Bm,0,0
350,1,Bw,97591,121642
350,1,Ce,0,0
350,1,Cm,2462,3066
350,1,Cw,97500,121480
350,1,X,97599,121649
350,1,Y,0,121649
351,1,Ad,853,1107
351,1,Am,443,514
351,1,Aw,97915,121436
351,1,Bd,1506,1913
351,1,Bm,0,0
351,1,Bw,97937,121465
351,1,Ce,0,0
351,1,Cm,2515,3101
351,1,Cw,97841,121299
351,1,X,97945,121474
351,1,Y,0,121474
352,1,Ad,852,1127
352,1,Am,420,516
352,1,Aw,97795,121422
352,1,Bd,1499,1915
352,1,Bm,0,0
352,1,Bw,97815,121453
352,1,Ce,0,0
352,1,Cm,2489,3093
352,1,Cw,97719,121299
352,1,X,97824,121460
352,1,Y,0,121460
353,1,Ad,850,1120
353,1,Am,415,531
353,1,Aw,97824,121289
353,1,Bd,1520,1909
353,1,Bm,0,0
353,1,Bw,97843,121322
353,1,Ce,0,0
353,1,Cm,2553,3201
353,1,Cw,97744,121174
353,1,X,97853,121329
353,1,Y,0,121329
354,1,Ad,836,1090
354,1,Am,408,531
354,1,Aw,97714,121115
354,1,Bd,1542,1921
354,1,Bm,0,0
354,1,Bw,97730,121147
354,1,Ce,0,0
354,1,Cm,2565,3270
354,1,Cw,97624,121003
354,1,X,97740,121155
354,1,Y,0,121155
355,1,Ad,848,1082
355,1,Am,402,517
355,1,Aw,97595,121119
355,1,Bd,1513,1919
355,1,Bm,0,0
355,1,Bw,97615,121138
355,1,Ce,0,0
355,1,Cm,2566,3311
355,1,Cw,97507,120996
355,1,X,97622,121151
355,1,Y,0,121151
356,1,Ad,872,1083
356,1,Am,395,521
356,1,Aw,97645,121205
356,1,Bd,1535,1954
356,1,Bm,0,0
356,1,Bw,97665,121224
356,1,Ce,0,0
356,1,Cm,2611,3374
356,1,Cw,97573,121069
356,1,X,97671,121235
356,1,Y,0,121235
357,1,Ad,881,1102
357,1,Am,409,523
357,1,Aw,97545,120989
357,1,Bd,1530,1951
357,1,Bm,0,0
357,1,Bw,97569,121006
357,1,Ce,0,0
357,1,Cm,2625,3413
357,1,Cw,97478,120850
357,1,X,97575,121019
357,1,Y,0,121019
358,1,Ad,893,1097
358,1,Am,444,555
358,1,Aw,97601,120969
358,1,Bd,1523,1930
358,1,Bm,0,0
358,1,Bw,97628,120986
358,1,Ce,0,0
358,1,Cm,2694,3415
358,1,Cw,97526,120831
358,1,X,97634,120998
358,1,Y,0,120998
359,1,Ad,882,1075
359,1,Am,450,544
359,1,Aw,97402,120936
359,1,Bd,1520,1933
359,1,Bm,0,0
359,1,Bw,97426,120950
359,1,Ce,0,0
359,1,Cm,2666,3407
359,1,Cw,97326,120795
359,1,X,97433,120965
359,1,Y,0,120965
360,1,Ad,863,1057
360,1,Am,466,569
360,1,Aw,97432,121164
360,1,Bd,1553,1955
360,1,Bm,0,0
360,1,Bw,97452,121178
360,1,Ce,0,0
360,1,Cm,2772,3478
360,1,Cw,97345,121021
360,1,X,97458,121192
360,1,Y,0,121192
361,1,Ad,885,1049
361,1,Am,473,582
361,1,Aw,97490,121046
361,1,Bd,1519,1954
361,1,Bm,0,0
361,1,Bw,97513,121065
361,1,Ce,0,0
361,1,Cm,2780,3515
361,1,Cw,97403,120897
361,1,X,97518,121077
361,1,Y,0,121077
362,1,Ad,876,1062
362,1,Am,442,585
362,1,Aw,97111,120986
362,1,Bd,1562,1979
362,1,Bm,0,0
362,1,Bw,97132,121002
362,1,Ce,0,0
362,1,Cm,2746,3493
362,1,Cw,97019,120835
362,1,X,97138,121015
362,1,Y,0,121015
363,1,Ad,864,1035
363,1,Am,464,582
363,1,Aw,97030,121066
363,1,Bd,1598,1970
363,1,Bm,0,0
363,1,Bw,97051,121083
363,1,Ce,0,0
363,1,Cm,2809,3517
363,1,Cw,96940,120918
363,1,X,97058,121095
363,1,Y,0,121095
364,1,Ad,881,1054
364,1,Am,446,596
364,1,Aw,96826,121374
364,1,Bd,1586,1996
364,1,Bm,0,0
364,1,Bw,96847,121391
364,1,Ce,0,0
364,1,Cm,2851,3586
364,1,Cw,96731,121216
364,1,X,96853,121401
364,1,Y,0,121401
365,1,Ad,860,1059
365,1,Am,460,571
365,1,Aw,97125,121154
365,1,Bd,1601,1985
365,1,Bm,0,0
365,1,Bw,97147,121172
365,1,Ce,0,0
365,1,Cm,2849,3605
365,1,Cw,97027,120999
365,1,X,97153,121182
365,1,Y,0,121182
366,1,Ad,822,1066
366,1,Am,444,590
366,1,Aw,97295,121273
366,1,Bd,1591,2004
366,1,Bm,0,0
366,1,Bw,97313,121292
366,1,Ce,0,0
366,1,Cm,2883,3642
366,1,Cw,97188,121125
366,1,X,97318,121303
366,1,Y,0,121303
367,1,Ad,811,1049
367,1,Am,450,598
367,1,Aw,97561,121140
367,1,Bd,1593,1995
367,1,Bm,0,0
367,1,Bw,97576,121161
367,1,Ce,0,0
367,1,Cm,2835,3692
367,1,Cw,97455,120998
367,1,X,97581,121171
367,1,Y,0,121171
368,1,Ad,826,1080
368,1,Am,446,591
368,1,Aw,97793,121111
368,1,Bd,1607,2003
368,1,Bm,0,0
368,1,Bw,97810,121134
368,1,Ce,0,0
368,1,Cm,2832,3695
368,1,Cw,97699,120976
368,1,X,97816,121144
368,1,Y,0,121144
369,1,Ad,847,1115
369,1,Am,479,591
369,1,Aw,98190,121316
369,1,Bd,1570,2005
369,1,Bm,0,0
369,1,Bw,98206,121346
369,1,Ce,0,0
369,1,Cm,2855,3704
369,1,Cw,98097,121189
369,1,X,98213,121354
369,1,Y,0,121354
370,1,Ad,883,1106
370,1,Am,490,587
370,1,Aw,98060,121164
370,1,Bd,1545,1983
370,1,Bm,0,0
370,1,Bw,98079,121195
370,1,Ce,0,0
370,1,Cm,2845,3626
370,1,Cw,97971,121045
370,1,X,98086,121203
370,1,Y,0,121203
371,1,Ad,849,1104
371,1,Am,458,587
371,1,Aw,97892,121054
371,1,Bd,1553,1978
371,1,Bm,0,0
371,1,Bw,97908,121088
371,1,Ce,0,0
371,1,Cm,2820,3625
371,1,Cw,97807,120945
371,1,X,97913,121096
371,1,Y,0,121096
372,1,Ad,837,1108
372,1,Am,474,595
372,1,Aw,97937,121255
372,1,Bd,1561,1980
372,1,Bm,0,0
372,1,Bw,97951,121289
372,1,Ce,0,0
372,1,Cm,2894,3669
372,1,Cw,97837,121140
372,1,X,97957,121295
372,1,Y,0,121295
373,1,Ad,831,1084
373,1,Am,479,601
373,1,Aw,97991,121058
373,1,Bd,1581,1986
373,1,Bm,0,0
373,1,Bw,98008,121090
373,1,Ce,0,0
373,1,Cm,2907,3691
373,1,Cw,97881,120945
373,1,X,98012,121096
373,1,Y,0,121096
374,1,Ad,807,1072
374,1,Am,479,590
374,1,Aw,97614,121079
374,1,Bd,1578,1940
374,1,Bm,0,0
374,1,Bw,97634,121107
374,1,Ce,0,0
374,1,Cm,2891,3705
374,1,Cw,97509,120963
374,1,X,97639,121113
374,1,Y,0,121113
375,1,Ad,839,1087
375,1,Am,478,567
375,1,Aw,97779,121279
375,1,Bd,1583,1966
375,1,Bm,0,0
375,1,Bw,97800,121307
375,1,Ce,0,0
375,1,Cm,2905,3779
375,1,Cw,97676,121169
375,1,X,97805,121313
375,1,Y,0,121313
376,1,Ad,839,1113
376,1,Am,465,578
376,1,Aw,97698,121466
376,1,Bd,1534,1975
376,1,Bm,0,0
376,1,Bw,97722,121495
376,1,Ce,0,0
376,1,Cm,2855,3796
376,1,Cw,97600,121355
376,1,X,97725,121500
376,1,Y,0,121500
377,1,Ad,842,1120
377,1,Am,456,583
377,1,Aw,97681,121519
377,1,Bd,1546,1985
377,1,Bm,0,0
377,1,Bw,97706,121545
377,1,Ce,0,0
377,1,Cm,2919,3817
377,1,Cw,97585,121407
377,1,X,97709,121552
377,1,Y,0,121552
378,1,Ad,853,1097
378,1,Am,459,583
378,1,Aw,97772,121541
378,1,Bd,1571,1992
378,1,Bm,0,0
378,1,Bw,97798,121570
378,1,Ce,0,0
378,1,Cm,3026,3850
378,1,Cw,97675,121417
378,1,X,97802,121578
378,1,Y,0,121578
379,1,Ad,845,1069
379,1,Am,447,578
379,1,Aw,97592,121415
379,1,Bd,1591,1946
379,1,Bm,0,0
379,1,Bw,97620,121439
379,1,Ce,0,0
379,1,Cm,3051,3826
379,1,Cw,97500,121284
379,1,X,97623,121446
379,1,Y,0,121446
380,1,Ad,843,1075
380,1,Am,448,581
380,1,Aw,97494,121622
380,1,Bd,1595,1972
380,1,Bm,0,0
380,1,Bw,97520,121642
380,1,Ce,0,0
380,1,Cm,3047,3844
380,1,Cw,97401,121505
380,1,X,97523,121651
380,1,Y,0,121651
381,1,Ad,868,1064
381,1,Am,455,566
381,1,Aw,97387,121816
381,1,Bd,1568,1947
381,1,Bm,0,0
381,1,Bw,97410,121839
381,1,Ce,0,0
381,1,Cm,3079,3858
381,1,Cw,97287,121690
381,1,X,97413,121846
381,1,Y,0,121846
382,1,Ad,851,1047
382,1,Am,462,571
382,1,Aw,97520,121669
382,1,Bd,1561,1946
382,1,Bm,0,0
382,1,Bw,97544,121688
382,1,Ce,0,0
382,1,Cm,3084,3917
382,1,Cw,97407,121543
382,1,X,97546,121695
382,1,Y,0,121695
383,1,Ad,862,1079
383,1,Am,475,592
383,1,Aw,97626,121626
383,1,Bd,1534,1932
383,1,Bm,0,0
383,1,Bw,97649,121648
383,1,Ce,0,0
383,1,Cm,3121,4000
383,1,Cw,97513,121496
383,1,X,97651,121654
383,1,Y,0,121654
384,1,Ad,878,1074
384,1,Am,495,589
384,1,Aw,98002,121643
384,1,Bd,1584,1932
384,1,Bm,0,0
384,1,Bw,98029,121666
384,1,Ce,0,0
384,1,Cm,3230,4030
384,1,Cw,97894,121504
384,1,X,98030,121671
384,1,Y,0,121671
385,1,Ad,891,1091
385,1,Am,494,601
385,1,Aw,98117,121625
385,1,Bd,1603,1967
385,1,Bm,0,0
385,1,Bw,98138,121642
385,1,Ce,0,0
385,1,Cm,3202,4017
385,1,Cw,98005,121476
385,1,X,98139,121650
385,1,Y,0,121650
386,1,Ad,913,1084
386,1,Am,491,606
386,1,Aw,98159,121439
386,1,Bd,1603,1950
386,1,Bm,0,0
386,1,Bw,98183,121457
386,1,Ce,0,0
386,1,Cm,3296,4083
386,1,Cw,98056,121281
386,1,X,98184,121462
386,1,Y,0,121462
387,1,Ad,920,1102
387,1,Am,499,606
387,1,Aw,97766,121582
387,1,Bd,1605,1953
387,1,Bm,0,0
387,1,Bw,97790,121604
387,1,Ce,0,0
387,1,Cm,3319,4076
387,1,Cw,97658,121428
387,1,X,97790,121609
387,1,Y,0,121609
388,1,Ad,911,1109
388,1,Am,481,614
388,1,Aw,97816,121452
388,1,Bd,1604,1943
388,1,Bm,0,0
388,1,Bw,97838,121480
388,1,Ce,0,0
388,1,Cm,3287,4028
388,1,Cw,97711,121310
388,1,X,97839,121485
388,1,Y,0,121485
389,1,Ad,894,1106
389,1,Am,513,623
389,1,Aw,97782,121311
389,1,Bd,1600,1937
389,1,Bm,0,0
389,1,Bw,97804,121344
389,1,Ce,0,0
389,1,Cm,3318,4091
389,1,Cw,97686,121172
389,1,X,97806,121349
389,1,Y,0,121349
390,1,Ad,884,1081
390,1,Am,517,614
390,1,Aw,97703,121207
390,1,Bd,1636,1935
390,1,Bm,0,0
390,1,Bw,97720,121236
390,1,Ce,0,0
390,1,Cm,3353,4082
390,1,Cw,97595,121067
390,1,X,97726,121241
390,1,Y,0,121241
391,1,Ad,877,1053
391,1,Am,529,621
391,1,Aw,98011,121284
391,1,Bd,1680,1972
391,1,Bm,0,0
391,1,Bw,98032,121315
391,1,Ce,0,0
391,1,Cm,3396,4043
391,1,Cw,97905,121144
391,1,X,98038,121319
391,1,Y,0,121319
392,1,Ad,891,1031
392,1,Am,518,628
392,1,Aw,98206,121559
392,1,Bd,1656,1958
392,1,Bm,0,0
392,1,Bw,98228,121589
392,1,Ce,0,0
392,1,Cm,3445,4113
392,1,Cw,98098,121413
392,1,X,98233,121593
392,1,Y,0,121593
393,1,Ad,904,1032
393,1,Am,525,629
393,1,Aw,98074,121337
393,1,Bd,1634,1981
393,1,Bm,0,0
393,1,Bw,98096,121362
393,1,Ce,0,0
393,1,Cm,3415,4145
393,1,Cw,97969,121200
393,1,X,98103,121369
393,1,Y,0,121369
394,1,Ad,888,1027
394,1,Am,528,636
394,1,Aw,97919,121606
394,1,Bd,1631,1997
394,1,Bm,0,0
394,1,Bw,97947,121629
394,1,Ce,0,0
394,1,Cm,3434,4241
394,1,Cw,97821,121466
394,1,X,97953,121637
394,1,Y,0,121637
395,1,Ad,856,1039
395,1,Am,519,634
395,1,Aw,97690,121435
395,1,Bd,1605,1982
395,1,Bm,0,0
395,1,Bw,97714,121464
395,1,Ce,0,0
395,1,Cm,3467,4258
395,1,Cw,97583,121295
395,1,X,97718,121470
395,1,Y,0,121470
396,1,Ad,873,1032
396,1,Am,520,633
396,1,Aw,97821,121514
396,1,Bd,1630,1997
396,1,Bm,0,0
396,1,Bw,97849,121541
396,1,Ce,0,0
396,1,Cm,3481,4297
396,1,Cw,97717,121379
396,1,X,97853,121546
396,1,Y,0,121546
397,1,Ad,896,1020
397,1,Am,517,630
397,1,Aw,97947,121729
397,1,Bd,1646,1997
397,1,Bm,0,0
397,1,Bw,97975,121758
397,1,Ce,0,0
397,1,Cm,3521,4353
397,1,Cw,97839,121590
397,1,X,97981,121762
397,1,Y,0,121762
398,1,Ad,886,1026
398,1,Am,515,636
398,1,Aw,97832,121649
398,1,Bd,1624,1945
398,1,Bm,0,0
398,1,Bw,97858,121682
398,1,Ce,0,0
398,1,Cm,3455,4347
398,1,Cw,97726,121509
398,1,X,97861,121686
398,1,Y,0,121686
399,1,Ad,895,1047
399,1,Am,530,647
399,1,Aw,97886,121783
399,1,Bd,1643,1979
399,1,Bm,0,0
399,1,Bw,97909,121819
399,1,Ce,0,0
399,1,Cm,3547,4347
399,1,Cw,97777,121655
399,1,X,97911,121823
399,1,Y,0,121823
