Rel_ID,Rel_start_time,Rel_scheduled_end_time,Rel_type (0 = TRANSITORY; 1 = INFORMAL; 2 = MARITAL; 3 = COMMERCIAL),Is_rel_outside_PFA,Original_node_ID,Current_node_ID,A_ID,A_is_infected,A_gender,A_age,A_previous_num_coital_acts,A_total_num_active_rels,A_num_active_TRANSITORY_rels,A_num_active_INFORMAL_rels,A_num_active_MARITAL_rels,A_num_active_COMMERCIAL_rels,A_num_lifetime_rels,A_num_rels_last_6_mo,A_extra_relational_bitmask,A_is_circumcised,A_has_STI_coinfection,A_is_superspreader,B_ID,B_is_infected,B_gender,B_age,B_previous_num_coital_acts,B_total_num_active_rels,B_num_active_TRANSITORY_rels,B_num_active_INFORMAL_rels,B_num_active_MARITAL_rels,B_num_active_COMMERCIAL_rels,B_num_lifetime_rels,B_num_rels_last_6_mo,B_extra_relational_bitmask,B_is_circumcised,B_has_STI_coinfection,B_is_superspreader
44,29,1580.86,0,F,1,1,1798,0,0,49.6858,0,1,1,0,0,0,1,1,0,0,0,0,11285,0,1,34.9981,0,1,1,0,0,0,1,1,0,0,0,0
45,29,181.5,0,F,1,1,5744,0,0,34.9187,0,1,1,0,0,0,1,1,0,0,0,0,6005,0,1,29.842,0,1,1,0,0,0,1,1,0,0,0,0
46,29,73.4889,0,F,1,1,11593,0,0,28.6405,0,1,1,0,0,0,1,1,0,0,0,0,2499,0,1,26.2772,0,1,1,0,0,0,1,1,0,0,0,0
47,29,191.858,0,F,1,1,12754,0,0,22.7059,0,1,1,0,0,0,1,1,0,0,0,0,8888,0,1,18.6761,0,1,1,0,0,0,1,1,0,0,0,0
48,29,307.427,0,F,1,1,16832,0,0,35.8905,0,1,1,0,0,0,1,1,0,0,0,0,11569,0,1,31.7763,0,1,1,0,0,0,1,1,0,0,0,0
49,29,178.011,0,F,1,1,2401,0,0,27.2797,0,1,1,0,0,0,1,1,0,0,0,0,13621,0,1,29.0697,0,1,1,0,0,0,1,1,0,0,0,0
50,29,247.954,0,F,1,1,2640,0,0,20.2488,0,1,1,0,0,0,1,1,0,0,0,0,14939,0,1,19.0914,0,1,1,0,0,0,1,1,0,0,0,0
51,29,133.836,0,F,1,1,3321,0,0,30.6684,0,1,1,0,0,0,1,1,0,0,0,0,5042,0,1,27.0157,0,1,1,0,0,0,1,1,0,0,0,0
52,29,341.306,0,F,1,1,5940,0,0,16.7626,0,1,1,0,0,0,1,1,0,0,0,0,9641,0,1,17.7764,0,1,1,0,0,0,1,1,0,0,0,0
53,29,751.295,0,F,1,1,6125,0,0,37.9881,0,1,1,0,0,0,1,1,0,0,0,0,11691,0,1,25.0806,0,1,1,0,0,0,1,1,0,0,0,0
54,29,268.018,0,F,1,1,14401,0,0,21.0914,0,1,1,0,0,0,1,1,0,0,0,0,14462,0,1,18.3466,0,1,1,0,0,0,1,1,0,0,0,0
55,29,74.1072,0,F,1,1,17021,0,0,32.8261,0,1,1,0,0,0,1,1,0,0,0,0,4567,0,1,29.2632,0,1,1,0,0,0,1,1,0,0,0,0
56,29,425.126,0,F,1,1,2815,0,0,18.3095,0,1,1,0,0,0,1,1,0,0,0,0,10034,0,1,19.3092,0,1,1,0,0,0,1,1,0,0,0,0
57,29,498.355,0,F,1,1,4217,0,0,20.8712,0,1,1,0,0,0,1,1,0,0,0,0,13549,0,1,24.7251,0,1,1,0,0,0,1,1,0,0,0,0
58,29,63.309,0,F,1,1,4857,0,0,29.0397,0,1,1,0,0,0,1,1,0,0,0,0,14712,0,1,27.5979,0,1,1,0,0,0,1,1,0,0,0,0
59,29,137.001,0,F,1,1,8480,0,0,33.7486,0,1,1,0,0,0,1,1,0,0,0,0,2893,0,1,24.7293,0,1,1,0,0,0,1,1,0,0,0,0
60,29,53.1705,0,F,1,1,8728,0,0,30.9892,0,1,1,0,0,0,1,1,0,0,0,0,15545,0,1,33.8946,0,1,1,0,0,0,1,1,0,0,0,0
61,29,228.505,0,F,1,1,8895,0,0,17.2096,0,1,1,0,0,0,1,1,0,0,0,0,7350,0,1,24.6092,0,1,1,0,0,0,1,1,0,0,0,0
62,29,741.847,0,F,1,1,10945,0,0,24.2106,0,1,1,0,0,0,1,1,0,0,0,0,2357,0,1,17.2222,0,1,1,0,0,0,1,1,0,0,0,0
63,29,219.321,0,F,1,1,6519,0,0,27.0415,0,1,1,0,0,0,1,1,0,0,0,0,4982,0,1,18.3138,0,1,1,0,0,0,1,1,0,0,0,0
64,29,132.209,0,F,1,1,7833,0,0,19.9349,0,1,1,0,0,0,1,1,0,0,0,0,99,0,1,23.5254,0,1,1,0,0,0,1,1,0,0,0,0
65,29,703.846,0,F,1,1,11177,0,0,21.1988,0,1,1,0,0,0,1,1,0,0,0,0,10239,0,1,17.7239,0,1,1,0,0,0,1,1,0,0,0,0
66,29,74.2025,0,F,1,1,13006,0,0,29.801,0,1,1,0,0,0,1,1,0,0,0,0,16038,0,1,26.651,0,1,1,0,0,0,1,1,0,0,0,0
67,29,346.635,0,F,1,1,13573,0,0,18.632,0,1,1,0,0,0,1,1,0,0,0,0,1082,0,1,13.6661,0,1,1,0,0,0,1,1,0,0,0,0
68,29,83.9048,0,F,1,1,16200,0,0,18.2976,0,1,1,0,0,0,1,1,0,0,0,0,13963,0,1,22.9104,0,1,1,0,0,0,1,1,0,0,0,0
69,29,355.593,0,F,1,1,1526,0,0,40.973,0,1,1,0,0,0,1,1,0,0,0,0,11212,0,1,34.079,0,1,1,0,0,0,1,1,0,0,0,0
70,29,262.944,0,F,1,1,7282,0,0,18.2309,0,1,1,0,0,0,1,1,0,0,0,0,10046,0,1,16.8397,0,1,1,0,0,0,1,1,0,0,0,0
71,29,144.329,0,F,1,1,9404,0,0,17.815,0,1,1,0,0,0,1,1,0,0,0,0,8496,0,1,16.7774,0,1,1,0,0,0,1,1,0,0,0,0
72,29,346.887,0,F,1,1,17343,0,0,16.7488,0,1,1,0,0,0,1,1,0,0,0,0,5625,0,1,17.9223,0,1,1,0,0,0,1,1,0,0,0,0
73,29,721.702,0,F,1,1,262,0,0,26.5385,0,1,1,0,0,0,1,1,0,0,0,0,13413,0,1,23.9928,0,1,1,0,0,0,1,1,0,0,0,0
74,29,361.502,0,F,1,1,1333,0,0,30.2432,0,1,1,0,0,0,1,1,0,0,0,0,4636,0,1,28.8018,0,1,1,0,0,0,1,1,0,0,0,0
75,29,599.168,0,F,1,1,7794,0,0,21.6723,0,1,1,0,0,0,1,1,0,0,0,0,14609,0,1,18.2738,0,1,1,0,0,0,1,1,0,0,0,0
76,29,66.3725,0,F,1,1,9685,0,0,18.8495,0,1,1,0,0,0,1,1,0,0,0,0,13325,0,1,16.3628,0,1,1,0,0,0,1,1,0,0,0,0
77,29,116.742,0,F,1,1,10382,0,0,27.9971,0,1,1,0,0,0,1,1,0,0,0,0,6129,0,1,21.4832,0,1,1,0,0,0,1,1,0,0,0,0
78,29,472.398,0,F,1,1,14014,0,0,18.7878,0,1,1,0,0,0,1,1,0,0,0,0,9572,0,1,19.3426,0,1,1,0,0,0,1,1,0,0,0,0
