Time,NodeID,Alleles,VectorPopulation,VectorPopulationNumDied,VectorPopulationAvgAgeAtDeath
207,1,a0.b0,97051,14575,6.65695
207,1,a1.b1,5859,848,6.67807
208,1,X,96903,14704,6.57998
208,1,Y,0,0,0
208,1,a0,96787,14681,6.58082
208,1,a1,6398,947,6.54065
208,1,b0,96789,14682,6.57799
208,1,b1,6187,927,6.53398
208,1,a0.b0,96774,14677,6.57791
208,1,a1.b1,5779,870,6.53793
209,1,X,97094,14461,6.64387
209,1,Y,0,0,0
209,1,a0,96982,14444,6.64608
209,1,a1,6438,939,6.82854
209,1,b0,96988,14442,6.64631
209,1,b1,6219,905,6.86519
209,1,a0.b0,96970,14441,6.64656
209,1,a1.b1,5801,851,6.84136
210,1,X,96936,14743,6.6987
210,1,Y,0,0,0
210,1,a0,96815,14730,6.69925
210,1,a1,6488,989,6.89181
210,1,b0,96823,14731,6.69859
210,1,b1,6277,954,6.84906
210,1,a0.b0,96803,14728,6.69894
210,1,a1.b1,5843,898,6.94766
211,1,X,97144,14438,6.66948
211,1,Y,0,0,0
211,1,a0,97021,14420,6.67087
211,1,a1,6498,1014,6.38363
211,1,b0,97029,14420,6.67053
211,1,b1,6313,976,6.42828
211,1,a0.b0,97009,14418,6.67131
211,1,a1.b1,5852,912,6.41228
212,1,X,97035,14691,6.6001
212,1,Y,0,0,0
212,1,a0,96912,14674,6.601
212,1,a1,6557,979,6.32789
212,1,b0,96913,14678,6.60165
212,1,b1,6352,959,6.34202
212,1,a0.b0,96895,14674,6.601
212,1,a1.b1,5900,881,6.31442
213,1,X,97036,14431,6.59026
213,1,Y,0,0,0
213,1,a0,96904,14418,6.58808
213,1,a1,6688,982,6.41039
213,1,b0,96906,14419,6.58797
213,1,b1,6513,945,6.50265
213,1,a0.b0,96886,14418,6.58808
213,1,a1.b1,6025,881,6.44835
214,1,X,96808,14725,6.67993
214,1,Y,0,0,0
214,1,a0,96675,14700,6.68014
214,1,a1,6799,1005,6.61692
214,1,b0,96675,14705,6.6797
214,1,b1,6593,985,6.67513
214,1,a0.b0,96651,14700,6.68014
214,1,a1.b1,6081,917,6.68702
215,1,X,97161,14341,6.59835
215,1,Y,0,0,0
215,1,a0,97019,14320,6.59923
215,1,a1,6987,1009,6.20714
215,1,b0,97025,14322,6.60096
215,1,b1,6736,992,6.12702
215,1,a0.b0,96996,14317,6.59992
215,1,a1.b1,6210,911,6.24259
216,1,X,97123,14598,6.67509
216,1,Y,0,0,0
216,1,a0,96966,14582,6.67501
216,1,a1,7245,1022,6.22603
216,1,b0,96970,14579,6.67446
216,1,b1,7000,981,6.23649
216,1,a0.b0,96940,14577,6.67456
216,1,a1.b1,6432,915,6.27869
217,1,X,96981,14426,6.61576
217,1,Y,0,0,0
217,1,a0,96823,14397,6.62117
217,1,a1,7324,1118,6.42755
217,1,b0,96830,14404,6.61948
217,1,b1,7082,1102,6.2559
217,1,a0.b0,96796,14395,6.6216
217,1,a1.b1,6505,1010,6.34059
218,1,X,96900,14542,6.7642
218,1,Y,0,0,0
218,1,a0,96725,14512,6.76619
218,1,a1,7554,1093,6.21866
218,1,b0,96740,14514,6.76423
218,1,b1,7271,1056,6.17708
218,1,a0.b0,96700,14505,6.76656
218,1,a1.b1,6669,986,6.22921
219,1,X,96880,14589,6.6775
219,1,Y,0,0,0
219,1,a0,96707,14557,6.67747
219,1,a1,7759,1200,5.97417
219,1,b0,96714,14564,6.67612
219,1,b1,7487,1145,5.9179
219,1,a0.b0,96676,14556,6.67787
219,1,a1.b1,6855,1053,5.98291
220,1,X,96923,14473,6.74442
220,1,Y,0,0,0
220,1,a0,96733,14448,6.74647
220,1,a1,8013,1186,6.07841
220,1,b0,96748,14444,6.74709
220,1,b1,7753,1123,6.11398
220,1,a0.b0,96702,14442,6.74775
220,1,a1.b1,7058,1035,6.17488
221,1,X,97092,14514,6.63732
221,1,Y,0,0,0
221,1,a0,96888,14480,6.63778
221,1,a1,8425,1169,5.97177
221,1,b0,96898,14485,6.63921
221,1,b1,8117,1145,5.94498
221,1,a0.b0,96852,14478,6.63835
221,1,a1.b1,7426,1037,6.03279
222,1,X,96702,14790,6.67532
222,1,Y,0,0,0
222,1,a0,96496,14757,6.67927
222,1,a1,8724,1262,5.80586
222,1,b0,96503,14758,6.67895
222,1,b1,8348,1248,5.88221
222,1,a0.b0,96457,14754,6.67941
222,1,a1.b1,7634,1132,5.90371
223,1,X,96997,14479,6.70336
223,1,Y,0,0,0
223,1,a0,96776,14448,6.70716
223,1,a1,9068,1288,5.46739
223,1,b0,96786,14449,6.7087
223,1,b1,8670,1241,5.58018
223,1,a0.b0,96738,14440,6.70928
223,1,a1.b1,7944,1135,5.55771
224,1,X,97221,14621,6.62171
224,1,Y,0,0,0
224,1,a0,96955,14591,6.62641
224,1,a1,9447,1376,5.6766
224,1,b0,96974,14596,6.62579
224,1,b1,9025,1290,5.79612
224,1,a0.b0,96914,14588,6.62709
224,1,a1.b1,8280,1190,5.73697
225,1,X,97179,14792,6.74966
225,1,Y,0,0,0
225,1,a0,96911,14740,6.75692
225,1,a1,9841,1412,5.86756
225,1,b0,96931,14746,6.75559
225,1,b1,9380,1331,5.89331
225,1,a0.b0,96872,14731,6.75867
225,1,a1.b1,8584,1238,5.86268
226,1,X,97372,14489,6.64918
226,1,Y,0,0,0
226,1,a0,97070,14454,6.6547
226,1,a1,10163,1471,5.70632
226,1,b0,97099,14451,6.65117
226,1,b1,9660,1403,5.70349
226,1,a0.b0,97032,14444,6.65266
226,1,a1.b1,8866,1278,5.72535
227,1,X,97495,14394,6.61269
227,1,Y,0,0,0
227,1,a0,97159,14364,6.61724
227,1,a1,10502,1429,5.57173
227,1,b0,97206,14361,6.61521
227,1,b1,9975,1388,5.65562
227,1,a0.b0,97123,14356,6.61612
227,1,a1.b1,9154,1263,5.61362
228,1,X,97527,14688,6.69615
228,1,Y,0,0,0
228,1,a0,97183,14641,6.70316
228,1,a1,10720,1562,5.59091
228,1,b0,97214,14651,6.70063
228,1,b1,10209,1483,5.706
228,1,a0.b0,97141,14636,6.7032
228,1,a1.b1,9376,1354,5.64623
229,1,X,97534,14702,6.60325
229,1,Y,0,0,0
229,1,a0,97174,14655,6.60846
229,1,a1,10939,1606,5.82441
229,1,b0,97224,14654,6.60843
229,1,b1,10421,1503,5.82967
229,1,a0.b0,97138,14646,6.60959
229,1,a1.b1,9588,1377,5.80973
230,1,X,97634,14500,6.57531
230,1,Y,0,0,0
230,1,a0,97260,14455,6.58257
230,1,a1,11230,1583,5.79217
230,1,b0,97307,14461,6.58129
230,1,b1,10681,1509,5.81113
230,1,a0.b0,97216,14453,6.58299
230,1,a1.b1,9838,1376,5.76381
231,1,X,97958,14608,6.59823
231,1,Y,0,0,0
231,1,a0,97587,14540,6.60248
231,1,a1,11278,1720,5.86977
231,1,b0,97640,14548,6.60304
231,1,b1,10753,1631,5.90067
231,1,a0.b0,97544,14534,6.60424
231,1,a1.b1,9868,1505,5.9515
232,1,X,97709,14863,6.59275
232,1,Y,0,0,0
232,1,a0,97316,14813,6.60089
232,1,a1,11453,1595,5.98934
232,1,b0,97377,14821,6.59827
232,1,b1,10863,1539,5.94477
232,1,a0.b0,97271,14809,6.60092
232,1,a1.b1,9953,1413,5.96674
233,1,X,97668,14663,6.63916
233,1,Y,0,0,0
233,1,a0,97268,14605,6.64266
233,1,a1,11535,1667,6.15177
233,1,b0,97326,14616,6.64231
233,1,b1,10956,1590,6.18302
233,1,a0.b0,97221,14600,6.64281
233,1,a1.b1,10024,1464,6.22063
234,1,X,97382,14681,6.62857
234,1,Y,0,0,0
234,1,a0,96977,14625,6.63207
234,1,a1,11493,1753,6.2065
234,1,b0,97029,14632,6.63026
234,1,b1,10983,1642,6.2095
234,1,a0.b0,96922,14621,6.63156
234,1,a1.b1,10040,1498,6.26769
235,1,X,97203,14679,6.62824
235,1,Y,0,0,0
235,1,a0,96804,14624,6.63498
235,1,a1,11629,1656,6.2343
235,1,b0,96865,14629,6.63538
235,1,b1,11091,1578,6.13688
235,1,a0.b0,96751,14616,6.63602
235,1,a1.b1,10149,1443,6.16771
236,1,X,97229,14553,6.7026
236,1,Y,0,0,0
236,1,a0,96818,14494,6.70498
236,1,a1,11680,1756,6.05979
236,1,b0,96868,14511,6.70271
236,1,b1,11146,1649,6.05276
236,1,a0.b0,96763,14490,6.70511
236,1,a1.b1,10192,1505,6.06179
237,1,X,97058,14722,6.68557
237,1,Y,0,0,0
237,1,a0,96664,14655,6.68843
237,1,a1,11757,1793,6.20301
237,1,b0,96712,14661,6.68645
237,1,b1,11215,1716,6.22203
237,1,a0.b0,96607,14644,6.68813
237,1,a1.b1,10234,1581,6.1556
238,1,X,97139,14540,6.66568
238,1,Y,0,0,0
238,1,a0,96763,14478,6.66653
238,1,a1,11807,1834,6.07797
238,1,b0,96812,14487,6.6657
238,1,b1,11264,1740,6.12126
238,1,a0.b0,96710,14470,6.66724
238,1,a1.b1,10275,1603,6.14535
239,1,X,97343,14643,6.62822
239,1,Y,0,0,0
239,1,a0,96940,14595,6.62439
239,1,a1,11948,1798,6.40934
239,1,b0,96996,14599,6.62374
239,1,b1,11409,1724,6.47506
239,1,a0.b0,96884,14588,6.6249
239,1,a1.b1,10404,1568,6.38584
240,1,X,97299,14462,6.68746
240,1,Y,0,0,0
240,1,a0,96900,14399,6.6904
240,1,a1,12057,1741,6.38254
240,1,b0,96953,14409,6.69304
240,1,b1,11461,1684,6.41449
240,1,a0.b0,96842,14391,6.69196
240,1,a1.b1,10478,1525,6.43934
241,1,X,97273,14756,6.70588
241,1,Y,0,0,0
241,1,a0,96871,14701,6.7073
241,1,a1,12161,1826,6.51369
241,1,b0,96925,14708,6.70893
241,1,b1,11530,1740,6.53276
241,1,a0.b0,96809,14692,6.70807
241,1,a1.b1,10525,1587,6.55009
242,1,X,97344,14551,6.69569
242,1,Y,0,0,0
242,1,a0,96932,14489,6.69625
242,1,a1,12444,1779,6.36144
242,1,b0,96984,14501,6.69492
242,1,b1,11778,1689,6.33985
242,1,a0.b0,96862,14485,6.69624
242,1,a1.b1,10752,1551,6.40103
243,1,X,97446,14491,6.68511
243,1,Y,0,0,0
243,1,a0,97033,14435,6.68784
243,1,a1,12603,1836,6.38399
243,1,b0,97095,14429,6.68723
243,1,b1,11936,1743,6.34251
243,1,a0.b0,96970,14422,6.68874
243,1,a1.b1,10880,1591,6.43369
244,1,X,97462,14654,6.73468
244,1,Y,0,0,0
244,1,a0,97016,14589,6.73418
244,1,a1,12743,1968,6.3623
244,1,b0,97078,14608,6.73432
244,1,b1,12049,1845,6.40434
244,1,a0.b0,96943,14582,6.73344
244,1,a1.b1,10982,1692,6.41903
245,1,X,97245,14645,6.69532
245,1,Y,0,0,0
245,1,a0,96797,14574,6.70269
245,1,a1,12897,1942,6.39341
245,1,b0,96844,14597,6.69891
245,1,b1,12177,1853,6.46789
245,1,a0.b0,96719,14568,6.70291
245,1,a1.b1,11084,1694,6.44805
246,1,X,97335,14410,6.57134
246,1,Y,0,0,0
246,1,a0,96875,14350,6.57686
246,1,a1,13189,1888,6.19386
246,1,b0,96925,14358,6.57626
246,1,b1,12471,1786,6.27044
246,1,a0.b0,96798,14339,6.57647
246,1,a1.b1,11364,1627,6.27966
247,1,X,97286,14374,6.61841
247,1,Y,0,0,0
247,1,a0,96790,14304,6.62514
247,1,a1,13544,1933,6.12623
247,1,b0,96855,14309,6.62255
247,1,b1,12802,1834,6.13413
247,1,a0.b0,96707,14292,6.62448
247,1,a1.b1,11683,1667,6.10018
248,1,X,97313,14569,6.70279
248,1,Y,0,0,0
248,1,a0,96795,14497,6.70877
248,1,a1,13904,2008,6.15837
248,1,b0,96857,14516,6.7044
248,1,b1,13067,1902,6.22555
248,1,a0.b0,96708,14490,6.70794
248,1,a1.b1,11953,1728,6.1985
249,1,X,97353,14571,6.63455
249,1,Y,0,0,0
249,1,a0,96807,14485,6.63687
249,1,a1,14239,2105,6.15107
249,1,b0,96875,14494,6.63309
249,1,b1,13337,1970,6.16142
249,1,a0.b0,96710,14469,6.63356
249,1,a1.b1,12187,1815,6.12287
250,1,X,97199,14639,6.71917
250,1,Y,0,0,0
250,1,a0,96589,14542,6.71682
250,1,a1,14838,2054,6.03895
250,1,b0,96670,14559,6.71502
250,1,b1,13868,1920,6.06406
250,1,a0.b0,96484,14525,6.71869
250,1,a1.b1,12682,1774,6.08568
251,1,X,97214,14619,6.63506
251,1,Y,0,0,0
251,1,a0,96545,14526,6.64491
251,1,a1,15327,2203,5.93055
251,1,b0,96633,14536,6.64626
251,1,b1,14280,2048,6.12793
251,1,a0.b0,96426,14510,6.649
251,1,a1.b1,13062,1879,6.05269
252,1,X,97339,14425,6.74815
252,1,Y,0,0,0
252,1,a0,96607,14326,6.76113
252,1,a1,15838,2283,5.97941
252,1,b0,96704,14340,6.7592
252,1,b1,14805,2092,6.09321
252,1,a0.b0,96483,14314,6.76247
252,1,a1.b1,13524,1934,6.04292
253,1,X,97100,14849,6.6527
253,1,Y,0,0,0
253,1,a0,96342,14742,6.66246
253,1,a1,16187,2425,5.70928
253,1,b0,96456,14749,6.66391
253,1,b1,15105,2265,5.78587
253,1,a0.b0,96218,14717,6.66365
253,1,a1.b1,13802,2078,5.80654
254,1,X,97078,14646,6.6935
254,1,Y,0,0,0
254,1,a0,96240,14554,6.70565
254,1,a1,16694,2396,5.95493
254,1,b0,96369,14571,6.70338
254,1,b1,15530,2213,5.93764
254,1,a0.b0,96110,14540,6.70798
254,1,a1.b1,14205,2036,5.89391
255,1,X,97186,14519,6.632
255,1,Y,0,0,0
255,1,a0,96295,14405,6.647
255,1,a1,17172,2409,6.00996
255,1,b0,96433,14421,6.64503
255,1,b1,16003,2231,5.99686
255,1,a0.b0,96155,14389,6.64862
255,1,a1.b1,14643,2041,6.00735
256,1,X,97086,14679,6.6653
256,1,Y,0,0,0
256,1,a0,96166,14540,6.68294
256,1,a1,17548,2507,5.91584
256,1,b0,96302,14569,6.67554
256,1,b1,16295,2343,5.95689
256,1,a0.b0,96021,14518,6.68239
256,1,a1.b1,14914,2144,5.98228
257,1,X,97166,14611,6.65136
257,1,Y,0,0,0
257,1,a0,96225,14468,6.66056
257,1,a1,17875,2640,5.98523
257,1,b0,96344,14502,6.6555
257,1,b1,16607,2452,6.12398
257,1,a0.b0,96071,14445,6.66147
257,1,a1.b1,15136,2263,6.06805
258,1,X,97091,14572,6.65296
258,1,Y,0,0,0
258,1,a0,96069,14439,6.66542
258,1,a1,18240,2673,6.05425
258,1,b0,96229,14441,6.6665
258,1,b1,16928,2468,6.05875
258,1,a0.b0,95915,14416,6.66953
258,1,a1.b1,15445,2245,6.07929
259,1,X,97196,14412,6.67208
259,1,Y,0,0,0
259,1,a0,96157,14255,6.69063
259,1,a1,18545,2765,5.80759
259,1,b0,96327,14270,6.68851
259,1,b1,17276,2520,5.84841
259,1,a0.b0,96013,14224,6.69305
259,1,a1.b1,15766,2311,5.79879
260,1,X,97146,14585,6.69798
260,1,Y,0,0,0
260,1,a0,96091,14449,6.70579
260,1,a1,18890,2748,5.97453
260,1,b0,96265,14472,6.70833
260,1,b1,17592,2563,5.94147
260,1,a0.b0,95946,14429,6.71031
260,1,a1.b1,15991,2366,5.94844
261,1,X,96925,14645,6.69498
261,1,Y,0,0,0
261,1,a0,95845,14489,6.7035
261,1,a1,19118,2815,6.14885
261,1,b0,96003,14514,6.70291
261,1,b1,17786,2620,6.07061
261,1,a0.b0,95688,14463,6.70525
261,1,a1.b1,16171,2393,6.09361
262,1,X,97071,14417,6.74592
262,1,Y,0,0,0
262,1,a0,95977,14251,6.75861
262,1,a1,19415,2788,5.97489
262,1,b0,96141,14274,6.75193
262,1,b1,18054,2608,6.04218
262,1,a0.b0,95816,14234,6.7598
262,1,a1.b1,16447,2368,6.01816
263,1,X,97536,14325,6.70394
263,1,Y,0,0,0
263,1,a0,96409,14167,6.71222
263,1,a1,19891,2772,6.21284
263,1,b0,96592,14178,6.70962
263,1,b1,18491,2595,6.27977
263,1,a0.b0,96242,14141,6.71303
263,1,a1.b1,16864,2357,6.2308
264,1,X,97366,14626,6.62512
264,1,Y,0,0,0
264,1,a0,96188,14465,6.63291
264,1,a1,20113,2920,6.1887
264,1,b0,96386,14501,6.63699
264,1,b1,18750,2660,6.13571
264,1,a0.b0,96012,14446,6.63623
264,1,a1.b1,17093,2436,6.17241
265,1,X,97494,14508,6.67756
265,1,Y,0,0,0
265,1,a0,96278,14335,6.68734
265,1,a1,20444,2984,6.23827
265,1,b0,96486,14345,6.68547
265,1,b1,18983,2826,6.23638
265,1,a0.b0,96096,14302,6.68767
265,1,a1.b1,17332,2570,6.23152
266,1,X,97707,14558,6.70016
266,1,Y,0,0,0
266,1,a0,96443,14378,6.71046
266,1,a1,20652,3057,6.07622
266,1,b0,96674,14412,6.70767
266,1,b1,19219,2828,6.10396
266,1,a0.b0,96258,14355,6.71278
266,1,a1.b1,17515,2591,6.08337
267,1,X,97688,14489,6.68935
267,1,Y,0,0,0
267,1,a0,96375,14313,6.70363
267,1,a1,20913,3061,6.30252
267,1,b0,96619,14344,6.70001
267,1,b1,19406,2858,6.30371
267,1,a0.b0,96184,14289,6.70467
267,1,a1.b1,17708,2578,6.31846
268,1,X,97780,14441,6.62039
268,1,Y,0,0,0
268,1,a0,96418,14233,6.63564
268,1,a1,21248,3040,6.24934
268,1,b0,96658,14280,6.63039
268,1,b1,19624,2840,6.25915
268,1,a0.b0,96217,14208,6.6364
268,1,a1.b1,17937,2587,6.24816
269,1,X,97490,14841,6.64665
269,1,Y,0,0,0
269,1,a0,96093,14640,6.65594
269,1,a1,21368,3217,6.27199
269,1,b0,96340,14673,6.6546
269,1,b1,19724,2957,6.3047
269,1,a0.b0,95882,14612,6.65652
269,1,a1.b1,18025,2707,6.28445
270,1,X,97521,14633,6.65113
270,1,Y,0,0,0
270,1,a0,96127,14426,6.65791
270,1,a1,21599,3252,6.13284
270,1,b0,96391,14449,6.65679
270,1,b1,19921,3009,6.22765
270,1,a0.b0,95932,14385,6.65958
270,1,a1.b1,18206,2744,6.20663
271,1,X,97227,14631,6.67829
271,1,Y,0,0,0
271,1,a0,95767,14438,6.69241
271,1,a1,21901,3187,6.20709
271,1,b0,96058,14463,6.69073
271,1,b1,20163,2938,6.20252
271,1,a0.b0,95581,14400,6.69396
271,1,a1.b1,18420,2681,6.24692
272,1,X,97099,14651,6.71108
272,1,Y,0,0,0
272,1,a0,95598,14461,6.72616
272,1,a1,22108,3145,6.34626
272,1,b0,95911,14497,6.72498
272,1,b1,20341,2902,6.40041
272,1,a0.b0,95409,14436,6.72839
272,1,a1.b1,18560,2653,6.39691
273,1,X,97057,14528,6.6842
273,1,Y,0,0,0
273,1,a0,95502,14313,6.70223
273,1,a1,22479,3245,6.32512
273,1,b0,95801,14356,6.70159
273,1,b1,20645,2989,6.34895
273,1,a0.b0,95284,14290,6.7021
273,1,a1.b1,18848,2729,6.38366
274,1,X,97211,14552,6.67077
274,1,Y,0,0,0
274,1,a0,95547,14357,6.6844
274,1,a1,22930,3350,6.38806
274,1,b0,95846,14396,6.68311
274,1,b1,21002,3080,6.3974
274,1,a0.b0,95318,14325,6.68942
274,1,a1.b1,19173,2834,6.38744
275,1,X,97137,14716,6.71847
275,1,Y,0,0,0
275,1,a0,95366,14487,6.733
275,1,a1,23291,3373,6.28313
275,1,b0,95672,14536,6.72124
275,1,b1,21269,3093,6.35338
275,1,a0.b0,95123,14457,6.73369
275,1,a1.b1,19459,2805,6.29412
276,1,X,97274,14583,6.72262
276,1,Y,0,0,0
276,1,a0,95420,14354,6.74474
276,1,a1,23859,3441,6.27783
276,1,b0,95739,14395,6.73852
276,1,b1,21756,3158,6.27707
276,1,a0.b0,95176,14313,6.74729
276,1,a1.b1,19929,2862,6.23096
277,1,X,97536,14504,6.64017
277,1,Y,0,0,0
277,1,a0,95663,14234,6.64887
277,1,a1,24272,3526,6.3304
277,1,b0,95980,14282,6.65551
277,1,b1,22141,3244,6.40937
277,1,a0.b0,95401,14202,6.65378
277,1,a1.b1,20284,2964,6.3971
278,1,X,97241,14789,6.72561
278,1,Y,0,0,0
278,1,a0,95315,14505,6.73388
278,1,a1,24763,3594,6.38091
278,1,b0,95638,14554,6.73327
278,1,b1,22614,3288,6.39872
278,1,a0.b0,95040,14470,6.73538
278,1,a1.b1,20694,3019,6.38258
279,1,X,97476,14433,6.66133
279,1,Y,0,0,0
279,1,a0,95478,14153,6.68056
279,1,a1,25355,3729,6.06007
279,1,b0,95812,14191,6.68233
279,1,b1,23163,3385,6.1805
279,1,a0.b0,95187,14115,6.68353
279,1,a1.b1,21203,3086,6.1617
280,1,X,97494,14626,6.66341
280,1,Y,0,0,0
280,1,a0,95452,14322,6.67442
280,1,a1,25921,3770,6.15252
280,1,b0,95808,14374,6.67135
280,1,b1,23582,3463,6.15247
280,1,a0.b0,95159,14278,6.67657
280,1,a1.b1,21647,3153,6.19283
281,1,X,97671,14528,6.61998
281,1,Y,0,0,0
281,1,a0,95532,14235,6.63892
281,1,a1,26456,3865,5.99767
281,1,b0,95924,14281,6.63658
281,1,b1,24073,3542,5.96612
281,1,a0.b0,95220,14193,6.64088
281,1,a1.b1,22059,3261,5.96443
282,1,X,97612,14608,6.70886
282,1,Y,0,0,0
282,1,a0,95372,14291,6.72906
282,1,a1,27056,3916,6.12079
282,1,b0,95817,14336,6.7297
282,1,b1,24551,3593,6.15642
282,1,a0.b0,95054,14237,6.73456
282,1,a1.b1,22486,3279,6.11955
283,1,X,97535,14616,6.65189
283,1,Y,0,0,0
283,1,a0,95136,14306,6.67699
283,1,a1,27639,4008,6.12725
283,1,b0,95625,14349,6.66848
283,1,b1,24985,3685,6.09905
283,1,a0.b0,94816,14250,6.68133
283,1,a1.b1,22883,3356,6.14928
284,1,X,97599,14719,6.71547
284,1,Y,0,0,0
284,1,a0,95117,14340,6.74365
284,1,a1,28269,4095,6.17289
284,1,b0,95620,14412,6.74306
284,1,b1,25584,3705,6.17652
284,1,a0.b0,94773,14295,6.7525
284,1,a1.b1,23438,3409,6.17776
285,1,X,97235,14770,6.64665
285,1,Y,0,0,0
285,1,a0,94641,14401,6.68065
285,1,a1,28890,4154,6.1052
285,1,b0,95174,14484,6.67523
285,1,b1,26115,3775,6.12159
285,1,a0.b0,94283,14360,6.68531
285,1,a1.b1,23923,3445,6.06618
286,1,X,97378,14512,6.67696
286,1,Y,0,0,0
286,1,a0,94724,14108,6.69939
286,1,a1,29419,4336,6.07518
286,1,b0,95265,14171,6.69304
286,1,b1,26580,3924,6.12971
286,1,a0.b0,94355,14047,6.69972
286,1,a1.b1,24345,3601,6.17551
287,1,X,97303,14731,6.73797
287,1,Y,0,0,0
287,1,a0,94542,14364,6.76163
287,1,a1,29869,4392,6.17828
287,1,b0,95143,14423,6.76191
287,1,b1,27041,3926,6.21778
287,1,a0.b0,94174,14307,6.76578
287,1,a1.b1,24727,3607,6.2265
288,1,X,97291,14523,6.68657
288,1,Y,0,0,0
288,1,a0,94441,14099,6.71211
288,1,a1,30525,4423,6.10694
288,1,b0,95057,14189,6.70364
288,1,b1,27620,3991,6.04961
288,1,a0.b0,94046,14052,6.71321
288,1,a1.b1,25274,3638,6.10693
289,1,X,97097,14642,6.60948
289,1,Y,0,0,0
289,1,a0,94227,14200,6.64183
289,1,a1,31036,4509,5.95099
289,1,b0,94788,14301,6.64051
289,1,b1,28104,4086,5.95693
289,1,a0.b0,93801,14140,6.64703
289,1,a1.b1,25682,3764,5.96467
290,1,X,97091,14574,6.68567
290,1,Y,0,0,0
290,1,a0,94107,14154,6.71732
290,1,a1,31373,4694,6.22305
290,1,b0,94723,14221,6.71015
290,1,b1,28359,4276,6.16441
290,1,a0.b0,93684,14086,6.72405
290,1,a1.b1,25917,3918,6.2024
291,1,X,97226,14655,6.67492
291,1,Y,0,0,0
291,1,a0,94107,14209,6.70483
291,1,a1,32099,4654,6.07972
291,1,b0,94761,14288,6.70241
291,1,b1,29030,4184,6.10206
291,1,a0.b0,93676,14141,6.71063
291,1,a1.b1,26562,3835,6.12256
292,1,X,97188,14568,6.65308
292,1,Y,0,0,0
292,1,a0,93914,14123,6.67748
292,1,a1,32627,4838,6.04465
292,1,b0,94551,14222,6.67494
292,1,b1,29434,4382,6.03012
292,1,a0.b0,93449,14064,6.6806
292,1,a1.b1,26967,4013,6.01994
293,1,X,97537,14300,6.72755
293,1,Y,0,0,0
293,1,a0,94174,13833,6.75443
293,1,a1,33042,4787,6.22269
293,1,b0,94858,13910,6.76513
293,1,b1,29869,4325,6.2985
293,1,a0.b0,93716,13758,6.76268
293,1,a1.b1,27339,3969,6.26279
294,1,X,97410,14699,6.62283
294,1,Y,0,0,0
294,1,a0,93925,14174,6.66573
294,1,a1,33589,4911,6.1067
294,1,b0,94678,14261,6.66061
294,1,b1,30342,4444,6.01418
294,1,a0.b0,93453,14099,6.67182
294,1,a1.b1,27826,4039,6.02723
295,1,X,97520,14530,6.59043
295,1,Y,0,0,0
295,1,a0,94003,13969,6.63755
295,1,a1,34106,4971,6.05693
295,1,b0,94738,14093,6.61981
295,1,b1,30857,4509,6.1477
295,1,a0.b0,93506,13897,6.64208
295,1,a1.b1,28340,4103,6.10651
296,1,X,97750,14557,6.61826
296,1,Y,0,0,0
296,1,a0,94059,14059,6.65232
296,1,a1,34774,5036,6.12252
296,1,b0,94842,14149,6.64026
296,1,b1,31471,4536,6.12368
296,1,a0.b0,93536,13988,6.65721
296,1,a1.b1,28922,4173,6.11143
297,1,X,97891,14569,6.59565
297,1,Y,0,0,0
297,1,a0,94027,14005,6.63442
297,1,a1,35402,5161,6.11122
297,1,b0,94857,14127,6.62412
297,1,b1,31947,4696,6.16887
297,1,a0.b0,93487,13928,6.63857
297,1,a1.b1,29384,4306,6.14282
298,1,X,97862,14742,6.66029
298,1,Y,0,0,0
298,1,a0,93865,14177,6.6938
298,1,a1,35702,5352,6.21842
298,1,b0,94690,14309,6.68712
298,1,b1,32217,4829,6.24539
298,1,a0.b0,93305,14100,6.69957
298,1,a1.b1,29617,4471,6.21785
299,1,X,97765,14788,6.6224
299,1,Y,0,0,0
299,1,a0,93592,14206,6.66
299,1,a1,36130,5355,6.15892
299,1,b0,94431,14335,6.65525
299,1,b1,32561,4837,6.1687
299,1,a0.b0,93015,14119,6.66605
299,1,a1.b1,29971,4447,6.15179
300,1,X,97667,14700,6.63027
300,1,Y,0,0,0
300,1,a0,93299,14088,6.69151
300,1,a1,36703,5255,6.12084
300,1,b0,94230,14198,6.67446
300,1,b1,33083,4723,6.11433
300,1,a0.b0,92715,14009,6.69427
300,1,a1.b1,30464,4338,6.08391
301,1,X,97767,14602,6.74442
301,1,Y,0,0,0
301,1,a0,93264,13988,6.78818
301,1,a1,37059,5495,6.36579
301,1,b0,94213,14120,6.78088
301,1,b1,33456,4918,6.35807
301,1,a0.b0,92652,13901,6.79383
301,1,a1.b1,30779,4519,6.32684
302,1,X,97834,14585,6.65437
302,1,Y,0,0,0
302,1,a0,93240,13922,6.71103
302,1,a1,37672,5420,6.24354
302,1,b0,94228,14046,6.696
302,1,b1,33967,4872,6.30398
302,1,a0.b0,92598,13833,6.71481
302,1,a1.b1,31266,4499,6.28673
303,1,X,97634,14692,6.61809
303,1,Y,0,0,0
303,1,a0,92971,13991,6.64785
303,1,a1,37987,5730,6.29616
303,1,b0,93999,14142,6.64361
303,1,b1,34265,5099,6.22946
303,1,a0.b0,92327,13896,6.65746
303,1,a1.b1,31562,4714,6.26496
304,1,X,97626,14608,6.72755
304,1,Y,0,0,0
304,1,a0,92792,13899,6.762
304,1,a1,38371,5672,6.33674
304,1,b0,93863,14058,6.75139
304,1,b1,34580,5139,6.37498
