Time,NodeID,Species,Population,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG,NewEggsCount,IndoorBitesCount,IndoorBitesCount-Infectious,OutdoorBitesCount,OutdoorBitesCount-Infectious,NewAdults,UnmatedAdults,DiedBeforeFeeding,DiedDuringFeedingIndoor,DiedDuringFeedingOutdoor,AvailableHabitat,EggCrowdingCorrection
367,340461476,pyrethroid_resistant,995,17758,538,4145,13075,30967,30544,184230,755760,377880,3133,58,3235,62,3000,0,1603,328,339,26676.6,0.0466917
367,340461476,carbamate_resistant,995,17764,485,4172,13107,31045,30386,184510,773680,386840,3271,47,3195,43,2870,0,1528,324,326,26396.6,0.0478713
367,340461476,organochlorines_resistant,995,17856,519,4266,13071,30813,30005,184780,746920,373460,3149,35,3165,49,2911,0,1630,333,324,26126.6,0.046082
368,340461476,pyrethroid_resistant,995,18463,589,4480,13394,31052,30461,184790,736120,368060,3206,54,3050,53,2957,0,1634,300,318,26116.6,0.0352977
368,340461476,carbamate_resistant,995,18372,548,4354,13470,31024,30283,184461,699120,349560,2965,39,3009,47,2959,0,1750,314,287,26445.6,0.0341183
368,340461476,organochlorines_resistant,995,18455,596,4489,13370,30688,30333,184440,729120,364560,3092,58,3021,44,2967,0,1722,323,323,26466.6,0.0349791
369,340461476,pyrethroid_resistant,995,19030,787,4566,13677,31113,30299,184483,702880,351440,2985,37,3062,56,3008,0,1829,309,303,26423.6,0.0354788
369,340461476,carbamate_resistant,995,18933,745,4473,13715,31049,30368,184471,718000,359000,3070,49,3044,44,2992,0,1798,313,320,26435.6,0.037827
369,340461476,organochlorines_resistant,995,19005,796,4545,13664,30807,30184,184728,725200,362600,3126,51,3083,59,2940,0,1762,336,292,26178.6,0.0362994
370,340461476,pyrethroid_resistant,995,19336,905,4756,13675,30960,30523,184895,849320,424660,3449,100,3418,91,2775,0,1752,366,351,26011.6,0.0375934
370,340461476,carbamate_resistant,995,19321,871,4678,13772,31117,30363,184436,854040,427020,3369,86,3484,94,2916,0,1828,330,370,26470.6,0.0368184
370,340461476,organochlorines_resistant,995,19486,911,4660,13915,30766,30373,184431,842960,421480,3342,115,3374,74,2945,0,1800,337,327,26475.6,0.0360985
371,340461476,pyrethroid_resistant,995,19816,1029,4833,13954,30858,30439,184239,834000,417000,3255,101,3310,86,3044,0,1889,335,340,26667.6,0.0306264
371,340461476,carbamate_resistant,995,19838,997,4803,14038,31136,30412,184380,805720,402860,3306,89,3227,79,2999,0,1834,345,303,26526.6,0.0309946
371,340461476,organochlorines_resistant,995,19849,1028,4831,13990,30680,30381,184764,818720,409360,3290,79,3306,76,2882,0,1847,318,354,26142.6,0.0314079
372,340461476,pyrethroid_resistant,995,20254,1198,4899,14157,30840,30197,184616,815840,407920,3394,82,3300,82,2934,0,1834,333,329,26290.6,0.0319756
372,340461476,carbamate_resistant,995,20115,1184,4908,14023,31013,30528,185132,816640,408320,3336,74,3298,84,2842,0,1880,336,349,25774.6,0.0329229
372,340461476,organochlorines_resistant,995,20281,1186,4924,14171,30866,30286,184434,829920,414960,3245,75,3372,87,2987,0,1900,320,335,26472.6,0.0319311
373,340461476,pyrethroid_resistant,995,20559,1289,5061,14209,30824,30109,184779,915320,457660,3555,119,3544,130,2952,0,1904,347,396,26127.6,0.0322252
373,340461476,carbamate_resistant,995,20403,1281,4986,14136,31032,30229,184779,922040,461020,3567,125,3492,116,2984,0,1939,361,396,26127.6,0.0315618
373,340461476,organochlorines_resistant,995,20523,1304,5030,14189,30774,30235,184518,907440,453720,3573,144,3549,116,2886,0,1890,357,397,26388.6,0.0318978
374,340461476,pyrethroid_resistant,995,20730,1415,5143,14172,30884,30072,184813,869200,434600,3402,105,3517,126,2887,0,2009,353,354,26093.6,0.0285448
374,340461476,carbamate_resistant,995,20651,1354,5066,14231,31014,30208,184746,882120,441060,3504,118,3446,107,2973,0,1950,383,392,26160.6,0.0283368
374,340461476,organochlorines_resistant,995,20835,1438,5096,14301,30848,30253,184778,886440,443220,3489,102,3391,118,2975,0,1963,360,340,26128.6,0.0290803
375,340461476,pyrethroid_resistant,995,20873,1519,5068,14286,30920,30345,184359,906440,453220,3583,119,3457,104,2909,0,1992,397,377,26547.6,0.0300203
375,340461476,carbamate_resistant,995,20942,1520,5119,14303,31001,30097,184948,877360,438680,3448,112,3532,109,2940,0,1966,337,346,25958.6,0.0296565
375,340461476,organochlorines_resistant,995,20916,1603,5127,14186,30856,30376,184759,885280,442640,3461,115,3471,138,2860,0,2100,343,336,26147.6,0.0294759
376,340461476,pyrethroid_resistant,995,21006,1626,5052,14328,30837,30654,184285,940920,470460,3576,157,3648,152,2836,0,1952,359,392,26621.6,0.0292878
376,340461476,carbamate_resistant,995,21049,1600,5171,14278,30832,30398,183835,938960,469480,3623,174,3605,154,2881,0,2028,362,384,27071.6,0.0295872
376,340461476,organochlorines_resistant,995,20993,1699,5073,14221,30916,30440,184454,941840,470920,3605,166,3501,138,2938,0,2102,389,370,26452.6,0.029536
377,340461476,pyrethroid_resistant,995,21229,1723,5111,14395,30854,30683,184541,920600,460300,3493,148,3548,154,2854,0,1925,322,384,26365.6,0.0282932
377,340461476,carbamate_resistant,995,21139,1721,5183,14235,30811,30279,185052,920720,460360,3475,142,3586,151,2855,0,2038,357,370,25854.6,0.0288315
377,340461476,organochlorines_resistant,995,21088,1777,5099,14212,30873,30606,184767,918520,459260,3504,152,3599,154,2848,0,1990,372,391,26139.6,0.0280861
378,340461476,pyrethroid_resistant,995,21434,1821,5144,14469,30896,30533,184607,943280,471640,3621,138,3486,154,2905,0,1969,351,380,26299.6,0.0286396
378,340461476,carbamate_resistant,995,21334,1813,5201,14320,30763,30425,184004,919120,459560,3522,129,3506,139,2983,0,2044,385,359,26902.6,0.0280809
378,340461476,organochlorines_resistant,995,21346,1863,5181,14302,30834,30563,184843,935320,467660,3552,145,3557,147,2973,0,1961,367,387,26063.6,0.0284584
379,340461476,pyrethroid_resistant,995,21600,1911,5184,14505,30991,30695,183947,973760,486880,3646,163,3713,187,2982,0,2076,374,366,26959.6,0.027881
379,340461476,carbamate_resistant,995,21473,1880,5236,14357,30692,30463,184874,963120,481560,3638,194,3697,183,2924,0,2051,360,374,26032.6,0.02927
379,340461476,organochlorines_resistant,995,21587,1925,5217,14445,30741,30300,184615,952720,476360,3625,170,3663,199,2989,0,2052,332,364,26291.6,0.027866
380,340461476,pyrethroid_resistant,995,21802,1931,5304,14567,31065,30553,184798,956320,478160,3656,168,3706,166,2947,0,1964,391,390,26108.6,0.0276861
380,340461476,carbamate_resistant,995,21735,1966,5279,14490,30843,30408,184439,947080,473540,3651,176,3639,164,2961,0,1974,387,338,26467.6,0.0270295
380,340461476,organochlorines_resistant,995,21738,1955,5267,14516,30854,30358,184496,947280,473640,3696,166,3632,174,2992,0,2066,382,393,26410.6,0.0275964
381,340461476,pyrethroid_resistant,995,21889,2037,5330,14522,31037,30664,184440,954160,477080,3708,137,3632,164,2940,0,2118,386,349,26466.6,0.0273011
381,340461476,carbamate_resistant,995,21867,2038,5292,14537,30769,30397,184546,946280,473140,3602,171,3705,167,2937,0,2040,368,397,26360.6,0.0279466
381,340461476,organochlorines_resistant,995,21955,2038,5268,14649,30837,30104,184845,947640,473820,3707,178,3566,154,3045,0,2056,408,364,26061.6,0.0278805
382,340461476,pyrethroid_resistant,995,21998,2094,5395,14509,31024,30501,184614,985720,492860,3793,211,3654,198,2937,0,2022,399,407,26292.6,0.0277381
382,340461476,carbamate_resistant,995,21901,2080,5323,14498,30762,30475,184534,992640,496320,3761,202,3725,198,2905,0,2086,399,386,26372.6,0.0278571
382,340461476,organochlorines_resistant,995,21961,2109,5325,14527,30766,30303,184481,998440,499220,3783,192,3761,181,2875,0,2074,384,411,26425.6,0.0275016
383,340461476,pyrethroid_resistant,995,22157,2136,5395,14626,31106,30243,184699,974960,487480,3749,179,3651,192,3031,0,2107,379,386,26207.6,0.0266735
383,340461476,carbamate_resistant,995,22030,2155,5330,14545,30800,30498,184519,983840,491920,3732,196,3650,178,2936,0,2048,376,383,26387.6,0.0265682
383,340461476,organochlorines_resistant,995,22027,2137,5349,14541,30819,30348,184558,986360,493180,3795,198,3592,181,2863,0,2045,385,367,26348.6,0.0264669
384,340461476,pyrethroid_resistant,995,22269,2177,5427,14665,31071,30183,184869,982840,491420,3752,156,3746,190,2920,0,2069,377,362,26037.6,0.0268807
384,340461476,carbamate_resistant,995,22055,2176,5346,14533,30778,30308,184707,973600,486800,3743,172,3670,204,2924,0,2101,383,415,26199.6,0.0268211
384,340461476,organochlorines_resistant,995,22141,2181,5391,14569,30788,30199,184762,970440,485220,3645,201,3686,176,2991,0,2099,393,385,26144.6,0.026713
385,340461476,pyrethroid_resistant,995,22367,2252,5420,14695,31033,30153,184605,1000480,500240,3704,209,3755,193,2949,0,2112,368,371,26301.6,0.0264922
385,340461476,carbamate_resistant,995,22135,2195,5333,14607,30733,30093,184450,994720,497360,3719,197,3748,211,2997,0,2115,373,429,26456.6,0.02691
385,340461476,organochlorines_resistant,995,22150,2205,5474,14471,30815,30224,185043,1012600,506300,3778,177,3863,235,2894,0,2093,393,399,25863.6,0.026941
386,340461476,pyrethroid_resistant,995,22303,2279,5422,14602,31012,30328,184564,990760,495380,3757,193,3717,202,2875,0,2166,386,387,26342.6,0.026289
386,340461476,carbamate_resistant,995,22139,2256,5270,14613,30852,30115,184602,999120,499560,3839,207,3724,182,2936,0,2129,394,409,26304.6,0.0265971
386,340461476,organochlorines_resistant,995,22242,2285,5376,14581,30896,30173,184453,995480,497740,3714,197,3741,217,2983,0,2099,378,414,26453.6,0.0255418
387,340461476,pyrethroid_resistant,995,22406,2306,5443,14657,31030,30264,184938,1019360,509680,3742,199,3827,195,2976,0,2083,371,419,25968.6,0.0265883
387,340461476,carbamate_resistant,995,22262,2283,5323,14656,30945,29867,184959,987440,493720,3709,158,3790,197,2914,0,2043,381,367,25947.6,0.0263278
387,340461476,organochlorines_resistant,995,22202,2314,5358,14530,30839,30185,184355,974880,487440,3733,198,3683,213,2882,0,2122,385,415,26551.6,0.0265737
388,340461476,pyrethroid_resistant,995,22436,2348,5435,14653,31099,30544,184141,1008200,504100,3755,190,3820,192,2938,0,2096,385,427,26765.6,0.0254754
388,340461476,carbamate_resistant,995,22365,2325,5340,14700,30954,30186,184488,994200,497100,3781,199,3711,202,2903,0,2064,364,372,26418.6,0.0262777
388,340461476,organochlorines_resistant,995,22234,2336,5391,14507,30826,30567,184229,1016600,508300,3747,181,3811,223,2884,0,2059,420,373,26677.6,0.0272358
389,340461476,pyrethroid_resistant,995,22324,2403,5415,14506,31108,30377,184584,1004440,502220,3798,214,3710,216,2910,0,2207,396,419,26322.6,0.0265479
389,340461476,carbamate_resistant,995,22222,2324,5336,14562,31082,30179,184774,1020240,510120,3844,204,3748,209,2871,0,2205,410,399,26132.6,0.0265727
389,340461476,organochlorines_resistant,995,22180,2309,5389,14482,30805,30482,184875,1002280,501140,3716,215,3824,221,2921,0,2155,395,425,26031.6,0.026242
390,340461476,pyrethroid_resistant,995,22303,2405,5391,14507,31115,30333,184706,1008520,504260,3795,202,3770,222,2910,0,2134,406,391,26200.6,0.0262063
390,340461476,carbamate_resistant,995,22338,2335,5371,14632,31048,30445,184364,994880,497440,3760,197,3679,189,3047,0,2121,405,405,26542.6,0.0256142
390,340461476,organochlorines_resistant,995,22262,2314,5404,14544,30777,30169,184992,995200,497600,3702,199,3748,192,3027,0,2144,415,386,25914.6,0.0259724
391,340461476,pyrethroid_resistant,995,22369,2411,5378,14580,31100,30745,183991,1006880,503440,3693,206,3814,222,3021,0,2162,383,410,26915.6,0.0259793
391,340461476,carbamate_resistant,995,22253,2362,5427,14464,30803,30534,184855,999560,499780,3812,209,3785,171,2836,0,2108,397,416,26051.6,0.0266792
391,340461476,organochlorines_resistant,995,22311,2364,5441,14506,30765,30173,184420,1009120,504560,3808,185,3846,203,2924,0,2106,371,398,26486.6,0.0260396
392,340461476,pyrethroid_resistant,995,22446,2439,5337,14670,31182,30512,184680,989840,494920,3765,185,3749,233,3000,0,2132,384,407,26226.6,0.0267317
392,340461476,carbamate_resistant,995,22368,2399,5401,14568,30916,30400,184624,1019360,509680,3796,209,3724,199,2977,0,2049,414,399,26282.6,0.0260631
392,340461476,organochlorines_resistant,995,22354,2368,5459,14527,30836,30304,184435,993120,496560,3643,198,3768,207,2929,0,2134,347,405,26471.6,0.0262472
393,340461476,pyrethroid_resistant,996,22345,2418,5361,14566,31080,30397,184701,1022000,511000,3767,210,3885,221,2866,0,2155,398,414,26205.6,0.0264958
393,340461476,carbamate_resistant,996,22501,2415,5394,14692,30955,30516,184343,997760,498880,3696,210,3837,218,2929,0,2036,394,366,26563.6,0.0257835
393,340461476,organochlorines_resistant,996,22236,2394,5413,14429,30831,30280,184665,994560,497280,3706,208,3751,180,2856,0,2173,410,391,26241.6,0.026655
394,340461476,pyrethroid_resistant,996,22344,2386,5363,14595,31078,30379,184583,999600,499800,3745,208,3718,213,2916,0,2092,413,412,26323.6,0.0256415
394,340461476,carbamate_resistant,996,22421,2407,5359,14655,31024,30443,185118,1020000,510000,3771,204,3800,211,3000,0,2235,426,419,25788.6,0.0266233
394,340461476,organochlorines_resistant,996,22136,2475,5285,14376,30682,30691,184301,1024120,512060,3751,208,3806,225,2862,0,2137,396,429,26605.6,0.0263852
395,340461476,pyrethroid_resistant,996,22430,2411,5343,14676,31104,30202,184331,1014200,507100,3756,208,3808,194,3097,0,2176,390,445,26575.6,0.0263342
395,340461476,carbamate_resistant,996,22312,2435,5302,14575,31092,30470,184751,996760,498380,3832,211,3702,220,2881,0,2215,367,408,26155.6,0.025283
395,340461476,organochlorines_resistant,996,22232,2463,5206,14563,30732,30700,184871,990600,495300,3725,236,3703,222,2951,0,2060,408,387,26035.6,0.025979
396,340461476,pyrethroid_resistant,996,22362,2429,5375,14558,31023,30185,184681,1016360,508180,3722,218,3985,228,2873,0,2145,382,414,26225.6,0.0262035
396,340461476,carbamate_resistant,996,22344,2461,5330,14553,31183,30508,184494,1009360,504680,3872,229,3665,203,2910,0,2097,404,377,26412.6,0.0262406
396,340461476,organochlorines_resistant,996,22233,2450,5235,14548,30828,30532,184697,988440,494220,3771,205,3758,198,2945,0,2144,394,406,26209.6,0.0262827
397,340461476,pyrethroid_resistant,996,22276,2429,5335,14512,31005,30292,184464,985480,492740,3704,194,3676,211,2869,0,2154,408,393,26442.6,0.0258035
397,340461476,carbamate_resistant,996,22249,2436,5358,14455,31148,30417,184676,1008840,504420,3765,202,3758,197,2890,0,2177,395,413,26230.6,0.0261677
397,340461476,organochlorines_resistant,996,22293,2450,5280,14563,30936,30508,184863,1018720,509360,3768,232,3851,213,2861,0,2012,393,396,26043.6,0.0265162
398,340461476,pyrethroid_resistant,996,22354,2397,5347,14610,31104,30178,184767,1002360,501180,3702,217,3771,198,2972,0,2118,401,375,26139.6,0.0268322
398,340461476,carbamate_resistant,996,22322,2433,5365,14524,31197,30324,184841,1003720,501860,3737,211,3750,212,2961,0,2091,422,375,26065.6,0.0260008
398,340461476,organochlorines_resistant,996,22374,2476,5246,14652,31113,30219,184782,997680,498840,3731,218,3682,228,2989,0,2090,412,406,26124.6,0.025565
399,340461476,pyrethroid_resistant,996,22283,2403,5336,14544,31039,29937,184998,1028880,514440,3853,222,3876,213,2981,0,2235,429,388,25908.6,0.0260781
399,340461476,carbamate_resistant,996,22236,2447,5373,14416,31120,30213,184631,1003560,501780,3785,213,3732,195,2886,0,2194,364,414,26275.6,0.025969
399,340461476,organochlorines_resistant,996,22359,2507,5296,14556,31084,30304,184766,1009760,504880,3808,185,3802,220,2994,0,2146,427,436,26140.6,0.0261854
