Time,NodeID,Genome,STATE_MALE
589,1,X-a0:Y-a0,2281
589,1,X-a0:Y-a1,9299
589,1,X-a1:Y-a0,21107
589,1,X-a1:Y-a1,89259
590,1,X-a0:Y-a0,2233
590,1,X-a0:Y-a1,9305
590,1,X-a1:Y-a0,20838
590,1,X-a1:Y-a1,89211
591,1,X-a0:Y-a0,2217
591,1,X-a0:Y-a1,9309
591,1,X-a1:Y-a0,20782
591,1,X-a1:Y-a1,89458
592,1,X-a0:Y-a0,2200
592,1,X-a0:Y-a1,9241
592,1,X-a1:Y-a0,20656
592,1,X-a1:Y-a1,89678
593,1,X-a0:Y-a0,2188
593,1,X-a0:Y-a1,9138
593,1,X-a1:Y-a0,20581
593,1,X-a1:Y-a1,89889
594,1,X-a0:Y-a0,2161
594,1,X-a0:Y-a1,9051
594,1,X-a1:Y-a0,20603
594,1,X-a1:Y-a1,89995
595,1,X-a0:Y-a0,2115
595,1,X-a0:Y-a1,9010
595,1,X-a1:Y-a0,20401
595,1,X-a1:Y-a1,90233
596,1,X-a0:Y-a0,2054
596,1,X-a0:Y-a1,8950
596,1,X-a1:Y-a0,20192
596,1,X-a1:Y-a1,90382
597,1,X-a0:Y-a0,2039
597,1,X-a0:Y-a1,8880
597,1,X-a1:Y-a0,20255
597,1,X-a1:Y-a1,90433
598,1,X-a0:Y-a0,2005
598,1,X-a0:Y-a1,8829
598,1,X-a1:Y-a0,20161
598,1,X-a1:Y-a1,90802
599,1,X-a0:Y-a0,1980
599,1,X-a0:Y-a1,8833
599,1,X-a1:Y-a0,20028
599,1,X-a1:Y-a1,90871
600,1,X-a0:Y-a0,1968
600,1,X-a0:Y-a1,8738
600,1,X-a1:Y-a0,19808
600,1,X-a1:Y-a1,91216
601,1,X-a0:Y-a0,1949
601,1,X-a0:Y-a1,8723
601,1,X-a1:Y-a0,19631
601,1,X-a1:Y-a1,91449
602,1,X-a0:Y-a0,1869
602,1,X-a0:Y-a1,8628
602,1,X-a1:Y-a0,19527
602,1,X-a1:Y-a1,91486
603,1,X-a0:Y-a0,1861
603,1,X-a0:Y-a1,8527
603,1,X-a1:Y-a0,19559
603,1,X-a1:Y-a1,91697
604,1,X-a0:Y-a0,1845
604,1,X-a0:Y-a1,8474
604,1,X-a1:Y-a0,19443
604,1,X-a1:Y-a1,91877
605,1,X-a0:Y-a0,1791
605,1,X-a0:Y-a1,8415
605,1,X-a1:Y-a0,19450
605,1,X-a1:Y-a1,92266
606,1,X-a0:Y-a0,1746
606,1,X-a0:Y-a1,8385
606,1,X-a1:Y-a0,19328
606,1,X-a1:Y-a1,92710
607,1,X-a0:Y-a0,1717
607,1,X-a0:Y-a1,8249
607,1,X-a1:Y-a0,19101
607,1,X-a1:Y-a1,92732
608,1,X-a0:Y-a0,1700
608,1,X-a0:Y-a1,8231
608,1,X-a1:Y-a0,18950
608,1,X-a1:Y-a1,92857
609,1,X-a0:Y-a0,1693
609,1,X-a0:Y-a1,8179
609,1,X-a1:Y-a0,18726
609,1,X-a1:Y-a1,93002
610,1,X-a0:Y-a0,1667
610,1,X-a0:Y-a1,8213
610,1,X-a1:Y-a0,18446
610,1,X-a1:Y-a1,93373
611,1,X-a0:Y-a0,1648
611,1,X-a0:Y-a1,8103
611,1,X-a1:Y-a0,18311
611,1,X-a1:Y-a1,93560
612,1,X-a0:Y-a0,1601
612,1,X-a0:Y-a1,8012
612,1,X-a1:Y-a0,18223
612,1,X-a1:Y-a1,94093
613,1,X-a0:Y-a0,1550
613,1,X-a0:Y-a1,7921
613,1,X-a1:Y-a0,18130
613,1,X-a1:Y-a1,94091
614,1,X-a0:Y-a0,1514
614,1,X-a0:Y-a1,7876
614,1,X-a1:Y-a0,17982
614,1,X-a1:Y-a1,94180
615,1,X-a0:Y-a0,1470
615,1,X-a0:Y-a1,7784
615,1,X-a1:Y-a0,17723
615,1,X-a1:Y-a1,94400
616,1,X-a0:Y-a0,1420
616,1,X-a0:Y-a1,7752
616,1,X-a1:Y-a0,17655
616,1,X-a1:Y-a1,94561
617,1,X-a0:Y-a0,1371
617,1,X-a0:Y-a1,7718
617,1,X-a1:Y-a0,17528
617,1,X-a1:Y-a1,94936
618,1,X-a0:Y-a0,1379
618,1,X-a0:Y-a1,7719
618,1,X-a1:Y-a0,17352
618,1,X-a1:Y-a1,95106
619,1,X-a0:Y-a0,1357
619,1,X-a0:Y-a1,7607
619,1,X-a1:Y-a0,17248
619,1,X-a1:Y-a1,95520
620,1,X-a0:Y-a0,1334
620,1,X-a0:Y-a1,7543
620,1,X-a1:Y-a0,16979
620,1,X-a1:Y-a1,95610
621,1,X-a0:Y-a0,1343
621,1,X-a0:Y-a1,7414
621,1,X-a1:Y-a0,16867
621,1,X-a1:Y-a1,95677
622,1,X-a0:Y-a0,1303
622,1,X-a0:Y-a1,7381
622,1,X-a1:Y-a0,16651
622,1,X-a1:Y-a1,95887
623,1,X-a0:Y-a0,1303
623,1,X-a0:Y-a1,7359
623,1,X-a1:Y-a0,16621
623,1,X-a1:Y-a1,96398
624,1,X-a0:Y-a0,1277
624,1,X-a0:Y-a1,7297
624,1,X-a1:Y-a0,16500
624,1,X-a1:Y-a1,96516
625,1,X-a0:Y-a0,1237
625,1,X-a0:Y-a1,7282
625,1,X-a1:Y-a0,16407
625,1,X-a1:Y-a1,96706
626,1,X-a0:Y-a0,1251
626,1,X-a0:Y-a1,7308
626,1,X-a1:Y-a0,16202
626,1,X-a1:Y-a1,96867
627,1,X-a0:Y-a0,1236
627,1,X-a0:Y-a1,7282
627,1,X-a1:Y-a0,16087
627,1,X-a1:Y-a1,97093
628,1,X-a0:Y-a0,1207
628,1,X-a0:Y-a1,7194
628,1,X-a1:Y-a0,16071
628,1,X-a1:Y-a1,97108
629,1,X-a0:Y-a0,1200
629,1,X-a0:Y-a1,7167
629,1,X-a1:Y-a0,16015
629,1,X-a1:Y-a1,97089
630,1,X-a0:Y-a0,1180
630,1,X-a0:Y-a1,7158
630,1,X-a1:Y-a0,15797
630,1,X-a1:Y-a1,97684
631,1,X-a0:Y-a0,1171
631,1,X-a0:Y-a1,7143
631,1,X-a1:Y-a0,15679
631,1,X-a1:Y-a1,97608
632,1,X-a0:Y-a0,1134
632,1,X-a0:Y-a1,7104
632,1,X-a1:Y-a0,15536
632,1,X-a1:Y-a1,97889
633,1,X-a0:Y-a0,1119
633,1,X-a0:Y-a1,7022
633,1,X-a1:Y-a0,15386
633,1,X-a1:Y-a1,97922
634,1,X-a0:Y-a0,1110
634,1,X-a0:Y-a1,6905
634,1,X-a1:Y-a0,15197
634,1,X-a1:Y-a1,98225
635,1,X-a0:Y-a0,1083
635,1,X-a0:Y-a1,6860
635,1,X-a1:Y-a0,15014
635,1,X-a1:Y-a1,98516
636,1,X-a0:Y-a0,1076
636,1,X-a0:Y-a1,6826
636,1,X-a1:Y-a0,14870
636,1,X-a1:Y-a1,98772
637,1,X-a0:Y-a0,1048
637,1,X-a0:Y-a1,6850
637,1,X-a1:Y-a0,14932
637,1,X-a1:Y-a1,99050
638,1,X-a0:Y-a0,1046
638,1,X-a0:Y-a1,6794
638,1,X-a1:Y-a0,14767
638,1,X-a1:Y-a1,99201
639,1,X-a0:Y-a0,1047
639,1,X-a0:Y-a1,6705
639,1,X-a1:Y-a0,14692
639,1,X-a1:Y-a1,99499
640,1,X-a0:Y-a0,1013
640,1,X-a0:Y-a1,6658
640,1,X-a1:Y-a0,14595
640,1,X-a1:Y-a1,99974
641,1,X-a0:Y-a0,1010
641,1,X-a0:Y-a1,6622
641,1,X-a1:Y-a0,14425
641,1,X-a1:Y-a1,100113
642,1,X-a0:Y-a0,975
642,1,X-a0:Y-a1,6519
642,1,X-a1:Y-a0,14248
642,1,X-a1:Y-a1,100274
643,1,X-a0:Y-a0,971
643,1,X-a0:Y-a1,6489
643,1,X-a1:Y-a0,14133
643,1,X-a1:Y-a1,100224
644,1,X-a0:Y-a0,948
644,1,X-a0:Y-a1,6392
644,1,X-a1:Y-a0,14057
644,1,X-a1:Y-a1,100161
645,1,X-a0:Y-a0,899
645,1,X-a0:Y-a1,6358
645,1,X-a1:Y-a0,14081
645,1,X-a1:Y-a1,100260
646,1,X-a0:Y-a0,867
646,1,X-a0:Y-a1,6288
646,1,X-a1:Y-a0,13963
646,1,X-a1:Y-a1,100381
647,1,X-a0:Y-a0,858
647,1,X-a0:Y-a1,6223
647,1,X-a1:Y-a0,13810
647,1,X-a1:Y-a1,100711
648,1,X-a0:Y-a0,840
648,1,X-a0:Y-a1,6249
648,1,X-a1:Y-a0,13731
648,1,X-a1:Y-a1,100892
649,1,X-a0:Y-a0,845
649,1,X-a0:Y-a1,6173
649,1,X-a1:Y-a0,13574
649,1,X-a1:Y-a1,100977
650,1,X-a0:Y-a0,828
650,1,X-a0:Y-a1,6124
650,1,X-a1:Y-a0,13422
650,1,X-a1:Y-a1,101431
651,1,X-a0:Y-a0,819
651,1,X-a0:Y-a1,6071
651,1,X-a1:Y-a0,13362
651,1,X-a1:Y-a1,101349
652,1,X-a0:Y-a0,798
652,1,X-a0:Y-a1,6077
652,1,X-a1:Y-a0,13359
652,1,X-a1:Y-a1,101579
653,1,X-a0:Y-a0,787
653,1,X-a0:Y-a1,6058
653,1,X-a1:Y-a0,13174
653,1,X-a1:Y-a1,101634
654,1,X-a0:Y-a0,779
654,1,X-a0:Y-a1,6008
654,1,X-a1:Y-a0,13132
654,1,X-a1:Y-a1,102069
655,1,X-a0:Y-a0,774
655,1,X-a0:Y-a1,5930
655,1,X-a1:Y-a0,13098
655,1,X-a1:Y-a1,102205
656,1,X-a0:Y-a0,763
656,1,X-a0:Y-a1,5875
656,1,X-a1:Y-a0,12939
656,1,X-a1:Y-a1,102390
657,1,X-a0:Y-a0,747
657,1,X-a0:Y-a1,5882
657,1,X-a1:Y-a0,12905
657,1,X-a1:Y-a1,102492
658,1,X-a0:Y-a0,752
658,1,X-a0:Y-a1,5850
658,1,X-a1:Y-a0,12853
658,1,X-a1:Y-a1,102543
659,1,X-a0:Y-a0,739
659,1,X-a0:Y-a1,5800
659,1,X-a1:Y-a0,12701
659,1,X-a1:Y-a1,102724
660,1,X-a0:Y-a0,710
660,1,X-a0:Y-a1,5659
660,1,X-a1:Y-a0,12555
660,1,X-a1:Y-a1,102659
661,1,X-a0:Y-a0,698
661,1,X-a0:Y-a1,5664
661,1,X-a1:Y-a0,12442
661,1,X-a1:Y-a1,102887
662,1,X-a0:Y-a0,675
662,1,X-a0:Y-a1,5595
662,1,X-a1:Y-a0,12420
662,1,X-a1:Y-a1,103039
663,1,X-a0:Y-a0,669
663,1,X-a0:Y-a1,5570
663,1,X-a1:Y-a0,12402
663,1,X-a1:Y-a1,103225
664,1,X-a0:Y-a0,638
664,1,X-a0:Y-a1,5494
664,1,X-a1:Y-a0,12152
664,1,X-a1:Y-a1,103484
665,1,X-a0:Y-a0,637
665,1,X-a0:Y-a1,5494
665,1,X-a1:Y-a0,11982
665,1,X-a1:Y-a1,103826
666,1,X-a0:Y-a0,651
666,1,X-a0:Y-a1,5449
666,1,X-a1:Y-a0,12033
666,1,X-a1:Y-a1,103850
667,1,X-a0:Y-a0,627
667,1,X-a0:Y-a1,5393
667,1,X-a1:Y-a0,11893
667,1,X-a1:Y-a1,103933
668,1,X-a0:Y-a0,602
668,1,X-a0:Y-a1,5305
668,1,X-a1:Y-a0,11805
668,1,X-a1:Y-a1,103783
669,1,X-a0:Y-a0,591
669,1,X-a0:Y-a1,5315
669,1,X-a1:Y-a0,11704
669,1,X-a1:Y-a1,104044
670,1,X-a0:Y-a0,577
670,1,X-a0:Y-a1,5248
670,1,X-a1:Y-a0,11670
670,1,X-a1:Y-a1,104258
671,1,X-a0:Y-a0,578
671,1,X-a0:Y-a1,5252
671,1,X-a1:Y-a0,11519
671,1,X-a1:Y-a1,104486
672,1,X-a0:Y-a0,557
672,1,X-a0:Y-a1,5162
672,1,X-a1:Y-a0,11351
672,1,X-a1:Y-a1,104815
673,1,X-a0:Y-a0,554
673,1,X-a0:Y-a1,5137
673,1,X-a1:Y-a0,11209
673,1,X-a1:Y-a1,104842
674,1,X-a0:Y-a0,544
674,1,X-a0:Y-a1,5094
674,1,X-a1:Y-a0,11148
674,1,X-a1:Y-a1,105157
675,1,X-a0:Y-a0,522
675,1,X-a0:Y-a1,4978
675,1,X-a1:Y-a0,11103
675,1,X-a1:Y-a1,105579
676,1,X-a0:Y-a0,533
676,1,X-a0:Y-a1,4936
676,1,X-a1:Y-a0,10994
676,1,X-a1:Y-a1,105522
677,1,X-a0:Y-a0,532
677,1,X-a0:Y-a1,4931
677,1,X-a1:Y-a0,10940
677,1,X-a1:Y-a1,105829
678,1,X-a0:Y-a0,519
678,1,X-a0:Y-a1,4954
678,1,X-a1:Y-a0,10829
678,1,X-a1:Y-a1,106037
679,1,X-a0:Y-a0,527
679,1,X-a0:Y-a1,4917
679,1,X-a1:Y-a0,10721
679,1,X-a1:Y-a1,106212
680,1,X-a0:Y-a0,532
680,1,X-a0:Y-a1,4939
680,1,X-a1:Y-a0,10703
680,1,X-a1:Y-a1,106498
681,1,X-a0:Y-a0,543
681,1,X-a0:Y-a1,4915
681,1,X-a1:Y-a0,10647
681,1,X-a1:Y-a1,106684
682,1,X-a0:Y-a0,525
682,1,X-a0:Y-a1,4887
682,1,X-a1:Y-a0,10629
682,1,X-a1:Y-a1,106675
683,1,X-a0:Y-a0,527
683,1,X-a0:Y-a1,4855
683,1,X-a1:Y-a0,10505
683,1,X-a1:Y-a1,107104
684,1,X-a0:Y-a0,519
684,1,X-a0:Y-a1,4850
684,1,X-a1:Y-a0,10516
684,1,X-a1:Y-a1,106934
685,1,X-a0:Y-a0,508
685,1,X-a0:Y-a1,4837
685,1,X-a1:Y-a0,10531
685,1,X-a1:Y-a1,106862
686,1,X-a0:Y-a0,498
686,1,X-a0:Y-a1,4742
686,1,X-a1:Y-a0,10338
686,1,X-a1:Y-a1,106985
687,1,X-a0:Y-a0,492
687,1,X-a0:Y-a1,4710
687,1,X-a1:Y-a0,10229
687,1,X-a1:Y-a1,106809
688,1,X-a0:Y-a0,480
688,1,X-a0:Y-a1,4689
688,1,X-a1:Y-a0,10092
688,1,X-a1:Y-a1,106796
689,1,X-a0:Y-a0,479
689,1,X-a0:Y-a1,4662
689,1,X-a1:Y-a0,10103
689,1,X-a1:Y-a1,106909
690,1,X-a0:Y-a0,453
690,1,X-a0:Y-a1,4543
690,1,X-a1:Y-a0,10020
690,1,X-a1:Y-a1,106898
691,1,X-a0:Y-a0,449
691,1,X-a0:Y-a1,4542
691,1,X-a1:Y-a0,9901
691,1,X-a1:Y-a1,106792
692,1,X-a0:Y-a0,420
692,1,X-a0:Y-a1,4483
692,1,X-a1:Y-a0,9771
692,1,X-a1:Y-a1,106814
693,1,X-a0:Y-a0,409
693,1,X-a0:Y-a1,4433
693,1,X-a1:Y-a0,9757
693,1,X-a1:Y-a1,107027
694,1,X-a0:Y-a0,382
694,1,X-a0:Y-a1,4317
694,1,X-a1:Y-a0,9709
694,1,X-a1:Y-a1,106916
695,1,X-a0:Y-a0,381
695,1,X-a0:Y-a1,4292
695,1,X-a1:Y-a0,9550
695,1,X-a1:Y-a1,107067
696,1,X-a0:Y-a0,385
696,1,X-a0:Y-a1,4303
696,1,X-a1:Y-a0,9464
696,1,X-a1:Y-a1,107363
697,1,X-a0:Y-a0,385
697,1,X-a0:Y-a1,4271
697,1,X-a1:Y-a0,9429
697,1,X-a1:Y-a1,107641
698,1,X-a0:Y-a0,381
698,1,X-a0:Y-a1,4255
698,1,X-a1:Y-a0,9400
698,1,X-a1:Y-a1,107782
699,1,X-a0:Y-a0,369
699,1,X-a0:Y-a1,4206
699,1,X-a1:Y-a0,9294
699,1,X-a1:Y-a1,107872
700,1,X-a0:Y-a0,369
700,1,X-a0:Y-a1,4160
700,1,X-a1:Y-a0,9200
700,1,X-a1:Y-a1,108041
701,1,X-a0:Y-a0,363
701,1,X-a0:Y-a1,4167
701,1,X-a1:Y-a0,9154
701,1,X-a1:Y-a1,107985
702,1,X-a0:Y-a0,341
702,1,X-a0:Y-a1,4159
702,1,X-a1:Y-a0,9034
702,1,X-a1:Y-a1,107904
703,1,X-a0:Y-a0,331
703,1,X-a0:Y-a1,4127
703,1,X-a1:Y-a0,8958
703,1,X-a1:Y-a1,108187
704,1,X-a0:Y-a0,346
704,1,X-a0:Y-a1,4051
704,1,X-a1:Y-a0,8846
704,1,X-a1:Y-a1,108177
705,1,X-a0:Y-a0,329
705,1,X-a0:Y-a1,4016
705,1,X-a1:Y-a0,8763
705,1,X-a1:Y-a1,108340
706,1,X-a0:Y-a0,321
706,1,X-a0:Y-a1,3951
706,1,X-a1:Y-a0,8715
706,1,X-a1:Y-a1,108601
707,1,X-a0:Y-a0,307
707,1,X-a0:Y-a1,3909
707,1,X-a1:Y-a0,8561
707,1,X-a1:Y-a1,108785
708,1,X-a0:Y-a0,295
708,1,X-a0:Y-a1,3867
708,1,X-a1:Y-a0,8529
708,1,X-a1:Y-a1,108591
709,1,X-a0:Y-a0,290
709,1,X-a0:Y-a1,3823
709,1,X-a1:Y-a0,8419
709,1,X-a1:Y-a1,108760
710,1,X-a0:Y-a0,275
710,1,X-a0:Y-a1,3789
710,1,X-a1:Y-a0,8391
710,1,X-a1:Y-a1,108847
711,1,X-a0:Y-a0,288
711,1,X-a0:Y-a1,3809
711,1,X-a1:Y-a0,8284
711,1,X-a1:Y-a1,109105
712,1,X-a0:Y-a0,278
712,1,X-a0:Y-a1,3783
712,1,X-a1:Y-a0,8156
712,1,X-a1:Y-a1,109353
713,1,X-a0:Y-a0,256
713,1,X-a0:Y-a1,3764
713,1,X-a1:Y-a0,8158
713,1,X-a1:Y-a1,109280
714,1,X-a0:Y-a0,249
714,1,X-a0:Y-a1,3721
714,1,X-a1:Y-a0,8114
714,1,X-a1:Y-a1,109743
715,1,X-a0:Y-a0,240
715,1,X-a0:Y-a1,3695
715,1,X-a1:Y-a0,8003
715,1,X-a1:Y-a1,110011
716,1,X-a0:Y-a0,237
716,1,X-a0:Y-a1,3701
716,1,X-a1:Y-a0,7971
716,1,X-a1:Y-a1,110084
717,1,X-a0:Y-a0,239
717,1,X-a0:Y-a1,3666
717,1,X-a1:Y-a0,7952
717,1,X-a1:Y-a1,109907
718,1,X-a0:Y-a0,238
718,1,X-a0:Y-a1,3602
718,1,X-a1:Y-a0,7843
718,1,X-a1:Y-a1,110212
719,1,X-a0:Y-a0,251
719,1,X-a0:Y-a1,3571
719,1,X-a1:Y-a0,7805
719,1,X-a1:Y-a1,110298
720,1,X-a0:Y-a0,242
720,1,X-a0:Y-a1,3593
720,1,X-a1:Y-a0,7739
720,1,X-a1:Y-a1,110282
721,1,X-a0:Y-a0,231
721,1,X-a0:Y-a1,3581
721,1,X-a1:Y-a0,7775
721,1,X-a1:Y-a1,110250
722,1,X-a0:Y-a0,229
722,1,X-a0:Y-a1,3565
722,1,X-a1:Y-a0,7720
722,1,X-a1:Y-a1,110421
723,1,X-a0:Y-a0,229
723,1,X-a0:Y-a1,3501
723,1,X-a1:Y-a0,7676
723,1,X-a1:Y-a1,110555
724,1,X-a0:Y-a0,233
724,1,X-a0:Y-a1,3488
724,1,X-a1:Y-a0,7571
724,1,X-a1:Y-a1,110704
725,1,X-a0:Y-a0,235
725,1,X-a0:Y-a1,3483
725,1,X-a1:Y-a0,7515
725,1,X-a1:Y-a1,110891
726,1,X-a0:Y-a0,222
726,1,X-a0:Y-a1,3445
726,1,X-a1:Y-a0,7460
726,1,X-a1:Y-a1,111141
727,1,X-a0:Y-a0,213
727,1,X-a0:Y-a1,3403
727,1,X-a1:Y-a0,7423
727,1,X-a1:Y-a1,111427
728,1,X-a0:Y-a0,204
728,1,X-a0:Y-a1,3391
728,1,X-a1:Y-a0,7288
728,1,X-a1:Y-a1,111556
729,1,X-a0:Y-a0,203
729,1,X-a0:Y-a1,3374
729,1,X-a1:Y-a0,7314
729,1,X-a1:Y-a1,111711
