Time,NodeID,Genome,VectorPopulation
195,1,X-a0:X-a0,92472
195,1,X-a0:X-a1,1185
195,1,X-a1:X-a0,4168
195,1,X-a1:X-a1,72
196,1,X-a0:X-a0,92982
196,1,X-a0:X-a1,1192
196,1,X-a1:X-a0,3556
196,1,X-a1:X-a1,65
197,1,X-a0:X-a0,93136
197,1,X-a0:X-a1,1198
197,1,X-a1:X-a0,3209
197,1,X-a1:X-a1,62
198,1,X-a0:X-a0,92485
198,1,X-a0:X-a1,1206
198,1,X-a1:X-a0,3729
198,1,X-a1:X-a1,64
199,1,X-a0:X-a0,93181
199,1,X-a0:X-a1,1159
199,1,X-a1:X-a0,3142
199,1,X-a1:X-a1,54
200,1,X-a0:X-a0,93463
200,1,X-a0:X-a1,1138
200,1,X-a1:X-a0,2841
200,1,X-a1:X-a1,45
201,1,X-a0:X-a0,93023
201,1,X-a0:X-a1,1132
201,1,X-a1:X-a0,3122
201,1,X-a1:X-a1,46
202,1,X-a0:X-a0,93721
202,1,X-a0:X-a1,1096
202,1,X-a1:X-a0,2620
202,1,X-a1:X-a1,40
203,1,X-a0:X-a0,93483
203,1,X-a0:X-a1,1057
203,1,X-a1:X-a0,2814
203,1,X-a1:X-a1,48
204,1,X-a0:X-a0,93322
204,1,X-a0:X-a1,1048
204,1,X-a1:X-a0,2927
204,1,X-a1:X-a1,49
205,1,X-a0:X-a0,93539
205,1,X-a0:X-a1,1034
205,1,X-a1:X-a0,2555
205,1,X-a1:X-a1,43
206,1,X-a0:X-a0,92972
206,1,X-a0:X-a1,1041
206,1,X-a1:X-a0,3477
206,1,X-a1:X-a1,58
207,1,X-a0:X-a0,93253
207,1,X-a0:X-a1,1080
207,1,X-a1:X-a0,3328
207,1,X-a1:X-a1,49
208,1,X-a0:X-a0,93697
208,1,X-a0:X-a1,1040
208,1,X-a1:X-a0,2948
208,1,X-a1:X-a1,42
209,1,X-a0:X-a0,92471
209,1,X-a0:X-a1,1089
209,1,X-a1:X-a0,4214
209,1,X-a1:X-a1,56
210,1,X-a0:X-a0,92651
210,1,X-a0:X-a1,1126
210,1,X-a1:X-a0,3920
210,1,X-a1:X-a1,49
211,1,X-a0:X-a0,92913
211,1,X-a0:X-a1,1159
211,1,X-a1:X-a0,3631
211,1,X-a1:X-a1,47
212,1,X-a0:X-a0,91437
212,1,X-a0:X-a1,1234
212,1,X-a1:X-a0,5060
