
Time,NodeID,TRANSITORY_M_Before_20,TRANSITORY_M_Before_30,TRANSITORY_M_Before_40,TRANSITORY_M_Before_50,TRANSITORY_M_After_20,TRANSITORY_M_After_30,TRANSITORY_M_After_40,TRANSITORY_M_After_50,TRANSITORY_F_Before_20,TRANSITORY_F_Before_40,TRANSITORY_F_After_20,TRANSITORY_F_After_40,INFORMAL_M_Before_20,INFORMAL_M_Before_40,INFORMAL_M_After_20,INFORMAL_M_After_40,INFORMAL_F_Before_20,INFORMAL_F_Before_30,INFORMAL_F_Before_40,INFORMAL_F_Before_50,INFORMAL_F_After_20,INFORMAL_F_After_30,INFORMAL_F_After_40,INFORMAL_F_After_50,MARITAL_M_Before_20,MARITAL_M_After_20,MARITAL_F_Before_10,MARITAL_F_Before_20,MARITAL_F_Before_30,MARITAL_F_Before_40,MARITAL_F_Before_50,MARITAL_F_After_10,MARITAL_F_After_20,MARITAL_F_After_30,MARITAL_F_After_40,MARITAL_F_After_50,COMMERCIAL_M_Before_50,COMMERCIAL_M_Before_85,COMMERCIAL_M_After_50,COMMERCIAL_M_After_85,COMMERCIAL_F_Before_50,COMMERCIAL_F_Before_85,COMMERCIAL_F_After_50,COMMERCIAL_F_After_85,TRANSITORY_LOW_M_20,TRANSITORY_LOW_M_30,TRANSITORY_LOW_M_40,TRANSITORY_LOW_M_50,TRANSITORY_LOW_F_20,TRANSITORY_LOW_F_40,TRANSITORY_HIGH_M_20,TRANSITORY_HIGH_M_30,TRANSITORY_HIGH_M_40,TRANSITORY_HIGH_M_50,TRANSITORY_HIGH_F_20,TRANSITORY_HIGH_F_40,INFORMAL_LOW_M_20,INFORMAL_LOW_M_40,INFORMAL_LOW_F_20,INFORMAL_LOW_F_30,INFORMAL_LOW_F_40,INFORMAL_LOW_F_50,INFORMAL_HIGH_M_20,INFORMAL_HIGH_M_40,INFORMAL_HIGH_F_20,INFORMAL_HIGH_F_30,INFORMAL_HIGH_F_40,INFORMAL_HIGH_F_50,MARITAL_LOW_M_20,MARITAL_LOW_F_10,MARITAL_LOW_F_20,MARITAL_LOW_F_30,MARITAL_LOW_F_40,MARITAL_LOW_F_50,MARITAL_HIGH_M_20,MARITAL_HIGH_F_10,MARITAL_HIGH_F_20,MARITAL_HIGH_F_30,MARITAL_HIGH_F_40,MARITAL_HIGH_F_50,COMMERCIAL_LOW_M_50,COMMERCIAL_LOW_M_85,COMMERCIAL_LOW_F_50,COMMERCIAL_LOW_F_85,COMMERCIAL_HIGH_M_50,COMMERCIAL_HIGH_M_85,COMMERCIAL_HIGH_F_50,COMMERCIAL_HIGH_F_85,desired_flow_TRANSITORY_M_20,desired_flow_TRANSITORY_M_30,desired_flow_TRANSITORY_M_40,desired_flow_TRANSITORY_M_50,desired_flow_TRANSITORY_F_20,desired_flow_TRANSITORY_F_40,desired_flow_INFORMAL_M_20,desired_flow_INFORMAL_M_40,desired_flow_INFORMAL_F_20,desired_flow_INFORMAL_F_30,desired_flow_INFORMAL_F_40,desired_flow_INFORMAL_F_50,desired_flow_MARITAL_M_20,desired_flow_MARITAL_F_10,desired_flow_MARITAL_F_20,desired_flow_MARITAL_F_30,desired_flow_MARITAL_F_40,desired_flow_MARITAL_F_50,desired_flow_COMMERCIAL_M_50,desired_flow_COMMERCIAL_M_85,desired_flow_COMMERCIAL_F_50,desired_flow_COMMERCIAL_F_85
273,1,12,28,31,20,9,15,22,15,11,19,0,0,8,9,0,0,3,21,28,13,1,18,21,8,18,15,0,0,3,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1.70313,1.70313,1.70313,1.70313,1.70313,1.70313,1.70313,1.70313,1.70313,1.70313,1.70313,1.70313,1.77484,1.77484,0.44371,0.44371,0.44371,0.44371,1.77484,1.77484,0.44371,0.44371,0.44371,0.44371,9.48922e-05,0,0,0,0,0,9.48922e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70313,1.70313,1.70313,1.70313,3.40626,3.40626,1.77484,1.77484,0.887419,0.887419,0.887419,0.887419,0.227077,0.0681231,0.0454154,0.0227077,0.0227077,0.0681231,0,0,0,0
274,1,12,28,31,20,9,15,22,15,11,19,0,0,8,9,0,0,3,21,28,13,1,18,21,8,18,15,0,0,3,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.49762e-05,0,0,0,0,0,9.49762e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70107,1.70107,1.70107,1.70107,3.40215,3.40215,1.7727,1.7727,0.886349,0.886349,0.886349,0.886349,0.226803,0.068041,0.0453606,0.0226803,0.0226803,0.068041,0,0,0,0
275,1,12,28,31,20,9,15,22,15,11,19,0,0,8,9,0,0,3,21,28,13,1,18,21,8,18,15,0,0,3,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.50061e-05,0,0,0,0,0,9.50061e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69662,1.69662,1.69662,1.69662,3.39324,3.39324,1.76806,1.76806,0.884029,0.884029,0.884029,0.884029,0.22621,0.0678629,0.0452419,0.022621,0.022621,0.0678629,0,0,0,0
276,1,12,28,31,20,9,15,22,15,11,19,0,0,8,9,0,0,3,21,28,13,1,18,21,8,18,15,0,0,3,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1.69457,1.69457,1.69457,1.69457,1.69457,1.69457,1.69457,1.69457,1.69457,1.69457,1.69457,1.69457,1.76592,1.76592,0.441479,0.441479,0.441479,0.441479,1.76592,1.76592,0.441479,0.441479,0.441479,0.441479,9.51308e-05,0,0,0,0,0,9.51308e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69457,1.69457,1.69457,1.69457,3.38913,3.38913,1.76592,1.76592,0.882958,0.882958,0.882958,0.882958,0.225936,0.0677807,0.0451871,0.0225936,0.0225936,0.0677807,0,0,0,0
277,1,12,28,31,20,9,15,22,15,11,19,0,0,8,9,0,0,3,21,28,13,1,18,21,8,18,15,0,0,3,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1.69183,1.69183,1.69183,1.69183,3.38365,3.38365,1.69183,1.69183,1.69183,1.69183,3.38365,3.38365,1.76306,1.76306,0.881531,0.881531,0.881531,0.881531,1.76306,1.76306,0.881531,0.881531,0.881531,0.881531,9.51773e-05,0,0,0,0,0,9.51773e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69183,1.69183,1.69183,1.69183,3.38365,3.38365,1.76306,1.76306,0.881531,0.881531,0.881531,0.881531,0.22557,0.0676711,0.0451141,0.022557,0.022557,0.0676711,0,0,0,0
278,1,12,28,31,20,9,15,22,15,11,19,0,0,8,9,0,0,3,21,28,13,1,18,21,8,18,15,0,0,3,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1.69011,1.69011,1.69011,1.69011,3.38023,3.38023,1.69011,1.69011,1.69011,1.69011,3.38023,3.38023,1.76128,1.76128,0.880638,0.880638,0.880638,0.880638,1.76128,1.76128,0.880638,0.880638,0.880638,0.880638,9.52015e-05,0,0,0,0,0,9.52015e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69011,1.69011,1.69011,1.69011,3.38023,3.38023,1.76128,1.76128,0.880638,0.880638,0.880638,0.880638,0.225342,0.0676026,0.0450684,0.0225342,0.0225342,0.0676026,0,0,0,0
279,1,11,31,34,32,6,24,27,23,7,21,0,0,3,10,0,0,1,24,25,14,0,19,21,11,18,15,0,0,3,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1.68737,1.68737,1.68737,1.68737,1.12492,1.12492,1.68737,1.68737,1.68737,1.68737,1.12492,1.12492,1.75842,1.75842,0.29307,0.29307,0.29307,0.29307,1.75842,1.75842,0.29307,0.29307,0.29307,0.29307,9.51678e-05,0,0,0,0,0,9.51678e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68737,1.68737,1.68737,1.68737,3.37475,3.37475,1.75842,1.75842,0.879211,0.879211,0.879211,0.879211,0.224977,0.067493,0.0449953,0.0224977,0.0224977,0.067493,0,0,0,0
280,1,11,31,34,32,6,24,27,23,7,21,0,0,3,10,0,0,1,24,25,14,0,19,21,11,18,15,0,0,3,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0.562116,0.562116,0.562116,0.562116,0.562116,0.562116,0.562116,0.562116,0.562116,0.562116,0.562116,0.562116,0.585784,0.585784,0.146446,0.146446,0.146446,0.146446,0.585784,0.585784,0.146446,0.146446,0.146446,0.146446,9.51904e-05,0,0,0,0,0,9.51904e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68635,1.68635,1.68635,1.68635,3.37269,3.37269,1.75735,1.75735,0.878676,0.878676,0.878676,0.878676,0.22484,0.0674519,0.0449679,0.022484,0.022484,0.0674519,0,0,0,0
281,1,11,31,34,32,6,24,27,23,7,21,0,0,3,10,0,0,1,24,25,14,0,19,21,11,18,15,0,0,3,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0.842831,0.842831,0.842831,0.842831,0.421415,0.421415,0.842831,0.842831,0.842831,0.842831,0.421415,0.421415,0.878319,0.878319,0.10979,0.10979,0.10979,0.10979,0.878319,0.878319,0.10979,0.10979,0.10979,0.10979,9.52324e-05,0,0,0,0,0,9.52324e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68566,1.68566,1.68566,1.68566,3.37132,3.37132,1.75664,1.75664,0.878319,0.878319,0.878319,0.878319,0.224748,0.0674245,0.0449497,0.0224748,0.0224748,0.0674245,0,0,0,0
282,1,11,31,34,32,6,24,27,23,7,21,0,0,3,10,0,0,1,24,25,14,0,19,21,11,18,15,0,0,3,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0.841632,0.841632,0.841632,0.841632,0.480933,0.480933,0.841632,0.841632,0.841632,0.841632,0.480933,0.480933,0.877069,0.877069,0.125296,0.125296,0.125296,0.125296,0.877069,0.877069,0.125296,0.125296,0.125296,0.125296,9.52584e-05,0,0,0,0,0,9.52584e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68326,1.68326,1.68326,1.68326,3.36653,3.36653,1.75414,1.75414,0.877069,0.877069,0.877069,0.877069,0.224429,0.0673286,0.0448857,0.0224429,0.0224429,0.0673286,0,0,0,0
283,1,11,31,34,32,6,24,27,23,7,21,0,0,3,10,0,0,1,24,25,14,0,19,21,11,18,15,0,0,3,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0.83992,0.83992,0.83992,0.83992,0.559947,0.559947,0.83992,0.83992,0.83992,0.83992,0.559947,0.559947,0.875285,0.875285,0.145881,0.145881,0.145881,0.145881,0.875285,0.875285,0.145881,0.145881,0.145881,0.145881,9.53479e-05,0,0,0,0,0,9.53479e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67984,1.67984,1.67984,1.67984,3.35968,3.35968,1.75057,1.75057,0.875285,0.875285,0.875285,0.875285,0.223972,0.0671916,0.0447944,0.0223972,0.0223972,0.0671916,0,0,0,0
284,1,11,31,34,32,6,24,27,23,7,21,0,0,3,10,0,0,1,24,25,14,0,19,21,11,18,15,0,0,3,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1.6747,1.6747,1.6747,1.6747,1.6747,1.6747,1.6747,1.6747,1.6747,1.6747,1.6747,1.6747,1.74522,1.74522,0.436304,0.436304,0.436304,0.436304,1.74522,1.74522,0.436304,0.436304,0.436304,0.436304,9.53404e-05,0,0,0,0,0,9.53404e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6747,1.6747,1.6747,1.6747,3.34941,3.34941,1.74522,1.74522,0.872608,0.872608,0.872608,0.872608,0.223287,0.0669862,0.0446574,0.0223287,0.0223287,0.0669862,0,0,0,0
285,1,11,31,34,32,6,24,27,23,7,21,0,0,3,10,0,0,1,24,25,14,0,19,21,11,18,15,0,0,3,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1.6747,1.6747,1.6747,1.6747,0.837351,0.837351,1.6747,1.6747,1.6747,1.6747,0.837351,0.837351,1.74522,1.74522,0.218152,0.218152,0.218152,0.218152,1.74522,1.74522,0.218152,0.218152,0.218152,0.218152,9.53404e-05,0,0,0,0,0,9.53404e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6747,1.6747,1.6747,1.6747,3.34941,3.34941,1.74522,1.74522,0.872608,0.872608,0.872608,0.872608,0.223287,0.0669862,0.0446574,0.0223287,0.0223287,0.0669862,0,0,0,0
286,1,11,38,42,36,7,29,24,28,13,26,0,0,6,13,0,0,4,25,26,19,1,20,21,13,18,15,0,0,3,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0.557093,0.557093,0.557093,0.557093,1.11419,1.11419,0.557093,0.557093,0.557093,0.557093,1.11419,1.11419,0.580549,0.580549,0.290275,0.290275,0.290275,0.290275,0.580549,0.580549,0.290275,0.290275,0.290275,0.290275,9.53898e-05,0,0,0,0,0,9.53898e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67128,1.67128,1.67128,1.67128,3.34256,3.34256,1.74165,1.74165,0.870824,0.870824,0.870824,0.870824,0.222831,0.0668492,0.0445661,0.0222831,0.0222831,0.0668492,0,0,0,0
287,1,11,38,42,36,7,29,24,28,13,26,0,0,6,13,0,0,4,25,26,19,1,20,21,13,18,15,0,0,3,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0.417135,0.417135,0.417135,0.417135,1.66854,1.66854,0.417135,0.417135,0.417135,0.417135,1.66854,1.66854,0.434698,0.434698,0.434698,0.434698,0.434698,0.434698,0.434698,0.434698,0.434698,0.434698,0.434698,0.434698,9.52742e-05,0,0,0,0,0,9.52742e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66854,1.66854,1.66854,1.66854,3.33708,3.33708,1.73879,1.73879,0.869396,0.869396,0.869396,0.869396,0.222465,0.0667396,0.0444931,0.0222465,0.0222465,0.0667396,0,0,0,0
288,1,11,38,42,36,7,29,24,28,13,26,0,0,6,13,0,0,4,25,26,19,1,20,21,13,18,15,0,0,3,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0.333228,0.333228,0.333228,0.333228,1.66614,1.66614,0.333228,0.333228,0.333228,0.333228,1.66614,1.66614,0.347259,0.347259,0.434074,0.434074,0.434074,0.434074,0.347259,0.347259,0.434074,0.434074,0.434074,0.434074,9.52189e-05,0,0,0,0,0,9.52189e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66614,1.66614,1.66614,1.66614,3.33228,3.33228,1.73629,1.73629,0.868147,0.868147,0.868147,0.868147,0.222146,0.0666437,0.0444291,0.0222146,0.0222146,0.0666437,0,0,0,0
289,1,11,38,42,36,7,29,24,28,13,26,0,0,6,13,0,0,4,25,26,19,1,20,21,13,18,15,0,0,3,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0.553668,0.553668,0.553668,0.553668,1.661,1.661,0.553668,0.553668,0.553668,0.553668,1.661,1.661,0.57698,0.57698,0.432735,0.432735,0.432735,0.432735,0.57698,0.57698,0.432735,0.432735,0.432735,0.432735,9.5211e-05,0,0,0,0,0,9.5211e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.661,1.661,1.661,1.661,3.32201,3.32201,1.73094,1.73094,0.86547,0.86547,0.86547,0.86547,0.221461,0.0664382,0.0442921,0.0221461,0.0221461,0.0664382,0,0,0,0
290,1,11,38,42,36,7,29,24,28,13,26,0,0,6,13,0,0,4,25,26,19,1,20,21,13,18,15,0,0,3,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0.830502,0.830502,0.830502,0.830502,3.32201,3.32201,0.830502,0.830502,0.830502,0.830502,3.32201,3.32201,0.86547,0.86547,0.86547,0.86547,0.86547,0.86547,0.86547,0.86547,0.86547,0.86547,0.86547,0.86547,9.517e-05,0,0,0,0,0,9.517e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.661,1.661,1.661,1.661,3.32201,3.32201,1.73094,1.73094,0.86547,0.86547,0.86547,0.86547,0.221461,0.0664382,0.0442921,0.0221461,0.0221461,0.0664382,0,0,0,0
291,1,11,38,42,36,7,29,24,28,13,26,0,0,6,13,0,0,4,25,26,19,1,20,21,13,18,15,0,0,3,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1.65621,1.65621,1.65621,1.65621,1.65621,1.65621,1.65621,1.65621,1.65621,1.65621,1.65621,1.65621,1.72594,1.72594,0.431486,0.431486,0.431486,0.431486,1.72594,1.72594,0.431486,0.431486,0.431486,0.431486,9.52227e-05,0,0,0,0,0,9.52227e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.65621,1.65621,1.65621,1.65621,3.31242,3.31242,1.72594,1.72594,0.862972,0.862972,0.862972,0.862972,0.220821,0.0662464,0.0441643,0.0220821,0.0220821,0.0662464,0,0,0,0
292,1,11,38,42,36,7,29,24,28,13,26,0,0,6,13,0,0,4,25,26,19,1,20,21,13,18,15,0,0,3,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1.65724,1.65724,1.65724,1.65724,0.828618,0.828618,1.65724,1.65724,1.65724,1.65724,0.828618,0.828618,1.72701,1.72701,0.215877,0.215877,0.215877,0.215877,1.72701,1.72701,0.215877,0.215877,0.215877,0.215877,9.51587e-05,0,0,0,0,0,9.51587e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.65724,1.65724,1.65724,1.65724,3.31447,3.31447,1.72701,1.72701,0.863507,0.863507,0.863507,0.863507,0.220958,0.0662875,0.0441917,0.0220958,0.0220958,0.0662875,0,0,0,0
293,1,12,41,33,42,11,28,26,29,9,25,0,0,5,9,0,0,3,31,28,18,0,30,22,14,18,15,0,0,3,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0.827762,0.827762,0.827762,0.827762,3.31105,3.31105,0.827762,0.827762,0.827762,0.827762,3.31105,3.31105,0.862615,0.862615,0.862615,0.862615,0.862615,0.862615,0.862615,0.862615,0.862615,0.862615,0.862615,0.862615,9.50603e-05,0,0,0,0,0,9.50603e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.65552,1.65552,1.65552,1.65552,3.31105,3.31105,1.72523,1.72523,0.862615,0.862615,0.862615,0.862615,0.22073,0.066219,0.044146,0.022073,0.022073,0.066219,0,0,0,0
294,1,12,41,33,42,11,28,26,29,9,25,0,0,5,9,0,0,3,31,28,18,0,30,22,14,18,15,0,0,3,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1.65244,1.65244,1.65244,1.65244,0,0,1.65244,1.65244,1.65244,1.65244,0,0,1.72202,1.72202,0,0,0,0,1.72202,1.72202,0,0,0,0,9.50881e-05,0,0,0,0,0,9.50881e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.65244,1.65244,1.65244,1.65244,3.30488,3.30488,1.72202,1.72202,0.861009,0.861009,0.861009,0.861009,0.220319,0.0660957,0.0440638,0.0220319,0.0220319,0.0660957,0,0,0,0
295,1,12,41,33,42,11,28,26,29,9,25,0,0,5,9,0,0,3,31,28,18,0,30,22,14,18,15,0,0,3,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0.827591,0.827591,0.827591,0.827591,0.827591,0.827591,0.827591,0.827591,0.827591,0.827591,0.827591,0.827591,0.862437,0.862437,0.215609,0.215609,0.215609,0.215609,0.862437,0.862437,0.215609,0.215609,0.215609,0.215609,9.51226e-05,0,0,0,0,0,9.51226e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.65518,1.65518,1.65518,1.65518,3.31036,3.31036,1.72487,1.72487,0.862437,0.862437,0.862437,0.862437,0.220684,0.0662053,0.0441369,0.0220684,0.0220684,0.0662053,0,0,0,0
296,1,12,41,33,42,11,28,26,29,9,25,0,0,5,9,0,0,3,31,28,18,0,30,22,14,18,15,0,0,3,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10208,1.10208,0,0,0,0,1.10208,1.10208,0,0,0.287122,0.287122,0.287122,0.287122,0,0,0.287122,0.287122,0.287122,0.287122,9.51686e-05,0,0,0,0,0,9.51686e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.65313,1.65313,1.65313,1.65313,3.30625,3.30625,1.72273,1.72273,0.861366,0.861366,0.861366,0.861366,0.22041,0.0661232,0.0440821,0.022041,0.022041,0.0661232,0,0,0,0
297,1,12,41,33,42,11,28,26,29,9,25,0,0,5,9,0,0,3,31,28,18,0,30,22,14,18,15,0,0,3,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1.65347,1.65347,1.65347,1.65347,1.10231,1.10231,1.65347,1.65347,1.65347,1.65347,1.10231,1.10231,1.72309,1.72309,0.287182,0.287182,0.287182,0.287182,1.72309,1.72309,0.287182,0.287182,0.287182,0.287182,9.50242e-05,0,0,0,0,0,9.50242e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.65347,1.65347,1.65347,1.65347,3.30694,3.30694,1.72309,1.72309,0.861545,0.861545,0.861545,0.861545,0.220456,0.0661368,0.0440912,0.0220456,0.0220456,0.0661368,0,0,0,0
298,1,12,41,33,42,11,28,26,29,9,25,0,0,5,9,0,0,3,31,28,18,0,30,22,14,18,15,0,0,3,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6497,1.6497,0,0,0,0,1.6497,1.6497,0,0,0.429791,0.429791,0.429791,0.429791,0,0,0.429791,0.429791,0.429791,0.429791,9.48895e-05,0,0,0,0,0,9.48895e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6497,1.6497,1.6497,1.6497,3.2994,3.2994,1.71916,1.71916,0.859582,0.859582,0.859582,0.859582,0.219954,0.0659862,0.0439908,0.0219954,0.0219954,0.0659862,0,0,0,0
299,1,12,41,33,42,11,28,26,29,9,25,0,0,5,9,0,0,3,31,28,18,0,30,22,14,18,16,0,0,2,1,2,0,0,2,1,0,0,0,0,0,0,0,0,0,1.64525,1.64525,1.64525,1.64525,1.09683,1.09683,1.64525,1.64525,1.64525,1.64525,1.09683,1.09683,1.71452,1.71452,0.285754,0.285754,0.285754,0.285754,1.71452,1.71452,0.285754,0.285754,0.285754,0.285754,9.4797e-05,0,0,0,0,0,9.4797e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64525,1.64525,1.64525,1.64525,3.2905,3.2905,1.71452,1.71452,0.857262,0.857262,0.857262,0.857262,0.21936,0.0658081,0.0438721,0.021936,0.021936,0.0658081,0,0,0,0
300,1,13,40,37,38,10,27,27,26,10,28,0,0,5,12,0,0,3,34,30,25,3,31,25,16,18,16,0,0,2,1,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0.547275,0.547275,0.547275,0.547275,3.28365,3.28365,0.547275,0.547275,0.547275,0.547275,3.28365,3.28365,0.570318,0.570318,0.855477,0.855477,0.855477,0.855477,0.570318,0.570318,0.855477,0.855477,0.855477,0.855477,9.47635e-05,0,0,0,0,0,9.47635e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64183,1.64183,1.64183,1.64183,3.28365,3.28365,1.71095,1.71095,0.855477,0.855477,0.855477,0.855477,0.218904,0.0656711,0.0437807,0.0218904,0.0218904,0.0656711,0,0,0,0
301,1,13,40,37,38,10,27,27,26,10,28,0,0,5,12,0,0,3,34,30,25,3,31,25,16,18,16,0,0,2,1,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0.819714,0.819714,0.819714,0.819714,1.09295,1.09295,0.819714,0.819714,0.819714,0.819714,1.09295,1.09295,0.854228,0.854228,0.284743,0.284743,0.284743,0.284743,0.854228,0.854228,0.284743,0.284743,0.284743,0.284743,9.48715e-05,0,0,0,0,0,9.48715e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63943,1.63943,1.63943,1.63943,3.27886,3.27886,1.70846,1.70846,0.854228,0.854228,0.854228,0.854228,0.218584,0.0655752,0.0437168,0.0218584,0.0218584,0.0655752,0,0,0,0
302,1,13,40,37,38,10,27,27,26,10,28,0,0,5,12,0,0,3,34,30,25,3,31,25,16,18,16,0,0,2,1,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0.821426,0.821426,0.821426,0.821426,0.469386,0.469386,0.821426,0.821426,0.821426,0.821426,0.469386,0.469386,0.856013,0.856013,0.122288,0.122288,0.122288,0.122288,0.856013,0.856013,0.122288,0.122288,0.122288,0.122288,9.49049e-05,0,0,0,0,0,9.49049e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64285,1.64285,1.64285,1.64285,3.28571,3.28571,1.71203,1.71203,0.856013,0.856013,0.856013,0.856013,0.219041,0.0657122,0.0438081,0.0219041,0.0219041,0.0657122,0,0,0,0
303,1,13,40,37,38,10,27,27,26,10,28,0,0,5,12,0,0,3,34,30,25,3,31,25,16,18,16,0,0,2,1,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0.547617,0.547617,0.547617,0.547617,0.469386,0.469386,0.547617,0.547617,0.547617,0.547617,0.469386,0.469386,0.570675,0.570675,0.122288,0.122288,0.122288,0.122288,0.570675,0.570675,0.122288,0.122288,0.122288,0.122288,9.47408e-05,0,0,0,0,0,9.47408e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64285,1.64285,1.64285,1.64285,3.28571,3.28571,1.71203,1.71203,0.856013,0.856013,0.856013,0.856013,0.219041,0.0657122,0.0438081,0.0219041,0.0219041,0.0657122,0,0,0,0
304,1,13,40,37,38,10,27,27,26,10,28,0,0,5,12,0,0,3,34,30,25,3,31,25,16,18,16,0,0,2,1,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0.821769,0.821769,0.821769,0.821769,0.657415,0.657415,0.821769,0.821769,0.821769,0.821769,0.657415,0.657415,0.85637,0.85637,0.171274,0.171274,0.171274,0.171274,0.85637,0.85637,0.171274,0.171274,0.171274,0.171274,9.46983e-05,0,0,0,0,0,9.46983e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64354,1.64354,1.64354,1.64354,3.28708,3.28708,1.71274,1.71274,0.85637,0.85637,0.85637,0.85637,0.219132,0.0657396,0.0438264,0.0219132,0.0219132,0.0657396,0,0,0,0
305,1,13,40,37,38,10,27,27,26,10,28,0,0,5,12,0,0,3,34,30,25,3,31,25,16,18,16,0,0,2,1,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0.822282,0.822282,0.822282,0.822282,0.548188,0.548188,0.822282,0.822282,0.822282,0.822282,0.548188,0.548188,0.856905,0.856905,0.142817,0.142817,0.142817,0.142817,0.856905,0.856905,0.142817,0.142817,0.142817,0.142817,9.47575e-05,0,0,0,0,0,9.47575e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64456,1.64456,1.64456,1.64456,3.28913,3.28913,1.71381,1.71381,0.856905,0.856905,0.856905,0.856905,0.219269,0.0657807,0.0438538,0.0219269,0.0219269,0.0657807,0,0,0,0
306,1,13,40,37,38,10,27,27,26,10,28,0,0,5,12,0,0,3,34,30,25,3,31,25,16,18,16,0,0,2,1,2,0,0,2,1,0,0,0,0,0,0,0,0,0,1.64114,1.64114,1.64114,1.64114,0.82057,0.82057,1.64114,1.64114,1.64114,1.64114,0.82057,0.82057,1.71024,1.71024,0.21378,0.21378,0.21378,0.21378,1.71024,1.71024,0.21378,0.21378,0.21378,0.21378,9.4765e-05,0,0,0,0,0,9.4765e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64114,1.64114,1.64114,1.64114,3.28228,3.28228,1.71024,1.71024,0.85512,0.85512,0.85512,0.85512,0.218812,0.0656437,0.0437625,0.0218812,0.0218812,0.0656437,0,0,0,0
