
Time,NodeID,TRANSITORY_M_Before_50,TRANSITORY_M_Before_85,TRANSITORY_M_After_50,TRANSITORY_M_After_85,TRANSITORY_F_Before_50,TRANSITORY_F_Before_85,TRANSITORY_F_After_50,TRANSITORY_F_After_85,INFORMAL_M_Before_40,INFORMAL_M_Before_65,INFORMAL_M_Before_90,INFORMAL_M_After_40,INFORMAL_M_After_65,INFORMAL_M_After_90,INFORMAL_F_Before_40,INFORMAL_F_Before_65,INFORMAL_F_Before_90,INFORMAL_F_After_40,INFORMAL_F_After_65,INFORMAL_F_After_90,MARITAL_M_Before_100,MARITAL_M_After_100,MARITAL_F_Before_100,MARITAL_F_After_100,COMMERCIAL_M_Before_50,COMMERCIAL_M_Before_85,COMMERCIAL_M_After_50,COMMERCIAL_M_After_85,COMMERCIAL_F_Before_50,COMMERCIAL_F_Before_85,COMMERCIAL_F_After_50,COMMERCIAL_F_After_85,TRANSITORY_LOW_M_50,TRANSITORY_LOW_M_85,TRANSITORY_LOW_F_50,TRANSITORY_LOW_F_85,TRANSITORY_HIGH_M_50,TRANSITORY_HIGH_M_85,TRANSITORY_HIGH_F_50,TRANSITORY_HIGH_F_85,INFORMAL_LOW_M_40,INFORMAL_LOW_M_65,INFORMAL_LOW_M_90,INFORMAL_LOW_F_40,INFORMAL_LOW_F_65,INFORMAL_LOW_F_90,INFORMAL_HIGH_M_40,INFORMAL_HIGH_M_65,INFORMAL_HIGH_M_90,INFORMAL_HIGH_F_40,INFORMAL_HIGH_F_65,INFORMAL_HIGH_F_90,MARITAL_LOW_M_100,MARITAL_LOW_F_100,MARITAL_HIGH_M_100,MARITAL_HIGH_F_100,COMMERCIAL_LOW_M_50,COMMERCIAL_LOW_M_85,COMMERCIAL_LOW_F_50,COMMERCIAL_LOW_F_85,COMMERCIAL_HIGH_M_50,COMMERCIAL_HIGH_M_85,COMMERCIAL_HIGH_F_50,COMMERCIAL_HIGH_F_85,desired_flow_TRANSITORY_M_50,desired_flow_TRANSITORY_M_85,desired_flow_TRANSITORY_F_50,desired_flow_TRANSITORY_F_85,desired_flow_INFORMAL_M_40,desired_flow_INFORMAL_M_65,desired_flow_INFORMAL_M_90,desired_flow_INFORMAL_F_40,desired_flow_INFORMAL_F_65,desired_flow_INFORMAL_F_90,desired_flow_MARITAL_M_100,desired_flow_MARITAL_F_100,desired_flow_COMMERCIAL_M_50,desired_flow_COMMERCIAL_M_85,desired_flow_COMMERCIAL_F_50,desired_flow_COMMERCIAL_F_85
671,1,300,16,282,0,299,18,283,0,5,391,3,0,389,0,390,94,2,387,89,0,5,0,19,14,0,0,0,0,0,0,0,0,0.00140266,0.00140266,0.00136577,0.00136577,0.00140266,0.00140266,0.00136577,0.00136577,0.000520016,0.000520016,0.000520016,0.000513539,0.000513539,0.000513539,0.000520016,0.000520016,0.000520016,0.000513539,0.000513539,0.000513539,9.22109e-05,9.0454e-05,9.22109e-05,9.0454e-05,0,0,0,0,0,0,0,0,2.49253,2.49253,2.49253,2.49253,0.865827,0.865827,0.865827,0.865827,0.865827,0.865827,0.166164,0.166164,0,0,0,0
672,1,300,16,282,0,299,18,283,0,5,391,3,0,389,0,390,94,2,387,89,0,5,0,19,14,0,0,0,0,0,0,0,0,0.0014023,0.0014023,0.00136539,0.00136539,0.0014023,0.0014023,0.00136539,0.00136539,0.000519588,0.000519588,0.000519588,0.000513116,0.000513116,0.000513116,0.000519588,0.000519588,0.000519588,0.000513116,0.000513116,0.000513116,9.21349e-05,9.05273e-05,9.21349e-05,9.05273e-05,0,0,0,0,0,0,0,0,2.49048,2.49048,2.49048,2.49048,0.865113,0.865113,0.865113,0.865113,0.865113,0.865113,0.166027,0.166027,0,0,0,0
673,1,300,16,282,0,299,18,283,0,5,391,3,0,389,0,390,94,2,387,89,0,5,0,19,14,0,0,0,0,0,0,0,0,0.00140079,0.00140079,0.00136314,0.00136314,0.00140079,0.00140079,0.00136314,0.00136314,0.000518756,0.000518756,0.000518756,0.000512291,0.000512291,0.000512291,0.000518756,0.000518756,0.000518756,0.000512291,0.000512291,0.000512291,9.22393e-05,9.04267e-05,9.22393e-05,9.04267e-05,0,0,0,0,0,0,0,0,2.485,2.485,2.485,2.485,0.86321,0.86321,0.86321,0.86321,0.86321,0.86321,0.165662,0.165662,0,0,0,0
674,1,300,16,282,0,299,18,283,0,5,391,3,0,389,0,390,94,2,387,89,0,5,0,19,14,0,0,0,0,0,0,0,0,0.00139998,0.00139998,0.00136389,0.00136389,0.00139998,0.00139998,0.00136389,0.00136389,0.000518108,0.000518108,0.000518108,0.000512573,0.000512573,0.000512573,0.000518108,0.000518108,0.000518108,0.000512573,0.000512573,0.000512573,9.22388e-05,9.04272e-05,9.22388e-05,9.04272e-05,0,0,0,0,0,0,0,0,2.48637,2.48637,2.48637,2.48637,0.863686,0.863686,0.863686,0.863686,0.863686,0.863686,0.165753,0.165753,0,0,0,0
675,1,300,16,282,0,299,18,283,0,5,391,3,0,389,0,390,94,2,387,89,0,5,0,19,14,0,0,0,0,0,0,0,0,0.00140035,0.00140035,0.00136576,0.00136576,0.00140035,0.00140035,0.00136576,0.00136576,0.000517915,0.000517915,0.000517915,0.000513606,0.000513606,0.000513606,0.000517915,0.000517915,0.000517915,0.000513606,0.000513606,0.000513606,9.2315e-05,9.03541e-05,9.2315e-05,9.03541e-05,0,0,0,0,0,0,0,0,2.48842,2.48842,2.48842,2.48842,0.8644,0.8644,0.8644,0.8644,0.8644,0.8644,0.16589,0.16589,0,0,0,0
676,1,300,16,282,0,299,18,283,0,5,391,3,0,389,0,390,94,2,387,89,0,5,0,19,14,0,0,0,0,0,0,0,0,0.00140117,0.00140117,0.00136277,0.00136277,0.00140117,0.00140117,0.00136277,0.00136277,0.000518276,0.000518276,0.000518276,0.000512432,0.000512432,0.000512432,0.000518276,0.000518276,0.000518276,0.000512432,0.000512432,0.000512432,9.25223e-05,9.01564e-05,9.25223e-05,9.01564e-05,0,0,0,0,0,0,0,0,2.48568,2.48568,2.48568,2.48568,0.863448,0.863448,0.863448,0.863448,0.863448,0.863448,0.165707,0.165707,0,0,0,0
677,1,300,16,282,0,299,18,283,0,5,391,3,0,389,0,390,94,2,387,89,0,5,0,19,14,0,0,0,0,0,0,0,0,0.00139966,0.00139966,0.00136051,0.00136051,0.00139966,0.00139966,0.00136051,0.00136051,0.000517755,0.000517755,0.000517755,0.000511606,0.000511606,0.000511606,0.000517755,0.000517755,0.000517755,0.000511606,0.000511606,0.000511606,9.25768e-05,9.01047e-05,9.25768e-05,9.01047e-05,0,0,0,0,0,0,0,0,2.4802,2.4802,2.4802,2.4802,0.861545,0.861545,0.861545,0.861545,0.861545,0.861545,0.165342,0.165342,0,0,0,0
678,1,298,22,287,0,294,11,272,0,6,396,7,0,393,0,394,96,3,387,90,0,5,0,19,14,0,0,0,0,0,0,0,0,0.00139849,0.00139849,0.00135939,0.00135939,0.00139849,0.00139849,0.00135939,0.00135939,0.000516991,0.000516991,0.000516991,0.000510858,0.000510858,0.000510858,0.000516991,0.000516991,0.000516991,0.000510858,0.000510858,0.000510858,9.27069e-05,8.99817e-05,9.27069e-05,8.99817e-05,0,0,0,0,0,0,0,0,2.47952,2.47952,2.47952,2.47952,0.861307,0.861307,0.861307,0.861307,0.861307,0.861307,0.165296,0.165296,0,0,0,0
679,1,298,22,287,0,294,11,272,0,6,396,7,0,393,0,394,96,3,387,90,0,5,0,19,14,0,0,0,0,0,0,0,0,0.00139462,0.00139462,0.00135861,0.00135861,0.00139462,0.00139462,0.00135861,0.00135861,0.000515563,0.000515563,0.000515563,0.000510355,0.000510355,0.000510355,0.000515563,0.000515563,0.000515563,0.000510355,0.000510355,0.000510355,9.26587e-05,9.00272e-05,9.26587e-05,9.00272e-05,0,0,0,0,0,0,0,0,2.47267,2.47267,2.47267,2.47267,0.858927,0.858927,0.858927,0.858927,0.858927,0.858927,0.16484,0.16484,0,0,0,0
680,1,298,22,287,0,294,11,272,0,6,396,7,0,393,0,394,96,3,387,90,0,5,0,19,14,0,0,0,0,0,0,0,0,0.00139741,0.00139741,0.00135674,0.00135674,0.00139741,0.00139741,0.00135674,0.00135674,0.000515753,0.000515753,0.000515753,0.000509326,0.000509326,0.000509326,0.000515753,0.000515753,0.000515753,0.000509326,0.000509326,0.000509326,9.27381e-05,8.99524e-05,9.27381e-05,8.99524e-05,0,0,0,0,0,0,0,0,2.47061,2.47061,2.47061,2.47061,0.858214,0.858214,0.858214,0.858214,0.858214,0.858214,0.164703,0.164703,0,0,0,0
681,1,298,22,287,0,294,11,272,0,6,396,7,0,393,0,394,96,3,387,90,0,5,0,19,14,0,0,0,0,0,0,0,0,0.00139391,0.00139391,0.00135708,0.00135708,0.00139391,0.00139391,0.00135708,0.00135708,0.000514443,0.000514443,0.000514443,0.000509547,0.000509547,0.000509547,0.000514443,0.000514443,0.000514443,0.000509547,0.000509547,0.000509547,9.27147e-05,8.99744e-05,9.27147e-05,8.99744e-05,0,0,0,0,0,0,0,0,2.46582,2.46582,2.46582,2.46582,0.856548,0.856548,0.856548,0.856548,0.856548,0.856548,0.164383,0.164383,0,0,0,0
682,1,298,22,287,0,294,11,272,0,6,396,7,0,393,0,394,96,3,387,90,0,5,0,19,14,0,0,0,0,0,0,0,0,0.00139393,0.00139393,0.00135782,0.00135782,0.00139393,0.00139393,0.00135782,0.00135782,0.00051418,0.00051418,0.00051418,0.000509891,0.000509891,0.000509891,0.00051418,0.00051418,0.00051418,0.000509891,0.000509891,0.000509891,9.2664e-05,9.00222e-05,9.2664e-05,9.00222e-05,0,0,0,0,0,0,0,0,2.46308,2.46308,2.46308,2.46308,0.855596,0.855596,0.855596,0.855596,0.855596,0.855596,0.164201,0.164201,0,0,0,0
683,1,298,22,287,0,294,11,272,0,6,396,7,0,393,0,394,96,3,387,90,0,5,0,19,14,0,0,0,0,0,0,0,0,0.00139432,0.00139432,0.00135894,0.00135894,0.00139432,0.00139432,0.00135894,0.00135894,0.000514323,0.000514323,0.000514323,0.000510336,0.000510336,0.000510336,0.000514323,0.000514323,0.000514323,0.000510336,0.000510336,0.000510336,9.26375e-05,9.00473e-05,9.26375e-05,9.00473e-05,0,0,0,0,0,0,0,0,2.46377,2.46377,2.46377,2.46377,0.855834,0.855834,0.855834,0.855834,0.855834,0.855834,0.164246,0.164246,0,0,0,0
684,1,298,22,287,0,294,11,272,0,6,396,7,0,393,0,394,96,3,387,90,0,5,0,19,14,0,0,0,0,0,0,0,0,0.00139514,0.00139514,0.00136119,0.00136119,0.00139514,0.00139514,0.00136119,0.00136119,0.00051406,0.00051406,0.00051406,0.000510988,0.000510988,0.000510988,0.00051406,0.00051406,0.00051406,0.000510988,0.000510988,0.000510988,9.25867e-05,9.00953e-05,9.25867e-05,9.00953e-05,0,0,0,0,0,0,0,0,2.46103,2.46103,2.46103,2.46103,0.854882,0.854882,0.854882,0.854882,0.854882,0.854882,0.164064,0.164064,0,0,0,0
685,1,302,15,292,0,290,10,275,0,7,402,2,0,401,0,391,97,1,389,90,0,5,0,19,14,0,0,0,0,0,0,0,0,0.00139671,0.00139671,0.00136194,0.00136194,0.00139671,0.00139671,0.00136194,0.00136194,0.000514037,0.000514037,0.000514037,0.000510967,0.000510967,0.000510967,0.000514037,0.000514037,0.000514037,0.000510967,0.000510967,0.000510967,9.26905e-05,8.99972e-05,9.26905e-05,8.99972e-05,0,0,0,0,0,0,0,0,2.4624,2.4624,2.4624,2.4624,0.855358,0.855358,0.855358,0.855358,0.855358,0.855358,0.164155,0.164155,0,0,0,0
686,1,302,15,292,0,290,10,275,0,7,402,2,0,401,0,391,97,1,389,90,0,5,0,19,14,0,0,0,0,0,0,0,0,0.0013959,0.0013959,0.0013627,0.0013627,0.0013959,0.0013959,0.0013627,0.0013627,0.000514015,0.000514015,0.000514015,0.000511251,0.000511251,0.000511251,0.000514015,0.000514015,0.000514015,0.000511251,0.000511251,0.000511251,9.28469e-05,8.98502e-05,9.28469e-05,8.98502e-05,0,0,0,0,0,0,0,0,2.46377,2.46377,2.46377,2.46377,0.855834,0.855834,0.855834,0.855834,0.855834,0.855834,0.164246,0.164246,0,0,0,0
687,1,302,15,292,0,290,10,275,0,7,402,2,0,401,0,391,97,1,389,90,0,5,0,19,14,0,0,0,0,0,0,0,0,0.00139514,0.00139514,0.00136269,0.00136269,0.00139514,0.00139514,0.00136269,0.00136269,0.00051406,0.00051406,0.00051406,0.000511906,0.000511906,0.000511906,0.00051406,0.00051406,0.00051406,0.000511906,0.000511906,0.000511906,9.28487e-05,8.98486e-05,9.28487e-05,8.98486e-05,0,0,0,0,0,0,0,0,2.46103,2.46103,2.46103,2.46103,0.854882,0.854882,0.854882,0.854882,0.854882,0.854882,0.164064,0.164064,0,0,0,0
688,1,302,15,292,0,290,10,275,0,7,402,2,0,401,0,391,97,1,389,90,0,5,0,19,14,0,0,0,0,0,0,0,0,0.00139825,0.00139825,0.00136724,0.00136724,0.00139825,0.00139825,0.00136724,0.00136724,0.000515205,0.000515205,0.000515205,0.000513661,0.000513661,0.000513661,0.000515205,0.000515205,0.000515205,0.000513661,0.000513661,0.000513661,9.28452e-05,8.98518e-05,9.28452e-05,8.98518e-05,0,0,0,0,0,0,0,0,2.4665,2.4665,2.4665,2.4665,0.856786,0.856786,0.856786,0.856786,0.856786,0.856786,0.164429,0.164429,0,0,0,0
689,1,302,15,292,0,290,10,275,0,7,402,2,0,401,0,391,97,1,389,90,0,4,0,18,14,0,0,0,0,0,0,0,0,0.00139671,0.00139671,0.00136724,0.00136724,0.00139671,0.00139671,0.00136724,0.00136724,0.000514656,0.000514656,0.000514656,0.000513729,0.000513729,0.000513729,0.000514656,0.000514656,0.000514656,0.000513729,0.000513729,0.000513729,9.27429e-05,8.99479e-05,9.27429e-05,8.99479e-05,0,0,0,0,0,0,0,0,2.4624,2.4624,2.4624,2.4624,0.855358,0.855358,0.855358,0.855358,0.855358,0.855358,0.164155,0.164155,0,0,0,0
690,1,302,15,292,0,290,10,275,0,7,402,2,0,401,0,391,97,1,389,90,0,4,0,18,14,0,0,0,0,0,0,0,0,0.00139669,0.00139669,0.00136572,0.00136572,0.00139669,0.00139669,0.00136572,0.00136572,0.000514633,0.000514633,0.000514633,0.000513398,0.000513398,0.000513398,0.000514633,0.000514633,0.000514633,0.000513398,0.000513398,0.000513398,9.26375e-05,9.00473e-05,9.26375e-05,9.00473e-05,0,0,0,0,0,0,0,0,2.46377,2.46377,2.46377,2.46377,0.855834,0.855834,0.855834,0.855834,0.855834,0.855834,0.164246,0.164246,0,0,0,0
691,1,302,15,292,0,290,10,275,0,7,402,2,0,401,0,391,97,1,389,90,0,4,0,18,14,0,0,0,0,0,0,0,0,0.00139745,0.00139745,0.00136724,0.00136724,0.00139745,0.00139745,0.00136724,0.00136724,0.000514586,0.000514586,0.000514586,0.000513045,0.000513045,0.000513045,0.000514586,0.000514586,0.000514586,0.000513045,0.000513045,0.000513045,9.25838e-05,9.0098e-05,9.25838e-05,9.0098e-05,0,0,0,0,0,0,0,0,2.4665,2.4665,2.4665,2.4665,0.856786,0.856786,0.856786,0.856786,0.856786,0.856786,0.164429,0.164429,0,0,0,0
692,1,310,11,294,0,295,16,284,0,4,404,4,0,399,0,395,100,5,391,96,0,4,0,18,14,0,0,0,0,0,0,0,0,0.00139904,0.00139904,0.00136876,0.00136876,0.00139904,0.00139904,0.00136876,0.00136876,0.000514895,0.000514895,0.000514895,0.000513045,0.000513045,0.000513045,0.000514895,0.000514895,0.000514895,0.000513045,0.000513045,0.000513045,9.24797e-05,9.01969e-05,9.24797e-05,9.01969e-05,0,0,0,0,0,0,0,0,2.4665,2.4665,2.4665,2.4665,0.856786,0.856786,0.856786,0.856786,0.856786,0.856786,0.164429,0.164429,0,0,0,0
693,1,310,11,294,0,295,16,284,0,4,404,4,0,399,0,395,100,5,391,96,0,4,0,18,14,0,0,0,0,0,0,0,0,0.00139823,0.00139823,0.00137104,0.00137104,0.00139823,0.00139823,0.00137104,0.00137104,0.000514254,0.000514254,0.000514254,0.000513638,0.000513638,0.000513638,0.000514254,0.000514254,0.000514254,0.000513638,0.000513638,0.000513638,9.24271e-05,9.02469e-05,9.24271e-05,9.02469e-05,0,0,0,0,0,0,0,0,2.46787,2.46787,2.46787,2.46787,0.857262,0.857262,0.857262,0.857262,0.857262,0.857262,0.16452,0.16452,0,0,0,0
694,1,310,11,294,0,295,16,284,0,4,404,4,0,399,0,395,100,5,391,96,0,4,0,18,14,0,0,0,0,0,0,0,0,0.00139944,0.00139944,0.00136838,0.00136838,0.00139944,0.00139944,0.00136838,0.00136838,0.000513826,0.000513826,0.000513826,0.000512596,0.000512596,0.000512596,0.000513826,0.000513826,0.000513826,0.000512596,0.000512596,0.000512596,9.26103e-05,9.0073e-05,9.26103e-05,9.0073e-05,0,0,0,0,0,0,0,0,2.46582,2.46582,2.46582,2.46582,0.856548,0.856548,0.856548,0.856548,0.856548,0.856548,0.164383,0.164383,0,0,0,0
695,1,310,11,294,0,295,16,284,0,4,404,4,0,399,0,395,100,5,391,96,0,4,0,18,14,0,0,0,0,0,0,0,0,0.00139868,0.00139868,0.00136838,0.00136838,0.00139868,0.00139868,0.00136838,0.00136838,0.000513872,0.000513872,0.000513872,0.000512333,0.000512333,0.000512333,0.000513872,0.000513872,0.000513872,0.000512333,0.000512333,0.000512333,9.2664e-05,9.00222e-05,9.2664e-05,9.00222e-05,0,0,0,0,0,0,0,0,2.46308,2.46308,2.46308,2.46308,0.855596,0.855596,0.855596,0.855596,0.855596,0.855596,0.164201,0.164201,0,0,0,0
696,1,310,11,294,0,295,16,284,0,4,404,4,0,399,0,395,100,5,391,96,0,4,0,18,14,0,0,0,0,0,0,0,0,0.0013991,0.0013991,0.00136724,0.00136724,0.0013991,0.0013991,0.00136724,0.00136724,0.00051406,0.00051406,0.00051406,0.000512212,0.000512212,0.000512212,0.00051406,0.00051406,0.00051406,0.000512212,0.000512212,0.000512212,9.25867e-05,9.00953e-05,9.25867e-05,9.00953e-05,0,0,0,0,0,0,0,0,2.46103,2.46103,2.46103,2.46103,0.854882,0.854882,0.854882,0.854882,0.854882,0.854882,0.164064,0.164064,0,0,0,0
697,1,310,11,294,0,295,16,284,0,4,404,4,0,399,0,395,100,5,391,96,0,4,0,18,14,0,0,0,0,0,0,0,0,0.00139915,0.00139915,0.00136571,0.00136571,0.00139915,0.00139915,0.00136571,0.00136571,0.000514439,0.000514439,0.000514439,0.000511357,0.000511357,0.000511357,0.000514439,0.000514439,0.000514439,0.000511357,0.000511357,0.000511357,9.26412e-05,9.00438e-05,9.26412e-05,9.00438e-05,0,0,0,0,0,0,0,0,2.45692,2.45692,2.45692,2.45692,0.853455,0.853455,0.853455,0.853455,0.853455,0.853455,0.16379,0.16379,0,0,0,0
698,1,310,11,294,0,295,16,284,0,4,404,4,0,399,0,395,100,5,391,96,0,4,0,18,14,0,0,0,0,0,0,0,0,0.00140119,0.00140119,0.00136457,0.00136457,0.00140119,0.00140119,0.00136457,0.00136457,0.000514964,0.000514964,0.000514964,0.00051095,0.00051095,0.00051095,0.000514964,0.000514964,0.000514964,0.00051095,0.00051095,0.00051095,9.26693e-05,9.00172e-05,9.26693e-05,9.00172e-05,0,0,0,0,0,0,0,0,2.45349,2.45349,2.45349,2.45349,0.852265,0.852265,0.852265,0.852265,0.852265,0.852265,0.163561,0.163561,0,0,0,0
699,1,315,20,300,0,294,15,274,0,7,407,0,0,402,0,398,102,5,398,95,0,4,0,18,14,0,0,0,0,0,0,0,0,0.00139808,0.00139808,0.00136227,0.00136227,0.00139808,0.00139808,0.00136227,0.00136227,0.000513216,0.000513216,0.000513216,0.000510136,0.000510136,0.000510136,0.000513216,0.000513216,0.000513216,0.000510136,0.000510136,0.000510136,9.27785e-05,8.99144e-05,9.27785e-05,8.99144e-05,0,0,0,0,0,0,0,0,2.44664,2.44664,2.44664,2.44664,0.849886,0.849886,0.849886,0.849886,0.849886,0.849886,0.163105,0.163105,0,0,0,0
700,1,315,20,300,0,294,15,274,0,7,407,0,0,402,0,398,102,5,398,95,0,4,0,18,14,0,0,0,0,0,0,0,0,0.00139925,0.00139925,0.00136342,0.00136342,0.00139925,0.00139925,0.00136342,0.00136342,0.000513958,0.000513958,0.000513958,0.000510258,0.000510258,0.000510258,0.000513958,0.000513958,0.000513958,0.000510258,0.000510258,0.000510258,9.26983e-05,8.99899e-05,9.26983e-05,8.99899e-05,0,0,0,0,0,0,0,0,2.4487,2.4487,2.4487,2.4487,0.8506,0.8506,0.8506,0.8506,0.8506,0.8506,0.163242,0.163242,0,0,0,0
701,1,315,20,300,0,294,15,274,0,7,407,0,0,402,0,398,102,5,398,95,0,4,0,18,14,0,0,0,0,0,0,0,0,0.0014008,0.0014008,0.00136191,0.00136191,0.0014008,0.0014008,0.00136191,0.00136191,0.000514199,0.000514199,0.000514199,0.000509891,0.000509891,0.000509891,0.000514199,0.000514199,0.000514199,0.000509891,0.000509891,0.000509891,9.27485e-05,8.99426e-05,9.27485e-05,8.99426e-05,0,0,0,0,0,0,0,0,2.45281,2.45281,2.45281,2.45281,0.852027,0.852027,0.852027,0.852027,0.852027,0.852027,0.163516,0.163516,0,0,0,0
702,1,315,20,300,0,294,15,274,0,7,407,0,0,402,0,398,102,5,398,95,0,4,0,18,14,0,0,0,0,0,0,0,0,0.00140203,0.00140203,0.00136077,0.00136077,0.00140203,0.00140203,0.00136077,0.00136077,0.0005147,0.0005147,0.0005147,0.000509159,0.000509159,0.000509159,0.0005147,0.0005147,0.0005147,0.000509159,0.000509159,0.000509159,9.28815e-05,8.98178e-05,9.28815e-05,8.98178e-05,0,0,0,0,0,0,0,0,2.45075,2.45075,2.45075,2.45075,0.851314,0.851314,0.851314,0.851314,0.851314,0.851314,0.163379,0.163379,0,0,0,0
703,1,315,20,300,0,294,15,274,0,7,407,0,0,402,0,398,102,5,398,95,0,4,0,18,14,0,0,0,0,0,0,0,0,0.00140199,0.00140199,0.00136154,0.00136154,0.00140199,0.00140199,0.00136154,0.00136154,0.000514653,0.000514653,0.000514653,0.000509423,0.000509423,0.000509423,0.000514653,0.000514653,0.000514653,0.000509423,0.000509423,0.000509423,9.28271e-05,8.98688e-05,9.28271e-05,8.98688e-05,0,0,0,0,0,0,0,0,2.45349,2.45349,2.45349,2.45349,0.852265,0.852265,0.852265,0.852265,0.852265,0.852265,0.163561,0.163561,0,0,0,0
704,1,315,20,300,0,294,15,274,0,7,407,0,0,402,0,398,102,5,398,95,0,4,0,18,14,0,0,0,0,0,0,0,0,0.00140607,0.00140607,0.0013585,0.0013585,0.00140607,0.00140607,0.0013585,0.0013585,0.000516912,0.000516912,0.000516912,0.000509179,0.000509179,0.000509179,0.000516912,0.000516912,0.000516912,0.000509179,0.000509179,0.000509179,9.30412e-05,8.9669e-05,9.30412e-05,8.9669e-05,0,0,0,0,0,0,0,0,2.44938,2.44938,2.44938,2.44938,0.850838,0.850838,0.850838,0.850838,0.850838,0.850838,0.163287,0.163287,0,0,0,0
705,1,315,20,300,0,294,15,274,0,7,407,0,0,402,0,398,102,5,398,95,0,4,0,18,14,0,0,0,0,0,0,0,0,0.00140444,0.00140444,0.00135926,0.00135926,0.00140444,0.00140444,0.00135926,0.00135926,0.000515948,0.000515948,0.000515948,0.000509159,0.000509159,0.000509159,0.000515948,0.000515948,0.000515948,0.000509159,0.000509159,0.000509159,9.29873e-05,8.97192e-05,9.29873e-05,8.97192e-05,0,0,0,0,0,0,0,0,2.45075,2.45075,2.45075,2.45075,0.851314,0.851314,0.851314,0.851314,0.851314,0.851314,0.163379,0.163379,0,0,0,0
706,1,317,18,298,0,286,19,268,0,6,409,6,0,404,0,405,103,5,399,97,0,4,0,18,14,0,0,0,0,0,0,0,0,0.00139658,0.00139658,0.00135997,0.00135997,0.00139658,0.00139658,0.00135997,0.00135997,0.000513041,0.000513041,0.000513041,0.000508422,0.000508422,0.000508422,0.000513041,0.000513041,0.000513041,0.000508422,0.000508422,0.000508422,9.26777e-05,9.00093e-05,9.26777e-05,9.00093e-05,0,0,0,0,0,0,0,0,2.43842,2.43842,2.43842,2.43842,0.847031,0.847031,0.847031,0.847031,0.847031,0.847031,0.162557,0.162557,0,0,0,0
707,1,317,18,298,0,286,19,268,0,6,409,6,0,404,0,405,103,5,399,97,0,4,0,18,14,0,0,0,0,0,0,0,0,0.00139698,0.00139698,0.00135656,0.00135656,0.00139698,0.00139698,0.00135656,0.00135656,0.000512897,0.000512897,0.000512897,0.00050767,0.00050767,0.00050767,0.000512897,0.000512897,0.000512897,0.00050767,0.00050767,0.00050767,9.27045e-05,8.9984e-05,9.27045e-05,8.9984e-05,0,0,0,0,0,0,0,0,2.43774,2.43774,2.43774,2.43774,0.846793,0.846793,0.846793,0.846793,0.846793,0.846793,0.162511,0.162511,0,0,0,0
708,1,317,18,298,0,286,19,268,0,6,409,6,0,404,0,405,103,5,399,97,0,4,0,18,14,0,0,0,0,0,0,0,0,0.00139661,0.00139661,0.00135617,0.00135617,0.00139661,0.00139661,0.00135617,0.00135617,0.000513086,0.000513086,0.000513086,0.000506938,0.000506938,0.000506938,0.000513086,0.000513086,0.000513086,0.000506938,0.000506938,0.000506938,9.27322e-05,8.99579e-05,9.27322e-05,8.99579e-05,0,0,0,0,0,0,0,0,2.43568,2.43568,2.43568,2.43568,0.846079,0.846079,0.846079,0.846079,0.846079,0.846079,0.162374,0.162374,0,0,0,0
709,1,317,18,298,0,286,19,268,0,6,409,6,0,404,0,405,103,5,399,97,0,4,0,18,14,0,0,0,0,0,0,0,0,0.00139624,0.00139624,0.00135956,0.00135956,0.00139624,0.00139624,0.00135956,0.00135956,0.000512365,0.000512365,0.000512365,0.000507137,0.000507137,0.000507137,0.000512365,0.000512365,0.000512365,0.000507137,0.000507137,0.000507137,9.2549e-05,9.01311e-05,9.2549e-05,9.01311e-05,0,0,0,0,0,0,0,0,2.43226,2.43226,2.43226,2.43226,0.844889,0.844889,0.844889,0.844889,0.844889,0.844889,0.162146,0.162146,0,0,0,0
710,1,317,18,298,0,286,19,268,0,6,409,6,0,404,0,405,103,5,399,97,0,4,0,18,14,0,0,0,0,0,0,0,0,0.00139502,0.00139502,0.00136071,0.00136071,0.00139502,0.00139502,0.00136071,0.00136071,0.000511866,0.000511866,0.000511866,0.00050726,0.00050726,0.00050726,0.000511866,0.000511866,0.000511866,0.00050726,0.00050726,0.00050726,9.26271e-05,9.0057e-05,9.26271e-05,9.0057e-05,0,0,0,0,0,0,0,0,2.43431,2.43431,2.43431,2.43431,0.845603,0.845603,0.845603,0.845603,0.845603,0.845603,0.162283,0.162283,0,0,0,0
711,1,317,18,298,0,286,19,268,0,6,409,6,0,404,0,405,103,5,399,97,0,4,0,18,14,0,0,0,0,0,0,0,0,0.00139742,0.00139742,0.00136071,0.00136071,0.00139742,0.00139742,0.00136071,0.00136071,0.000512798,0.000512798,0.000512798,0.00050726,0.00050726,0.00050726,0.000512798,0.000512798,0.000512798,0.00050726,0.00050726,0.00050726,9.25743e-05,9.0107e-05,9.25743e-05,9.0107e-05,0,0,0,0,0,0,0,0,2.43431,2.43431,2.43431,2.43431,0.845603,0.845603,0.845603,0.845603,0.845603,0.845603,0.162283,0.162283,0,0,0,0
