Time,NodeID,Genome,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_IMMATURE,STATE_LARVA,STATE_EGG,AvgOocystDurationDays,AvgNumSporozoitesPerVector,NumVectorsWithSporozoites_C*,NumVectorsWithSporozoites_G*,NumVectorsWithSporozoites_Other
1157,340461476,X-a2:X-a2,1842,103,743,996,1283,30343,39645,16,44004.6,155,41,0
1158,340461476,X-a1:X-a1,1970,80,782,1108,1347,32363,44915,16,31688.2,122,19,0
1158,340461476,X-a1:X-a2,3769,186,1552,2031,2544,61892,84930,16,44486.9,288,44,0
1158,340461476,X-a2:X-a2,1835,90,718,1027,1214,30378,40535,16,45954.6,138,35,0
1159,340461476,X-a1:X-a1,1979,86,759,1134,1294,32479,40805,16,29778.7,129,19,0
1159,340461476,X-a1:X-a2,3796,188,1543,2065,2553,61844,79370,16,44883.9,285,46,0
1159,340461476,X-a2:X-a2,1855,89,734,1032,1205,30308,37405,16,47607.4,134,34,0
1160,340461476,X-a1:X-a1,1983,85,765,1133,1314,32414,42365,16,32799,131,19,0
1160,340461476,X-a1:X-a2,3836,187,1523,2126,2596,61752,80300,16,46050.5,285,51,0
1160,340461476,X-a2:X-a2,1860,96,730,1034,1217,30268,38975,16,46921.9,146,38,0
1161,340461476,X-a1:X-a1,1982,87,751,1144,1311,32402,44285,16,35772.3,130,26,0
1161,340461476,X-a1:X-a2,3832,188,1513,2131,2624,61934,87160,16,44265.4,282,46,0
1161,340461476,X-a2:X-a2,1860,85,713,1062,1186,30398,41175,16,44832,129,25,0
1162,340461476,X-a1:X-a1,1966,90,742,1134,1344,32263,40770,16,34482.5,129,28,0
1162,340461476,X-a1:X-a2,3838,194,1480,2164,2607,61863,80440,16,43202,287,54,0
1162,340461476,X-a2:X-a2,1813,83,688,1042,1247,30271,40150,16,43734,125,19,0
1163,340461476,X-a1:X-a1,1974,94,755,1125,1345,32245,42260,16,34674.5,135,32,0
1163,340461476,X-a1:X-a2,3833,185,1466,2182,2570,61980,82150,16,42778.9,274,62,0
1163,340461476,X-a2:X-a2,1794,82,676,1036,1284,30428,38030,16,43325,125,24,0
1164,340461476,X-a1:X-a1,1956,107,747,1102,1319,32261,44945,16,33661.1,150,37,0
1164,340461476,X-a1:X-a2,3848,184,1476,2188,2537,62064,85870,16,44678.5,284,64,0
1164,340461476,X-a2:X-a2,1800,87,671,1042,1291,30292,40285,16,41987.6,135,26,0
1165,340461476,X-a1:X-a1,1958,110,763,1085,1362,32257,40415,16,31581.5,159,36,0
1165,340461476,X-a1:X-a2,3892,201,1459,2232,2579,62140,81280,16,44220.7,315,64,0
1165,340461476,X-a2:X-a2,1800,88,682,1030,1312,30227,39205,16,43694.4,138,25,0
1166,340461476,X-a1:X-a1,1983,103,775,1105,1383,32105,43265,16,30266.3,152,31,0
1166,340461476,X-a1:X-a2,3900,205,1475,2220,2593,61994,83220,16,45184.6,320,69,0
1166,340461476,X-a2:X-a2,1837,91,680,1066,1290,30247,38655,16,43332.7,142,27,0
1167,340461476,X-a1:X-a1,1988,103,779,1106,1412,32144,43520,16,30792.5,156,29,0
1167,340461476,X-a1:X-a2,3866,202,1481,2183,2593,62195,83800,16,44521,314,70,0
1167,340461476,X-a2:X-a2,1848,88,701,1059,1321,30092,39320,16,44969.5,138,26,0
1168,340461476,X-a1:X-a1,1981,101,786,1094,1382,32167,43090,16,31526.6,157,26,0
1168,340461476,X-a1:X-a2,3816,189,1455,2172,2575,62260,83300,16,46475.8,291,72,0
1168,340461476,X-a2:X-a2,1840,84,700,1056,1279,29943,40230,16,42800.8,127,28,0
1169,340461476,X-a1:X-a1,1969,97,791,1081,1369,32213,42055,16,30813.4,146,24,0
1169,340461476,X-a1:X-a2,3855,171,1451,2233,2497,62374,82240,16,46037,263,71,0
1169,340461476,X-a2:X-a2,1837,77,706,1054,1252,29907,39005,16,43609.2,117,34,0
1170,340461476,X-a1:X-a1,1968,91,792,1085,1322,32286,40930,16,28999.4,137,21,0
1170,340461476,X-a1:X-a2,3891,158,1486,2247,2454,62487,81250,16,44879.9,239,65,0
1170,340461476,X-a2:X-a2,1843,74,690,1079,1256,29946,37820,16,44370.8,112,32,0
1171,340461476,X-a1:X-a1,1977,93,773,1111,1295,32170,40995,16,28212.2,139,23,0
1171,340461476,X-a1:X-a2,3883,160,1508,2215,2500,62312,83390,16,44956.7,244,64,0
1171,340461476,X-a2:X-a2,1899,88,699,1112,1263,29829,40755,16,41505.1,127,33,0
1172,340461476,X-a1:X-a1,1957,90,782,1085,1319,32034,41340,16,28279.5,135,23,0
1172,340461476,X-a1:X-a2,3854,173,1506,2175,2513,62448,79760,16,42943.8,262,67,0
1172,340461476,X-a2:X-a2,1897,90,713,1094,1268,29902,41080,16,38032.2,126,26,0
1173,340461476,X-a1:X-a1,1922,88,793,1041,1328,32098,43010,16,28069,131,21,0
1173,340461476,X-a1:X-a2,3787,159,1525,2103,2613,62267,84490,16,42470.5,242,52,0
1173,340461476,X-a2:X-a2,1922,100,733,1089,1268,30041,40440,16,37741.2,142,32,0
1174,340461476,X-a1:X-a1,1909,85,784,1040,1352,32114,42575,16,29941.5,129,17,0
1174,340461476,X-a1:X-a2,3842,162,1591,2089,2611,62352,87750,16,41717.4,241,52,0
1174,340461476,X-a2:X-a2,1913,108,754,1051,1246,30222,42555,16,39075.7,154,36,0
1175,340461476,X-a1:X-a1,1913,93,766,1054,1397,32129,40370,16,28657.1,144,19,0
1175,340461476,X-a1:X-a2,3888,156,1609,2123,2629,62524,83360,16,42801,227,55,0
1175,340461476,X-a2:X-a2,1924,110,764,1050,1198,30281,42750,16,39109.3,161,42,0
1176,340461476,X-a1:X-a1,1953,97,763,1093,1384,31874,40465,16,28146.3,153,23,0
1176,340461476,X-a1:X-a2,3850,157,1631,2062,2662,62330,79570,16,42796.5,233,53,0
1176,340461476,X-a2:X-a2,1902,107,772,1023,1209,30266,39605,16,36827.4,153,39,0
1177,340461476,X-a1:X-a1,1985,99,778,1108,1360,31777,43180,16,29962.2,154,28,0
1177,340461476,X-a1:X-a2,3910,148,1620,2142,2584,62430,86320,16,44843.7,221,47,0
1177,340461476,X-a2:X-a2,1909,98,806,1005,1210,30401,42780,16,38221.9,140,38,0
1178,340461476,X-a1:X-a1,1978,107,767,1104,1357,31798,39915,16,28279.5,163,34,0
1178,340461476,X-a1:X-a2,3958,149,1668,2141,2577,62375,83060,16,41243.7,214,45,0
1178,340461476,X-a2:X-a2,1902,94,847,961,1229,30402,41405,16,38761.2,134,38,0
1179,340461476,X-a1:X-a1,2016,110,789,1117,1338,31573,40680,16,28136.8,166,35,0
1179,340461476,X-a1:X-a2,3940,148,1648,2144,2601,62408,82270,16,38697.2,211,42,0
1179,340461476,X-a2:X-a2,1877,96,803,978,1289,30455,41090,16,37496.5,137,37,0
1180,340461476,X-a1:X-a1,1983,109,789,1085,1322,31526,44585,16,29098.9,166,36,0
1180,340461476,X-a1:X-a2,3906,148,1648,2110,2553,62499,85000,16,39982.1,215,45,0
1180,340461476,X-a2:X-a2,1877,100,780,997,1263,30691,39875,16,39629.6,142,42,0
1181,340461476,X-a1:X-a1,1971,105,789,1077,1338,31558,40845,16,28656.8,160,39,0
1181,340461476,X-a1:X-a2,3857,151,1637,2069,2531,62366,85140,16,40354.7,216,46,0
1181,340461476,X-a2:X-a2,1859,99,780,980,1294,30582,41715,16,39600.6,141,37,0
1182,340461476,X-a1:X-a1,1971,100,810,1061,1313,31457,40530,16,30307.8,157,39,0
1182,340461476,X-a1:X-a2,3882,155,1607,2120,2563,62364,83110,16,42343.3,225,44,0
1182,340461476,X-a2:X-a2,1839,92,797,950,1247,30665,40600,16,42461.9,132,31,0
1183,340461476,X-a1:X-a1,1988,96,821,1071,1286,31519,44235,16,35183.8,155,39,0
1183,340461476,X-a1:X-a2,3840,156,1584,2100,2525,62500,81930,16,40673.2,231,41,0
1183,340461476,X-a2:X-a2,1872,91,803,978,1231,30702,39595,16,45467.9,135,29,0
1184,340461476,X-a1:X-a1,1984,102,826,1056,1346,31671,40200,16,33203.6,163,42,0
1184,340461476,X-a1:X-a2,3814,161,1615,2038,2509,62365,82270,16,39881,228,43,0
1184,340461476,X-a2:X-a2,1860,95,808,957,1272,30538,40490,16,45236.6,142,32,0
1185,340461476,X-a1:X-a1,1967,96,816,1055,1364,31643,40015,16,30267.6,155,38,0
1185,340461476,X-a1:X-a2,3797,161,1620,2016,2501,62460,80810,16,35926.9,222,44,0
1185,340461476,X-a2:X-a2,1877,92,793,992,1284,30581,40615,16,46955.9,140,35,0
1186,340461476,X-a1:X-a1,1995,95,806,1094,1341,31393,43880,16,29470.2,152,35,0
1186,340461476,X-a1:X-a2,3813,159,1615,2039,2482,62589,84390,16,38004.1,224,43,0
1186,340461476,X-a2:X-a2,1866,92,784,990,1265,30674,40950,16,48861.2,141,37,0
1187,340461476,X-a1:X-a1,1980,92,800,1088,1334,31454,40895,16,28351.7,147,33,0
1187,340461476,X-a1:X-a2,3763,159,1612,1992,2516,62395,83720,16,36780.2,222,40,0
1187,340461476,X-a2:X-a2,1866,93,782,991,1202,30662,40725,16,49802.1,141,35,0
1188,340461476,X-a1:X-a1,1998,83,809,1106,1333,31325,39375,16,26828.7,128,31,0
1188,340461476,X-a1:X-a2,3715,163,1555,1997,2583,62423,78020,16,36284.1,231,36,0
1188,340461476,X-a2:X-a2,1869,93,770,1006,1259,30449,40025,16,51555.9,141,35,0
1189,340461476,X-a1:X-a1,1996,84,801,1111,1307,31381,41420,16,29481.4,132,26,0
1189,340461476,X-a1:X-a2,3747,170,1549,2028,2555,62357,84100,16,36172.3,245,31,0
1189,340461476,X-a2:X-a2,1879,86,772,1021,1221,30477,40840,16,50525.8,132,29,0
1190,340461476,X-a1:X-a1,1983,83,792,1108,1286,31418,40550,16,31017.9,130,25,0
1190,340461476,X-a1:X-a2,3733,173,1554,2006,2551,62511,83040,16,36443.1,246,35,0
1190,340461476,X-a2:X-a2,1882,92,798,992,1229,30552,39730,16,49688.8,141,33,0
1191,340461476,X-a1:X-a1,1993,77,789,1127,1289,31254,38805,16,32014.7,118,27,0
1191,340461476,X-a1:X-a2,3722,186,1533,2003,2580,62461,79040,16,36564.1,267,39,0
1191,340461476,X-a2:X-a2,1848,93,785,970,1260,30518,38775,16,50566.7,145,36,0
1192,340461476,X-a1:X-a1,1979,71,788,1120,1309,31201,41940,16,31756.3,108,20,0
1192,340461476,X-a1:X-a2,3758,186,1521,2051,2625,62395,83810,16,38643.8,267,37,0
1192,340461476,X-a2:X-a2,1919,102,794,1023,1189,30476,41510,16,49217.1,161,37,0
1193,340461476,X-a1:X-a1,1986,75,771,1140,1277,31280,41615,16,30439.2,107,22,0
1193,340461476,X-a1:X-a2,3803,189,1492,2122,2561,62462,84260,16,39643.1,277,42,0
1193,340461476,X-a2:X-a2,1901,96,804,1001,1171,30623,41785,16,46421.8,150,34,0
1194,340461476,X-a1:X-a1,1983,81,781,1121,1282,31348,39760,16,29468.2,116,22,0
1194,340461476,X-a1:X-a2,3772,185,1484,2103,2575,62383,78180,16,42682.9,276,48,0
1194,340461476,X-a2:X-a2,1879,100,785,994,1174,30599,38240,16,49522.1,154,36,0
1195,340461476,X-a1:X-a1,1982,87,754,1141,1305,31337,41645,16,31152.9,123,22,0
1195,340461476,X-a1:X-a2,3748,180,1481,2087,2599,62213,80770,16,43025.3,266,48,0
1195,340461476,X-a2:X-a2,1868,95,771,1002,1201,30545,39765,16,47151.9,143,36,0
1196,340461476,X-a1:X-a1,1980,95,746,1139,1328,31390,43260,16,31798.4,137,26,0
1196,340461476,X-a1:X-a2,3785,166,1520,2099,2558,62280,84070,16,43568.2,246,48,0
1196,340461476,X-a2:X-a2,1853,93,780,980,1245,30313,42510,16,46634,139,33,0
1197,340461476,X-a1:X-a1,1930,97,753,1080,1325,31356,42495,16,30011.3,139,26,0
1197,340461476,X-a1:X-a2,3764,170,1525,2069,2586,62246,82080,16,42311.8,249,62,0
1197,340461476,X-a2:X-a2,1864,98,774,992,1294,30347,40165,16,46302.4,147,34,0
1198,340461476,X-a1:X-a1,1937,97,738,1102,1343,31430,40235,16,29125.2,139,27,0
1198,340461476,X-a1:X-a2,3770,175,1520,2075,2591,62358,80710,16,42074.6,254,64,0
1198,340461476,X-a2:X-a2,1821,98,753,970,1303,30377,39715,16,45068.1,140,37,0
1199,340461476,X-a1:X-a1,1946,97,750,1099,1331,31295,43190,16,33883.8,140,31,0
1199,340461476,X-a1:X-a2,3752,180,1495,2077,2626,62181,82980,16,41879.9,261,62,0
1199,340461476,X-a2:X-a2,1803,100,726,977,1316,30401,41490,16,47370.9,144,38,0
1200,340461476,X-a1:X-a1,1947,97,743,1107,1297,31446,40545,16,33310.8,139,29,0
1200,340461476,X-a1:X-a2,3694,181,1458,2055,2644,62146,80150,16,40644.3,266,54,0
1200,340461476,X-a2:X-a2,1831,102,726,1003,1314,30339,39105,16,49834.4,145,39,0
1201,340461476,X-a1:X-a1,1936,99,745,1092,1295,31370,38535,16,31179.4,143,32,0
1201,340461476,X-a1:X-a2,3733,180,1470,2083,2624,61969,78730,16,38208,260,51,0
1201,340461476,X-a2:X-a2,1873,98,759,1016,1269,30348,39595,16,52873.7,139,37,0
1202,340461476,X-a1:X-a1,1924,93,758,1073,1265,31329,43045,16,29111.1,133,26,0
1202,340461476,X-a1:X-a2,3755,179,1492,2084,2558,62215,79530,16,39447,270,55,0
1202,340461476,X-a2:X-a2,1863,95,763,1005,1243,30548,39925,16,49809.1,135,33,0
1203,340461476,X-a1:X-a1,1925,89,780,1056,1292,31335,40685,16,32142.8,132,24,0
1203,340461476,X-a1:X-a2,3790,176,1531,2083,2550,62031,80890,16,40846.1,264,52,0
1203,340461476,X-a2:X-a2,1836,94,769,973,1253,30469,38165,16,49303.8,135,33,0
1204,340461476,X-a1:X-a1,1924,89,792,1043,1286,31401,40405,16,31355.2,138,25,0
1204,340461476,X-a1:X-a2,3824,176,1548,2100,2559,62355,80330,16,42204.3,267,51,0
1204,340461476,X-a2:X-a2,1848,91,749,1008,1230,30423,40165,16,51792.2,136,34,0
1205,340461476,X-a1:X-a1,1910,86,768,1056,1311,31235,41435,16,31596.4,134,24,0
1205,340461476,X-a1:X-a2,3811,174,1530,2107,2542,62358,81350,16,40841.3,261,56,0
1205,340461476,X-a2:X-a2,1842,92,735,1015,1199,30432,39695,16,49084.2,137,37,0
1206,340461476,X-a1:X-a1,1907,84,766,1057,1329,31264,41595,16,31715.3,137,17,0
1206,340461476,X-a1:X-a2,3785,187,1526,2072,2563,62444,82160,16,40493,285,56,0
1206,340461476,X-a2:X-a2,1867,95,744,1028,1185,30459,38285,16,47283.6,145,38,0
1207,340461476,X-a1:X-a1,1921,87,768,1066,1288,31313,40910,16,31130.5,144,17,0
1207,340461476,X-a1:X-a2,3778,187,1527,2064,2571,62325,81190,16,41686,293,55,0
1207,340461476,X-a2:X-a2,1838,104,742,992,1201,30295,40260,16,42633.1,152,35,0
1208,340461476,X-a1:X-a1,1909,90,782,1037,1290,31396,41275,16,29435,142,14,0
1208,340461476,X-a1:X-a2,3797,181,1530,2086,2531,62385,80880,16,39855.4,278,46,0
1208,340461476,X-a2:X-a2,1816,99,773,944,1245,30322,39925,16,43421.4,147,40,0
1209,340461476,X-a1:X-a1,1905,89,778,1038,1288,31483,41965,16,30582.8,140,14,0
1209,340461476,X-a1:X-a2,3810,186,1526,2098,2538,62408,83240,16,41257.6,287,47,0
1209,340461476,X-a2:X-a2,1795,101,755,939,1247,30436,39475,16,46627.3,156,41,0
1210,340461476,X-a1:X-a1,1917,87,770,1060,1238,31546,42230,16,29370.1,133,19,0
1210,340461476,X-a1:X-a2,3834,170,1537,2127,2515,62437,80060,16,42587.8,262,42,0
1210,340461476,X-a2:X-a2,1796,98,767,931,1219,30484,39490,16,45282.5,153,37,0
1211,340461476,X-a1:X-a1,1907,86,786,1035,1236,31692,40430,16,27969.6,130,20,0
1211,340461476,X-a1:X-a2,3810,168,1548,2094,2608,62239,77740,16,43197,258,43,0
1211,340461476,X-a2:X-a2,1799,97,743,959,1239,30423,38510,16,46175.7,153,38,0
1212,340461476,X-a1:X-a1,1899,88,792,1019,1245,31577,41785,16,26905.2,134,22,0
1212,340461476,X-a1:X-a2,3711,171,1510,2030,2680,62186,81480,16,41371.8,260,43,0
1212,340461476,X-a2:X-a2,1807,89,737,981,1206,30402,39355,16,47494.1,142,39,0
1213,340461476,X-a1:X-a1,1886,93,797,996,1238,31599,41660,16,29013.8,139,26,0
1213,340461476,X-a1:X-a2,3743,167,1523,2053,2626,62288,80470,16,41625.9,260,44,0
1213,340461476,X-a2:X-a2,1795,84,715,996,1206,30370,38090,16,47053.6,135,35,0
1214,340461476,X-a1:X-a1,1872,86,791,995,1276,31624,41130,16,30639,127,25,0
1214,340461476,X-a1:X-a2,3760,165,1562,2033,2616,62294,78150,16,44341.6,260,47,0
1214,340461476,X-a2:X-a2,1804,81,757,966,1195,30534,38560,16,46664.1,125,33,0
1215,340461476,X-a1:X-a1,1868,90,790,988,1290,31715,41715,16,31159.2,133,29,0
1215,340461476,X-a1:X-a2,3824,158,1541,2125,2602,62200,81340,16,44481.9,254,41,0
1215,340461476,X-a2:X-a2,1805,89,762,954,1203,30404,39505,16,46345.4,135,34,0
1216,340461476,X-a1:X-a1,1877,92,760,1025,1278,31716,40255,16,32481,136,32,0
1216,340461476,X-a1:X-a2,3844,164,1514,2166,2565,62182,79480,16,46373.5,265,47,0
1216,340461476,X-a2:X-a2,1796,90,732,974,1238,30382,37545,16,46997.3,134,37,0
1217,340461476,X-a1:X-a1,1871,97,730,1044,1306,31779,40270,16,29912.6,144,37,0
1217,340461476,X-a1:X-a2,3819,172,1475,2172,2530,62297,79880,16,46261,271,50,0
1217,340461476,X-a2:X-a2,1798,95,711,992,1254,30417,40190,16,44895,140,38,0
1218,340461476,X-a1:X-a1,1854,93,716,1045,1310,31698,41010,16,28113.9,135,32,0
1218,340461476,X-a1:X-a2,3786,164,1472,2150,2527,62308,79840,16,44255.7,254,52,0
1218,340461476,X-a2:X-a2,1772,96,699,977,1254,30491,38590,16,48770.5,140,39,0
1219,340461476,X-a1:X-a1,1868,95,725,1048,1330,31699,40350,16,28421,136,29,0
1219,340461476,X-a1:X-a2,3809,163,1461,2185,2537,62318,82060,16,43275,251,52,0
1219,340461476,X-a2:X-a2,1799,98,670,1031,1285,30268,41030,16,44884.8,141,40,0
1220,340461476,X-a1:X-a1,1828,98,729,1001,1371,31590,39690,16,29993,143,30,0
1220,340461476,X-a1:X-a2,3783,163,1448,2172,2568,62285,81550,16,43143,247,51,0
1220,340461476,X-a2:X-a2,1822,99,671,1052,1273,30309,40340,16,39851.5,148,29,0
1221,340461476,X-a1:X-a1,1843,102,721,1020,1322,31438,40215,16,27728.5,150,26,0
1221,340461476,X-a1:X-a2,3783,167,1425,2191,2540,62444,77390,16,44518.4,256,56,0
1221,340461476,X-a2:X-a2,1835,94,658,1083,1315,30373,38775,16,39107.2,139,30,0
1222,340461476,X-a1:X-a1,1850,104,710,1036,1303,31522,41375,16,30395.6,156,28,0
1222,340461476,X-a1:X-a2,3816,179,1438,2199,2548,62447,82850,16,44681.1,275,57,0
1222,340461476,X-a2:X-a2,1836,96,649,1091,1327,30376,38835,16,38981.8,137,27,0
1223,340461476,X-a1:X-a1,1892,107,685,1100,1242,31503,40765,16,31535.8,160,31,0
1223,340461476,X-a1:X-a2,3841,184,1419,2238,2516,62569,82500,16,45622.9,282,56,0
1223,340461476,X-a2:X-a2,1885,94,646,1145,1291,30337,40555,16,35905.7,136,30,0
1224,340461476,X-a1:X-a1,1918,108,698,1112,1242,31353,40625,16,31028.7,163,31,0
1224,340461476,X-a1:X-a2,3840,188,1433,2219,2548,62400,79490,16,45954.2,286,64,0
1224,340461476,X-a2:X-a2,1880,89,665,1126,1302,30432,40525,16,42359.2,134,33,0
1225,340461476,X-a1:X-a1,1902,107,689,1106,1256,31414,42615,16,29447.8,158,28,0
1225,340461476,X-a1:X-a2,3852,196,1415,2241,2587,62227,83250,16,45496.8,297,67,0
1225,340461476,X-a2:X-a2,1917,88,680,1149,1253,30454,40055,16,44149.9,132,35,0
1226,340461476,X-a1:X-a1,1903,117,688,1098,1267,31474,42940,16,32434.8,174,34,0
1226,340461476,X-a1:X-a2,3841,201,1413,2227,2596,62172,83020,16,44720.2,307,65,0
1226,340461476,X-a2:X-a2,1922,87,688,1147,1201,30340,40540,16,40485.5,128,32,0
1227,340461476,X-a1:X-a1,1865,113,680,1072,1298,31622,43510,16,32426.5,166,38,0
1227,340461476,X-a1:X-a2,3838,204,1437,2197,2613,62190,83150,16,45695.5,309,66,0
1227,340461476,X-a2:X-a2,1910,85,682,1143,1194,30410,40900,16,40913.2,128,34,0
1228,340461476,X-a1:X-a1,1855,105,699,1051,1315,31607,42010,16,31649.2,159,36,0
1228,340461476,X-a1:X-a2,3866,199,1449,2218,2648,62152,81290,16,46286.2,303,58,0
1228,340461476,X-a2:X-a2,1894,88,679,1127,1205,30557,39240,16,41070.2,135,33,0
1229,340461476,X-a1:X-a1,1898,111,712,1075,1304,31579,42405,16,33148.4,170,35,0
1229,340461476,X-a1:X-a2,3870,189,1486,2195,2580,62137,85490,16,47756.5,283,55,0
1229,340461476,X-a2:X-a2,1913,82,684,1147,1173,30444,42205,16,43100.2,127,34,0
1230,340461476,X-a1:X-a1,1925,109,729,1087,1291,31552,42585,16,32682.9,165,29,0
1230,340461476,X-a1:X-a2,3873,194,1488,2191,2563,62299,83490,16,47093.2,292,63,0
1230,340461476,X-a2:X-a2,1893,82,715,1096,1217,30507,41625,16,44176.2,124,39,0
1231,340461476,X-a1:X-a1,1926,102,745,1079,1306,31455,39875,16,35741.5,156,35,0
1231,340461476,X-a1:X-a2,3894,201,1486,2207,2596,62054,82130,16,45943.1,302,59,0
1231,340461476,X-a2:X-a2,1881,81,715,1085,1190,30432,41495,16,42432.9,125,40,0
1232,340461476,X-a1:X-a1,1922,97,731,1094,1283,31367,41430,16,36745.5,151,34,0
1232,340461476,X-a1:X-a2,3928,191,1525,2212,2559,62259,84230,16,45619.4,289,59,0
1232,340461476,X-a2:X-a2,1869,77,737,1055,1207,30593,42840,16,45280.3,119,36,0
1233,340461476,X-a1:X-a1,1925,96,723,1106,1254,31293,42005,16,33983.2,148,31,0
1233,340461476,X-a1:X-a2,3888,184,1538,2166,2558,62091,83780,16,45615.8,279,54,0
1233,340461476,X-a2:X-a2,1857,71,757,1029,1257,30665,40795,16,48032.4,110,31,0
1234,340461476,X-a1:X-a1,1917,94,739,1084,1280,31331,41010,16,34686.6,148,30,0
1234,340461476,X-a1:X-a2,3906,180,1593,2133,2562,62085,83210,16,44629.2,275,50,0
1234,340461476,X-a2:X-a2,1882,72,766,1044,1264,30617,41040,16,50001.9,109,35,0
1235,340461476,X-a1:X-a1,1950,88,775,1087,1278,31265,40600,16,34621.4,142,27,0
1235,340461476,X-a1:X-a2,3971,189,1619,2163,2541,62240,84650,16,43753.9,285,51,0
1235,340461476,X-a2:X-a2,1861,66,766,1029,1284,30780,42130,16,51401.6,98,27,0
1236,340461476,X-a1:X-a1,1944,80,793,1071,1281,31083,44175,16,33355.2,126,25,0
1236,340461476,X-a1:X-a2,3947,195,1629,2123,2550,62390,85000,16,44600.7,298,53,0
1236,340461476,X-a2:X-a2,1873,76,766,1031,1272,30759,41265,16,50660.1,113,27,0
1237,340461476,X-a1:X-a1,1891,83,795,1013,1345,31363,40200,16,32456.6,131,34,0
1237,340461476,X-a1:X-a2,3878,188,1627,2063,2609,62468,81570,16,45211.3,289,57,0
1237,340461476,X-a2:X-a2,1893,75,773,1045,1242,30752,40270,16,49170.5,114,28,0
1238,340461476,X-a1:X-a1,1913,81,768,1064,1341,31262,39690,16,31667.4,129,36,0
1238,340461476,X-a1:X-a2,3856,183,1628,2045,2629,62443,84920,16,43469,285,51,0
1238,340461476,X-a2:X-a2,1887,75,771,1041,1220,30812,42630,16,47368.9,111,25,0
1239,340461476,X-a1:X-a1,1952,82,770,1100,1321,30994,45535,16,29584.1,126,33,0
1239,340461476,X-a1:X-a2,3885,179,1629,2077,2623,62330,85240,16,42772.9,277,47,0
1239,340461476,X-a2:X-a2,1887,69,769,1049,1271,30835,40665,16,47704.6,105,24,0
1240,340461476,X-a1:X-a1,1940,82,749,1109,1303,31329,39075,16,28550.7,130,34,0
1240,340461476,X-a1:X-a2,3886,181,1611,2094,2575,62387,80950,16,42424.3,279,51,0
1240,340461476,X-a2:X-a2,1874,76,760,1038,1285,30559,38475,16,45914,116,23,0
1241,340461476,X-a1:X-a1,1928,86,739,1103,1313,31200,39675,16,30558.5,136,37,0
1241,340461476,X-a1:X-a2,3883,174,1600,2109,2528,62740,82700,16,41735.8,271,50,0
1241,340461476,X-a2:X-a2,1868,71,764,1033,1243,30584,40645,16,48563.3,108,25,0
1242,340461476,X-a1:X-a1,1931,88,751,1092,1323,30974,43910,16,27675,134,34,0
1242,340461476,X-a1:X-a2,3921,188,1579,2154,2518,62877,84170,16,42446.2,294,57,0
1242,340461476,X-a2:X-a2,1858,76,777,1005,1253,30696,39960,16,49396.9,116,28,0
1243,340461476,X-a1:X-a1,1918,89,734,1095,1309,31141,40050,16,25483.3,128,36,0
1243,340461476,X-a1:X-a2,3902,197,1565,2140,2539,62836,82020,16,41535.7,306,56,0
1243,340461476,X-a2:X-a2,1879,80,769,1030,1243,30639,39790,16,45599.6,122,27,0
1244,340461476,X-a1:X-a1,1907,80,756,1071,1311,31251,39685,16,25582.1,121,30,0
1244,340461476,X-a1:X-a2,3883,181,1594,2108,2580,62854,82140,16,41002.6,276,48,0
1244,340461476,X-a2:X-a2,1862,83,736,1043,1238,30748,39795,16,43487.7,120,26,0
1245,340461476,X-a1:X-a1,1904,82,735,1087,1304,31154,43495,16,27697.9,124,31,0
1245,340461476,X-a1:X-a2,3831,173,1558,2100,2537,62753,84390,16,41172.2,265,44,0
1245,340461476,X-a2:X-a2,1863,83,730,1050,1211,30686,41555,16,42400.6,119,20,0
1246,340461476,X-a1:X-a1,1930,84,748,1098,1268,31079,39880,16,28639.9,125,34,0
1246,340461476,X-a1:X-a2,3830,187,1517,2126,2519,62805,82290,16,40357.4,291,43,0
1246,340461476,X-a2:X-a2,1852,86,711,1055,1227,30664,40050,16,45874.7,129,27,0
1247,340461476,X-a1:X-a1,1906,79,760,1067,1244,31125,40715,16,28090.2,120,28,0
1247,340461476,X-a1:X-a2,3840,178,1531,2131,2489,62687,83530,16,40241.1,274,47,0
1247,340461476,X-a2:X-a2,1876,84,707,1085,1233,30649,40175,16,46107.7,127,27,0
1248,340461476,X-a1:X-a1,1911,84,758,1069,1274,31098,42560,16,27203.5,126,27,0
1248,340461476,X-a1:X-a2,3851,186,1504,2161,2517,62934,81750,16,41594.7,289,47,0
1248,340461476,X-a2:X-a2,1825,84,703,1038,1249,30616,40590,16,43946.4,124,25,0
1249,340461476,X-a1:X-a1,1912,87,753,1072,1328,31078,41060,16,26969.6,129,33,0
1249,340461476,X-a1:X-a2,3793,185,1474,2134,2565,62602,81860,16,41831.5,288,44,0
1249,340461476,X-a2:X-a2,1794,79,694,1021,1301,30544,39780,16,46165.7,118,25,0
1250,340461476,X-a1:X-a1,1911,84,751,1076,1362,31129,42325,16,26532.5,123,34,0
1250,340461476,X-a1:X-a2,3793,180,1473,2140,2557,62654,83360,16,41810.6,275,50,0
1250,340461476,X-a2:X-a2,1824,84,683,1057,1318,30449,39135,16,43845.7,126,22,0
1251,340461476,X-a1:X-a1,1892,82,753,1057,1388,31274,43125,16,29581,125,36,0
1251,340461476,X-a1:X-a2,3769,184,1475,2110,2574,62723,83390,16,42027.6,279,45,0
