Time,NodeID,Population,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG,NewEggsCount,IndoorBitesCount,IndoorBitesCount-Infectious,OutdoorBitesCount,OutdoorBitesCount-Infectious,NewAdults,UnmatedAdults,DiedBeforeFeeding,DiedDuringFeedingIndoor,DiedDuringFeedingOutdoor,SillySkeeter_AvailableHabitat,SillySkeeter_EggCrowdingCorrection,NumInfectousBitesGiven,NumInfectousBitesReceived,InfectiousBitesGivenMinusReceived,NumVectorsNone,NumVectorsOnlyOocysts,NumVectorsOnlySporozoites,NumVectorsBothOocystsSporozoites,NumBitesAdults,NumBitesInfected,NumBitesInfectious,NumParasiteCohortsOocysts,NumParasiteCohortsSporozoites,NumOocysts,NumSporozoites,NumInfectiousToAdult,NumInfectiousToInfected
453,340461476,100,8258,427,3824,4007,10507,10200,248913,256880,128440,0,0,1978,99,963,0,782,0,214,26455.8,0.101059,99,99,0,4007,3824,69,358,1226,653,99,9598,2819,20063,18894678,0,0
454,340461476,100,8215,415,3910,3890,10639,10104,248686,251040,125520,0,0,1871,105,955,0,789,0,209,26682.8,0.102989,105,105,0,3890,3910,64,351,1164,602,105,9838,2625,20706,17753581,0,0
455,340461476,100,8180,418,3972,3790,10611,10156,248550,264520,132260,0,0,1904,106,963,0,777,0,221,26818.8,0.106289,106,106,0,3790,3972,69,349,1102,696,106,10085,2579,21263,17450075,0,0
456,340461476,100,8137,434,4018,3685,10593,10203,248990,257720,128860,0,0,1891,97,928,0,746,0,225,26378.8,0.101386,97,97,0,3685,4018,76,358,1080,714,97,10324,2566,21585,18393736,0,0
457,340461476,100,8130,424,4079,3627,10586,10199,248852,243800,121900,0,0,1975,109,961,0,769,0,199,26516.8,0.102354,109,109,0,3627,4079,65,359,1173,693,109,10675,2498,22148,17579619,0,0
458,340461476,100,8105,413,4127,3565,10471,10333,248655,252120,126060,0,0,1945,92,987,0,780,0,232,26713.8,0.108764,92,92,0,3565,4127,59,354,1134,719,92,10863,2261,22387,17006277,0,0
459,340461476,100,8205,401,4197,3607,10369,10332,248827,241840,120920,0,0,1880,97,1050,0,748,0,202,26541.8,0.105956,97,97,0,3607,4197,46,355,1048,735,97,11284,2179,23054,16575443,0,0
460,340461476,100,8197,383,4309,3505,10399,10295,248608,259960,129980,0,0,2018,96,987,0,786,0,209,26760.8,0.109749,96,96,0,3505,4309,35,348,1165,757,96,11688,2103,23897,15224445,0,0
461,340461476,100,8164,392,4311,3461,10413,10294,248894,250600,125300,0,0,1920,97,976,0,788,0,221,26474.8,0.102942,97,97,0,3461,4311,36,356,1080,743,97,11846,2144,24177,15584556,0,0
462,340461476,100,8185,403,4309,3473,10439,10196,248779,240320,120160,0,0,1912,94,1024,0,795,0,208,26589.8,0.105645,94,94,0,3473,4309,38,365,1050,768,94,12077,2159,24634,15818638,0,0
463,340461476,100,8176,395,4354,3427,10487,10161,248490,255560,127780,0,0,1945,84,997,0,795,0,211,26878.8,0.110643,84,84,0,3427,4354,40,355,1067,794,84,12374,2194,25211,15961413,0,0
464,340461476,100,8181,388,4362,3431,10452,10107,248917,244440,122220,0,0,1940,113,992,0,766,0,221,26451.8,0.105176,113,113,0,3431,4362,37,351,1069,758,113,12500,2079,25370,15812903,0,0
465,340461476,100,8177,400,4375,3402,10445,10163,248910,246400,123200,0,0,1941,95,982,0,787,0,199,26458.8,0.108214,95,95,0,3402,4375,36,364,1063,783,95,12789,2172,25668,16584625,0,0
466,340461476,100,8184,417,4319,3448,10494,10210,248854,244960,122480,0,0,1903,74,962,0,775,0,180,26514.8,0.107381,74,74,0,3448,4319,31,386,1031,798,74,12886,2170,25659,17152464,0,0
467,340461476,100,8188,419,4306,3463,10489,10276,248821,244760,122380,0,0,1895,112,1013,0,788,0,221,26547.8,0.108241,112,112,0,3463,4306,34,385,1032,751,112,12980,2111,25615,17039436,0,0
468,340461476,100,8187,433,4272,3482,10451,10334,248440,249000,124500,0,0,1900,95,988,0,794,0,195,26928.8,0.108464,95,95,0,3482,4272,31,402,1034,771,95,13019,2150,25646,17810855,0,0
469,340461476,100,8233,454,4252,3527,10397,10183,248998,246880,123440,0,0,1947,88,997,0,758,0,193,26370.8,0.108148,88,88,0,3527,4252,32,422,1060,799,88,12899,2249,25519,18807135,0,0
470,340461476,100,8149,467,4177,3505,10402,10099,248497,245360,122680,0,0,1964,103,916,0,772,0,228,26871.8,0.106816,103,103,0,3505,4177,29,438,1047,814,103,12908,2313,25396,19048385,0,0
471,340461476,100,8133,477,4110,3546,10437,10172,248980,243800,121900,0,0,1882,117,1002,0,808,0,210,26388.8,0.10952,117,117,0,3546,4110,24,453,1050,715,117,12669,2337,24982,20014137,0,0
472,340461476,100,8176,498,4105,3573,10511,10075,248856,249600,124800,0,0,1946,121,974,0,746,0,185,26512.8,0.108239,121,121,0,3573,4105,25,473,1079,746,121,12591,2521,24837,20998316,0,0
473,340461476,100,8185,504,4011,3670,10463,10225,248784,250720,125360,0,0,1907,115,992,0,761,0,222,26584.8,0.106221,115,115,0,3670,4011,32,472,1060,732,115,12226,2508,24265,20791454,0,0
474,340461476,100,8107,503,3955,3649,10439,10230,248563,241400,120700,0,0,1925,121,924,0,804,0,198,26805.8,0.106034,121,121,0,3649,3955,36,467,1092,712,121,11987,2599,23829,20848129,0,0
475,340461476,100,8159,497,3864,3798,10414,10027,248720,255040,127520,0,0,1974,128,1035,0,769,0,214,26648.8,0.111043,128,128,0,3798,3864,35,462,1082,764,128,11629,2610,23398,20458179,0,0
476,340461476,100,8126,515,3786,3825,10390,10154,248640,244360,122180,0,0,1881,104,942,0,765,0,210,26728.8,0.104489,104,104,0,3825,3786,37,478,1094,683,104,11275,2801,22728,22481423,0,0
477,340461476,100,8128,510,3670,3948,10389,10128,248365,252640,126320,0,0,1953,113,990,0,773,0,215,27003.8,0.109383,113,113,0,3948,3670,45,465,1103,737,113,10715,2762,21704,22357373,0,0
478,340461476,100,8161,517,3610,4034,10382,10308,248835,258080,129040,0,0,2012,112,969,0,713,0,223,26533.8,0.106886,112,112,0,4034,3610,52,465,1152,748,112,10504,2925,21079,23052417,0,0
479,340461476,100,8164,523,3534,4107,10367,10312,248620,246320,123160,0,0,1886,128,973,0,780,0,190,26748.8,0.102812,128,128,0,4107,3534,59,464,1138,620,128,10195,3046,20374,23564441,0,0
480,340461476,100,8187,505,3484,4198,10357,10216,248730,261680,130840,0,0,1882,114,988,0,755,0,210,26638.8,0.108593,114,114,0,4198,3484,53,452,1119,649,114,9873,2959,19786,22272509,0,0
481,340461476,100,8135,492,3417,4226,10360,10211,249144,259360,129680,0,0,1967,124,943,0,766,0,229,26224.8,0.101799,124,124,0,4226,3417,54,438,1215,628,124,9537,2962,19230,21412682,0,0
482,340461476,100,8198,528,3318,4352,10438,10079,248352,260760,130380,0,0,1961,113,1018,0,736,0,219,27016.8,0.101113,113,113,0,4352,3318,68,460,1204,644,113,9263,3197,18754,23215363,0,0
483,340461476,100,8124,522,3248,4354,10421,10147,248947,249040,124520,0,0,1934,132,979,0,812,0,241,26421.8,0.103608,132,132,0,4354,3248,78,444,1206,596,132,8899,3156,18245,22522839,0,0
484,340461476,100,8108,502,3203,4403,10354,10082,248965,258760,129380,0,0,1970,120,961,0,759,0,218,26403.8,0.106094,120,120,0,4403,3203,76,426,1241,609,120,8635,3069,17735,22081043,0,0
485,340461476,100,8099,496,3104,4499,10319,10036,248857,264680,132340,0,0,1887,116,977,0,764,0,222,26511.8,0.10204,116,116,0,4499,3104,81,415,1201,570,116,8191,2957,16978,21921818,0,0
486,340461476,100,8061,469,3037,4555,10255,10144,248730,247040,123520,0,0,1868,98,971,0,788,0,221,26638.8,0.100165,98,98,0,4555,3037,88,381,1200,570,98,7752,2943,16167,21823937,0,0
487,340461476,100,8044,464,2927,4653,10326,10237,248730,257440,128720,0,0,1854,101,966,0,799,0,184,26638.8,0.107832,101,101,0,4653,2927,98,366,1205,548,101,7358,2877,15327,21209497,0,0
488,340461476,100,8025,468,2863,4694,10330,10272,248985,258400,129200,0,0,1996,119,925,0,701,0,243,26383.8,0.103476,119,119,0,4694,2863,105,363,1310,567,119,7055,2906,14840,20293683,0,0
489,340461476,100,7972,454,2788,4730,10344,10390,248671,256000,128000,0,0,1874,122,932,0,768,0,217,26697.8,0.102104,122,122,0,4730,2788,105,349,1227,525,122,6739,2757,14352,19528014,0,0
490,340461476,100,8045,440,2752,4853,10362,10226,248928,254800,127400,0,0,1853,105,1026,0,764,0,189,26440.8,0.104288,105,105,0,4853,2752,109,331,1239,509,105,6462,2688,13903,19081576,0,0
491,340461476,100,8087,429,2655,5003,10340,10160,249130,265040,132520,0,0,1882,97,1016,0,769,0,205,26238.8,0.103771,97,97,0,5003,2655,112,317,1287,498,97,6178,2458,13362,17936523,0,0
492,340461476,100,8076,422,2585,5069,10328,10151,248575,245880,122940,0,0,1910,92,989,0,779,0,221,26793.8,0.0989992,92,92,0,5069,2585,120,302,1308,510,92,5842,2296,12650,17355390,0,0
493,340461476,100,8058,413,2526,5119,10376,10211,248463,257040,128520,0,0,1934,98,994,0,791,0,221,26905.8,0.108971,98,98,0,5119,2526,116,297,1341,495,98,5647,2290,12355,16743832,0,0
494,340461476,100,8099,416,2503,5180,10390,10250,248974,255720,127860,0,0,1954,107,994,0,735,0,218,26394.8,0.104675,107,107,0,5180,2503,117,299,1402,445,107,5447,2455,11960,17020881,0,0
495,340461476,100,8094,408,2435,5251,10420,10193,248781,258520,129260,0,0,1906,93,964,0,760,0,209,26587.8,0.103217,93,93,0,5251,2435,116,292,1353,460,93,5221,2362,11529,16828825,0,0
496,340461476,100,8089,402,2388,5299,10477,10182,248974,257000,128500,0,0,1856,83,978,0,772,0,211,26394.8,0.102846,83,83,0,5299,2388,120,282,1350,423,83,5000,2369,11183,17113677,0,0
497,340461476,100,8110,391,2349,5370,10462,10184,248816,266800,133400,0,0,1917,93,991,0,763,0,207,26552.8,0.102703,93,93,0,5370,2349,123,268,1400,424,93,4821,2260,10826,16700017,0,0
498,340461476,100,8154,389,2308,5457,10449,10130,248966,265320,132660,0,0,1916,94,981,0,725,0,212,26402.8,0.0995231,94,94,0,5457,2308,126,263,1401,421,94,4616,2173,10514,16047313,0,0
499,340461476,100,8108,370,2243,5495,10467,10208,248858,260640,130320,0,0,1873,79,962,0,801,0,207,26510.8,0.0995129,79,79,0,5495,2243,125,245,1385,409,79,4341,1956,10058,15051278,0,0
