Time,NodeID,Genome,VectorPopulation
115,1,X-Bw:X-Bw,101432
116,1,X-Be:X-Be,0
116,1,X-Be:X-Bw,0
116,1,X-Bw:X-Bw,101457
117,1,X-Be:X-Be,0
117,1,X-Be:X-Bw,0
117,1,X-Bw:X-Bw,101363
118,1,X-Be:X-Be,0
118,1,X-Be:X-Bw,0
118,1,X-Bw:X-Bw,101289
119,1,X-Be:X-Be,0
119,1,X-Be:X-Bw,0
119,1,X-Bw:X-Bw,101256
120,1,X-Be:X-Be,0
120,1,X-Be:X-Bw,0
120,1,X-Bw:X-Bw,101124
121,1,X-Be:X-Be,0
121,1,X-Be:X-Bw,0
121,1,X-Bw:X-Bw,100947
122,1,X-Be:X-Be,0
122,1,X-Be:X-Bw,0
122,1,X-Bw:X-Bw,100957
123,1,X-Be:X-Be,0
123,1,X-Be:X-Bw,0
123,1,X-Bw:X-Bw,101293
124,1,X-Be:X-Be,0
124,1,X-Be:X-Bw,0
124,1,X-Bw:X-Bw,101136
125,1,X-Be:X-Be,0
125,1,X-Be:X-Bw,0
125,1,X-Bw:X-Bw,101155
126,1,X-Be:X-Be,0
126,1,X-Be:X-Bw,0
126,1,X-Bw:X-Bw,100956
127,1,X-Be:X-Be,0
127,1,X-Be:X-Bw,0
127,1,X-Bw:X-Bw,100775
128,1,X-Be:X-Be,0
128,1,X-Be:X-Bw,0
128,1,X-Bw:X-Bw,100696
129,1,X-Be:X-Be,0
129,1,X-Be:X-Bw,0
129,1,X-Bw:X-Bw,100971
130,1,X-Be:X-Be,0
130,1,X-Be:X-Bw,0
130,1,X-Bw:X-Bw,101236
131,1,X-Be:X-Be,0
131,1,X-Be:X-Bw,0
131,1,X-Bw:X-Bw,101484
132,1,X-Be:X-Be,0
132,1,X-Be:X-Bw,0
132,1,X-Bw:X-Bw,101324
133,1,X-Be:X-Be,0
133,1,X-Be:X-Bw,0
133,1,X-Bw:X-Bw,101268
134,1,X-Be:X-Be,0
134,1,X-Be:X-Bw,0
134,1,X-Bw:X-Bw,101404
135,1,X-Be:X-Be,0
135,1,X-Be:X-Bw,0
135,1,X-Bw:X-Bw,101370
136,1,X-Be:X-Be,0
136,1,X-Be:X-Bw,0
136,1,X-Bw:X-Bw,101158
137,1,X-Be:X-Be,0
137,1,X-Be:X-Bw,0
137,1,X-Bw:X-Bw,101580
138,1,X-Be:X-Be,0
138,1,X-Be:X-Bw,0
138,1,X-Bw:X-Bw,101620
139,1,X-Be:X-Be,0
139,1,X-Be:X-Bw,0
139,1,X-Bw:X-Bw,101509
140,1,X-Be:X-Be,0
140,1,X-Be:X-Bw,0
140,1,X-Bw:X-Bw,101437
141,1,X-Be:X-Be,0
141,1,X-Be:X-Bw,0
141,1,X-Bw:X-Bw,101172
