Time,NodeID,Genome,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG
161,1,X-a1-b0:X-a1-b1,0,0,0,0,0,0,42,1930
161,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0,28,1930
161,1,X-a0-b1:X-a0-b1,148,0,0,148,0,88,844,13873
161,1,X-a0-b1:Y-a0-b1,0,0,0,0,213,78,893,13873
161,1,X-a0-b1:X-a1-b1,0,0,0,0,0,0,55,1877
161,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0,43,1877
161,1,X-a1-b1:X-a1-b1,0,0,0,0,0,0,0,57
161,1,X-a1-b1:Y-a1-b1,0,0,0,0,0,0,0,56
162,1,X-a0-b0:X-a0-b0,85426,2697,23786,58943,0,61008,888020,1947778
162,1,X-a0-b0:Y-a0-b0,0,0,0,0,107593,61079,887588,1947778
162,1,X-a0-b0:X-a1-b0,5675,27,848,4800,0,6853,63912,110313
162,1,X-a0-b0:Y-a1-b0,0,0,0,0,7062,6879,63189,110313
162,1,X-a0-b0:X-a0-b1,5752,29,876,4847,0,6541,64398,113459
162,1,X-a0-b0:Y-a0-b1,0,0,0,0,7032,6653,64141,113459
162,1,X-a0-b0:X-a1-b1,270,0,24,246,0,365,4991,3760
162,1,X-a0-b0:Y-a1-b1,0,0,0,0,273,410,4883,3760
162,1,X-a1-b0:X-a1-b0,130,0,0,130,0,181,1233,1170
162,1,X-a1-b0:Y-a1-b0,0,0,0,0,174,160,1227,1170
162,1,X-a1-b0:X-a1-b1,0,0,0,0,0,0,106,0
162,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0,82,0
162,1,X-a0-b1:X-a0-b1,135,0,0,135,0,176,1132,1762
162,1,X-a0-b1:Y-a0-b1,0,0,0,0,181,164,1204,1762
162,1,X-a0-b1:X-a1-b1,0,0,0,0,0,0,106,38
162,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0,101,38
162,1,X-a1-b1:X-a1-b1,0,0,0,0,0,0,4,0
162,1,X-a1-b1:Y-a1-b1,0,0,0,0,0,0,3,0
163,1,X-a0-b0:X-a0-b0,81943,2740,24016,55187,0,66157,889282,1931778
163,1,X-a0-b0:Y-a0-b0,0,0,0,0,104078,66543,888785,1931776
163,1,X-a0-b0:X-a1-b0,7417,20,764,6633,0,4330,63505,81169
163,1,X-a0-b0:Y-a1-b0,0,0,0,0,8682,4312,62660,81170
163,1,X-a0-b0:X-a0-b1,7397,19,805,6573,0,4141,64028,74179
163,1,X-a0-b0:Y-a0-b1,0,0,0,0,8579,4272,63610,74178
163,1,X-a0-b0:X-a1-b1,389,0,20,369,0,183,4722,2965
163,1,X-a0-b0:Y-a1-b1,0,0,0,0,429,204,4638,2964
163,1,X-a1-b0:X-a1-b0,194,0,0,194,0,84,1194,1042
163,1,X-a1-b0:Y-a1-b0,0,0,0,0,223,75,1167,1042
163,1,X-a1-b0:X-a1-b1,0,0,0,0,0,0,97,37
163,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0,70,37
163,1,X-a0-b1:X-a0-b1,203,0,0,203,0,84,1115,734
163,1,X-a0-b1:Y-a0-b1,0,0,0,0,217,90,1188,735
163,1,X-a0-b1:X-a1-b1,0,0,0,0,0,0,100,75
163,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0,97,76
163,1,X-a1-b1:X-a1-b1,0,0,0,0,0,0,4,0
163,1,X-a1-b1:Y-a1-b1,0,0,0,0,0,0,3,0
164,1,X-a0-b0:X-a0-b0,83874,2695,23045,58134,0,66667,893910,2203795
164,1,X-a0-b0:Y-a0-b0,0,0,0,0,105101,67088,892965,2203794
164,1,X-a0-b0:X-a1-b0,6492,36,1053,5403,0,3997,61587,605378
164,1,X-a0-b0:Y-a1-b0,0,0,0,0,8136,3904,60794,605377
164,1,X-a0-b0:X-a0-b1,6463,41,1071,5351,0,3803,61634,625514
164,1,X-a0-b0:Y-a0-b1,0,0,0,0,8062,3932,61167,625516
164,1,X-a0-b0:X-a1-b1,315,1,20,294,0,171,4453,82419
164,1,X-a0-b0:Y-a1-b1,0,0,0,0,378,182,4404,82414
164,1,X-a1-b0:X-a1-b0,155,0,0,155,0,73,1158,18573
164,1,X-a1-b0:Y-a1-b0,0,0,0,0,198,70,1125,18574
164,1,X-a1-b0:X-a1-b1,0,0,0,0,0,0,87,2439
164,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0,66,2441
164,1,X-a0-b1:X-a0-b1,169,0,0,169,0,71,1052,16572
164,1,X-a0-b1:Y-a0-b1,0,0,0,0,191,82,1098,16572
164,1,X-a0-b1:X-a1-b1,0,0,0,0,0,0,93,2837
164,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0,94,2837
164,1,X-a1-b1:X-a1-b1,0,0,0,0,0,0,3,56
164,1,X-a1-b1:Y-a1-b1,0,0,0,0,0,0,3,56
165,1,X-a0-b0:X-a0-b0,84906,2716,23412,58778,0,63318,865809,1945067
165,1,X-a0-b0:Y-a0-b0,0,0,0,0,106514,63497,864891,1945068
165,1,X-a0-b0:X-a1-b0,6049,34,968,5047,0,5843,73445,125734
165,1,X-a0-b0:Y-a1-b0,0,0,0,0,7524,5690,72619,125736
165,1,X-a0-b0:X-a0-b1,6027,37,1010,4980,0,5432,74465,127288
165,1,X-a0-b0:Y-a0-b1,0,0,0,0,7532,5567,73817,127287
165,1,X-a0-b0:X-a1-b1,284,1,17,266,0,283,6637,5170
165,1,X-a0-b0:Y-a1-b1,0,0,0,0,342,257,6731,5170
165,1,X-a1-b0:X-a1-b0,142,0,0,142,0,147,1585,1117
165,1,X-a1-b0:Y-a1-b0,0,0,0,0,173,138,1534,1118
165,1,X-a1-b0:X-a1-b1,0,0,0,0,0,0,149,113
165,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0,149,113
165,1,X-a0-b1:X-a0-b1,154,0,0,154,0,116,1419,2055
165,1,X-a0-b1:Y-a0-b1,0,0,0,0,172,149,1502,2055
165,1,X-a0-b1:X-a1-b1,0,0,0,0,0,0,186,75
165,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0,179,75
165,1,X-a1-b1:X-a1-b1,0,0,0,0,0,0,6,0
165,1,X-a1-b1:Y-a1-b1,0,0,0,0,0,0,4,0
166,1,X-a0-b0:X-a0-b0,81815,2649,23731,55435,0,68205,867448,1923818
166,1,X-a0-b0:Y-a0-b0,0,0,0,0,103789,68218,867116,1923818
166,1,X-a0-b0:X-a1-b0,7477,29,929,6519,0,3633,72790,99845
166,1,X-a0-b0:Y-a1-b0,0,0,0,0,8724,3643,71799,99845
166,1,X-a0-b0:X-a0-b1,7237,32,925,6280,0,3415,73718,102128
166,1,X-a0-b0:Y-a0-b1,0,0,0,0,8725,3473,73347,102127
166,1,X-a0-b0:X-a1-b1,381,1,10,370,0,115,6283,4455
166,1,X-a0-b0:Y-a1-b1,0,0,0,0,455,88,6407,4455
166,1,X-a1-b0:X-a1-b0,187,0,0,187,0,69,1466,1717
166,1,X-a1-b0:Y-a1-b0,0,0,0,0,202,68,1447,1717
166,1,X-a1-b0:X-a1-b1,0,0,0,0,0,0,144,37
166,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0,143,37
166,1,X-a0-b1:X-a0-b1,203,0,0,203,0,44,1383,1320
166,1,X-a0-b1:Y-a0-b1,0,0,0,0,227,68,1475,1320
166,1,X-a0-b1:X-a1-b1,0,0,0,0,0,0,182,0
166,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0,170,0
166,1,X-a1-b1:X-a1-b1,0,0,0,0,0,0,6,0
166,1,X-a1-b1:Y-a1-b1,0,0,0,0,0,0,3,0
167,1,X-a0-b0:X-a0-b0,83805,2515,23143,58147,0,69011,872034,2208597
167,1,X-a0-b0:Y-a0-b0,0,0,0,0,105022,68886,871523,2208597
167,1,X-a0-b0:X-a1-b0,6443,56,1165,5222,0,3363,70969,636122
167,1,X-a0-b0:Y-a1-b0,0,0,0,0,8101,3358,70072,636122
167,1,X-a0-b0:X-a0-b1,6334,68,1121,5145,0,3134,72020,637908
167,1,X-a0-b0:Y-a0-b1,0,0,0,0,8136,3216,71773,637912
167,1,X-a0-b0:X-a1-b1,306,1,20,285,0,103,5901,86092
167,1,X-a0-b0:Y-a1-b1,0,0,0,0,393,75,6120,86087
167,1,X-a1-b0:X-a1-b0,149,0,0,149,0,59,1406,20710
167,1,X-a1-b0:Y-a1-b0,0,0,0,0,185,61,1406,20710
167,1,X-a1-b0:X-a1-b1,0,0,0,0,0,0,130,2440
167,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0,132,2440
167,1,X-a0-b1:X-a0-b1,166,0,0,166,0,40,1324,20573
167,1,X-a0-b1:Y-a0-b1,0,0,0,0,209,63,1405,20573
167,1,X-a0-b1:X-a1-b1,0,0,0,0,0,0,165,2937
167,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0,151,2938
167,1,X-a1-b1:X-a1-b1,0,0,0,0,0,0,4,0
167,1,X-a1-b1:Y-a1-b1,0,0,0,0,0,0,3,0
168,1,X-a0-b0:X-a0-b0,84633,2544,23378,58711,0,66389,843761,1911420
168,1,X-a0-b0:Y-a0-b0,0,0,0,0,106293,66186,844118,1911420
168,1,X-a0-b0:X-a1-b0,5924,47,1073,4804,0,4666,83450,135285
168,1,X-a0-b0:Y-a1-b0,0,0,0,0,7476,4630,82677,135285
168,1,X-a0-b0:X-a0-b1,5843,61,1025,4757,0,4211,84284,135910
168,1,X-a0-b0:Y-a0-b1,0,0,0,0,7494,4304,84412,135910
168,1,X-a0-b0:X-a1-b1,276,0,20,256,0,178,8020,6215
168,1,X-a0-b0:Y-a1-b1,0,0,0,0,357,174,8189,6215
168,1,X-a1-b0:X-a1-b0,130,0,0,130,0,90,1924,1920
168,1,X-a1-b0:Y-a1-b0,0,0,0,0,154,100,1943,1920
168,1,X-a1-b0:X-a1-b1,0,0,0,0,0,0,211,105
168,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0,210,105
168,1,X-a0-b1:X-a0-b1,151,0,0,151,0,90,1804,1995
168,1,X-a0-b1:Y-a0-b1,0,0,0,0,189,103,1863,1995
168,1,X-a0-b1:X-a1-b1,0,0,0,0,0,0,238,30
168,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0,243,30
168,1,X-a1-b1:X-a1-b1,0,0,0,0,0,0,3,0
168,1,X-a1-b1:Y-a1-b1,0,0,0,0,0,0,3,0
169,1,X-a0-b0:X-a0-b0,83084,2585,23743,56756,0,69595,846067,1917007
169,1,X-a0-b0:Y-a0-b0,0,0,0,0,104852,69677,846628,1917008
169,1,X-a0-b0:X-a1-b0,6925,41,998,5886,0,2904,82579,116660
169,1,X-a0-b0:Y-a1-b0,0,0,0,0,8249,2870,81751,116661
169,1,X-a0-b0:X-a0-b1,6653,52,946,5655,0,2628,83195,115773
169,1,X-a0-b0:Y-a0-b1,0,0,0,0,8168,2656,83292,115773
169,1,X-a0-b0:X-a1-b1,329,0,17,312,0,78,7568,5631
169,1,X-a0-b0:Y-a1-b1,0,0,0,0,372,96,7752,5630
169,1,X-a1-b0:X-a1-b0,162,0,0,162,0,39,1849,1942
169,1,X-a1-b0:Y-a1-b0,0,0,0,0,188,36,1848,1942
169,1,X-a1-b0:X-a1-b1,0,0,0,0,0,0,198,38
169,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0,196,37
169,1,X-a0-b1:X-a0-b1,172,0,0,172,0,46,1747,1770
169,1,X-a0-b1:Y-a0-b1,0,0,0,0,222,43,1767,1770
169,1,X-a0-b1:X-a1-b1,0,0,0,0,0,0,214,0
169,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0,224,0
169,1,X-a1-b1:X-a1-b1,0,0,0,0,0,0,3,0
169,1,X-a1-b1:Y-a1-b1,0,0,0,0,0,0,3,0
170,1,X-a0-b0:X-a0-b0,85022,2453,23199,59370,0,69804,850666,2165930
170,1,X-a0-b0:Y-a0-b0,0,0,0,0,106301,70014,850353,2165929
170,1,X-a0-b0:X-a1-b0,6064,81,1163,4820,0,2637,80674,621751
170,1,X-a0-b0:Y-a1-b0,0,0,0,0,7634,2587,80002,621752
170,1,X-a0-b0:X-a0-b1,5725,92,1033,4600,0,2414,81388,605133
170,1,X-a0-b0:Y-a0-b1,0,0,0,0,7608,2433,81510,605133
170,1,X-a0-b0:X-a1-b1,256,0,27,229,0,75,7155,85137
170,1,X-a0-b0:Y-a1-b1,0,0,0,0,331,84,7320,85135
170,1,X-a1-b0:X-a1-b0,131,0,0,131,0,33,1773,23199
170,1,X-a1-b0:Y-a1-b0,0,0,0,0,172,35,1766,23199
170,1,X-a1-b0:X-a1-b1,0,0,0,0,0,0,180,2611
170,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0,178,2614
170,1,X-a0-b1:X-a0-b1,145,0,0,145,0,45,1694,19458
170,1,X-a0-b1:Y-a0-b1,0,0,0,0,202,37,1693,19458
170,1,X-a0-b1:X-a1-b1,0,0,0,0,0,0,196,2842
170,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0,198,2843
170,1,X-a1-b1:X-a1-b1,0,0,0,0,0,0,3,0
170,1,X-a1-b1:Y-a1-b1,0,0,0,0,0,0,3,0
171,1,X-a0-b0:X-a0-b0,86192,2578,23540,60074,0,68228,822885,1898302
171,1,X-a0-b0:Y-a0-b0,0,0,0,0,107517,68558,823231,1898303
171,1,X-a0-b0:X-a1-b0,5615,70,1082,4463,0,3376,92926,137540
171,1,X-a0-b0:Y-a1-b0,0,0,0,0,6948,3320,91837,137539
171,1,X-a0-b0:X-a0-b1,5295,78,966,4251,0,3119,92929,142682
171,1,X-a0-b0:Y-a0-b1,0,0,0,0,7010,3164,92603,142682
171,1,X-a0-b0:X-a1-b1,224,0,24,200,0,126,9381,6871
171,1,X-a0-b0:Y-a1-b1,0,0,0,0,285,133,9317,6869
171,1,X-a1-b0:X-a1-b0,113,0,0,113,0,52,2390,2438
171,1,X-a1-b0:Y-a1-b0,0,0,0,0,145,53,2374,2438
171,1,X-a1-b0:X-a1-b1,0,0,0,0,0,0,233,37
171,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0,248,38
171,1,X-a0-b1:X-a0-b1,132,0,0,132,0,68,2176,2730
171,1,X-a0-b1:Y-a0-b1,0,0,0,0,179,52,2125,2730
171,1,X-a0-b1:X-a1-b1,0,0,0,0,0,0,265,0
171,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0,276,0
171,1,X-a1-b1:X-a1-b1,0,0,0,0,0,0,3,0
171,1,X-a1-b1:Y-a1-b1,0,0,0,0,0,0,3,0
172,1,X-a0-b0:X-a0-b0,85086,2593,23947,58546,0,71265,827114,1921096
172,1,X-a0-b0:Y-a0-b0,0,0,0,0,106733,71140,826493,1921096
172,1,X-a0-b0:X-a1-b0,6173,57,1008,5108,0,2094,91322,121965
172,1,X-a0-b0:Y-a1-b0,0,0,0,0,7302,2110,90238,121965
172,1,X-a0-b0:X-a0-b1,5767,67,881,4819,0,1920,91579,120731
172,1,X-a0-b0:Y-a0-b1,0,0,0,0,7336,1969,91312,120733
172,1,X-a0-b0:X-a1-b1,271,0,23,248,0,54,8789,4989
172,1,X-a0-b0:Y-a1-b1,0,0,0,0,330,53,8789,4989
172,1,X-a1-b0:X-a1-b0,126,0,0,126,0,22,2318,1853
172,1,X-a1-b0:Y-a1-b0,0,0,0,0,154,21,2276,1853
172,1,X-a1-b0:X-a1-b1,0,0,0,0,0,0,211,38
172,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,0,227,37
172,1,X-a0-b1:X-a0-b1,153,0,0,153,0,21,2097,1530
172,1,X-a0-b1:Y-a0-b1,0,0,0,0,191,21,2081,1529
172,1,X-a0-b1:X-a1-b1,0,0,0,0,0,0,247,76
172,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,0,253,74
172,1,X-a1-b1:X-a1-b1,0,0,0,0,0,0,3,0
172,1,X-a1-b1:Y-a1-b1,0,0,0,0,0,0,3,0
173,1,X-a0-b0:X-a0-b0,86753,2388,23737,60628,0,68328,837222,2150340
173,1,X-a0-b0:Y-a0-b0,0,0,0,0,107946,68270,836259,2150340
173,1,X-a0-b0:X-a1-b0,5349,101,1088,4160,0,3509,87547,564122
173,1,X-a0-b0:Y-a1-b0,0,0,0,0,6681,3532,86597,564122
173,1,X-a0-b0:X-a0-b1,5003,109,958,3936,0,3491,87556,552139
173,1,X-a0-b0:Y-a0-b1,0,0,0,0,6637,3432,87330,552142
