Time,NodeID,Genome,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG,MaleNumDied,MaleAvgAgeAtDeath
410,1,X-a0-b0:Y-a0-b1,15911,9079,110007,1560203,1955,8.71867
410,1,X-a0-b0:Y-a1-b1,31957,19771,265630,3894864,3865,8.18292
410,1,X-a1-b0:Y-a1-b1,14636,9762,145406,2337323,1641,8.06581
410,1,X-a0-b1:Y-a1-b1,14379,9546,145314,2284263,1654,7.92745
410,1,Other,28484,17878,246557,3789517,3492,8.32703
411,1,X-a0-b0:Y-a1-b0,16047,9012,109723,1546929,1876,8.91738
411,1,X-a0-b0:Y-a0-b1,15735,9065,109082,1536104,1959,8.73915
411,1,X-a0-b0:Y-a1-b1,31892,19655,264695,3966774,3948,8.32498
411,1,X-a1-b0:Y-a1-b1,14741,9910,147012,2276851,1713,7.90134
411,1,X-a0-b1:Y-a1-b1,14531,9710,145995,2342548,1687,7.72614
411,1,Other,28450,18034,246763,3773230,3472,8.49914
412,1,X-a0-b0:Y-a1-b0,15901,8934,108521,1548606,1908,8.78931
412,1,X-a0-b0:Y-a0-b1,15615,8903,108217,1565918,1857,8.61712
412,1,X-a0-b0:Y-a1-b1,31780,19910,264276,3994352,3857,8.32409
412,1,X-a1-b0:Y-a1-b1,14946,9974,147545,2337957,1734,7.83333
412,1,X-a0-b1:Y-a1-b1,14573,9924,147169,2377005,1766,7.9949
412,1,Other,28434,18102,246758,3833027,3490,8.37765
413,1,X-a0-b0:Y-a1-b0,15702,8960,107482,1552725,1956,8.59969
413,1,X-a0-b0:Y-a0-b1,15495,8804,107602,1556253,1958,8.78703
413,1,X-a0-b0:Y-a1-b1,31879,19764,263666,4001330,3780,8.2381
413,1,X-a1-b0:Y-a1-b1,15092,10084,148530,2444467,1782,8.21717
413,1,X-a0-b1:Y-a1-b1,14789,9909,148273,2360311,1676,7.98926
413,1,Other,28519,18082,247240,3876998,3393,8.42941
414,1,X-a0-b0:Y-a1-b0,15495,8930,106439,1531429,1919,8.99531
414,1,X-a0-b0:Y-a0-b1,15499,8664,106536,1518708,1791,8.74483
414,1,X-a0-b0:Y-a1-b1,31857,19833,262859,4025020,3777,8.5883
414,1,X-a1-b0:Y-a1-b1,15271,10102,149920,2331349,1752,7.73973
414,1,X-a0-b1:Y-a1-b1,14879,10110,149064,2441003,1733,8.08598
414,1,Other,28516,18417,247561,3806428,3414,8.37317
415,1,X-a0-b0:Y-a1-b0,15305,8845,105306,1554938,1899,8.59452
415,1,X-a0-b0:Y-a0-b1,15360,8489,105878,1539822,1925,8.87584
415,1,X-a0-b0:Y-a1-b1,31719,19828,262603,4102671,3908,8.2697
415,1,X-a1-b0:Y-a1-b1,15287,10136,150462,2471296,1862,7.88561
415,1,X-a0-b1:Y-a1-b1,15004,10168,150740,2453143,1819,8.03408
415,1,Other,28691,18307,247638,3917934,3439,8.33963
416,1,X-a0-b0:Y-a1-b0,15176,8770,104205,1517084,1856,8.84106
416,1,X-a0-b0:Y-a0-b1,15138,8466,104781,1508627,1847,8.68219
416,1,X-a0-b0:Y-a1-b1,31911,19536,262540,4065859,3740,8.45695
416,1,X-a1-b0:Y-a1-b1,15436,10187,151651,2528396,1844,8.0987
416,1,X-a0-b1:Y-a1-b1,15263,10138,151930,2446146,1769,8.14019
416,1,Other,28881,18263,247957,3916658,3409,8.35641
417,1,X-a0-b0:Y-a1-b0,15149,8537,102895,1515342,1811,8.90337
417,1,X-a0-b0:Y-a0-b1,14935,8433,103433,1489190,1872,8.72009
417,1,X-a0-b0:Y-a1-b1,31965,19505,262469,4030972,3735,8.35341
417,1,X-a1-b0:Y-a1-b1,15650,10304,152969,2430653,1776,7.92511
417,1,X-a0-b1:Y-a1-b1,15421,10272,152489,2527005,1740,7.8931
417,1,Other,28924,18312,247834,3898809,3428,8.25933
418,1,X-a0-b0:Y-a1-b0,14996,8563,101813,1519161,1814,8.49228
418,1,X-a0-b0:Y-a0-b1,14810,8480,102290,1524731,1791,8.73702
418,1,X-a0-b0:Y-a1-b1,31841,19681,261987,4098117,3920,8.23469
418,1,X-a1-b0:Y-a1-b1,15796,10509,153345,2498144,1827,7.95785
418,1,X-a0-b1:Y-a1-b1,15621,10214,153967,2505671,1817,7.89433
418,1,Other,29140,18179,248281,3965120,3392,8.30837
419,1,X-a0-b0:Y-a1-b0,14724,8366,100860,1507591,1923,8.83671
419,1,X-a0-b0:Y-a0-b1,14745,8306,101302,1484742,1721,8.61127
419,1,X-a0-b0:Y-a1-b1,31812,19826,261715,4065819,3843,8.30471
419,1,X-a1-b0:Y-a1-b1,15855,10690,154418,2531836,1897,7.77069
419,1,X-a0-b1:Y-a1-b1,15727,10248,155334,2550132,1869,8.24077
419,1,Other,29149,18093,248501,3976320,3548,8.39938
420,1,X-a0-b0:Y-a1-b0,14616,8183,100049,1485690,1813,8.75676
420,1,X-a0-b0:Y-a0-b1,14572,8283,100330,1474340,1778,8.8189
420,1,X-a0-b0:Y-a1-b1,31588,19956,261117,4091844,3939,8.39249
420,1,X-a1-b0:Y-a1-b1,15959,10857,155634,2561279,1922,7.92976
420,1,X-a0-b1:Y-a1-b1,15775,10359,156424,2634527,1886,7.91357
420,1,Other,29296,18014,248994,4027542,3385,8.3743
421,1,X-a0-b0:Y-a1-b0,14546,8115,98923,1494572,1684,8.74881
421,1,X-a0-b0:Y-a0-b1,14439,8332,98923,1475001,1756,8.90148
421,1,X-a0-b0:Y-a1-b1,31512,20037,260692,4114722,3810,8.29265
421,1,X-a1-b0:Y-a1-b1,16092,10896,156329,2572965,1925,7.92104
421,1,X-a0-b1:Y-a1-b1,15958,10381,157559,2570143,1849,8.11087
421,1,Other,29401,17926,249328,4012234,3417,8.23588
422,1,X-a0-b0:Y-a1-b0,14453,8025,98196,1485068,1784,8.64238
422,1,X-a0-b0:Y-a0-b1,14400,8344,97890,1439344,1695,9.0236
422,1,X-a0-b0:Y-a1-b1,31714,19719,260366,4076797,3775,8.46623
422,1,X-a1-b0:Y-a1-b1,16288,10916,157346,2613979,1899,8.00737
422,1,X-a0-b1:Y-a1-b1,16102,10584,158312,2635092,1845,7.97236
422,1,Other,29309,18049,249576,4078304,3567,8.15896
423,1,X-a0-b0:Y-a1-b0,14213,8072,97482,1480270,1782,8.77104
423,1,X-a0-b0:Y-a0-b1,14187,8253,97007,1460022,1771,8.81875
423,1,X-a0-b0:Y-a1-b1,31829,19613,259754,4183389,3761,8.33555
423,1,X-a1-b0:Y-a1-b1,16469,10876,158339,2714034,1972,8.08063
423,1,X-a0-b1:Y-a1-b1,16205,10892,159182,2715637,1892,7.7907
423,1,Other,29297,18066,250336,4156024,3465,8.47475
424,1,X-a0-b0:Y-a1-b0,14049,8118,96813,1476911,1678,8.80274
424,1,X-a0-b0:Y-a0-b1,14017,8243,95580,1451363,1725,8.76986
424,1,X-a0-b0:Y-a1-b1,31940,19563,259151,4160963,3749,8.51134
424,1,X-a1-b0:Y-a1-b1,16626,10774,159563,2710668,1948,7.99179
424,1,X-a0-b1:Y-a1-b1,16278,10980,160173,2661836,1949,8.15803
424,1,Other,29358,18062,250807,4169434,3425,8.32263
425,1,X-a0-b0:Y-a1-b0,13878,8043,96174,1458146,1683,8.64646
425,1,X-a0-b0:Y-a0-b1,14004,8081,94531,1415623,1674,8.66965
425,1,X-a0-b0:Y-a1-b1,31975,19230,259055,4108504,3825,8.33595
425,1,X-a1-b0:Y-a1-b1,16704,10806,160738,2709196,1995,7.84712
425,1,X-a0-b1:Y-a1-b1,16418,11017,160760,2723518,1913,8.16257
425,1,Other,29323,18086,251602,4155062,3535,8.20113
426,1,X-a0-b0:Y-a1-b0,13673,7974,95028,1444839,1777,8.8565
426,1,X-a0-b0:Y-a0-b1,14001,7852,93634,1455058,1639,8.723
426,1,X-a0-b0:Y-a1-b1,31713,19213,258561,4202695,4004,8.34441
426,1,X-a1-b0:Y-a1-b1,16831,10892,162100,2778811,1982,7.90515
426,1,X-a0-b1:Y-a1-b1,16659,10982,161788,2788703,1914,7.95089
426,1,Other,29205,17994,252070,4237088,3588,8.20206
427,1,X-a0-b0:Y-a1-b0,13654,7817,93939,1465919,1615,8.50774
427,1,X-a0-b0:Y-a0-b1,13856,7832,92593,1430435,1690,8.6284
427,1,X-a0-b0:Y-a1-b1,31706,19250,257648,4179399,3803,8.26742
427,1,X-a1-b0:Y-a1-b1,16978,10944,163044,2784930,1975,7.88608
427,1,X-a0-b1:Y-a1-b1,16840,11044,162449,2772145,2014,7.97666
427,1,Other,29183,18083,252176,4274498,3561,8.24684
428,1,X-a0-b0:Y-a1-b0,13567,7697,93228,1422985,1623,8.62785
428,1,X-a0-b0:Y-a0-b1,13847,7754,91485,1401663,1578,8.64385
428,1,X-a0-b0:Y-a1-b1,31680,19075,257556,4134830,3780,8.30185
428,1,X-a1-b0:Y-a1-b1,17043,11216,163804,2776678,1978,8.2543
428,1,X-a0-b1:Y-a1-b1,16977,11073,163364,2777884,1972,8.09584
428,1,Other,29090,18207,253669,4214520,3583,8.32766
429,1,X-a0-b0:Y-a1-b0,13395,7639,92117,1400353,1662,8.97413
429,1,X-a0-b0:Y-a0-b1,13696,7637,90665,1434452,1723,8.86767
429,1,X-a0-b0:Y-a1-b1,31567,19086,257034,4122639,3770,8.32546
429,1,X-a1-b0:Y-a1-b1,17106,11210,164438,2825401,2052,8.08528
429,1,X-a0-b1:Y-a1-b1,17052,11130,164341,2784901,2016,8.22569
429,1,Other,29088,18306,254207,4288116,3520,8.37159
430,1,X-a0-b0:Y-a1-b0,13271,7516,91269,1425482,1631,8.98835
430,1,X-a0-b0:Y-a0-b1,13486,7651,89952,1409883,1657,8.83947
430,1,X-a0-b0:Y-a1-b1,31504,18994,255769,4223280,3776,8.24311
430,1,X-a1-b0:Y-a1-b1,17215,11299,165749,2876201,2028,7.8284
430,1,X-a0-b1:Y-a1-b1,17108,11255,165069,2857115,2057,7.772
430,1,Other,29075,18348,254980,4378752,3474,8.27404
431,1,X-a0-b0:Y-a1-b0,13154,7545,90212,1414442,1618,8.7707
431,1,X-a0-b0:Y-a0-b1,13402,7451,89301,1387090,1638,8.80891
431,1,X-a0-b0:Y-a1-b1,31448,18997,254738,4168395,3843,8.39006
431,1,X-a1-b0:Y-a1-b1,17223,11450,166511,2866109,2110,8.04739
431,1,X-a0-b1:Y-a1-b1,17174,11181,166178,2821250,2132,8.18293
431,1,Other,29258,18325,255888,4322484,3392,8.25324
432,1,X-a0-b0:Y-a1-b0,13108,7470,89640,1371762,1552,8.83892
432,1,X-a0-b0:Y-a0-b1,13337,7333,88425,1391189,1580,8.81519
432,1,X-a0-b0:Y-a1-b1,31214,19235,254061,4155442,3796,8.62513
432,1,X-a1-b0:Y-a1-b1,17479,11349,167727,2895861,2025,8.20543
432,1,X-a0-b1:Y-a1-b1,17167,11345,166701,2871495,2143,8.0532
432,1,Other,29369,18240,256528,4354052,3460,8.24769
433,1,X-a0-b0:Y-a1-b0,12915,7457,88529,1403714,1600,8.66562
433,1,X-a0-b0:Y-a0-b1,13203,7391,87584,1366236,1564,8.30946
433,1,X-a0-b0:Y-a1-b1,31198,19247,253293,4218073,3727,8.27153
433,1,X-a1-b0:Y-a1-b1,17513,11513,168627,2916069,2120,8.01887
433,1,X-a0-b1:Y-a1-b1,17385,11435,167552,2901565,1976,7.97217
433,1,Other,29451,18240,257189,4394313,3484,8.43456
434,1,X-a0-b0:Y-a1-b0,12743,7356,87716,1359638,1607,8.77411
434,1,X-a0-b0:Y-a0-b1,13034,7225,86838,1364320,1605,8.98255
434,1,X-a0-b0:Y-a1-b1,31197,19204,252688,4163598,3670,8.32262
434,1,X-a1-b0:Y-a1-b1,17613,11528,169697,2903490,2114,7.99763
434,1,X-a0-b1:Y-a1-b1,17566,11306,167989,2932826,2053,8.00974
434,1,Other,29406,18219,257961,4419402,3585,8.16736
435,1,X-a0-b0:Y-a1-b0,12597,7170,87086,1345082,1603,8.66812
435,1,X-a0-b0:Y-a0-b1,12890,7123,86119,1362882,1557,8.77778
435,1,X-a0-b0:Y-a1-b1,31166,19339,251968,4150619,3721,8.47756
435,1,X-a1-b0:Y-a1-b1,17874,11576,170242,2992573,2026,8.10118
435,1,X-a0-b1:Y-a1-b1,17625,11625,169215,2968426,2082,8.53122
435,1,Other,29410,18366,258591,4484305,3483,8.43038
436,1,X-a0-b0:Y-a1-b0,12537,7052,85730,1372733,1513,8.68275
436,1,X-a0-b0:Y-a0-b1,12685,6996,85251,1338711,1586,9.01009
436,1,X-a0-b0:Y-a1-b1,31210,19166,251039,4195263,3752,8.31317
436,1,X-a1-b0:Y-a1-b1,17967,11626,171025,2982051,2112,7.85417
436,1,X-a0-b1:Y-a1-b1,17779,11644,170196,2968429,2073,7.80608
436,1,Other,29434,18401,259627,4480121,3446,8.35084
437,1,X-a0-b0:Y-a1-b0,12435,7035,84829,1341712,1482,8.90283
437,1,X-a0-b0:Y-a0-b1,12522,6822,84488,1344671,1621,8.76743
437,1,X-a0-b0:Y-a1-b1,31103,18971,250575,4180815,3814,8.45097
437,1,X-a1-b0:Y-a1-b1,18077,11836,171736,2966846,2121,7.90853
437,1,X-a0-b1:Y-a1-b1,17854,11865,170637,3015535,2148,7.75559
437,1,Other,29428,18534,260081,4500590,3522,8.32737
438,1,X-a0-b0:Y-a1-b0,12256,6951,84102,1314259,1552,8.76933
438,1,X-a0-b0:Y-a0-b1,12368,6783,83814,1346115,1509,8.73095
438,1,X-a0-b0:Y-a1-b1,31035,19011,249875,4189602,3794,8.48577
438,1,X-a1-b0:Y-a1-b1,18141,11890,172370,3074929,2136,8.30758
438,1,X-a0-b1:Y-a1-b1,17952,12068,171527,3049263,2079,8.27754
438,1,Other,29455,18613,260728,4568586,3521,8.2576
439,1,X-a0-b0:Y-a1-b0,12076,7022,82856,1334785,1500,8.558
439,1,X-a0-b0:Y-a0-b1,12251,6850,83154,1308369,1455,8.67216
439,1,X-a0-b0:Y-a1-b1,31033,18852,249232,4189485,3756,8.45873
439,1,X-a1-b0:Y-a1-b1,18248,11873,173275,3031195,2190,8.19178
439,1,X-a0-b1:Y-a1-b1,18185,12156,172451,3034269,2124,8.27166
439,1,Other,29592,18649,261445,4512581,3536,8.38207
440,1,X-a0-b0:Y-a1-b0,12025,6895,82246,1312817,1395,8.60072
440,1,X-a0-b0:Y-a0-b1,12063,6858,82292,1338137,1509,8.84626
440,1,X-a0-b0:Y-a1-b1,30917,18835,248869,4212487,3773,8.48847
440,1,X-a1-b0:Y-a1-b1,18443,11916,173980,3039929,2101,7.72537
440,1,X-a0-b1:Y-a1-b1,18288,12219,173641,3092358,2198,8.00591
440,1,Other,29459,18780,261966,4588602,3639,8.30283
441,1,X-a0-b0:Y-a1-b0,11914,6870,81267,1324049,1463,9.28366
441,1,X-a0-b0:Y-a0-b1,11845,6833,81434,1319331,1510,8.99073
441,1,X-a0-b0:Y-a1-b1,30826,18783,248222,4211271,3691,8.18613
441,1,X-a1-b0:Y-a1-b1,18491,12025,174346,3130247,2297,8.27166
441,1,X-a0-b1:Y-a1-b1,18520,12123,174381,3092742,2159,7.91524
441,1,Other,29622,18652,262649,4626937,3536,8.20221
442,1,X-a0-b0:Y-a1-b0,11742,6924,80675,1317969,1484,8.62466
442,1,X-a0-b0:Y-a0-b1,11650,6823,80576,1295248,1460,8.7411
442,1,X-a0-b0:Y-a1-b1,30847,18916,247598,4159584,3693,8.1622
442,1,X-a1-b0:Y-a1-b1,18587,12182,175043,3113778,2245,7.97283
442,1,X-a0-b1:Y-a1-b1,18644,12074,175164,3070504,2272,8.02949
442,1,Other,29608,18724,263628,4621379,3571,8.43741
443,1,X-a0-b0:Y-a1-b0,11698,6740,80110,1287766,1443,8.68538
443,1,X-a0-b0:Y-a0-b1,11662,6620,79972,1305096,1353,8.84257
443,1,X-a0-b0:Y-a1-b1,30680,18949,246831,4143723,3799,8.3772
443,1,X-a1-b0:Y-a1-b1,18667,12276,175613,3126026,2190,7.9758
443,1,X-a0-b1:Y-a1-b1,18798,12097,175816,3120421,2222,7.80063
443,1,Other,29697,18772,264394,4712634,3552,8.29533
444,1,X-a0-b0:Y-a1-b0,11665,6606,79472,1319929,1370,8.84599
444,1,X-a0-b0:Y-a0-b1,11633,6520,79196,1289170,1379,8.60986
444,1,X-a0-b0:Y-a1-b1,30643,18853,245935,4266113,3706,8.42283
444,1,X-a1-b0:Y-a1-b1,18652,12504,176125,3207533,2303,8.11767
444,1,X-a0-b1:Y-a1-b1,18929,12017,176798,3208068,2211,7.95929
444,1,Other,29718,18826,265013,4794854,3640,8.45714
445,1,X-a0-b0:Y-a1-b0,11526,6541,78696,1285958,1421,8.71921
445,1,X-a0-b0:Y-a0-b1,11494,6483,78349,1286677,1420,8.67113
445,1,X-a0-b0:Y-a1-b1,30562,18894,245347,4168905,3682,8.46524
445,1,X-a1-b0:Y-a1-b1,18781,12534,176665,3258086,2252,8.13854
445,1,X-a0-b1:Y-a1-b1,18986,12183,177408,3169339,2253,7.98624
445,1,Other,29675,18926,265791,4790252,3632,8.24917
446,1,X-a0-b0:Y-a1-b0,11559,6431,77942,1267506,1324,9.10045
446,1,X-a0-b0:Y-a0-b1,11463,6479,77691,1287430,1314,9.06393
446,1,X-a0-b0:Y-a1-b1,30537,18782,244241,4200425,3777,8.55494
446,1,X-a1-b0:Y-a1-b1,18994,12530,177932,3213674,2201,8.04771
446,1,X-a0-b1:Y-a1-b1,19044,12152,178022,3280730,2265,8.05033
446,1,Other,29708,19086,266847,4821411,3597,8.34668
447,1,X-a0-b0:Y-a1-b0,11449,6448,77091,1302670,1355,8.63764
447,1,X-a0-b0:Y-a0-b1,11267,6508,77209,1276220,1416,8.73093
447,1,X-a0-b0:Y-a1-b1,30538,18557,243481,4301889,3692,8.2481
447,1,X-a1-b0:Y-a1-b1,19101,12586,178119,3285287,2249,7.91552
447,1,X-a0-b1:Y-a1-b1,19185,12323,179095,3272751,2231,7.96369
447,1,Other,29804,19177,267496,4923153,3548,8.25733
448,1,X-a0-b0:Y-a1-b0,11281,6442,76566,1273983,1405,8.62349
448,1,X-a0-b0:Y-a0-b1,11152,6410,76361,1281066,1368,9.01535
448,1,X-a0-b0:Y-a1-b1,30482,18530,243108,4215296,3580,8.46397
448,1,X-a1-b0:Y-a1-b1,19268,12553,178810,3367103,2340,7.93889
448,1,X-a0-b1:Y-a1-b1,19226,12601,179657,3276051,2259,8.07216
448,1,Other,29940,19156,268483,4939265,3549,8.08904
449,1,X-a0-b0:Y-a1-b0,11117,6434,75672,1257004,1412,8.77408
449,1,X-a0-b0:Y-a0-b1,11105,6248,75523,1253711,1352,9.02663
449,1,X-a0-b0:Y-a1-b1,30400,18452,241703,4253836,3743,8.31659
449,1,X-a1-b0:Y-a1-b1,19326,12738,179899,3287175,2301,8.1017
449,1,X-a0-b1:Y-a1-b1,19394,12604,180043,3408297,2265,7.83355
449,1,Other,29978,19144,269833,4974203,3636,8.27695
450,1,X-a0-b0:Y-a1-b0,11026,6307,74896,1265510,1360,8.54632
450,1,X-a0-b0:Y-a0-b1,11008,6185,74560,1241870,1361,8.71932
450,1,X-a0-b0:Y-a1-b1,30476,18339,240940,4270968,3617,8.30191
450,1,X-a1-b0:Y-a1-b1,19407,12703,180154,3403764,2278,8.0619
450,1,X-a0-b1:Y-a1-b1,19474,12611,181187,3339203,2258,8.10142
450,1,Other,30051,19276,270753,5056183,3599,8.23312
451,1,X-a0-b0:Y-a1-b0,10902,6229,74078,1257408,1354,8.61595
451,1,X-a0-b0:Y-a0-b1,10934,6118,73643,1254960,1338,8.28625
451,1,X-a0-b0:Y-a1-b1,30248,18302,240638,4235716,3695,8.37348
451,1,X-a1-b0:Y-a1-b1,19671,12554,181361,3393683,2251,8.14838
451,1,X-a0-b1:Y-a1-b1,19695,12511,181432,3373775,2301,8.29857
451,1,Other,30067,19263,271919,4990040,3694,8.09854
452,1,X-a0-b0:Y-a1-b0,10694,6249,73366,1215160,1398,8.89056
452,1,X-a0-b0:Y-a0-b1,10747,6109,72782,1228200,1367,8.84492
452,1,X-a0-b0:Y-a1-b1,30196,18304,239550,4256766,3624,8.2569
452,1,X-a1-b0:Y-a1-b1,19699,12617,182090,3431885,2394,8.17669
452,1,X-a0-b1:Y-a1-b1,19872,12725,181817,3453833,2291,8.1842
452,1,Other,30168,19199,272697,5117687,3624,8.3761
453,1,X-a0-b0:Y-a1-b0,10641,6000,72548,1241021,1335,8.52584
453,1,X-a0-b0:Y-a0-b1,10574,6079,71856,1213172,1341,8.91424
453,1,X-a0-b0:Y-a1-b1,30039,18177,238999,4281670,3705,8.5525
453,1,X-a1-b0:Y-a1-b1,19901,12523,182924,3519783,2293,8.12691
453,1,X-a0-b1:Y-a1-b1,19890,12711,183060,3460160,2407,8.1882
453,1,Other,30309,19419,273756,5212574,3532,8.20923
454,1,X-a0-b0:Y-a1-b0,10553,5974,71709,1224726,1282,8.63183
454,1,X-a0-b0:Y-a0-b1,10439,5998,70782,1216792,1328,9.08886
454,1,X-a0-b0:Y-a1-b1,29970,18107,237732,4257985,3597,8.22713
454,1,X-a1-b0:Y-a1-b1,19928,12676,183764,3506063,2343,8.13146
454,1,X-a0-b1:Y-a1-b1,19870,12876,183471,3432253,2412,8
454,1,Other,30568,19349,274659,5128200,3539,8.12913
455,1,X-a0-b0:Y-a1-b0,10442,5910,71117,1181383,1286,8.72628
455,1,X-a0-b0:Y-a0-b1,10402,5944,70227,1205674,1212,8.62541
455,1,X-a0-b0:Y-a1-b1,29826,18180,236603,4218218,3638,8.43678
455,1,X-a1-b0:Y-a1-b1,19987,12684,184780,3466629,2324,8.29432
455,1,X-a0-b1:Y-a1-b1,19946,12972,184266,3556176,2404,8.21839
455,1,Other,30686,19492,275533,5240245,3550,8.16197
456,1,X-a0-b0:Y-a1-b0,10437,5704,70398,1198957,1212,8.71865
456,1,X-a0-b0:Y-a0-b1,10351,5868,69388,1179565,1251,8.95524
456,1,X-a0-b0:Y-a1-b1,29834,18097,235239,4233052,3549,8.59143
456,1,X-a1-b0:Y-a1-b1,20080,12666,185271,3512631,2377,7.98233
456,1,X-a0-b1:Y-a1-b1,20091,12943,185512,3477856,2396,7.89524
456,1,Other,30696,19608,276673,5179335,3690,8.37154
457,1,X-a0-b0:Y-a1-b0,10303,5743,69598,1187485,1231,8.76198
457,1,X-a0-b0:Y-a0-b1,10234,5830,68442,1176107,1262,8.6252
457,1,X-a0-b0:Y-a1-b1,29827,18132,234426,4220701,3466,8.18552
457,1,X-a1-b0:Y-a1-b1,20126,12656,186052,3546976,2401,8.13369
457,1,X-a0-b1:Y-a1-b1,20181,13142,185989,3450091,2331,8.25311
457,1,Other,30889,19462,278089,5143838,3651,8.35141
458,1,X-a0-b0:Y-a1-b0,10262,5667,68990,1157614,1218,8.78243
458,1,X-a0-b0:Y-a0-b1,10083,5815,67768,1173911,1267,9.16969
458,1,X-a0-b0:Y-a1-b1,29693,18173,233865,4228470,3642,8.52224
458,1,X-a1-b0:Y-a1-b1,20098,12835,187123,3574689,2400,8.13
458,1,X-a0-b1:Y-a1-b1,20394,13139,186426,3537692,2358,8.40543
458,1,Other,31003,19547,278467,5266722,3622,8.17863
459,1,X-a0-b0:Y-a1-b0,10180,5637,67974,1173002,1204,8.85216
459,1,X-a0-b0:Y-a0-b1,10002,5634,67037,1159854,1212,8.70875
459,1,X-a0-b0:Y-a1-b1,29686,18004,233001,4200990,3560,8.55421
459,1,X-a1-b0:Y-a1-b1,20130,12894,187991,3548240,2434,8.07847
459,1,X-a0-b1:Y-a1-b1,20540,13125,186980,3492154,2420,8.05868
459,1,Other,31135,19677,279251,5219020,3702,8.2604
460,1,X-a0-b0:Y-a1-b0,9937,5684,67327,1189992,1268,8.86199
460,1,X-a0-b0:Y-a0-b1,9965,5558,66407,1164413,1170,8.8359
460,1,X-a0-b0:Y-a1-b1,29459,17873,232656,4248823,3667,8.44151
460,1,X-a1-b0:Y-a1-b1,20079,13093,188428,3613328,2490,8.31847
460,1,X-a0-b1:Y-a1-b1,20545,13229,187133,3605139,2482,7.97059
460,1,Other,31157,19717,280353,5297934,3740,8.13824
461,1,X-a0-b0:Y-a1-b0,9866,5617,66821,1117625,1194,8.89615
461,1,X-a0-b0:Y-a0-b1,9867,5517,65602,1151437,1190,8.58487
461,1,X-a0-b0:Y-a1-b1,29405,17661,231753,4207753,3569,8.44018
461,1,X-a1-b0:Y-a1-b1,20003,13282,189155,3647259,2527,8.10249
461,1,X-a0-b1:Y-a1-b1,20805,13261,187727,3578999,2373,7.97598
461,1,Other,31112,19816,281394,5378513,3722,8.2015
462,1,X-a0-b0:Y-a1-b0,9685,5569,65725,1146637,1271,8.57671
462,1,X-a0-b0:Y-a0-b1,9778,5401,64949,1118104,1196,9.0602
462,1,X-a0-b0:Y-a1-b1,29421,17661,231367,4144204,3520,8.46392
462,1,X-a1-b0:Y-a1-b1,20237,13172,190374,3602542,2340,8.20726
462,1,X-a0-b1:Y-a1-b1,20790,13201,188656,3535970,2540,7.97795
462,1,Other,31229,19950,282152,5330952,3693,8.14433
463,1,X-a0-b0:Y-a1-b0,9646,5475,65288,1143416,1158,9.05959
463,1,X-a0-b0:Y-a0-b1,9663,5345,64000,1151055,1153,8.83434
463,1,X-a0-b0:Y-a1-b1,29342,17662,230439,4240906,3542,8.69114
463,1,X-a1-b0:Y-a1-b1,20275,13395,190811,3671418,2474,8.22757
463,1,X-a0-b1:Y-a1-b1,20880,13328,189061,3724123,2432,8.2977
463,1,Other,31360,20002,283157,5415220,3702,8.15748
464,1,X-a0-b0:Y-a1-b0,9530,5401,64417,1096835,1199,8.65805
464,1,X-a0-b0:Y-a0-b1,9538,5309,63629,1112106,1204,8.91196
464,1,X-a0-b0:Y-a1-b1,29292,17769,229318,4219739,3460,8.53179
464,1,X-a1-b0:Y-a1-b1,20403,13244,191575,3733528,2471,7.87293
464,1,X-a0-b1:Y-a1-b1,20995,13412,190207,3689856,2465,8.38215
464,1,Other,31504,20131,283635,5504515,3743,8.14106
465,1,X-a0-b0:Y-a1-b0,9510,5425,63458,1120556,1092,8.91941
465,1,X-a0-b0:Y-a0-b1,9435,5282,62898,1086891,1163,8.78504
465,1,X-a0-b0:Y-a1-b1,29136,17887,228487,4165499,3519,8.26428
465,1,X-a1-b0:Y-a1-b1,20556,13244,192239,3702515,2452,8.26672
465,1,X-a0-b1:Y-a1-b1,21158,13420,190969,3664821,2414,8.23322
465,1,Other,31541,20311,284913,5465476,3801,8.09261
466,1,X-a0-b0:Y-a1-b0,9396,5371,62858,1124060,1167,8.59469
466,1,X-a0-b0:Y-a0-b1,9323,5230,62177,1135910,1107,8.73893
466,1,X-a0-b0:Y-a1-b1,29139,17774,227447,4233745,3466,8.39585
466,1,X-a1-b0:Y-a1-b1,20526,13488,193253,3687815,2530,8.14545
466,1,X-a0-b1:Y-a1-b1,21148,13431,191381,3792121,2616,8.28135
466,1,Other,31849,20381,285398,5534183,3678,8.26672
467,1,X-a0-b0:Y-a1-b0,9282,5313,62234,1098233,1151,9.09904
467,1,X-a0-b0:Y-a0-b1,9231,5157,61544,1101877,1092,8.90751
467,1,X-a0-b0:Y-a1-b1,29128,17746,226256,4218372,3507,8.38295
467,1,X-a1-b0:Y-a1-b1,20762,13468,193657,3803342,2430,8.02099
467,1,X-a0-b1:Y-a1-b1,21160,13660,192536,3712706,2546,8.1901
467,1,Other,31896,20575,286109,5580751,3758,8.24002
468,1,X-a0-b0:Y-a1-b0,9198,5268,61654,1089079,1120,8.71875
468,1,X-a0-b0:Y-a0-b1,9205,4983,60886,1082306,1110,8.4009
468,1,X-a0-b0:Y-a1-b1,29058,17480,225681,4159022,3541,8.46004
468,1,X-a1-b0:Y-a1-b1,20841,13704,194588,3765935,2432,7.89679
