Time,ID,FromNodeID,ToNodeID,State,Species,Age,Population
367,8202852,7,13,STATE_MALE,arabiensis,35,1
367,8203554,7,11,STATE_MALE,arabiensis,39,1
367,8168532,7,6,STATE_ADULT,arabiensis,1,1
367,8021040,7,11,STATE_ADULT,arabiensis,6,1
367,8168506,7,3,STATE_ADULT,arabiensis,1,1
367,8143130,7,12,STATE_ADULT,arabiensis,2,1
367,8120932,7,12,STATE_ADULT,arabiensis,2,1
367,8168376,7,2,STATE_ADULT,arabiensis,1,1
367,8143026,7,6,STATE_ADULT,arabiensis,2,1
367,8120724,7,13,STATE_ADULT,arabiensis,2,1
367,8142922,7,2,STATE_ADULT,arabiensis,2,1
367,8064116,7,2,STATE_ADULT,arabiensis,5,1
367,8011648,7,6,STATE_ADULT,arabiensis,7,1
367,8117260,7,3,STATE_ADULT,arabiensis,3,1
367,7807586,7,3,STATE_INFECTED,arabiensis,14,1
367,8117156,7,13,STATE_ADULT,arabiensis,3,1
367,8193778,7,12,STATE_ADULT,arabiensis,0,1
367,8168116,7,13,STATE_ADULT,arabiensis,1,1
367,8117104,7,6,STATE_ADULT,arabiensis,3,1
367,8168090,7,6,STATE_ADULT,arabiensis,1,1
367,8142714,7,11,STATE_ADULT,arabiensis,2,1
367,8167908,7,12,STATE_ADULT,arabiensis,1,1
367,8193622,7,2,STATE_ADULT,arabiensis,0,1
367,8193596,7,2,STATE_ADULT,arabiensis,0,1
367,8090012,7,6,STATE_ADULT,arabiensis,4,1
367,7993636,7,13,STATE_ADULT,arabiensis,7,1
367,8142558,7,2,STATE_ADULT,arabiensis,2,1
367,8091246,7,1,STATE_ADULT,arabiensis,3,1
367,8193466,7,13,STATE_ADULT,arabiensis,0,1
367,8070440,7,8,STATE_ADULT,arabiensis,4,1
367,8063466,7,3,STATE_ADULT,arabiensis,5,1
367,8142428,7,12,STATE_ADULT,arabiensis,2,1
367,8193362,7,13,STATE_ADULT,arabiensis,0,1
367,8142194,7,12,STATE_ADULT,arabiensis,2,1
367,7984608,7,6,STATE_ADULT,arabiensis,8,1
367,8089674,7,13,STATE_ADULT,arabiensis,4,1
367,8063206,7,6,STATE_ADULT,arabiensis,5,1
367,8063154,7,2,STATE_ADULT,arabiensis,5,1
367,8089544,7,6,STATE_ADULT,arabiensis,4,1
367,7969924,7,12,STATE_ADULT,arabiensis,8,1
367,8142064,7,1,STATE_ADULT,arabiensis,2,1
367,8193128,7,6,STATE_ADULT,arabiensis,0,1
367,8193102,7,1,STATE_ADULT,arabiensis,0,1
367,7957178,7,6,STATE_ADULT,arabiensis,9,1
367,8062998,7,13,STATE_ADULT,arabiensis,5,1
367,8193024,7,11,STATE_ADULT,arabiensis,0,1
367,8192998,7,8,STATE_ADULT,arabiensis,0,1
367,8037660,7,3,STATE_ADULT,arabiensis,5,1
367,7862029,7,6,STATE_INFECTED,arabiensis,13,1
367,8167492,7,6,STATE_ADULT,arabiensis,1,1
367,8192894,7,12,STATE_ADULT,arabiensis,0,1
367,8192868,7,3,STATE_ADULT,arabiensis,0,1
367,8094828,7,8,STATE_ADULT,arabiensis,3,1
367,8192816,7,11,STATE_ADULT,arabiensis,0,1
367,8062790,7,8,STATE_ADULT,arabiensis,5,1
367,8115986,7,12,STATE_ADULT,arabiensis,3,1
367,8141882,7,8,STATE_ADULT,arabiensis,2,1
367,8192712,7,1,STATE_ADULT,arabiensis,0,1
367,7995014,7,12,STATE_ADULT,arabiensis,7,1
367,8192660,7,11,STATE_ADULT,arabiensis,0,1
367,8192634,7,13,STATE_ADULT,arabiensis,0,1
367,8167310,7,13,STATE_ADULT,arabiensis,1,1
367,7915017,7,8,STATE_ADULT,arabiensis,11,1
367,8089102,7,11,STATE_ADULT,arabiensis,4,1
367,8167232,7,11,STATE_ADULT,arabiensis,1,1
367,8192504,7,8,STATE_ADULT,arabiensis,0,1
367,8192478,7,8,STATE_ADULT,arabiensis,0,1
367,8115752,7,8,STATE_ADULT,arabiensis,3,1
367,8088972,7,6,STATE_ADULT,arabiensis,4,1
367,8063400,7,8,STATE_ADULT,arabiensis,4,1
367,8192374,7,2,STATE_ADULT,arabiensis,0,1
367,8167102,7,11,STATE_ADULT,arabiensis,1,1
367,7887665,7,11,STATE_INFECTED,arabiensis,12,1
367,8088842,7,3,STATE_ADULT,arabiensis,4,1
367,8141414,7,2,STATE_ADULT,arabiensis,2,1
367,8115492,7,11,STATE_ADULT,arabiensis,3,1
367,8192218,7,12,STATE_ADULT,arabiensis,0,1
367,8192192,7,3,STATE_ADULT,arabiensis,0,1
367,8166946,7,3,STATE_ADULT,arabiensis,1,1
367,8115440,7,12,STATE_ADULT,arabiensis,3,1
367,8115336,7,11,STATE_ADULT,arabiensis,3,1
367,8088582,7,2,STATE_ADULT,arabiensis,4,1
367,8061906,7,8,STATE_ADULT,arabiensis,5,1
367,8115232,7,2,STATE_ADULT,arabiensis,3,1
367,8166816,7,3,STATE_ADULT,arabiensis,1,1
367,8191984,7,13,STATE_ADULT,arabiensis,0,1
367,8166790,7,11,STATE_ADULT,arabiensis,1,1
367,4387370,7,2,STATE_ADULT,arabiensis,6,1
367,8035984,7,6,STATE_ADULT,arabiensis,6,1
367,7863272,7,13,STATE_ADULT,arabiensis,12,1
367,8191854,7,6,STATE_ADULT,arabiensis,0,1
367,8116668,7,1,STATE_ADULT,arabiensis,2,1
367,7882981,7,12,STATE_ADULT,arabiensis,11,1
367,8166634,7,8,STATE_ADULT,arabiensis,1,1
367,8191750,7,6,STATE_ADULT,arabiensis,0,1
367,8020655,7,12,STATE_ADULT,arabiensis,7,1
367,7912132,7,6,STATE_ADULT,arabiensis,10,1
367,8114842,7,6,STATE_ADULT,arabiensis,3,1
367,8067351,7,8,STATE_ADULT,arabiensis,5,1
367,8092618,7,13,STATE_ADULT,arabiensis,3,1
367,8067476,7,13,STATE_ADULT,arabiensis,4,1
367,8061178,7,6,STATE_ADULT,arabiensis,5,1
367,8009126,7,12,STATE_ADULT,arabiensis,7,1
367,8166400,7,1,STATE_ADULT,arabiensis,1,1
367,8166374,7,12,STATE_ADULT,arabiensis,1,1
367,8114712,7,2,STATE_ADULT,arabiensis,3,1
367,8087932,7,1,STATE_ADULT,arabiensis,4,1
367,8087880,7,8,STATE_ADULT,arabiensis,4,1
367,8191386,7,3,STATE_ADULT,arabiensis,0,1
367,8191360,7,12,STATE_ADULT,arabiensis,0,1
367,8114608,7,6,STATE_ADULT,arabiensis,3,1
367,8191308,7,13,STATE_ADULT,arabiensis,0,1
367,8166062,7,8,STATE_ADULT,arabiensis,1,1
367,7889974,7,12,STATE_ADULT,arabiensis,11,1
367,8191230,7,8,STATE_ADULT,arabiensis,0,1
367,8087776,7,11,STATE_ADULT,arabiensis,4,1
367,5359942,7,2,STATE_INFECTIOUS,arabiensis,31,1
367,8087594,7,1,STATE_ADULT,arabiensis,4,1
367,8191126,7,12,STATE_ADULT,arabiensis,0,1
367,7812780,7,6,STATE_ADULT,arabiensis,14,1
367,8165438,7,13,STATE_ADULT,arabiensis,1,1
367,8034450,7,2,STATE_ADULT,arabiensis,6,1
367,8139568,7,1,STATE_ADULT,arabiensis,2,1
367,8190996,7,13,STATE_ADULT,arabiensis,0,1
367,8060372,7,8,STATE_ADULT,arabiensis,5,1
367,8165334,7,2,STATE_ADULT,arabiensis,1,1
367,7991162,7,1,STATE_ADULT,arabiensis,6,1
367,8190892,7,3,STATE_ADULT,arabiensis,0,1
367,8034216,7,3,STATE_ADULT,arabiensis,6,1
367,8087204,7,12,STATE_ADULT,arabiensis,4,1
367,8190814,7,1,STATE_ADULT,arabiensis,0,1
367,8113828,7,12,STATE_ADULT,arabiensis,3,1
367,8190762,7,1,STATE_ADULT,arabiensis,0,1
367,5795943,7,2,STATE_ADULT,arabiensis,6,1
367,8190710,7,3,STATE_ADULT,arabiensis,0,1
367,8060190,7,6,STATE_ADULT,arabiensis,5,1
367,8190658,7,1,STATE_ADULT,arabiensis,0,1
367,8060112,7,2,STATE_ADULT,arabiensis,5,1
367,5522612,7,2,STATE_ADULT,arabiensis,23,1
367,4261302,7,8,STATE_ADULT,arabiensis,15,1
367,8190554,7,6,STATE_ADULT,arabiensis,0,1
367,8165048,7,3,STATE_ADULT,arabiensis,1,1
367,8164996,7,2,STATE_ADULT,arabiensis,1,1
367,8060008,7,2,STATE_ADULT,arabiensis,5,1
367,5735995,7,13,STATE_ADULT,arabiensis,10,1
367,7876656,7,13,STATE_ADULT,arabiensis,12,1
367,8164944,7,11,STATE_ADULT,arabiensis,1,1
367,8190372,7,6,STATE_ADULT,arabiensis,0,1
367,8059878,7,12,STATE_ADULT,arabiensis,5,1
367,7940098,7,2,STATE_ADULT,arabiensis,8,1
367,8190294,7,12,STATE_ADULT,arabiensis,0,1
367,8033800,7,8,STATE_ADULT,arabiensis,6,1
367,8190242,7,2,STATE_ADULT,arabiensis,0,1
367,8190216,7,13,STATE_ADULT,arabiensis,0,1
367,8190190,7,2,STATE_ADULT,arabiensis,0,1
367,8190164,7,13,STATE_ADULT,arabiensis,0,1
367,7838701,7,2,STATE_INFECTED,arabiensis,12,1
367,7938832,7,13,STATE_ADULT,arabiensis,7,1
367,8190086,7,6,STATE_ADULT,arabiensis,0,1
367,8059800,7,8,STATE_ADULT,arabiensis,5,1
367,8190034,7,11,STATE_ADULT,arabiensis,0,1
367,8190008,7,2,STATE_ADULT,arabiensis,0,1
367,8189982,7,8,STATE_ADULT,arabiensis,0,1
367,8164788,7,2,STATE_ADULT,arabiensis,1,1
367,4301394,7,8,STATE_ADULT,arabiensis,12,1
367,8189904,7,2,STATE_ADULT,arabiensis,0,1
367,8138996,7,11,STATE_ADULT,arabiensis,2,1
367,7658024,7,1,STATE_ADULT,arabiensis,19,1
367,8164736,7,8,STATE_ADULT,arabiensis,1,1
367,8138840,7,2,STATE_ADULT,arabiensis,2,1
367,8138788,7,2,STATE_ADULT,arabiensis,2,1
367,8189748,7,2,STATE_ADULT,arabiensis,0,1
367,8164710,7,8,STATE_ADULT,arabiensis,1,1
367,8164658,7,13,STATE_ADULT,arabiensis,1,1
367,8138476,7,13,STATE_ADULT,arabiensis,2,1
367,8189644,7,8,STATE_ADULT,arabiensis,0,1
367,8138346,7,8,STATE_ADULT,arabiensis,2,1
367,8164528,7,1,STATE_ADULT,arabiensis,1,1
367,8189566,7,2,STATE_ADULT,arabiensis,0,1
367,8164476,7,8,STATE_ADULT,arabiensis,1,1
367,8086580,7,12,STATE_ADULT,arabiensis,4,1
367,8164398,7,13,STATE_ADULT,arabiensis,1,1
367,7775308,7,13,STATE_ADULT,arabiensis,16,1
367,8189436,7,1,STATE_ADULT,arabiensis,0,1
367,8138086,7,6,STATE_ADULT,arabiensis,2,1
367,8189384,7,12,STATE_ADULT,arabiensis,0,1
367,7960071,7,6,STATE_ADULT,arabiensis,8,1
367,8189332,7,6,STATE_ADULT,arabiensis,0,1
367,8112502,7,11,STATE_ADULT,arabiensis,3,1
367,8137982,7,12,STATE_ADULT,arabiensis,2,1
367,5664237,7,11,STATE_ADULT,arabiensis,14,1
367,8189228,7,12,STATE_ADULT,arabiensis,0,1
367,8189202,7,6,STATE_ADULT,arabiensis,0,1
367,7923639,7,1,STATE_ADULT,arabiensis,8,1
367,8112346,7,8,STATE_ADULT,arabiensis,3,1
367,8039083,7,12,STATE_ADULT,arabiensis,4,1
367,7792833,7,8,STATE_ADULT,arabiensis,13,1
367,8189072,7,6,STATE_ADULT,arabiensis,0,1
367,8189046,7,2,STATE_ADULT,arabiensis,0,1
367,8112138,7,12,STATE_ADULT,arabiensis,3,1
367,5529995,7,1,STATE_ADULT,arabiensis,21,1
367,8067163,7,1,STATE_ADULT,arabiensis,3,1
367,8163670,7,3,STATE_ADULT,arabiensis,1,1
367,8188916,7,12,STATE_ADULT,arabiensis,0,1
367,8066695,7,2,STATE_ADULT,arabiensis,3,1
367,8188864,7,13,STATE_ADULT,arabiensis,0,1
367,5696579,7,1,STATE_ADULT,arabiensis,12,1
367,8006682,7,11,STATE_ADULT,arabiensis,7,1
367,5699023,7,6,STATE_ADULT,arabiensis,12,1
367,8188760,7,13,STATE_ADULT,arabiensis,0,1
367,5436669,7,6,STATE_ADULT,arabiensis,25,1
367,8092565,7,6,STATE_ADULT,arabiensis,2,1
367,5734095,7,3,STATE_ADULT,arabiensis,10,1
367,8070336,7,11,STATE_ADULT,arabiensis,4,1
367,8006422,7,6,STATE_ADULT,arabiensis,7,1
367,5564473,7,1,STATE_ADULT,arabiensis,19,1
367,5757161,7,11,STATE_ADULT,arabiensis,9,1
367,7970491,7,3,STATE_ADULT,arabiensis,6,1
367,7888673,7,8,STATE_ADULT,arabiensis,10,1
367,5801046,7,6,STATE_ADULT,arabiensis,8,1
367,4203942,7,1,STATE_INFECTED,arabiensis,20,1
367,5671878,7,8,STATE_ADULT,arabiensis,15,1
367,8025377,7,11,STATE_ADULT,arabiensis,4,1
367,7931802,7,11,STATE_INFECTED,arabiensis,10,1
367,7785453,7,3,STATE_ADULT,arabiensis,14,1
367,4304592,7,11,STATE_ADULT,arabiensis,12,1
367,8049895,7,11,STATE_ADULT,arabiensis,3,1
367,7649546,7,8,STATE_ADULT,arabiensis,21,1
367,8114192,7,6,STATE_ADULT,arabiensis,3,1
367,7963241,7,3,STATE_ADULT,arabiensis,7,1
367,5612194,7,8,STATE_ADULT,arabiensis,17,1
367,7850734,7,3,STATE_INFECTIOUS,arabiensis,13,1
367,8111644,7,12,STATE_ADULT,arabiensis,3,1
367,5731322,7,3,STATE_ADULT,arabiensis,12,1
367,5724190,7,11,STATE_INFECTED,arabiensis,12,1
367,8072125,7,6,STATE_ADULT,arabiensis,2,1
367,7971947,7,1,STATE_ADULT,arabiensis,6,1
367,8037388,7,13,STATE_ADULT,arabiensis,6,1
367,7892994,7,6,STATE_INFECTED,arabiensis,9,1
367,5851307,7,3,STATE_ADULT,arabiensis,4,1
367,7885085,7,6,STATE_ADULT,arabiensis,10,1
367,8091655,7,6,STATE_ADULT,arabiensis,2,1
367,8021191,7,8,STATE_ADULT,arabiensis,4,1
367,5681527,7,8,STATE_ADULT,arabiensis,13,1
367,5581541,7,11,STATE_ADULT,arabiensis,17,1
367,5831885,7,6,STATE_ADULT,arabiensis,5,1
367,7999689,7,1,STATE_ADULT,arabiensis,5,1
367,5719357,7,8,STATE_ADULT,arabiensis,11,1
367,5907285,7,6,STATE_ADULT,arabiensis,1,1
367,8094953,7,2,STATE_ADULT,arabiensis,1,1
367,5851749,7,8,STATE_ADULT,arabiensis,4,1
367,5812411,7,11,STATE_ADULT,arabiensis,6,1
367,5849435,7,6,STATE_ADULT,arabiensis,4,1
367,7997401,7,3,STATE_ADULT,arabiensis,5,1
367,5906635,7,13,STATE_ADULT,arabiensis,1,1
367,5832327,7,3,STATE_ADULT,arabiensis,5,1
367,5888435,7,12,STATE_ADULT,arabiensis,2,1
367,5815606,7,13,STATE_INFECTED,arabiensis,7,1
367,5644195,7,13,STATE_ADULT,arabiensis,14,1
367,5617338,7,2,STATE_ADULT,arabiensis,18,1
367,7989657,7,3,STATE_ADULT,arabiensis,6,1
367,8014487,7,1,STATE_ADULT,arabiensis,5,1
367,8016542,7,6,STATE_ADULT,arabiensis,6,1
367,7963943,7,13,STATE_ADULT,arabiensis,7,1
367,5774243,7,12,STATE_ADULT,arabiensis,8,1
367,7886645,7,3,STATE_ADULT,arabiensis,10,1
367,5401165,7,6,STATE_ADULT,arabiensis,28,1
367,7842814,7,6,STATE_ADULT,arabiensis,11,1
367,5794341,7,13,STATE_ADULT,arabiensis,7,1
367,8089887,7,6,STATE_ADULT,arabiensis,2,1
367,8066123,7,13,STATE_ADULT,arabiensis,3,1
367,7964307,7,1,STATE_ADULT,arabiensis,7,1
367,8063679,7,13,STATE_ADULT,arabiensis,3,1
367,8095291,7,3,STATE_ADULT,arabiensis,1,1
367,8015813,7,2,STATE_ADULT,arabiensis,5,1
367,5812099,7,11,STATE_ADULT,arabiensis,6,1
367,5886355,7,11,STATE_ADULT,arabiensis,2,1
367,5815372,7,6,STATE_ADULT,arabiensis,7,1
367,7893406,7,1,STATE_INFECTED,arabiensis,11,1
367,5719925,7,3,STATE_ADULT,arabiensis,11,1
367,5886043,7,8,STATE_ADULT,arabiensis,2,1
367,8114171,7,1,STATE_ADULT,arabiensis,1,1
367,5627031,7,2,STATE_ADULT,arabiensis,16,1
367,7941744,7,6,STATE_INFECTED,arabiensis,7,1
367,4327390,7,2,STATE_INFECTED,arabiensis,11,1
367,7984478,7,3,STATE_ADULT,arabiensis,8,1
367,5861790,7,13,STATE_ADULT,arabiensis,5,1
367,5814205,7,6,STATE_ADULT,arabiensis,6,1
367,5851281,7,11,STATE_ADULT,arabiensis,4,1
367,8095447,7,3,STATE_ADULT,arabiensis,1,1
367,5717663,7,12,STATE_ADULT,arabiensis,11,1
367,4329028,7,13,STATE_ADULT,arabiensis,11,1
367,5887629,7,1,STATE_ADULT,arabiensis,2,1
367,5769533,7,12,STATE_ADULT,arabiensis,8,1
367,5867609,7,8,STATE_ADULT,arabiensis,3,1
367,5818882,7,11,STATE_INFECTED,arabiensis,7,1
367,5655225,7,6,STATE_ADULT,arabiensis,13,1
367,8047347,7,2,STATE_ADULT,arabiensis,3,1
367,5745666,7,2,STATE_ADULT,arabiensis,11,1
367,8062847,7,3,STATE_ADULT,arabiensis,3,1
367,5889914,7,6,STATE_ADULT,arabiensis,3,1
367,4383810,7,3,STATE_INFECTED,arabiensis,7,1
367,5599261,7,1,STATE_ADULT,arabiensis,17,1
367,5718135,7,3,STATE_ADULT,arabiensis,11,1
367,4425020,7,8,STATE_INFECTED,arabiensis,4,1
367,4083040,7,12,STATE_INFECTIOUS,arabiensis,28,1
367,5879626,7,12,STATE_ADULT,arabiensis,4,1
367,7662946,7,6,STATE_ADULT,arabiensis,18,1
367,5773567,7,6,STATE_ADULT,arabiensis,8,1
367,7764394,7,12,STATE_ADULT,arabiensis,16,1
367,4234986,7,3,STATE_INFECTED,arabiensis,18,1
367,8047503,7,12,STATE_ADULT,arabiensis,3,1
367,5755263,7,3,STATE_ADULT,arabiensis,9,1
367,7966700,7,8,STATE_ADULT,arabiensis,8,1
367,5870960,7,13,STATE_INFECTED,arabiensis,4,1
367,5870622,7,13,STATE_INFECTED,arabiensis,4,1
367,7989662,7,1,STATE_INFECTED,arabiensis,5,1
367,5816386,7,6,STATE_INFECTED,arabiensis,7,1
367,5753985,7,12,STATE_ADULT,arabiensis,9,1
367,4176668,7,2,STATE_ADULT,arabiensis,22,1
367,5926262,7,13,STATE_ADULT,arabiensis,1,1
367,7556025,7,13,STATE_ADULT,arabiensis,22,1
367,7957126,7,11,STATE_ADULT,arabiensis,9,1
367,5845384,7,11,STATE_ADULT,arabiensis,6,1
367,7794246,7,3,STATE_INFECTIOUS,arabiensis,13,1
367,4230826,7,13,STATE_ADULT,arabiensis,18,1
367,5856140,7,12,STATE_INFECTED,arabiensis,5,1
367,7968681,7,11,STATE_ADULT,arabiensis,9,1
367,8049739,7,2,STATE_ADULT,arabiensis,3,1
367,5781338,7,1,STATE_INFECTED,arabiensis,9,1
367,7945510,7,1,STATE_INFECTED,arabiensis,9,1
367,8020853,7,3,STATE_ADULT,arabiensis,4,1
367,7935345,7,2,STATE_ADULT,arabiensis,9,1
367,4357004,7,11,STATE_INFECTED,arabiensis,9,1
367,5754089,7,3,STATE_INFECTED,arabiensis,9,1
367,8073815,7,13,STATE_INFECTED,arabiensis,2,1
367,5906632,7,6,STATE_INFECTED,arabiensis,2,1
367,7689700,7,3,STATE_ADULT,arabiensis,17,1
367,8116662,7,13,STATE_ADULT,arabiensis,3,1
367,4302200,7,6,STATE_INFECTED,arabiensis,12,1
367,5924286,7,13,STATE_ADULT,arabiensis,1,1
367,8036348,7,13,STATE_INFECTED,arabiensis,6,1
367,7652803,7,11,STATE_ADULT,arabiensis,20,1
367,4277806,7,12,STATE_INFECTIOUS,arabiensis,14,1
367,5475083,7,2,STATE_INFECTED,arabiensis,24,1
367,5834742,7,11,STATE_INFECTED,arabiensis,6,1
367,5817894,7,11,STATE_INFECTED,arabiensis,7,1
367,5798576,7,13,STATE_INFECTED,arabiensis,8,1
367,5659763,7,11,STATE_INFECTED,arabiensis,14,1
367,7869273,7,8,STATE_INFECTED,arabiensis,10,1
367,4248194,7,6,STATE_INFECTED,arabiensis,17,1
367,7711194,7,1,STATE_INFECTED,arabiensis,17,1
367,5768975,7,12,STATE_ADULT,arabiensis,7,1
367,7924445,7,3,STATE_ADULT,arabiensis,8,1
367,8007410,7,2,STATE_ADULT,arabiensis,7,1
367,7869299,7,6,STATE_ADULT,arabiensis,10,1
367,5853280,7,1,STATE_INFECTED,arabiensis,5,1
367,8061698,7,11,STATE_ADULT,arabiensis,5,1
367,7958485,7,11,STATE_INFECTED,arabiensis,8,1
367,5820585,7,11,STATE_ADULT,arabiensis,4,1
367,5782534,7,12,STATE_INFECTED,arabiensis,9,1
367,5789709,7,2,STATE_ADULT,arabiensis,7,1
367,5732511,7,8,STATE_INFECTED,arabiensis,10,1
367,5852396,7,2,STATE_INFECTED,arabiensis,5,1
367,7940410,7,3,STATE_INFECTED,arabiensis,8,1
367,5829125,7,13,STATE_ADULT,arabiensis,5,1
367,5866695,7,8,STATE_ADULT,arabiensis,3,1
367,4362858,7,6,STATE_INFECTED,arabiensis,8,1
367,8138554,7,2,STATE_INFECTED,arabiensis,2,1
367,8072723,7,13,STATE_ADULT,arabiensis,2,1
367,5851954,7,8,STATE_INFECTED,arabiensis,5,1
367,5609503,7,8,STATE_INFECTED,arabiensis,17,1
367,5788652,7,13,STATE_ADULT,arabiensis,9,1
367,5901544,7,6,STATE_ADULT,arabiensis,3,1
367,4246820,7,6,STATE_ADULT,arabiensis,16,1
367,5546013,7,11,STATE_INFECTED,arabiensis,20,1
367,8037024,7,11,STATE_ADULT,arabiensis,6,1
367,7817065,7,3,STATE_ADULT,arabiensis,12,1
367,7948261,7,13,STATE_ADULT,arabiensis,7,1
367,5719353,7,2,STATE_ADULT,arabiensis,11,1
367,5684578,7,8,STATE_ADULT,arabiensis,13,1
367,5844701,7,6,STATE_INFECTED,arabiensis,4,1
367,4413554,7,3,STATE_ADULT,arabiensis,5,1
367,5939816,7,13,STATE_ADULT,arabiensis,1,1
367,8074855,7,8,STATE_ADULT,arabiensis,2,1
367,7887529,7,1,STATE_INFECTED,arabiensis,10,1
367,7950055,7,6,STATE_ADULT,arabiensis,7,1
367,5885649,7,13,STATE_ADULT,arabiensis,2,1
367,5939504,7,2,STATE_ADULT,arabiensis,1,1
367,7921767,7,11,STATE_ADULT,arabiensis,8,1
367,5880614,7,3,STATE_ADULT,arabiensis,4,1
367,5885363,7,2,STATE_ADULT,arabiensis,2,1
367,5766188,7,1,STATE_ADULT,arabiensis,10,1
367,5777041,7,11,STATE_ADULT,arabiensis,7,1
367,7763463,7,2,STATE_INFECTIOUS,arabiensis,17,1
367,5863627,7,3,STATE_ADULT,arabiensis,3,1
367,7923353,7,1,STATE_ADULT,arabiensis,8,1
367,5736539,7,1,STATE_ADULT,arabiensis,10,1
367,4316990,7,13,STATE_INFECTED,arabiensis,12,1
367,4286730,7,1,STATE_ADULT,arabiensis,13,1
367,7955566,7,8,STATE_ADULT,arabiensis,9,1
367,5777259,7,12,STATE_ADULT,arabiensis,8,1
367,5884349,7,6,STATE_ADULT,arabiensis,2,1
367,5883855,7,1,STATE_ADULT,arabiensis,2,1
367,4382042,7,13,STATE_ADULT,arabiensis,7,1
367,7966648,7,2,STATE_ADULT,arabiensis,8,1
367,4354586,7,12,STATE_INFECTED,arabiensis,9,1
367,5657404,7,13,STATE_ADULT,arabiensis,16,1
367,7713196,7,6,STATE_INFECTIOUS,arabiensis,17,1
367,8099347,7,6,STATE_ADULT,arabiensis,1,1
367,5733679,7,11,STATE_ADULT,arabiensis,10,1
367,5883335,7,13,STATE_ADULT,arabiensis,2,1
367,5665875,7,12,STATE_ADULT,arabiensis,14,1
367,7836491,7,3,STATE_ADULT,arabiensis,12,1
367,5767280,7,8,STATE_ADULT,arabiensis,10,1
367,5699723,7,12,STATE_ADULT,arabiensis,12,1
367,8061438,7,11,STATE_ADULT,arabiensis,5,1
367,5788539,7,11,STATE_ADULT,arabiensis,7,1
367,5769377,7,1,STATE_ADULT,arabiensis,8,1
367,4217046,7,13,STATE_ADULT,arabiensis,19,1
367,5765517,7,3,STATE_ADULT,arabiensis,7,1
367,5881879,7,8,STATE_ADULT,arabiensis,2,1
367,5843278,7,8,STATE_ADULT,arabiensis,6,1
367,7528398,7,6,STATE_INFECTIOUS,arabiensis,25,1
367,5862717,7,6,STATE_ADULT,arabiensis,3,1
367,5880328,7,11,STATE_ADULT,arabiensis,4,1
367,4311030,7,3,STATE_ADULT,arabiensis,9,1
367,8111462,7,13,STATE_ADULT,arabiensis,3,1
367,5842359,7,11,STATE_ADULT,arabiensis,4,1
367,5699597,7,11,STATE_ADULT,arabiensis,12,1
367,4314806,7,3,STATE_ADULT,arabiensis,12,1
367,5521164,7,12,STATE_ADULT,arabiensis,23,1
367,5826187,7,8,STATE_ADULT,arabiensis,5,1
367,4272582,7,6,STATE_INFECTED,arabiensis,15,1
367,7713169,7,13,STATE_INFECTIOUS,arabiensis,16,1
367,5788227,7,8,STATE_ADULT,arabiensis,7,1
367,5750151,7,3,STATE_ADULT,arabiensis,8,1
367,4343172,7,2,STATE_INFECTED,arabiensis,10,1
367,5690637,7,11,STATE_ADULT,arabiensis,11,1
367,4372604,7,11,STATE_INFECTED,arabiensis,8,1
367,5767727,7,8,STATE_ADULT,arabiensis,7,1
367,5852370,7,2,STATE_ADULT,arabiensis,5,1
367,7945822,7,13,STATE_INFECTED,arabiensis,9,1
367,7892834,7,11,STATE_ADULT,arabiensis,11,1
367,5823561,7,11,STATE_ADULT,arabiensis,5,1
367,4288862,7,2,STATE_INFECTED,arabiensis,13,1
367,5842919,7,8,STATE_ADULT,arabiensis,3,1
367,5830273,7,2,STATE_ADULT,arabiensis,5,1
367,5615284,7,8,STATE_ADULT,arabiensis,18,1
367,5756875,7,3,STATE_ADULT,arabiensis,9,1
367,4456818,7,12,STATE_ADULT,arabiensis,2,1
367,5744626,7,3,STATE_ADULT,arabiensis,11,1
367,4414126,7,3,STATE_ADULT,arabiensis,5,1
367,4395120,7,1,STATE_ADULT,arabiensis,6,1
367,4425618,7,12,STATE_INFECTED,arabiensis,4,1
367,4439190,7,3,STATE_ADULT,arabiensis,3,1
367,5620593,7,13,STATE_ADULT,arabiensis,15,1
367,4411032,7,8,STATE_ADULT,arabiensis,5,1
367,5872832,7,12,STATE_ADULT,arabiensis,4,1
367,8034320,7,11,STATE_ADULT,arabiensis,6,1
367,5915740,7,1,STATE_ADULT,arabiensis,2,1
367,4355912,7,1,STATE_ADULT,arabiensis,9,1
367,5934850,7,12,STATE_ADULT,arabiensis,1,1
367,5919328,7,2,STATE_ADULT,arabiensis,2,1
367,4331056,7,2,STATE_INFECTED,arabiensis,11,1
367,4371642,7,3,STATE_INFECTED,arabiensis,8,1
367,7761871,7,8,STATE_ADULT,arabiensis,15,1
367,5807285,7,11,STATE_ADULT,arabiensis,6,1
367,4032836,7,11,STATE_INFECTIOUS,arabiensis,32,1
367,5915532,7,8,STATE_ADULT,arabiensis,2,1
367,4413372,7,1,STATE_INFECTED,arabiensis,5,1
367,5842437,7,12,STATE_ADULT,arabiensis,4,1
367,4427230,7,13,STATE_INFECTED,arabiensis,4,1
367,5861634,7,3,STATE_ADULT,arabiensis,5,1
367,4233114,7,2,STATE_INFECTED,arabiensis,18,1
367,5918600,7,2,STATE_ADULT,arabiensis,2,1
367,4342678,7,2,STATE_INFECTED,arabiensis,10,1
367,5683607,7,3,STATE_ADULT,arabiensis,13,1
