
time,Node_ID,Before/After,RelationshipType,# of Males,# of Females,Male_Bin_Index_1,Male_Bin_Index_2,Male_Bin_Index_3,Male_Bin_Index_4,Male_Bin_Index_5,Male_Bin_Index_6,Male_Bin_Index_7,Male_Bin_Index_8,Male_Bin_Index_9,Male_Bin_Index_10,Male_Bin_Index_11,Male_Bin_Index_12,Male_Bin_Index_13,Male_Bin_Index_14,Male_Bin_Index_15,Male_Bin_Index_16,Male_Bin_Index_17,Male_Bin_Index_18,Male_Bin_Index_19,Male_Bin_Index_20,Female_Bin_Index_1,Female_Bin_Index_2,Female_Bin_Index_3,Female_Bin_Index_4,Female_Bin_Index_5,Female_Bin_Index_6,Female_Bin_Index_7,Female_Bin_Index_8,Female_Bin_Index_9,Female_Bin_Index_10,Female_Bin_Index_11,Female_Bin_Index_12,Female_Bin_Index_13,Female_Bin_Index_14,Female_Bin_Index_15,Female_Bin_Index_16,Female_Bin_Index_17,Female_Bin_Index_18,Female_Bin_Index_19,Female_Bin_Index_20
37,1,BEFORE,MARITAL,8,8,0,0,0,0,0,0,1,1,0,0,0,2,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,1,0,0
37,1,AFTER,MARITAL,8,8,0,0,0,0,0,0,1,1,0,0,0,2,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,1,0,0
37,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
37,1,AFTER,COMMERCIAL,0,0,0,0,0,0
38,1,BEFORE,TRANSITORY,5,14,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,4,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0
38,1,AFTER,TRANSITORY,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
38,1,BEFORE,INFORMAL,8,20,1,0,0,0,0,1,2,1,1,0,0,0,0,1,0,1,0,0,0,0,1,2,1,1,1,0,0,0,0,0,2,2,1,0,3,2,0,2,1,1
38,1,AFTER,INFORMAL,2,14,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,1,0,0,3,2,0,2,1,1
38,1,BEFORE,MARITAL,9,8,0,0,0,0,0,0,1,1,0,0,0,2,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,1,0,0
38,1,AFTER,MARITAL,9,8,0,0,0,0,0,0,1,1,0,0,0,2,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,1,0,0
38,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
38,1,AFTER,COMMERCIAL,0,0,0,0,0,0
39,1,BEFORE,TRANSITORY,4,15,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,4,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0
39,1,AFTER,TRANSITORY,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0
39,1,BEFORE,INFORMAL,7,19,0,0,1,2,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,2,2,1,1,0,0,0,1,0,0,2,1,0,0,3,2,0,2,1,1
39,1,AFTER,INFORMAL,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,3,2,0,2,1,1
39,1,BEFORE,MARITAL,9,8,0,0,0,0,0,0,1,1,0,0,0,2,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,1,0,0
39,1,AFTER,MARITAL,9,8,0,0,0,0,0,0,1,1,0,0,0,2,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,1,0,0
39,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
39,1,AFTER,COMMERCIAL,0,0,0,0,0,0
40,1,BEFORE,TRANSITORY,9,19,1,0,1,1,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,3,5,2,2,0,0,1,1,1,0,0,0,1,0,0,0,0
40,1,AFTER,TRANSITORY,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,2,0,0,1,1,0,0,0,0,1,0,0,0,0
40,1,BEFORE,INFORMAL,7,14,0,0,0,0,2,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,3,2,0,2,1,1
40,1,AFTER,INFORMAL,2,9,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,1,1
40,1,BEFORE,MARITAL,10,8,0,0,0,0,0,0,1,1,1,0,0,2,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,1,0,0
40,1,AFTER,MARITAL,10,8,0,0,0,0,0,0,1,1,1,0,0,2,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,1,0,0
40,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
40,1,AFTER,COMMERCIAL,0,0,0,0,0,0
41,1,BEFORE,TRANSITORY,8,13,3,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,1,2,0,0,1,1,0,0,0,0,1,0,0,0,0
41,1,AFTER,TRANSITORY,4,9,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
41,1,BEFORE,INFORMAL,4,13,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,3,0,3,1,1
41,1,AFTER,INFORMAL,1,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,3,1,1
41,1,BEFORE,MARITAL,11,8,0,0,0,0,0,0,1,1,1,0,1,2,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,1,0,0
41,1,AFTER,MARITAL,11,8,0,0,0,0,0,0,1,1,1,0,1,2,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,1,0,0
41,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
41,1,AFTER,COMMERCIAL,0,0,0,0,0,0
42,1,BEFORE,TRANSITORY,5,16,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
42,1,AFTER,TRANSITORY,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
42,1,BEFORE,INFORMAL,10,15,1,0,2,2,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,2,3,0,3,1,1
42,1,AFTER,INFORMAL,5,10,0,0,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,3,1,1
42,1,BEFORE,MARITAL,13,9,0,0,0,0,0,0,1,1,1,1,1,2,3,1,0,1,0,1,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,1,0,1,1,0,0
42,1,AFTER,MARITAL,11,7,0,0,0,0,0,0,1,1,1,1,1,2,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0
42,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
42,1,AFTER,COMMERCIAL,0,0,0,0,0,0
43,1,BEFORE,TRANSITORY,6,19,0,1,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,5,4,1,1,0,0,0,1,0,0,0,0,2,0,0,0,2
43,1,AFTER,TRANSITORY,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,0,0,0,0,1,0,0,0,0,2,0,0,0,2
43,1,BEFORE,INFORMAL,12,19,0,0,3,1,2,1,0,2,0,0,0,1,1,0,1,0,0,0,0,0,2,1,0,1,0,2,0,0,0,0,0,1,0,0,2,4,1,3,1,1
43,1,AFTER,INFORMAL,7,14,0,0,1,0,1,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,4,1,3,1,1
43,1,BEFORE,MARITAL,11,8,0,0,0,0,0,0,1,1,1,1,1,2,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,1,0,0
43,1,AFTER,MARITAL,9,6,0,0,0,0,0,0,0,1,1,1,1,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0
43,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
43,1,AFTER,COMMERCIAL,0,0,0,0,0,0
44,1,BEFORE,TRANSITORY,5,18,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,3,1,0,4,4,0,0,0,1,0,1,0,0,0,0,2,0,0,0,2
44,1,AFTER,TRANSITORY,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,2,0,0,0,0,0,1,0,0,0,0,2,0,0,0,2
44,1,BEFORE,INFORMAL,12,18,0,0,3,0,1,1,0,2,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,2,1,0,0,0,0,1,0,0,1,4,1,3,1,1
44,1,AFTER,INFORMAL,6,12,0,0,2,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,1,3,1,1
44,1,BEFORE,MARITAL,9,6,0,0,0,0,0,0,0,1,1,1,1,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0
44,1,AFTER,MARITAL,9,6,0,0,0,0,0,0,0,1,1,1,1,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0
44,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
44,1,AFTER,COMMERCIAL,0,0,0,0,0,0
45,1,BEFORE,TRANSITORY,6,20,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,4,3,1,0,0,0,0,2,0,0,0,0,2,0,0,0,2
45,1,AFTER,TRANSITORY,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2
45,1,BEFORE,INFORMAL,14,16,1,0,2,2,0,3,0,0,1,2,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,1,0,0,1,4,1,3,1,1
45,1,AFTER,INFORMAL,11,13,1,0,2,2,0,2,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,3,1,3,1,1
45,1,BEFORE,MARITAL,9,6,0,0,0,0,0,0,0,1,1,1,1,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0
45,1,AFTER,MARITAL,9,6,0,0,0,0,0,0,0,1,1,1,1,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0
45,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
45,1,AFTER,COMMERCIAL,0,0,0,0,0,0
46,1,BEFORE,TRANSITORY,10,17,0,1,2,2,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,1,2,3,2,0,0,1,0,0,2,0,0,0,0,2,0,0,0,2
46,1,AFTER,TRANSITORY,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2
46,1,BEFORE,INFORMAL,15,16,1,1,2,4,0,2,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,1,1,0,0,1,3,1,3,1,1
46,1,AFTER,INFORMAL,11,12,1,1,0,4,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3,1,3,1,1
46,1,BEFORE,MARITAL,9,7,0,0,0,0,0,0,0,1,1,1,1,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,1,0,0
46,1,AFTER,MARITAL,9,7,0,0,0,0,0,0,0,1,1,1,1,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,1,0,0
46,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
46,1,AFTER,COMMERCIAL,0,0,0,0,0,0
47,1,BEFORE,TRANSITORY,4,19,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,3,2,2,1,0,1,0,1,2,0,0,0,0,0,0,0,0,2
47,1,AFTER,TRANSITORY,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,2,2,2,1,0,1,0,1,2,0,0,0,0,0,0,0,0,2
47,1,BEFORE,INFORMAL,16,22,1,1,0,4,0,3,2,1,1,1,1,0,1,0,0,0,0,0,0,0,1,2,1,1,1,1,0,1,0,1,2,1,0,0,1,3,1,3,1,1
47,1,AFTER,INFORMAL,6,12,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,3,1,3,1,1
47,1,BEFORE,MARITAL,9,8,0,0,0,0,0,0,0,1,1,1,1,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,1,0,1,0,1,0,0
47,1,AFTER,MARITAL,9,8,0,0,0,0,0,0,0,1,1,1,1,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,1,0,1,0,1,0,0
47,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
47,1,AFTER,COMMERCIAL,0,0,0,0,0,0
48,1,BEFORE,TRANSITORY,8,21,2,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,3,3,3,2,0,1,0,1,2,0,0,0,0,0,0,0,0,2
48,1,AFTER,TRANSITORY,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,1,3,0,0,1,0,1,2,0,0,0,0,0,0,0,0,2
48,1,BEFORE,INFORMAL,15,20,0,2,1,2,1,2,2,2,1,0,1,0,0,0,0,0,1,0,0,0,1,3,1,1,1,0,0,1,0,0,1,1,0,0,1,3,1,3,1,1
48,1,AFTER,INFORMAL,6,11,0,0,0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,1,3,1,1
48,1,BEFORE,MARITAL,10,9,0,0,0,0,0,0,0,1,1,1,1,1,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,1,1,1,0,1,0,0
48,1,AFTER,MARITAL,8,7,0,0,0,0,0,0,0,1,1,1,1,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,1,0,0
48,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
48,1,AFTER,COMMERCIAL,0,0,0,0,0,0
49,1,BEFORE,TRANSITORY,9,15,0,1,1,1,0,2,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,2,2,1,3,0,0,1,0,1,2,0,0,0,0,0,0,0,0,2
49,1,AFTER,TRANSITORY,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
49,1,BEFORE,INFORMAL,18,17,1,0,2,1,2,2,1,3,1,2,2,1,0,0,0,0,0,0,0,0,2,0,0,2,1,1,0,0,0,0,1,1,0,0,0,3,1,3,1,1
49,1,AFTER,INFORMAL,12,11,1,0,1,0,2,1,0,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,1,3,1,1
49,1,BEFORE,MARITAL,8,7,0,0,0,0,0,0,0,1,1,1,1,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,1,0,0
49,1,AFTER,MARITAL,8,7,0,0,0,0,0,0,0,1,1,1,1,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,1,0,0
49,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
49,1,AFTER,COMMERCIAL,0,0,0,0,0,0
50,1,BEFORE,TRANSITORY,7,13,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2
50,1,AFTER,TRANSITORY,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2
50,1,BEFORE,INFORMAL,18,19,1,0,2,0,3,2,1,2,2,2,2,1,0,0,0,0,0,0,0,0,0,2,2,2,0,1,0,0,0,0,1,1,0,0,1,3,1,3,1,1
50,1,AFTER,INFORMAL,10,11,0,0,2,0,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1,3,1,1
50,1,BEFORE,MARITAL,8,8,0,0,0,0,0,0,0,1,1,1,1,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,1,0,0
50,1,AFTER,MARITAL,8,8,0,0,0,0,0,0,0,1,1,1,1,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,1,0,0
50,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
50,1,AFTER,COMMERCIAL,0,0,0,0,0,0
51,1,BEFORE,TRANSITORY,6,16,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,2,3,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2
51,1,AFTER,TRANSITORY,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,1,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2
51,1,BEFORE,INFORMAL,14,11,0,0,3,0,1,2,1,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1,3,1,1
51,1,AFTER,INFORMAL,14,11,0,0,3,0,1,2,1,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1,3,1,1
51,1,BEFORE,MARITAL,9,8,0,0,0,0,0,0,0,1,1,1,1,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,1,0,0
51,1,AFTER,MARITAL,9,8,0,0,0,0,0,0,0,1,1,1,1,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,1,0,0
51,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
51,1,AFTER,COMMERCIAL,0,0,0,0,0,0
52,1,BEFORE,TRANSITORY,3,17,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,1,2,1,0,2,0,1,0,2,0,0,0,0,0,0,0,0,2
52,1,AFTER,TRANSITORY,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,0,2,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,2
52,1,BEFORE,INFORMAL,21,20,0,1,4,1,4,2,1,3,1,2,2,0,0,0,0,0,0,0,0,0,0,4,4,0,0,1,0,0,0,0,1,0,0,0,1,3,1,3,1,1
52,1,AFTER,INFORMAL,12,11,0,1,0,0,3,1,0,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1,3,1,1
52,1,BEFORE,MARITAL,9,8,0,0,0,0,0,0,0,1,1,1,1,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,1,0,0
52,1,AFTER,MARITAL,9,8,0,0,0,0,0,0,0,1,1,1,1,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,1,0,0
52,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
52,1,AFTER,COMMERCIAL,0,0,0,0,0,0
53,1,BEFORE,TRANSITORY,7,20,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,3,4,2,2,0,0,2,0,2,0,2,1,0,0,0,0,0,0,0,2
53,1,AFTER,TRANSITORY,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,1,0,0,0,1,0,2,0,2,1,0,0,0,0,0,0,0,2
53,1,BEFORE,INFORMAL,20,16,0,1,2,2,3,2,0,3,2,1,2,0,1,0,0,0,0,0,0,1,2,0,0,1,0,1,1,0,0,0,1,0,0,0,1,3,1,3,1,1
53,1,AFTER,INFORMAL,13,9,0,0,1,2,3,2,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2,1,1
53,1,BEFORE,MARITAL,9,8,0,0,0,0,0,0,0,1,1,1,1,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,1,0,0
53,1,AFTER,MARITAL,9,8,0,0,0,0,0,0,0,1,1,1,1,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,1,0,0
53,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
53,1,AFTER,COMMERCIAL,0,0,0,0,0,0
54,1,BEFORE,TRANSITORY,5,19,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,2,4,2,0,0,2,1,0,2,1,2,1,0,0,0,0,0,0,0,2
54,1,AFTER,TRANSITORY,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,1,0,0,1,1,0,2,0,2,1,0,0,0,0,0,0,0,2
54,1,BEFORE,INFORMAL,20,13,0,1,2,3,4,4,0,2,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,3,1,2,1,1
54,1,AFTER,INFORMAL,17,10,0,1,2,2,4,3,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,2,1,1
54,1,BEFORE,MARITAL,12,8,0,0,0,1,0,0,0,1,1,1,1,1,2,1,1,0,1,0,0,1,0,1,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,1,0,0
54,1,AFTER,MARITAL,11,7,0,0,0,1,0,0,0,1,1,1,1,1,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0
54,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
54,1,AFTER,COMMERCIAL,0,0,0,0,0,0
55,1,BEFORE,TRANSITORY,3,24,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,4,5,2,0,1,1,0,3,0,2,1,0,0,0,0,0,0,0,2
55,1,AFTER,TRANSITORY,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,4,4,2,0,0,1,0,3,0,2,1,0,0,0,0,0,0,0,2
55,1,BEFORE,INFORMAL,26,17,0,1,2,5,5,4,1,3,2,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1,1,1,3,1,2,1,1
55,1,AFTER,INFORMAL,19,10,0,1,2,4,3,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,2,1,1
55,1,BEFORE,MARITAL,11,7,0,0,0,1,0,0,0,1,1,1,1,1,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0
55,1,AFTER,MARITAL,11,7,0,0,0,1,0,0,0,1,1,1,1,1,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0
55,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
55,1,AFTER,COMMERCIAL,0,0,0,0,0,0
56,1,BEFORE,TRANSITORY,11,29,2,2,2,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,0,0,5,4,4,5,0,1,1,0,3,0,2,1,0,1,0,0,0,0,0,2
56,1,AFTER,TRANSITORY,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0,1,0,0,3,0,1,1,0,1,0,0,0,0,0,1
56,1,BEFORE,INFORMAL,29,17,0,2,4,4,6,5,1,2,2,0,0,1,1,0,1,0,0,0,0,0,2,2,0,1,1,0,0,0,0,0,0,1,1,0,1,3,1,2,1,1
56,1,AFTER,INFORMAL,22,10,0,1,3,3,5,4,1,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,1,2,1,1
56,1,BEFORE,MARITAL,13,7,0,0,0,1,0,1,0,1,1,1,1,1,2,1,2,0,1,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0
56,1,AFTER,MARITAL,13,7,0,0,0,1,0,1,0,1,1,1,1,1,2,1,2,0,1,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0
56,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
56,1,AFTER,COMMERCIAL,0,0,0,0,0,0
57,1,BEFORE,TRANSITORY,4,24,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,5,0,1,0,0,3,0,1,1,0,1,0,0,0,0,0,1
57,1,AFTER,TRANSITORY,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,5,0,1,0,0,3,0,1,1,0,1,0,0,0,0,0,1
57,1,BEFORE,INFORMAL,25,19,0,1,3,3,5,4,1,1,3,0,1,2,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,3,1,1,1,1,0,0,1,3,1,2,1,1
57,1,AFTER,INFORMAL,17,11,0,1,3,3,4,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,3,1,2,1,1
57,1,BEFORE,MARITAL,14,7,0,0,0,1,0,1,0,1,1,1,1,1,2,1,2,0,2,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0
57,1,AFTER,MARITAL,14,7,0,0,0,1,0,1,0,1,1,1,1,1,2,1,2,0,2,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0
