Time,NodeID,Alleles,STATE_MALE
349,1,Aw,100750
349,1,X,100750
349,1,Y,100750
350,1,Ad,0
350,1,Aw,100633
350,1,X,100633
350,1,Y,100633
351,1,Ad,0
351,1,Aw,100750
351,1,X,100750
351,1,Y,100750
352,1,Ad,0
352,1,Aw,100866
352,1,X,100866
352,1,Y,100866
353,1,Ad,0
353,1,Aw,101024
353,1,X,101024
353,1,Y,101024
354,1,Ad,0
354,1,Aw,100953
354,1,X,100953
354,1,Y,100953
355,1,Ad,0
355,1,Aw,100843
355,1,X,100843
355,1,Y,100843
356,1,Ad,0
356,1,Aw,100800
356,1,X,100800
356,1,Y,100800
357,1,Ad,0
357,1,Aw,100871
357,1,X,100871
357,1,Y,100871
358,1,Ad,0
358,1,Aw,100856
358,1,X,100856
358,1,Y,100856
359,1,Ad,0
359,1,Aw,100888
359,1,X,100888
359,1,Y,100888
360,1,Ad,0
360,1,Aw,101087
360,1,X,101087
360,1,Y,101087
361,1,Ad,0
361,1,Aw,100939
361,1,X,100939
361,1,Y,100939
362,1,Ad,0
362,1,Aw,101163
362,1,X,101163
362,1,Y,101163
363,1,Ad,0
363,1,Aw,101412
363,1,X,101412
363,1,Y,101412
364,1,Ad,0
364,1,Aw,101022
364,1,X,101022
364,1,Y,101022
365,1,Ad,0
365,1,Aw,100906
365,1,X,100906
365,1,Y,100906
366,1,Ad,0
366,1,Aw,100873
366,1,X,100873
366,1,Y,100873
367,1,Ad,0
367,1,Aw,100630
367,1,X,100630
367,1,Y,100630
368,1,Ad,0
368,1,Aw,100621
368,1,X,100621
368,1,Y,100621
369,1,Ad,0
369,1,Aw,100755
369,1,X,100755
369,1,Y,100755
370,1,Ad,0
370,1,Aw,100601
370,1,X,100601
370,1,Y,100601
371,1,Ad,0
371,1,Aw,100382
371,1,X,100382
371,1,Y,100382
372,1,Ad,0
372,1,Aw,100329
372,1,X,100329
372,1,Y,100329
373,1,Ad,0
373,1,Aw,100767
373,1,X,100767
373,1,Y,100767
374,1,Ad,0
374,1,Aw,100758
374,1,X,100758
374,1,Y,100758
375,1,Ad,0
375,1,Aw,100626
375,1,X,100626
375,1,Y,100626
376,1,Ad,0
376,1,Aw,100563
376,1,X,100563
376,1,Y,100563
377,1,Ad,0
377,1,Aw,100556
377,1,X,100556
377,1,Y,100556
378,1,Ad,0
378,1,Aw,100416
378,1,X,100416
378,1,Y,100416
379,1,Ad,0
379,1,Aw,100380
379,1,X,100380
379,1,Y,100380
380,1,Ad,0
380,1,Aw,100446
380,1,X,100446
380,1,Y,100446
381,1,Ad,0
381,1,Aw,100621
381,1,X,100621
381,1,Y,100621
382,1,Ad,0
382,1,Aw,100601
382,1,X,100601
382,1,Y,100601
383,1,Ad,0
383,1,Aw,100640
383,1,X,100640
383,1,Y,100640
384,1,Ad,0
384,1,Aw,100611
384,1,X,100611
384,1,Y,100611
385,1,Ad,0
385,1,Aw,100656
385,1,X,100656
385,1,Y,100656
386,1,Ad,0
386,1,Aw,100935
386,1,X,100935
386,1,Y,100935
387,1,Ad,0
387,1,Aw,101017
387,1,X,101017
387,1,Y,101017
388,1,Ad,0
388,1,Aw,100949
388,1,X,100949
388,1,Y,100949
389,1,Ad,0
389,1,Aw,100793
389,1,X,100793
389,1,Y,100793
390,1,Ad,0
390,1,Aw,100691
390,1,X,100691
390,1,Y,100691
391,1,Ad,0
391,1,Aw,100699
391,1,X,100699
391,1,Y,100699
392,1,Ad,0
392,1,Aw,100730
392,1,X,100730
392,1,Y,100730
393,1,Ad,0
393,1,Aw,100701
393,1,X,100701
393,1,Y,100701
394,1,Ad,0
394,1,Aw,100692
394,1,X,100692
394,1,Y,100692
395,1,Ad,0
395,1,Aw,100558
395,1,X,100558
395,1,Y,100558
396,1,Ad,0
396,1,Aw,100607
396,1,X,100607
396,1,Y,100607
397,1,Ad,0
397,1,Aw,100553
397,1,X,100553
397,1,Y,100553
398,1,Ad,0
398,1,Aw,100682
398,1,X,100682
398,1,Y,100682
399,1,Ad,0
399,1,Aw,100886
399,1,X,100886
399,1,Y,100886
400,1,Ad,920
400,1,Aw,100815
400,1,X,101735
400,1,Y,101735
401,1,Ad,810
401,1,Aw,100906
401,1,X,101716
401,1,Y,101716
402,1,Ad,727
402,1,Aw,100868
402,1,X,101595
402,1,Y,101595
403,1,Ad,642
403,1,Aw,100805
403,1,X,101447
403,1,Y,101447
404,1,Ad,579
404,1,Aw,100944
404,1,X,101523
404,1,Y,101523
405,1,Ad,511
405,1,Aw,101082
405,1,X,101593
405,1,Y,101593
406,1,Ad,455
406,1,Aw,100980
406,1,X,101435
406,1,Y,101435
407,1,Ad,401
407,1,Aw,101077
407,1,X,101478
407,1,Y,101478
408,1,Ad,350
408,1,Aw,101146
408,1,X,101496
408,1,Y,101496
409,1,Ad,318
409,1,Aw,101023
409,1,X,101341
409,1,Y,101341
410,1,Ad,278
410,1,Aw,101182
410,1,X,101460
410,1,Y,101460
411,1,Ad,243
411,1,Aw,101128
411,1,X,101371
411,1,Y,101371
412,1,Ad,199
412,1,Aw,101326
412,1,X,101525
412,1,Y,101525
413,1,Ad,168
413,1,Aw,101474
413,1,X,101642
413,1,Y,101642
414,1,Ad,140
414,1,Aw,101881
414,1,X,102021
414,1,Y,102021
415,1,Ad,113
415,1,Aw,102284
415,1,X,102397
415,1,Y,102397
416,1,Ad,95
416,1,Aw,101992
416,1,X,102087
416,1,Y,102087
417,1,Ad,76
417,1,Aw,101967
417,1,X,102043
417,1,Y,102043
418,1,Ad,68
418,1,Aw,101648
418,1,X,101716
418,1,Y,101716
419,1,Ad,53
419,1,Aw,101445
419,1,X,101498
419,1,Y,101498
420,1,Ad,49
420,1,Aw,101332
420,1,X,101381
420,1,Y,101381
421,1,Ad,40
421,1,Aw,101293
421,1,X,101333
421,1,Y,101333
422,1,Ad,32
422,1,Aw,101203
422,1,X,101235
422,1,Y,101235
423,1,Ad,26
423,1,Aw,101199
423,1,X,101225
423,1,Y,101225
424,1,Ad,19
424,1,Aw,101082
424,1,X,101101
424,1,Y,101101
425,1,Ad,14
425,1,Aw,101053
425,1,X,101067
425,1,Y,101067
426,1,Ad,35
426,1,Aw,100824
426,1,X,100835
426,1,Y,100835
427,1,Ad,46
427,1,Aw,101075
427,1,X,101084
427,1,Y,101084
428,1,Ad,67
428,1,Aw,101164
428,1,X,101169
428,1,Y,101169
429,1,Ad,88
429,1,Aw,101020
429,1,X,101023
429,1,Y,101023
430,1,Ad,99
430,1,Aw,101054
430,1,X,101057
430,1,Y,101057
431,1,Ad,130
431,1,Aw,100791
431,1,X,100794
431,1,Y,100794
432,1,Ad,176
432,1,Aw,100848
432,1,X,100850
432,1,Y,100850
433,1,Ad,210
433,1,Aw,100783
433,1,X,100785
433,1,Y,100785
434,1,Ad,223
434,1,Aw,100998
434,1,X,101000
434,1,Y,101000
435,1,Ad,267
435,1,Aw,101324
435,1,X,101326
435,1,Y,101326
436,1,Ad,284
436,1,Aw,101364
436,1,X,101366
436,1,Y,101366
437,1,Ad,288
437,1,Aw,101405
437,1,X,101406
437,1,Y,101406
438,1,Ad,277
438,1,Aw,101362
438,1,X,101363
438,1,Y,101363
439,1,Ad,285
439,1,Aw,101048
439,1,X,101049
439,1,Y,101049
440,1,Ad,269
440,1,Aw,101030
440,1,X,101031
440,1,Y,101031
441,1,Ad,291
441,1,Aw,101034
441,1,X,101034
441,1,Y,101034
442,1,Ad,302
442,1,Aw,101166
442,1,X,101166
442,1,Y,101166
443,1,Ad,270
443,1,Aw,101273
443,1,X,101273
443,1,Y,101273
444,1,Ad,255
444,1,Aw,101294
444,1,X,101294
444,1,Y,101294
445,1,Ad,229
445,1,Aw,101170
445,1,X,101170
445,1,Y,101170
446,1,Ad,215
446,1,Aw,100978
446,1,X,100978
446,1,Y,100978
447,1,Ad,196
447,1,Aw,101172
447,1,X,101172
447,1,Y,101172
448,1,Ad,174
448,1,Aw,100973
448,1,X,100973
448,1,Y,100973
449,1,Ad,166
449,1,Aw,100940
449,1,X,100940
449,1,Y,100940
450,1,Ad,166
450,1,Aw,100800
450,1,X,100800
450,1,Y,100800
451,1,Ad,151
451,1,Aw,100740
451,1,X,100740
451,1,Y,100740
452,1,Ad,143
452,1,Aw,100828
452,1,X,100828
452,1,Y,100828
453,1,Ad,128
453,1,Aw,100718
453,1,X,100718
453,1,Y,100718
454,1,Ad,131
454,1,Aw,100793
454,1,X,100793
454,1,Y,100793
455,1,Ad,118
455,1,Aw,100707
455,1,X,100707
455,1,Y,100707
456,1,Ad,125
456,1,Aw,100817
456,1,X,100817
456,1,Y,100817
457,1,Ad,131
457,1,Aw,100772
457,1,X,100772
457,1,Y,100772
458,1,Ad,134
458,1,Aw,100437
458,1,X,100437
458,1,Y,100437
459,1,Ad,162
459,1,Aw,100656
459,1,X,100656
459,1,Y,100656
460,1,Ad,177
460,1,Aw,100845
460,1,X,100845
460,1,Y,100845
461,1,Ad,196
461,1,Aw,101006
461,1,X,101006
461,1,Y,101006
462,1,Ad,229
462,1,Aw,100766
462,1,X,100766
462,1,Y,100766
463,1,Ad,260
463,1,Aw,100658
463,1,X,100658
463,1,Y,100658
464,1,Ad,248
464,1,Aw,100512
464,1,X,100512
464,1,Y,100512
465,1,Ad,288
465,1,Aw,100469
465,1,X,100469
465,1,Y,100469
466,1,Ad,297
466,1,Aw,100582
466,1,X,100582
466,1,Y,100582
467,1,Ad,345
467,1,Aw,100667
467,1,X,100667
467,1,Y,100667
468,1,Ad,328
468,1,Aw,100872
468,1,X,100872
468,1,Y,100872
469,1,Ad,345
469,1,Aw,100730
469,1,X,100730
469,1,Y,100730
470,1,Ad,374
470,1,Aw,100688
470,1,X,100688
470,1,Y,100688
471,1,Ad,376
471,1,Aw,100748
471,1,X,100748
471,1,Y,100748
472,1,Ad,403
472,1,Aw,100808
472,1,X,100808
472,1,Y,100808
473,1,Ad,386
473,1,Aw,100978
473,1,X,100978
473,1,Y,100978
474,1,Ad,385
474,1,Aw,100938
474,1,X,100938
474,1,Y,100938
475,1,Ad,379
475,1,Aw,101090
475,1,X,101090
475,1,Y,101090
476,1,Ad,354
476,1,Aw,100993
476,1,X,100993
476,1,Y,100993
477,1,Ad,350
477,1,Aw,101177
477,1,X,101177
477,1,Y,101177
478,1,Ad,321
478,1,Aw,101350
478,1,X,101350
478,1,Y,101350
479,1,Ad,312
479,1,Aw,101279
479,1,X,101279
479,1,Y,101279
480,1,Ad,301
480,1,Aw,100855
480,1,X,100855
480,1,Y,100855
481,1,Ad,280
481,1,Aw,100678
481,1,X,100678
481,1,Y,100678
482,1,Ad,268
482,1,Aw,100510
482,1,X,100510
482,1,Y,100510
483,1,Ad,254
483,1,Aw,100578
483,1,X,100578
483,1,Y,100578
484,1,Ad,222
484,1,Aw,100682
484,1,X,100682
484,1,Y,100682
485,1,Ad,213
485,1,Aw,100600
485,1,X,100600
485,1,Y,100600
486,1,Ad,234
486,1,Aw,100548
486,1,X,100548
486,1,Y,100548
487,1,Ad,255
487,1,Aw,100532
487,1,X,100532
487,1,Y,100532
488,1,Ad,240
488,1,Aw,100288
488,1,X,100288
488,1,Y,100288
489,1,Ad,332
489,1,Aw,100120
489,1,X,100120
489,1,Y,100120
490,1,Ad,338
490,1,Aw,100317
490,1,X,100317
490,1,Y,100317
491,1,Ad,346
491,1,Aw,100287
491,1,X,100287
491,1,Y,100287
492,1,Ad,379
492,1,Aw,100290
492,1,X,100290
492,1,Y,100290
493,1,Ad,390
493,1,Aw,100152
493,1,X,100152
493,1,Y,100152
494,1,Ad,423
494,1,Aw,100261
494,1,X,100261
494,1,Y,100261
495,1,Ad,483
495,1,Aw,100498
495,1,X,100498
495,1,Y,100498
496,1,Ad,517
496,1,Aw,100329
496,1,X,100329
496,1,Y,100329
497,1,Ad,513
497,1,Aw,100725
497,1,X,100725
497,1,Y,100725
498,1,Ad,514
498,1,Aw,100709
498,1,X,100709
498,1,Y,100709
499,1,Ad,543
499,1,Aw,100757
499,1,X,100757
499,1,Y,100757
500,1,Ad,563
500,1,Aw,100925
500,1,X,100925
500,1,Y,100925
501,1,Ad,610
501,1,Aw,101021
501,1,X,101021
501,1,Y,101021
502,1,Ad,570
502,1,Aw,101073
502,1,X,101073
502,1,Y,101073
503,1,Ad,564
503,1,Aw,101162
503,1,X,101162
503,1,Y,101162
504,1,Ad,546
504,1,Aw,101117
504,1,X,101117
504,1,Y,101117
505,1,Ad,524
505,1,Aw,100889
505,1,X,100889
505,1,Y,100889
506,1,Ad,559
506,1,Aw,100822
506,1,X,100822
506,1,Y,100822
507,1,Ad,549
507,1,Aw,100871
507,1,X,100871
507,1,Y,100871
508,1,Ad,507
508,1,Aw,101022
508,1,X,101022
508,1,Y,101022
509,1,Ad,510
509,1,Aw,101117
509,1,X,101117
509,1,Y,101117
510,1,Ad,512
510,1,Aw,100781
510,1,X,100781
510,1,Y,100781
511,1,Ad,509
511,1,Aw,100739
511,1,X,100739
511,1,Y,100739
512,1,Ad,484
512,1,Aw,101001
512,1,X,101001
512,1,Y,101001
513,1,Ad,501
513,1,Aw,101074
513,1,X,101074
513,1,Y,101074
514,1,Ad,503
514,1,Aw,101245
514,1,X,101245
514,1,Y,101245
515,1,Ad,520
515,1,Aw,101443
515,1,X,101443
515,1,Y,101443
516,1,Ad,492
516,1,Aw,101370
516,1,X,101370
516,1,Y,101370
517,1,Ad,459
517,1,Aw,101445
517,1,X,101445
517,1,Y,101445
518,1,Ad,450
518,1,Aw,101336
518,1,X,101336
518,1,Y,101336
519,1,Ad,451
519,1,Aw,101309
519,1,X,101309
519,1,Y,101309
520,1,Ad,490
520,1,Aw,101049
520,1,X,101049
520,1,Y,101049
521,1,Ad,528
521,1,Aw,101016
521,1,X,101016
521,1,Y,101016
522,1,Ad,569
522,1,Aw,100890
522,1,X,100890
522,1,Y,100890
523,1,Ad,581
523,1,Aw,100592
523,1,X,100592
523,1,Y,100592
524,1,Ad,607
524,1,Aw,100573
524,1,X,100573
524,1,Y,100573
525,1,Ad,642
525,1,Aw,100599
525,1,X,100599
525,1,Y,100599
526,1,Ad,667
526,1,Aw,100779
526,1,X,100779
526,1,Y,100779
527,1,Ad,730
527,1,Aw,100790
527,1,X,100790
527,1,Y,100790
528,1,Ad,737
528,1,Aw,100793
528,1,X,100793
528,1,Y,100793
529,1,Ad,749
529,1,Aw,100857
529,1,X,100857
529,1,Y,100857
530,1,Ad,804
530,1,Aw,100765
530,1,X,100765
530,1,Y,100765
531,1,Ad,782
531,1,Aw,100853
531,1,X,100853
531,1,Y,100853
532,1,Ad,768
532,1,Aw,100832
532,1,X,100832
532,1,Y,100832
533,1,Ad,791
533,1,Aw,101062
533,1,X,101062
533,1,Y,101062
534,1,Ad,815
534,1,Aw,101131
534,1,X,101134
534,1,Y,101134
535,1,Ad,789
535,1,Aw,101257
535,1,X,101259
535,1,Y,101259
536,1,Ad,844
536,1,Aw,101297
536,1,X,101299
536,1,Y,101299
537,1,Ad,867
537,1,Aw,101384
537,1,X,101386
537,1,Y,101386
538,1,Ad,830
538,1,Aw,101505
538,1,X,101507
538,1,Y,101507
539,1,Ad,826
539,1,Aw,101423
539,1,X,101425
539,1,Y,101425
540,1,Ad,807
540,1,Aw,101129
540,1,X,101131
540,1,Y,101131
541,1,Ad,819
541,1,Aw,101013
541,1,X,101015
541,1,Y,101015
542,1,Ad,831
542,1,Aw,101173
542,1,X,101175
542,1,Y,101175
543,1,Ad,845
543,1,Aw,101309
543,1,X,101311
543,1,Y,101311
544,1,Ad,880
544,1,Aw,101262
544,1,X,101264
544,1,Y,101264
545,1,Ad,881
545,1,Aw,101035
545,1,X,101037
545,1,Y,101037
546,1,Ad,938
546,1,Aw,100613
546,1,X,100615
546,1,Y,100615
547,1,Ad,919
547,1,Aw,100601
547,1,X,100603
547,1,Y,100603
548,1,Ad,878
548,1,Aw,100491
548,1,X,100493
548,1,Y,100493
549,1,Ad,876
549,1,Aw,100203
549,1,X,100204
549,1,Y,100204
550,1,Ad,871
550,1,Aw,100450
550,1,X,100451
550,1,Y,100451
551,1,Ad,898
551,1,Aw,100384
551,1,X,100385
551,1,Y,100385
552,1,Ad,934
552,1,Aw,100163
552,1,X,100164
552,1,Y,100164
553,1,Ad,980
553,1,Aw,100214
553,1,X,100215
553,1,Y,100215
554,1,Ad,984
554,1,Aw,100227
554,1,X,100228
554,1,Y,100228
555,1,Ad,983
555,1,Aw,100228
555,1,X,100229
555,1,Y,100229
556,1,Ad,1012
556,1,Aw,100245
556,1,X,100246
556,1,Y,100246
557,1,Ad,1055
557,1,Aw,100433
557,1,X,100434
557,1,Y,100434
558,1,Ad,1070
558,1,Aw,100452
558,1,X,100452
558,1,Y,100452
559,1,Ad,1120
559,1,Aw,100653
559,1,X,100662
559,1,Y,100662
560,1,Ad,1151
560,1,Aw,100635
560,1,X,100644
560,1,Y,100644
561,1,Ad,1183
561,1,Aw,100818
561,1,X,100825
561,1,Y,100825
562,1,Ad,1199
562,1,Aw,100688
562,1,X,100694
562,1,Y,100694
563,1,Ad,1279
563,1,Aw,100689
563,1,X,100700
563,1,Y,100700
564,1,Ad,1347
564,1,Aw,100916
564,1,X,100940
564,1,Y,100940
565,1,Ad,1403
565,1,Aw,100789
565,1,X,100806
565,1,Y,100806
566,1,Ad,1436
566,1,Aw,100747
566,1,X,100762
566,1,Y,100762
567,1,Ad,1416
567,1,Aw,100576
567,1,X,100591
567,1,Y,100591
568,1,Ad,1392
568,1,Aw,100519
568,1,X,100531
568,1,Y,100531
569,1,Ad,1411
569,1,Aw,100390
569,1,X,100401
569,1,Y,100401
570,1,Ad,1367
570,1,Aw,100380
570,1,X,100390
570,1,Y,100390
571,1,Ad,1364
571,1,Aw,100025
571,1,X,100034
571,1,Y,100034
572,1,Ad,1447
572,1,Aw,100156
572,1,X,100163
572,1,Y,100163
573,1,Ad,1468
573,1,Aw,100285
573,1,X,100292
573,1,Y,100292
574,1,Ad,1464
574,1,Aw,100637
574,1,X,100644
574,1,Y,100644
575,1,Ad,1482
575,1,Aw,100650
575,1,X,100656
575,1,Y,100656
576,1,Ad,1461
576,1,Aw,100738
576,1,X,100743
576,1,Y,100743
577,1,Ad,1461
577,1,Aw,100802
577,1,X,100806
577,1,Y,100806
578,1,Ad,1505
578,1,Aw,101018
578,1,X,101023
578,1,Y,101023
579,1,Ad,1509
579,1,Aw,100954
579,1,X,100958
579,1,Y,100958
580,1,Ad,1517
580,1,Aw,100712
580,1,X,100715
580,1,Y,100715
581,1,Ad,1510
581,1,Aw,100659
581,1,X,100662
581,1,Y,100662
582,1,Ad,1549
582,1,Aw,100775
582,1,X,100778
582,1,Y,100778
583,1,Ad,1581
583,1,Aw,100870
583,1,X,100873
583,1,Y,100873
584,1,Ad,1623
584,1,Aw,100979
584,1,X,100981
584,1,Y,100981
585,1,Ad,1677
585,1,Aw,101289
585,1,X,101291
585,1,Y,101291
586,1,Ad,1667
586,1,Aw,101001
586,1,X,101003
586,1,Y,101003
587,1,Ad,1668
587,1,Aw,100691
587,1,X,100693
587,1,Y,100693
588,1,Ad,1681
588,1,Aw,100772
588,1,X,100776
588,1,Y,100776
589,1,Ad,1704
589,1,Aw,100885
589,1,X,100889
589,1,Y,100889
590,1,Ad,1686
590,1,Aw,100795
590,1,X,100798
590,1,Y,100798
591,1,Ad,1767
591,1,Aw,100732
591,1,X,100736
591,1,Y,100736
592,1,Ad,1881
592,1,Aw,100849
592,1,X,100858
592,1,Y,100858
593,1,Ad,1871
593,1,Aw,100715
593,1,X,100724
593,1,Y,100724
594,1,Ad,1918
594,1,Aw,100794
594,1,X,100802
594,1,Y,100802
595,1,Ad,1975
595,1,Aw,100721
595,1,X,100727
595,1,Y,100727
596,1,Ad,2078
596,1,Aw,100858
596,1,X,100869
596,1,Y,100869
597,1,Ad,2138
597,1,Aw,100825
597,1,X,100836
597,1,Y,100836
598,1,Ad,2100
598,1,Aw,100689
598,1,X,100700
598,1,Y,100700
599,1,Ad,2126
599,1,Aw,100731
599,1,X,100741
599,1,Y,100741
600,1,Ad,2258
600,1,Aw,100974
600,1,X,100990
600,1,Y,100990
601,1,Ad,2297
601,1,Aw,101255
601,1,X,101270
601,1,Y,101270
602,1,Ad,2330
602,1,Aw,101334
602,1,X,101351
602,1,Y,101351
603,1,Ad,2368
603,1,Aw,101515
603,1,X,101530
603,1,Y,101530
604,1,Ad,2361
604,1,Aw,101303
604,1,X,101322
604,1,Y,101322
605,1,Ad,2344
605,1,Aw,101492
605,1,X,101510
605,1,Y,101510
606,1,Ad,2373
606,1,Aw,101436
606,1,X,101453
606,1,Y,101453
607,1,Ad,2375
607,1,Aw,101323
607,1,X,101338
607,1,Y,101338
608,1,Ad,2439
608,1,Aw,101138
608,1,X,101155
608,1,Y,101155
609,1,Ad,2518
609,1,Aw,101295
609,1,X,101313
609,1,Y,101313
610,1,Ad,2515
610,1,Aw,101290
610,1,X,101305
610,1,Y,101305
611,1,Ad,2506
611,1,Aw,101258
611,1,X,101280
611,1,Y,101280
612,1,Ad,2605
612,1,Aw,101511
612,1,X,101531
612,1,Y,101531
613,1,Ad,2670
613,1,Aw,101642
613,1,X,101660
613,1,Y,101660
614,1,Ad,2770
614,1,Aw,101563
614,1,X,101584
614,1,Y,101584
615,1,Ad,2711
615,1,Aw,101392
615,1,X,101415
615,1,Y,101415
616,1,Ad,2762
616,1,Aw,101341
616,1,X,101363
616,1,Y,101363
617,1,Ad,2771
617,1,Aw,101415
617,1,X,101431
617,1,Y,101431
618,1,Ad,2691
618,1,Aw,101186
618,1,X,101201
618,1,Y,101201
619,1,Ad,2727
619,1,Aw,100879
619,1,X,100898
619,1,Y,100898
620,1,Ad,2739
620,1,Aw,101027
620,1,X,101041
620,1,Y,101041
621,1,Ad,2800
621,1,Aw,101111
621,1,X,101125
621,1,Y,101125
622,1,Ad,2844
622,1,Aw,101152
622,1,X,101166
622,1,Y,101166
623,1,Ad,2931
623,1,Aw,101267
623,1,X,101290
623,1,Y,101290
624,1,Ad,2952
624,1,Aw,101390
624,1,X,101412
624,1,Y,101412
625,1,Ad,2930
625,1,Aw,101410
625,1,X,101432
625,1,Y,101432
626,1,Ad,3013
626,1,Aw,101491
626,1,X,101510
626,1,Y,101510
627,1,Ad,3094
627,1,Aw,101390
627,1,X,101411
627,1,Y,101411
628,1,Ad,3180
628,1,Aw,101310
628,1,X,101329
628,1,Y,101329
629,1,Ad,3373
629,1,Aw,101340
629,1,X,101358
629,1,Y,101358
630,1,Ad,3466
630,1,Aw,101357
630,1,X,101379
630,1,Y,101379
631,1,Ad,3552
631,1,Aw,101417
631,1,X,101440
631,1,Y,101440
632,1,Ad,3552
632,1,Aw,101259
632,1,X,101283
632,1,Y,101283
633,1,Ad,3667
633,1,Aw,101381
633,1,X,101404
633,1,Y,101404
634,1,Ad,3662
634,1,Aw,101381
634,1,X,101408
634,1,Y,101408
635,1,Ad,3698
635,1,Aw,101406
635,1,X,101436
635,1,Y,101436
636,1,Ad,3903
636,1,Aw,101308
636,1,X,101342
636,1,Y,101342
637,1,Ad,4003
637,1,Aw,101347
637,1,X,101374
637,1,Y,101374
638,1,Ad,4049
638,1,Aw,101505
638,1,X,101530
638,1,Y,101530
639,1,Ad,4110
639,1,Aw,101616
639,1,X,101643
639,1,Y,101643
640,1,Ad,4085
640,1,Aw,101120
640,1,X,101160
640,1,Y,101160
641,1,Ad,4162
641,1,Aw,101089
641,1,X,101123
641,1,Y,101123
642,1,Ad,4271
642,1,Aw,101397
642,1,X,101443
642,1,Y,101443
643,1,Ad,4249
643,1,Aw,101291
643,1,X,101334
643,1,Y,101334
644,1,Ad,4296
644,1,Aw,101231
644,1,X,101272
644,1,Y,101272
645,1,Ad,4294
645,1,Aw,101394
645,1,X,101432
645,1,Y,101432
646,1,Ad,4410
646,1,Aw,101152
646,1,X,101196
646,1,Y,101196
647,1,Ad,4476
647,1,Aw,101364
647,1,X,101414
647,1,Y,101414
648,1,Ad,4443
648,1,Aw,100868
648,1,X,100909
648,1,Y,100909
649,1,Ad,4537
649,1,Aw,100881
649,1,X,100924
649,1,Y,100924
650,1,Ad,4555
650,1,Aw,100753
650,1,X,100798
650,1,Y,100798
651,1,Ad,4731
651,1,Aw,100811
651,1,X,100865
651,1,Y,100865
652,1,Ad,4750
652,1,Aw,100648
652,1,X,100705
652,1,Y,100705
653,1,Ad,4741
653,1,Aw,100553
653,1,X,100604
653,1,Y,100604
654,1,Ad,4838
654,1,Aw,100522
654,1,X,100574
654,1,Y,100574
655,1,Ad,4836
655,1,Aw,100638
655,1,X,100687
655,1,Y,100687
656,1,Ad,5001
656,1,Aw,100535
656,1,X,100591
656,1,Y,100591
657,1,Ad,5077
657,1,Aw,100646
657,1,X,100698
657,1,Y,100698
658,1,Ad,5225
658,1,Aw,100534
658,1,X,100596
658,1,Y,100596
659,1,Ad,5359
659,1,Aw,100754
659,1,X,100812
659,1,Y,100812
660,1,Ad,5333
660,1,Aw,100755
660,1,X,100821
660,1,Y,100821
661,1,Ad,5420
661,1,Aw,100358
661,1,X,100438
661,1,Y,100438
662,1,Ad,5482
662,1,Aw,100510
662,1,X,100596
662,1,Y,100596
663,1,Ad,5550
663,1,Aw,100422
663,1,X,100502
663,1,Y,100502
664,1,Ad,5730
664,1,Aw,100468
664,1,X,100551
664,1,Y,100551
665,1,Ad,5832
665,1,Aw,100684
665,1,X,100770
665,1,Y,100770
666,1,Ad,5870
666,1,Aw,100628
666,1,X,100720
666,1,Y,100720
667,1,Ad,5950
667,1,Aw,100635
667,1,X,100730
667,1,Y,100730
668,1,Ad,6031
668,1,Aw,100727
668,1,X,100821
668,1,Y,100821
669,1,Ad,6022
669,1,Aw,100729
669,1,X,100809
669,1,Y,100809
670,1,Ad,6195
670,1,Aw,100913
670,1,X,100996
670,1,Y,100996
671,1,Ad,6197
671,1,Aw,100738
671,1,X,100821
671,1,Y,100821
672,1,Ad,6353
672,1,Aw,100751
672,1,X,100838
672,1,Y,100838
673,1,Ad,6555
673,1,Aw,100668
673,1,X,100778
673,1,Y,100778
674,1,Ad,6668
674,1,Aw,100784
674,1,X,100896
674,1,Y,100896
675,1,Ad,6765
675,1,Aw,100914
675,1,X,101016
675,1,Y,101016
676,1,Ad,6867
676,1,Aw,100882
676,1,X,100990
676,1,Y,100990
677,1,Ad,7069
677,1,Aw,100760
677,1,X,100868
677,1,Y,100868
678,1,Ad,7053
678,1,Aw,100672
678,1,X,100782
678,1,Y,100782
679,1,Ad,7169
679,1,Aw,100881
679,1,X,100986
679,1,Y,100986
680,1,Ad,7369
680,1,Aw,100915
680,1,X,101016
680,1,Y,101016
681,1,Ad,7343
681,1,Aw,100925
681,1,X,101020
681,1,Y,101020
682,1,Ad,7421
682,1,Aw,100918
682,1,X,101011
682,1,Y,101011
683,1,Ad,7532
683,1,Aw,100882
683,1,X,100993
683,1,Y,100993
684,1,Ad,7574
684,1,Aw,100800
684,1,X,100926
684,1,Y,100926
685,1,Ad,7770
685,1,Aw,100774
685,1,X,100891
685,1,Y,100891
686,1,Ad,7789
686,1,Aw,100885
686,1,X,100999
686,1,Y,100999
687,1,Ad,7908
687,1,Aw,100736
687,1,X,100857
687,1,Y,100857
688,1,Ad,7996
688,1,Aw,100583
688,1,X,100709
688,1,Y,100709
689,1,Ad,8193
689,1,Aw,100351
689,1,X,100466
689,1,Y,100466
690,1,Ad,8364
690,1,Aw,100407
690,1,X,100537
690,1,Y,100537
691,1,Ad,8540
691,1,Aw,100550
691,1,X,100688
691,1,Y,100688
692,1,Ad,8674
692,1,Aw,100649
692,1,X,100810
692,1,Y,100810
693,1,Ad,8777
693,1,Aw,100798
693,1,X,100972
693,1,Y,100972
694,1,Ad,8840
694,1,Aw,100775
694,1,X,100956
694,1,Y,100956
