Time,NodeID,Gender,NumIndividuals,NumInfected,NodeProp=DiscoMatangaStatus
5425.85,6,F,0,0,OPEN
5425.85,5,M,0,0,OPEN
5425.85,5,F,0,0,OPEN
5425.85,4,M,0,0,OPEN
5425.85,4,F,0,0,OPEN
5425.85,3,M,0,0,OPEN
5425.85,3,F,0,0,OPEN
5425.85,2,M,0,0,OPEN
5425.85,2,F,0,0,OPEN
5425.85,1,M,14440,3662,OPEN
5425.85,1,F,14785,3962,OPEN
5432.87,11,M,0,0,OPEN
5432.87,11,F,0,0,OPEN
5432.87,10,M,0,0,OPEN
5432.87,10,F,0,0,OPEN
5432.87,9,M,0,0,OPEN
5432.87,9,F,0,0,OPEN
5432.87,8,M,0,0,OPEN
5432.87,8,F,0,0,OPEN
5432.87,7,M,0,0,BUSY
5432.87,7,F,0,0,BUSY
5432.87,6,M,0,0,BUSY
5432.87,6,F,0,0,BUSY
5432.87,5,M,0,0,BUSY
5432.87,5,F,0,0,BUSY
5432.87,4,M,0,0,BUSY
5432.87,4,F,0,0,BUSY
5432.87,3,M,0,0,BUSY
5432.87,3,F,0,0,BUSY
5432.87,2,M,0,0,BUSY
5432.87,2,F,0,0,BUSY
5432.87,1,M,14522,3710,OPEN
5432.87,1,F,14834,3993,OPEN
5439.89,11,M,0,0,BUSY
5439.89,11,F,0,0,BUSY
5439.89,10,M,0,0,BUSY
5439.89,10,F,0,0,BUSY
5439.89,9,M,0,0,BUSY
5439.89,9,F,0,0,BUSY
5439.89,8,M,0,0,BUSY
5439.89,8,F,0,0,BUSY
5439.89,7,M,15,10,BUSY
5439.89,7,F,15,9,BUSY
5439.89,6,M,11,6,BUSY
5439.89,6,F,19,11,BUSY
5439.89,5,M,15,7,BUSY
5439.89,5,F,15,10,BUSY
5439.89,4,M,13,6,BUSY
5439.89,4,F,17,12,BUSY
5439.89,3,M,17,10,BUSY
5439.89,3,F,13,7,BUSY
5439.89,2,M,17,9,BUSY
5439.89,2,F,13,7,BUSY
5439.89,1,M,14432,3658,OPEN
5439.89,1,F,14745,3938,OPEN
5446.91,11,M,17,12,BUSY
5446.91,11,F,13,10,BUSY
5446.91,10,M,17,8,BUSY
5446.91,10,F,13,7,BUSY
5446.91,9,M,16,10,BUSY
5446.91,9,F,14,4,BUSY
5446.91,8,M,17,10,BUSY
5446.91,8,F,13,2,BUSY
5446.91,7,M,15,10,BUSY
5446.91,7,F,15,9,BUSY
5446.91,6,M,11,6,BUSY
5446.91,6,F,19,11,BUSY
5446.91,5,M,15,8,BUSY
5446.91,5,F,15,11,BUSY
5446.91,4,M,13,7,BUSY
5446.91,4,F,17,12,BUSY
5446.91,3,M,17,10,BUSY
5446.91,3,F,13,7,BUSY
5446.91,2,M,17,9,BUSY
5446.91,2,F,13,7,BUSY
5446.91,1,M,14365,3621,OPEN
5446.91,1,F,14688,3910,OPEN
5453.93,11,M,17,12,BUSY
5453.93,11,F,13,11,BUSY
5453.93,10,M,17,8,BUSY
5453.93,10,F,13,7,BUSY
5453.93,9,M,16,10,BUSY
5453.93,9,F,14,4,BUSY
5453.93,8,M,17,10,BUSY
5453.93,8,F,13,2,BUSY
5453.93,7,M,0,0,OPEN
5453.93,7,F,0,0,OPEN
5453.93,6,M,0,0,OPEN
5453.93,6,F,0,0,OPEN
5453.93,5,M,0,0,OPEN
5453.93,5,F,0,0,OPEN
5453.93,4,M,0,0,OPEN
5453.93,4,F,0,0,OPEN
5453.93,3,M,0,0,OPEN
5453.93,3,F,0,0,OPEN
5453.93,2,M,0,0,OPEN
5453.93,2,F,0,0,OPEN
5453.93,1,M,14456,3672,OPEN
5453.93,1,F,14777,3968,OPEN
5460.95,11,M,0,0,OPEN
5460.95,11,F,0,0,OPEN
5460.95,10,M,0,0,OPEN
5460.95,10,F,0,0,OPEN
5460.95,9,M,0,0,OPEN
5460.95,9,F,0,0,OPEN
5460.95,8,M,0,0,OPEN
5460.95,8,F,0,0,OPEN
5460.95,7,M,0,0,BUSY
5460.95,7,F,0,0,BUSY
5460.95,6,M,0,0,BUSY
5460.95,6,F,0,0,BUSY
5460.95,5,M,0,0,BUSY
5460.95,5,F,0,0,BUSY
5460.95,4,M,0,0,BUSY
5460.95,4,F,0,0,BUSY
5460.95,3,M,0,0,BUSY
5460.95,3,F,0,0,BUSY
5460.95,2,M,0,0,BUSY
5460.95,2,F,0,0,BUSY
5460.95,1,M,14521,3713,OPEN
5460.95,1,F,14826,3988,OPEN
5467.97,11,M,0,0,BUSY
5467.97,11,F,0,0,BUSY
5467.97,10,M,0,0,BUSY
5467.97,10,F,0,0,BUSY
5467.97,9,M,0,0,BUSY
5467.97,9,F,0,0,BUSY
5467.97,8,M,0,0,BUSY
5467.97,8,F,0,0,BUSY
5467.97,7,M,17,10,BUSY
5467.97,7,F,13,10,BUSY
5467.97,6,M,18,11,BUSY
5467.97,6,F,12,5,BUSY
5467.97,5,M,11,6,BUSY
5467.97,5,F,19,11,BUSY
5467.97,4,M,15,8,BUSY
5467.97,4,F,15,9,BUSY
5467.97,3,M,17,9,BUSY
5467.97,3,F,13,5,BUSY
5467.97,2,M,21,15,BUSY
5467.97,2,F,9,6,BUSY
5467.97,1,M,14426,3661,OPEN
5467.97,1,F,14746,3940,OPEN
5474.99,11,M,17,10,BUSY
5474.99,11,F,13,6,BUSY
5474.99,10,M,15,7,BUSY
5474.99,10,F,15,7,BUSY
5474.99,9,M,19,7,BUSY
5474.99,9,F,11,4,BUSY
5474.99,8,M,14,11,BUSY
5474.99,8,F,16,7,BUSY
5474.99,7,M,17,11,BUSY
5474.99,7,F,13,13,BUSY
5474.99,6,M,18,12,BUSY
5474.99,6,F,12,5,BUSY
5474.99,5,M,11,6,BUSY
5474.99,5,F,19,11,BUSY
5474.99,4,M,15,8,BUSY
5474.99,4,F,15,9,BUSY
5474.99,3,M,17,9,BUSY
5474.99,3,F,13,5,BUSY
5474.99,2,M,21,16,BUSY
5474.99,2,F,9,6,BUSY
5474.99,1,M,14368,3631,OPEN
5474.99,1,F,14691,3917,OPEN
5482.01,11,M,17,10,BUSY
5482.01,11,F,13,6,BUSY
5482.01,10,M,15,8,BUSY
5482.01,10,F,14,8,BUSY
5482.01,9,M,19,7,BUSY
5482.01,9,F,11,5,BUSY
5482.01,8,M,14,11,BUSY
5482.01,8,F,16,8,BUSY
5482.01,7,M,0,0,OPEN
5482.01,7,F,0,0,OPEN
5482.01,6,M,0,0,OPEN
5482.01,6,F,0,0,OPEN
5482.01,5,M,0,0,OPEN
5482.01,5,F,0,0,OPEN
5482.01,4,M,0,0,OPEN
5482.01,4,F,0,0,OPEN
5482.01,3,M,0,0,OPEN
5482.01,3,F,0,0,OPEN
5482.01,2,M,0,0,OPEN
5482.01,2,F,0,0,OPEN
5482.01,1,M,14474,3689,OPEN
5482.01,1,F,14766,3963,OPEN
5489.03,11,M,0,0,OPEN
5489.03,11,F,0,0,OPEN
5489.03,10,M,0,0,OPEN
5489.03,10,F,0,0,OPEN
5489.03,9,M,0,0,OPEN
5489.03,9,F,0,0,OPEN
5489.03,8,M,0,0,OPEN
5489.03,8,F,0,0,OPEN
5489.03,7,M,0,0,BUSY
5489.03,7,F,0,0,BUSY
5489.03,6,M,0,0,BUSY
5489.03,6,F,0,0,BUSY
5489.03,5,M,0,0,BUSY
5489.03,5,F,0,0,BUSY
5489.03,4,M,0,0,BUSY
5489.03,4,F,0,0,BUSY
5489.03,3,M,0,0,BUSY
5489.03,3,F,0,0,BUSY
5489.03,2,M,0,0,BUSY
5489.03,2,F,0,0,BUSY
5489.03,1,M,14542,3730,OPEN
5489.03,1,F,14823,3993,OPEN
5496.04,11,M,0,0,BUSY
5496.04,11,F,0,0,BUSY
5496.04,10,M,0,0,BUSY
5496.04,10,F,0,0,BUSY
5496.04,9,M,0,0,BUSY
5496.04,9,F,0,0,BUSY
5496.04,8,M,0,0,BUSY
5496.04,8,F,0,0,BUSY
5496.04,7,M,15,7,BUSY
5496.04,7,F,15,9,BUSY
5496.04,6,M,17,11,BUSY
5496.04,6,F,13,6,BUSY
5496.04,5,M,16,12,BUSY
5496.04,5,F,14,9,BUSY
5496.04,4,M,16,10,BUSY
5496.04,4,F,14,8,BUSY
5496.04,3,M,12,9,BUSY
5496.04,3,F,18,8,BUSY
5496.04,2,M,15,9,BUSY
5496.04,2,F,15,9,BUSY
5496.04,1,M,14447,3671,OPEN
5496.04,1,F,14733,3942,OPEN
5503.06,11,M,15,8,BUSY
5503.06,11,F,15,7,BUSY
5503.06,10,M,15,10,BUSY
5503.06,10,F,15,9,BUSY
5503.06,9,M,17,7,BUSY
5503.06,9,F,13,11,BUSY
5503.06,8,M,13,9,BUSY
5503.06,8,F,17,6,BUSY
5503.06,7,M,15,7,BUSY
5503.06,7,F,15,9,BUSY
5503.06,6,M,17,12,BUSY
5503.06,6,F,13,6,BUSY
5503.06,5,M,16,13,BUSY
5503.06,5,F,14,9,BUSY
5503.06,4,M,16,11,BUSY
5503.06,4,F,14,9,BUSY
5503.06,3,M,12,9,BUSY
5503.06,3,F,18,8,BUSY
5503.06,2,M,15,9,BUSY
5503.06,2,F,15,9,BUSY
5503.06,1,M,14394,3639,OPEN
5503.06,1,F,14677,3909,OPEN
5510.08,11,M,15,8,BUSY
5510.08,11,F,15,7,BUSY
5510.08,10,M,15,10,BUSY
5510.08,10,F,14,8,BUSY
5510.08,9,M,17,8,BUSY
5510.08,9,F,13,11,BUSY
5510.08,8,M,13,9,BUSY
5510.08,8,F,17,6,BUSY
5510.08,7,M,0,0,OPEN
5510.08,7,F,0,0,OPEN
5510.08,6,M,0,0,OPEN
5510.08,6,F,0,0,OPEN
5510.08,5,M,0,0,OPEN
5510.08,5,F,0,0,OPEN
5510.08,4,M,0,0,OPEN
5510.08,4,F,0,0,OPEN
5510.08,3,M,0,0,OPEN
5510.08,3,F,0,0,OPEN
5510.08,2,M,0,0,OPEN
5510.08,2,F,0,0,OPEN
5510.08,1,M,14495,3706,OPEN
5510.08,1,F,14773,3959,OPEN
5517.1,11,M,0,0,OPEN
5517.1,11,F,0,0,OPEN
5517.1,10,M,0,0,OPEN
5517.1,10,F,0,0,OPEN
5517.1,9,M,0,0,OPEN
5517.1,9,F,0,0,OPEN
5517.1,8,M,0,0,OPEN
5517.1,8,F,0,0,OPEN
5517.1,7,M,0,0,BUSY
5517.1,7,F,0,0,BUSY
5517.1,6,M,0,0,BUSY
5517.1,6,F,0,0,BUSY
5517.1,5,M,0,0,BUSY
5517.1,5,F,0,0,BUSY
5517.1,4,M,0,0,BUSY
5517.1,4,F,0,0,BUSY
5517.1,3,M,0,0,BUSY
5517.1,3,F,0,0,BUSY
5517.1,2,M,0,0,BUSY
5517.1,2,F,0,0,BUSY
5517.1,1,M,14557,3746,OPEN
5517.1,1,F,14834,3995,OPEN
5524.12,11,M,0,0,BUSY
5524.12,11,F,0,0,BUSY
5524.12,10,M,0,0,BUSY
5524.12,10,F,0,0,BUSY
5524.12,9,M,0,0,BUSY
5524.12,9,F,0,0,BUSY
5524.12,8,M,0,0,BUSY
5524.12,8,F,0,0,BUSY
5524.12,7,M,18,9,BUSY
5524.12,7,F,12,5,BUSY
5524.12,6,M,16,11,BUSY
5524.12,6,F,14,7,BUSY
5524.12,5,M,21,11,BUSY
5524.12,5,F,9,6,BUSY
5524.12,4,M,13,6,BUSY
5524.12,4,F,17,7,BUSY
5524.12,3,M,20,14,BUSY
5524.12,3,F,10,6,BUSY
5524.12,2,M,15,10,BUSY
5524.12,2,F,15,11,BUSY
5524.12,1,M,14450,3689,OPEN
5524.12,1,F,14760,3954,OPEN
5531.14,11,M,16,10,BUSY
5531.14,11,F,14,9,BUSY
5531.14,10,M,20,10,BUSY
5531.14,10,F,10,5,BUSY
5531.14,9,M,18,10,BUSY
5531.14,9,F,12,6,BUSY
5531.14,8,M,15,9,BUSY
5531.14,8,F,15,11,BUSY
5531.14,7,M,18,9,BUSY
5531.14,7,F,12,6,BUSY
5531.14,6,M,16,12,BUSY
5531.14,6,F,14,7,BUSY
5531.14,5,M,21,12,BUSY
5531.14,5,F,9,6,BUSY
5531.14,4,M,13,7,BUSY
5531.14,4,F,17,8,BUSY
5531.14,3,M,20,14,BUSY
5531.14,3,F,10,6,BUSY
5531.14,2,M,15,10,BUSY
5531.14,2,F,15,11,BUSY
5531.14,1,M,14382,3655,OPEN
5531.14,1,F,14716,3928,OPEN
5538.16,11,M,16,10,BUSY
5538.16,11,F,14,9,BUSY
5538.16,10,M,20,10,BUSY
5538.16,10,F,10,7,BUSY
5538.16,9,M,18,11,BUSY
5538.16,9,F,12,6,BUSY
5538.16,8,M,15,10,BUSY
5538.16,8,F,15,11,BUSY
5538.16,7,M,0,0,OPEN
5538.16,7,F,0,0,OPEN
5538.16,6,M,0,0,OPEN
5538.16,6,F,0,0,OPEN
5538.16,5,M,0,0,OPEN
5538.16,5,F,0,0,OPEN
5538.16,4,M,0,0,OPEN
5538.16,4,F,0,0,OPEN
5538.16,3,M,0,0,OPEN
5538.16,3,F,0,0,OPEN
5538.16,2,M,0,0,OPEN
5538.16,2,F,0,0,OPEN
5538.16,1,M,14491,3719,OPEN
5538.16,1,F,14796,3978,OPEN
5545.18,11,M,0,0,OPEN
5545.18,11,F,0,0,OPEN
5545.18,10,M,0,0,OPEN
5545.18,10,F,0,0,OPEN
5545.18,9,M,0,0,OPEN
5545.18,9,F,0,0,OPEN
5545.18,8,M,0,0,OPEN
5545.18,8,F,0,0,OPEN
5545.18,7,M,0,0,BUSY
5545.18,7,F,0,0,BUSY
5545.18,6,M,0,0,BUSY
5545.18,6,F,0,0,BUSY
5545.18,5,M,0,0,BUSY
5545.18,5,F,0,0,BUSY
5545.18,4,M,0,0,BUSY
5545.18,4,F,0,0,BUSY
5545.18,3,M,0,0,BUSY
5545.18,3,F,0,0,BUSY
5545.18,2,M,0,0,BUSY
5545.18,2,F,0,0,BUSY
5545.18,1,M,14563,3763,OPEN
5545.18,1,F,14862,4020,OPEN
5552.2,11,M,0,0,BUSY
5552.2,11,F,0,0,BUSY
5552.2,10,M,0,0,BUSY
5552.2,10,F,0,0,BUSY
5552.2,9,M,0,0,BUSY
5552.2,9,F,0,0,BUSY
5552.2,8,M,0,0,BUSY
5552.2,8,F,0,0,BUSY
5552.2,7,M,18,10,BUSY
5552.2,7,F,12,8,BUSY
5552.2,6,M,16,9,BUSY
5552.2,6,F,14,7,BUSY
5552.2,5,M,16,9,BUSY
5552.2,5,F,14,7,BUSY
5552.2,4,M,14,6,BUSY
5552.2,4,F,16,11,BUSY
5552.2,3,M,15,11,BUSY
5552.2,3,F,15,11,BUSY
5552.2,2,M,11,6,BUSY
5552.2,2,F,19,12,BUSY
5552.2,1,M,14468,3713,OPEN
5552.2,1,F,14778,3967,OPEN
5559.22,11,M,17,7,BUSY
5559.22,11,F,13,9,BUSY
5559.22,10,M,13,6,BUSY
5559.22,10,F,17,7,BUSY
5559.22,9,M,17,12,BUSY
5559.22,9,F,13,6,BUSY
5559.22,8,M,13,8,BUSY
5559.22,8,F,17,10,BUSY
5559.22,7,M,17,9,BUSY
5559.22,7,F,12,8,BUSY
5559.22,6,M,16,10,BUSY
5559.22,6,F,14,7,BUSY
5559.22,5,M,16,9,BUSY
5559.22,5,F,14,7,BUSY
5559.22,4,M,14,6,BUSY
5559.22,4,F,16,11,BUSY
5559.22,3,M,15,11,BUSY
5559.22,3,F,15,12,BUSY
5559.22,2,M,11,6,BUSY
5559.22,2,F,19,12,BUSY
5559.22,1,M,14409,3677,OPEN
5559.22,1,F,14717,3932,OPEN
5566.23,11,M,17,7,BUSY
5566.23,11,F,13,9,BUSY
5566.23,10,M,13,6,BUSY
5566.23,10,F,17,7,BUSY
5566.23,9,M,17,12,BUSY
5566.23,9,F,13,7,BUSY
5566.23,8,M,13,9,BUSY
5566.23,8,F,17,10,BUSY
5566.23,7,M,0,0,OPEN
5566.23,7,F,0,0,OPEN
5566.23,6,M,0,0,OPEN
5566.23,6,F,0,0,OPEN
5566.23,5,M,0,0,OPEN
5566.23,5,F,0,0,OPEN
5566.23,4,M,0,0,OPEN
5566.23,4,F,0,0,OPEN
5566.23,3,M,0,0,OPEN
5566.23,3,F,0,0,OPEN
5566.23,2,M,0,0,OPEN
5566.23,2,F,0,0,OPEN
5566.23,1,M,14499,3734,OPEN
5566.23,1,F,14805,3988,OPEN
5573.25,11,M,0,0,OPEN
5573.25,11,F,0,0,OPEN
5573.25,10,M,0,0,OPEN
5573.25,10,F,0,0,OPEN
5573.25,9,M,0,0,OPEN
5573.25,9,F,0,0,OPEN
5573.25,8,M,0,0,OPEN
5573.25,8,F,0,0,OPEN
5573.25,7,M,0,0,BUSY
5573.25,7,F,0,0,BUSY
5573.25,6,M,0,0,BUSY
5573.25,6,F,0,0,BUSY
5573.25,5,M,0,0,BUSY
5573.25,5,F,0,0,BUSY
5573.25,4,M,0,0,BUSY
5573.25,4,F,0,0,BUSY
5573.25,3,M,0,0,BUSY
5573.25,3,F,0,0,BUSY
5573.25,2,M,0,0,BUSY
5573.25,2,F,0,0,BUSY
5573.25,1,M,14558,3763,OPEN
5573.25,1,F,14865,4020,OPEN
5580.27,11,M,0,0,BUSY
5580.27,11,F,0,0,BUSY
5580.27,10,M,0,0,BUSY
5580.27,10,F,0,0,BUSY
5580.27,9,M,0,0,BUSY
5580.27,9,F,0,0,BUSY
5580.27,8,M,0,0,BUSY
5580.27,8,F,0,0,BUSY
5580.27,7,M,16,12,BUSY
5580.27,7,F,14,8,BUSY
5580.27,6,M,15,7,BUSY
5580.27,6,F,15,11,BUSY
5580.27,5,M,18,10,BUSY
5580.27,5,F,12,10,BUSY
5580.27,4,M,19,11,BUSY
5580.27,4,F,11,8,BUSY
5580.27,3,M,16,8,BUSY
5580.27,3,F,14,4,BUSY
5580.27,2,M,22,16,BUSY
5580.27,2,F,8,3,BUSY
5580.27,1,M,14461,3701,OPEN
5580.27,1,F,14794,3978,OPEN
5587.29,11,M,13,6,BUSY
5587.29,11,F,17,11,BUSY
5587.29,10,M,17,7,BUSY
5587.29,10,F,13,7,BUSY
5587.29,9,M,17,9,BUSY
5587.29,9,F,13,9,BUSY
5587.29,8,M,11,10,BUSY
5587.29,8,F,19,17,BUSY
5587.29,7,M,16,12,BUSY
5587.29,7,F,14,8,BUSY
5587.29,6,M,15,7,BUSY
5587.29,6,F,15,11,BUSY
5587.29,5,M,18,14,BUSY
5587.29,5,F,12,11,BUSY
5587.29,4,M,19,11,BUSY
5587.29,4,F,11,9,BUSY
5587.29,3,M,16,9,BUSY
5587.29,3,F,14,4,BUSY
5587.29,2,M,22,16,BUSY
5587.29,2,F,8,3,BUSY
5587.29,1,M,14400,3669,OPEN
5587.29,1,F,14726,3933,OPEN
5594.31,11,M,13,7,BUSY
5594.31,11,F,17,13,BUSY
5594.31,10,M,17,8,BUSY
5594.31,10,F,13,7,BUSY
5594.31,9,M,17,9,BUSY
5594.31,9,F,13,9,BUSY
5594.31,8,M,11,10,BUSY
5594.31,8,F,19,17,BUSY
5594.31,7,M,0,0,OPEN
5594.31,7,F,0,0,OPEN
5594.31,6,M,0,0,OPEN
5594.31,6,F,0,0,OPEN
5594.31,5,M,0,0,OPEN
5594.31,5,F,0,0,OPEN
5594.31,4,M,0,0,OPEN
5594.31,4,F,0,0,OPEN
5594.31,3,M,0,0,OPEN
5594.31,3,F,0,0,OPEN
5594.31,2,M,0,0,OPEN
5594.31,2,F,0,0,OPEN
5594.31,1,M,14505,3739,OPEN
5594.31,1,F,14800,3986,OPEN
5601.33,11,M,0,0,OPEN
5601.33,11,F,0,0,OPEN
5601.33,10,M,0,0,OPEN
5601.33,10,F,0,0,OPEN
5601.33,9,M,0,0,OPEN
5601.33,9,F,0,0,OPEN
5601.33,8,M,0,0,OPEN
5601.33,8,F,0,0,OPEN
5601.33,7,M,0,0,BUSY
5601.33,7,F,0,0,BUSY
5601.33,6,M,0,0,BUSY
5601.33,6,F,0,0,BUSY
5601.33,5,M,0,0,BUSY
5601.33,5,F,0,0,BUSY
5601.33,4,M,0,0,BUSY
5601.33,4,F,0,0,BUSY
5601.33,3,M,0,0,BUSY
5601.33,3,F,0,0,BUSY
5601.33,2,M,0,0,BUSY
5601.33,2,F,0,0,BUSY
5601.33,1,M,14568,3781,OPEN
5601.33,1,F,14864,4035,OPEN
5608.35,11,M,0,0,BUSY
5608.35,11,F,0,0,BUSY
5608.35,10,M,0,0,BUSY
5608.35,10,F,0,0,BUSY
5608.35,9,M,0,0,BUSY
5608.35,9,F,0,0,BUSY
5608.35,8,M,0,0,BUSY
5608.35,8,F,0,0,BUSY
5608.35,7,M,15,11,BUSY
5608.35,7,F,15,10,BUSY
5608.35,6,M,12,7,BUSY
5608.35,6,F,18,12,BUSY
5608.35,5,M,17,10,BUSY
5608.35,5,F,13,7,BUSY
5608.35,4,M,19,10,BUSY
5608.35,4,F,11,3,BUSY
5608.35,3,M,17,12,BUSY
5608.35,3,F,13,9,BUSY
5608.35,2,M,20,11,BUSY
5608.35,2,F,10,5,BUSY
5608.35,1,M,14469,3720,OPEN
5608.35,1,F,14787,3994,OPEN
5615.37,11,M,17,6,BUSY
5615.37,11,F,13,6,BUSY
5615.37,10,M,16,10,BUSY
5615.37,10,F,14,10,BUSY
5615.37,9,M,15,9,BUSY
5615.37,9,F,15,9,BUSY
5615.37,8,M,17,12,BUSY
5615.37,8,F,13,7,BUSY
5615.37,7,M,15,13,BUSY
5615.37,7,F,15,11,BUSY
5615.37,6,M,12,7,BUSY
5615.37,6,F,18,12,BUSY
5615.37,5,M,17,10,BUSY
5615.37,5,F,13,7,BUSY
5615.37,4,M,19,10,BUSY
5615.37,4,F,11,4,BUSY
5615.37,3,M,17,12,BUSY
5615.37,3,F,13,9,BUSY
5615.37,2,M,20,11,BUSY
5615.37,2,F,10,5,BUSY
5615.37,1,M,14402,3683,OPEN
5615.37,1,F,14731,3959,OPEN
5622.39,11,M,17,7,BUSY
5622.39,11,F,13,6,BUSY
5622.39,10,M,16,10,BUSY
5622.39,10,F,14,11,BUSY
5622.39,9,M,15,9,BUSY
5622.39,9,F,15,9,BUSY
5622.39,8,M,17,12,BUSY
5622.39,8,F,13,8,BUSY
5622.39,7,M,0,0,OPEN
5622.39,7,F,0,0,OPEN
5622.39,6,M,0,0,OPEN
5622.39,6,F,0,0,OPEN
5622.39,5,M,0,0,OPEN
5622.39,5,F,0,0,OPEN
5622.39,4,M,0,0,OPEN
5622.39,4,F,0,0,OPEN
5622.39,3,M,0,0,OPEN
5622.39,3,F,0,0,OPEN
5622.39,2,M,0,0,OPEN
5622.39,2,F,0,0,OPEN
5622.39,1,M,14504,3751,OPEN
5622.39,1,F,14818,4016,OPEN
5629.41,11,M,0,0,OPEN
5629.41,11,F,0,0,OPEN
5629.41,10,M,0,0,OPEN
5629.41,10,F,0,0,OPEN
5629.41,9,M,0,0,OPEN
5629.41,9,F,0,0,OPEN
5629.41,8,M,0,0,OPEN
5629.41,8,F,0,0,OPEN
5629.41,7,M,0,0,BUSY
5629.41,7,F,0,0,BUSY
5629.41,6,M,0,0,BUSY
5629.41,6,F,0,0,BUSY
5629.41,5,M,0,0,BUSY
5629.41,5,F,0,0,BUSY
5629.41,4,M,0,0,BUSY
5629.41,4,F,0,0,BUSY
5629.41,3,M,0,0,BUSY
5629.41,3,F,0,0,BUSY
5629.41,2,M,0,0,BUSY
5629.41,2,F,0,0,BUSY
5629.41,1,M,14569,3790,OPEN
5629.41,1,F,14877,4049,OPEN
5636.43,11,M,0,0,BUSY
5636.43,11,F,0,0,BUSY
5636.43,10,M,0,0,BUSY
5636.43,10,F,0,0,BUSY
5636.43,9,M,0,0,BUSY
5636.43,9,F,0,0,BUSY
5636.43,8,M,0,0,BUSY
5636.43,8,F,0,0,BUSY
5636.43,7,M,13,8,BUSY
5636.43,7,F,17,8,BUSY
5636.43,6,M,15,10,BUSY
5636.43,6,F,15,9,BUSY
5636.43,5,M,15,12,BUSY
5636.43,5,F,15,7,BUSY
5636.43,4,M,19,9,BUSY
5636.43,4,F,11,5,BUSY
5636.43,3,M,11,6,BUSY
5636.43,3,F,18,12,BUSY
5636.43,2,M,14,9,BUSY
5636.43,2,F,16,11,BUSY
5636.43,1,M,14480,3737,OPEN
5636.43,1,F,14783,3999,OPEN
5643.44,11,M,19,11,BUSY
5643.44,11,F,11,7,BUSY
5643.44,10,M,16,8,BUSY
5643.44,10,F,14,8,BUSY
5643.44,9,M,15,10,BUSY
5643.44,9,F,15,6,BUSY
5643.44,8,M,11,6,BUSY
5643.44,8,F,18,11,BUSY
5643.44,7,M,13,8,BUSY
5643.44,7,F,17,8,BUSY
5643.44,6,M,15,10,BUSY
5643.44,6,F,15,10,BUSY
5643.44,5,M,15,12,BUSY
5643.44,5,F,15,9,BUSY
5643.44,4,M,19,9,BUSY
5643.44,4,F,11,5,BUSY
5643.44,3,M,11,7,BUSY
5643.44,3,F,18,12,BUSY
5643.44,2,M,14,10,BUSY
5643.44,2,F,16,11,BUSY
5643.44,1,M,14420,3706,OPEN
5643.44,1,F,14735,3971,OPEN
5650.46,11,M,19,11,BUSY
5650.46,11,F,11,8,BUSY
5650.46,10,M,16,8,BUSY
5650.46,10,F,14,10,BUSY
5650.46,9,M,15,11,BUSY
5650.46,9,F,15,6,BUSY
5650.46,8,M,11,6,BUSY
5650.46,8,F,18,11,BUSY
5650.46,7,M,0,0,OPEN
5650.46,7,F,0,0,OPEN
5650.46,6,M,0,0,OPEN
5650.46,6,F,0,0,OPEN
5650.46,5,M,0,0,OPEN
5650.46,5,F,0,0,OPEN
5650.46,4,M,0,0,OPEN
5650.46,4,F,0,0,OPEN
5650.46,3,M,0,0,OPEN
5650.46,3,F,0,0,OPEN
5650.46,2,M,0,0,OPEN
5650.46,2,F,0,0,OPEN
5650.46,1,M,14506,3761,OPEN
5650.46,1,F,14835,4025,OPEN
5657.48,11,M,0,0,OPEN
5657.48,11,F,0,0,OPEN
5657.48,10,M,0,0,OPEN
5657.48,10,F,0,0,OPEN
5657.48,9,M,0,0,OPEN
5657.48,9,F,0,0,OPEN
5657.48,8,M,0,0,OPEN
5657.48,8,F,0,0,OPEN
5657.48,7,M,0,0,BUSY
5657.48,7,F,0,0,BUSY
5657.48,6,M,0,0,BUSY
5657.48,6,F,0,0,BUSY
5657.48,5,M,0,0,BUSY
5657.48,5,F,0,0,BUSY
5657.48,4,M,0,0,BUSY
5657.48,4,F,0,0,BUSY
5657.48,3,M,0,0,BUSY
5657.48,3,F,0,0,BUSY
5657.48,2,M,0,0,BUSY
5657.48,2,F,0,0,BUSY
5657.48,1,M,14573,3802,OPEN
5657.48,1,F,14894,4056,OPEN
5664.5,11,M,0,0,BUSY
5664.5,11,F,0,0,BUSY
5664.5,10,M,0,0,BUSY
5664.5,10,F,0,0,BUSY
5664.5,9,M,0,0,BUSY
5664.5,9,F,0,0,BUSY
5664.5,8,M,0,0,BUSY
5664.5,8,F,0,0,BUSY
5664.5,7,M,12,8,BUSY
5664.5,7,F,18,9,BUSY
5664.5,6,M,19,13,BUSY
5664.5,6,F,11,7,BUSY
5664.5,5,M,14,6,BUSY
5664.5,5,F,16,8,BUSY
5664.5,4,M,16,9,BUSY
5664.5,4,F,14,8,BUSY
5664.5,3,M,13,8,BUSY
5664.5,3,F,17,12,BUSY
5664.5,2,M,18,11,BUSY
5664.5,2,F,12,6,BUSY
5664.5,1,M,14484,3744,OPEN
5664.5,1,F,14810,4006,OPEN
5671.52,11,M,12,5,BUSY
5671.52,11,F,18,13,BUSY
5671.52,10,M,15,9,BUSY
5671.52,10,F,15,8,BUSY
5671.52,9,M,16,6,BUSY
5671.52,9,F,14,11,BUSY
5671.52,8,M,17,11,BUSY
5671.52,8,F,13,9,BUSY
