Time,NodeID,Population,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG,NewEggsCount,IndoorBitesCount,IndoorBitesCount-Infectious,OutdoorBitesCount,OutdoorBitesCount-Infectious,NewAdults,UnmatedAdults,DiedBeforeFeeding,DiedDuringFeedingIndoor,DiedDuringFeedingOutdoor,SillySkeeter_AvailableHabitat,SillySkeeter_EggCrowdingCorrection,NumInfectousBitesGiven,NumInfectousBitesReceived,InfectiousBitesGivenMinusReceived,NumVectorsNone,NumVectorsOnlyOocysts,NumVectorsOnlySporozoites,NumVectorsBothOocystsSporozoites,NumBitesAdults,NumBitesInfected,NumBitesInfectious,NumParasiteCohortsOocysts,NumParasiteCohortsSporozoites,NumOocysts,NumSporozoites,NumInfectiousToAdult,NumInfectiousToInfected,*AAAAAAAAAAAAAAAAAAAAAAT,OtherBarcodes
391,1,1000,7598,603,4917,2078,10404,10037,248623,301280,150640,2547,176,0,0,990,0,724,268,0,26745.8,0.0873461,176,176,0,2078,4917,6,597,1152,1219,176,21511,5784,37158,33730749,0,0,773,739
391,2,998,7923,70,1413,6440,10369,10142,248398,363080,181540,2631,26,0,0,1054,0,732,273,0,26970.8,0.0748555,26,26,0,6440,1413,54,16,2291,314,26,2327,212,5430,2056938,0,0,70,19
391,3,1001,7849,272,3059,4518,10537,10231,248643,348040,174020,2724,94,0,0,1024,0,722,287,0,26725.8,0.0812827,94,94,0,4518,3059,83,189,1861,769,94,6258,806,14583,9631923,0,0,268,119
391,4,1001,7723,83,1330,6310,10503,10236,248790,341200,170600,2534,22,0,0,1043,0,698,254,0,26578.8,0.0761842,22,22,0,6310,1330,48,35,2188,324,22,2543,353,5070,2007155,0,0,80,20
392,1,1000,7584,607,4947,2030,10390,10132,248833,312640,156320,2585,196,0,0,938,0,689,263,0,26535.8,0.0887737,196,196,0,2030,4947,7,600,1142,1247,196,21655,5900,37245,34117317,0,0,786,746
392,2,998,7961,65,1568,6328,10352,10104,248810,372280,186140,2766,21,0,0,1038,0,732,267,0,26558.8,0.0742832,21,21,0,6328,1568,42,23,2399,346,21,2580,196,6082,1942877,0,0,66,19
392,3,1001,7812,270,3050,4492,10554,10182,248733,342800,171400,2668,86,0,0,1019,0,781,276,0,26635.8,0.0767893,86,86,0,4492,3050,73,197,1801,781,86,6378,811,14792,10042070,0,0,256,133
392,4,1001,7651,86,1311,6254,10522,10257,248685,347800,173900,2611,26,0,0,984,0,793,263,0,26683.8,0.0778979,26,26,0,6254,1311,55,31,2252,333,26,2486,363,5022,2299354,0,0,79,26
393,1,1001,7529,582,4914,2033,10406,10194,248506,304360,152180,2495,175,0,0,942,0,739,258,0,26862.8,0.0848764,175,175,0,2033,4914,6,576,1064,1256,175,21626,5778,37480,32960606,0,0,757,724
393,2,998,7885,67,1663,6155,10309,10086,249136,349880,174940,2628,21,0,0,979,0,794,261,0,26232.8,0.0713408,21,21,0,6155,1663,42,25,2275,332,21,2786,191,6503,1827465,0,0,67,19
393,3,1000,7765,272,3108,4385,10571,10182,249212,324000,162000,2564,68,0,0,962,0,732,276,0,26156.8,0.0777006,68,68,0,4385,3108,74,198,1753,743,68,6536,865,14991,10351489,0,0,260,139
393,4,1001,7693,90,1369,6234,10449,10272,248301,356440,178220,2593,23,0,0,1004,0,706,257,0,27067.8,0.0767215,23,23,0,6234,1369,56,34,2216,354,23,2601,406,5295,2502767,0,0,82,28
394,1,1001,7593,595,4884,2114,10401,10332,248737,310360,155180,2539,178,0,0,1033,0,691,277,0,26631.8,0.0882598,178,178,0,2114,4884,3,592,1108,1253,178,21598,6213,37470,34241368,0,0,775,737
394,2,999,7848,72,1780,5996,10284,10094,248812,348440,174220,2594,22,0,0,967,0,743,261,0,26556.8,0.0749764,22,22,0,5996,1780,45,27,2185,387,22,3008,213,7001,2003717,0,0,71,21
394,3,1000,7745,266,3103,4376,10498,10151,248765,339280,169640,2607,88,0,0,1042,0,767,296,0,26603.8,0.0807307,88,88,0,4376,3103,57,209,1714,805,88,6528,860,14990,9743173,0,0,252,139
394,4,1000,7691,94,1375,6222,10420,10274,249008,333680,166840,2509,29,0,0,1026,0,781,247,0,26360.8,0.0759391,29,29,0,6222,1375,57,37,2145,335,29,2646,445,5357,2713583,0,0,85,28
395,1,1000,7621,612,4876,2133,10377,10273,248810,305120,152560,2581,176,0,0,1012,0,730,252,0,26558.8,0.0858092,176,176,0,2133,4876,4,608,1145,1260,176,21566,6456,37458,35551440,0,0,794,753
395,2,1001,7795,72,1921,5802,10247,9962,248544,368000,184000,2671,19,0,0,1011,0,782,281,0,26824.8,0.0762161,19,19,0,5802,1921,43,29,2194,458,19,3314,218,7640,2191164,0,0,72,20
395,3,999,7686,268,3157,4261,10443,10237,248850,344360,172180,2687,87,0,0,960,0,743,278,0,26518.8,0.0784124,87,87,0,4261,3157,54,214,1795,805,87,6738,872,15335,9756397,0,0,244,141
395,4,1000,7723,103,1404,6216,10405,10257,248750,362600,181300,2675,26,0,0,994,0,721,242,0,26618.8,0.0790001,26,26,0,6216,1404,61,42,2317,332,26,2702,462,5458,2914487,0,0,94,32
396,1,1000,7638,614,4887,2137,10354,10372,248760,301440,150720,2563,170,0,0,981,0,695,271,0,26608.8,0.0870436,170,170,0,2137,4887,3,611,1162,1231,170,21469,6516,37352,35911872,0,0,790,748
396,2,1001,7783,78,2080,5625,10243,10101,248902,352080,176040,2638,20,0,0,937,0,700,247,0,26466.8,0.0728933,20,20,0,5625,2080,48,30,2174,444,20,3635,218,8390,2343659,0,0,80,16
396,3,1000,7729,285,3198,4246,10472,10198,248523,325680,162840,2543,77,0,0,1027,0,724,258,0,26845.8,0.0770088,77,77,0,4246,3198,50,235,1712,754,77,6806,912,15505,10664270,0,0,257,151
396,4,999,7761,109,1424,6228,10414,10193,248859,346440,173220,2580,30,0,0,1019,0,742,241,0,26509.8,0.0734108,30,30,0,6228,1424,60,49,2174,376,30,2740,488,5489,3150847,0,0,98,37
397,1,1000,7682,607,4871,2204,10350,10336,248766,310360,155180,2541,186,0,0,1031,0,725,261,0,26602.8,0.0882721,186,186,0,2204,4871,3,604,1118,1237,186,21242,6403,37105,35155911,0,0,771,748
397,2,1001,7767,83,2185,5499,10184,10198,248600,345520,172760,2543,25,0,0,963,0,729,251,0,26768.8,0.0751725,25,25,0,5499,2185,50,33,2029,489,25,3797,223,8997,2377018,0,0,82,13
397,3,1001,7671,277,3306,4088,10415,10384,248816,324880,162440,2599,85,0,0,951,0,737,269,0,26552.8,0.0824298,85,85,0,4088,3306,40,237,1713,801,85,7136,917,16335,10415527,0,0,252,162
397,4,998,7765,112,1428,6225,10454,10166,249499,341760,170880,2605,37,0,0,984,0,709,274,0,25869.8,0.0765205,37,37,0,6225,1428,67,45,2228,340,37,2746,533,5444,3231280,0,0,101,42
398,1,999,7671,597,4835,2239,10419,10302,248898,314200,157100,2586,187,0,0,1035,0,779,267,0,26470.8,0.0857158,187,187,0,2239,4835,2,595,1160,1239,187,20965,6214,36667,34184216,0,0,760,731
398,2,1000,7772,89,2342,5341,10253,10242,248659,360440,180220,2638,27,0,0,970,0,713,252,0,26709.8,0.0774738,27,27,0,5341,2342,46,43,2061,550,27,4111,254,9794,2677127,0,0,83,16
398,3,1003,7656,280,3378,3998,10411,10196,248779,346600,173300,2622,97,0,0,997,0,738,274,0,26589.8,0.0817309,97,97,0,3998,3378,36,244,1686,839,97,7404,858,16979,10128820,0,0,238,162
398,4,998,7747,121,1461,6165,10392,10101,248960,370840,185420,2680,32,0,0,977,0,715,280,0,26408.8,0.0756957,32,32,0,6165,1461,69,52,2277,371,32,2866,604,5667,3665213,0,0,114,45
399,1,999,7634,607,4807,2220,10397,10362,248524,306840,153420,2583,167,0,0,955,0,732,263,0,26844.8,0.0842481,167,167,0,2220,4807,2,605,1188,1228,167,20826,6313,36512,35240842,0,0,776,752
399,2,1000,7705,101,2484,5120,10286,10263,248730,348360,174180,2597,21,0,0,937,0,737,268,0,26638.8,0.0741032,21,21,0,5120,2484,49,52,2014,562,21,4394,289,10504,3083859,0,0,93,18
399,3,1004,7675,296,3439,3940,10465,10170,248704,314600,157300,2509,63,0,0,1006,0,755,228,0,26664.8,0.076716,63,63,0,3940,3439,44,252,1655,791,63,7658,869,17574,11045432,0,0,244,174
399,4,997,7728,126,1460,6142,10359,10147,248918,349880,174940,2576,36,0,0,986,0,760,245,0,26450.8,0.0712133,36,36,0,6142,1460,69,57,2158,382,36,2925,612,5758,3752666,0,0,116,50
400,1,999,7671,598,4812,2261,10416,10282,248521,307200,153600,2538,180,0,0,1013,0,745,231,0,26847.8,0.0874878,180,180,0,2261,4812,3,595,1154,1204,180,20572,6423,36162,35174199,0,0,775,749
400,2,999,7713,110,2658,4945,10374,10240,248607,336520,168260,2507,31,0,0,1008,0,760,239,0,26761.8,0.076469,31,31,0,4945,2658,47,63,1911,565,31,4678,324,11283,3388775,0,0,103,20
400,3,1005,7671,302,3524,3845,10517,10214,248872,328200,164100,2603,85,0,0,962,0,714,252,0,26496.8,0.0847576,85,85,0,3845,3524,44,258,1635,883,85,7882,880,18156,11192832,0,0,238,186
400,4,997,7779,134,1480,6165,10338,10092,248864,346160,173080,2562,44,0,0,1029,0,715,264,0,26504.8,0.0755995,44,44,0,6165,1480,72,62,2179,339,44,2939,650,5743,4025437,0,0,123,59
401,1,999,7636,590,4781,2265,10419,10294,249173,305920,152960,2568,180,0,0,999,0,761,273,0,26195.8,0.087395,180,180,0,2265,4781,3,587,1193,1195,180,20169,6299,35559,34082977,0,0,766,732
401,2,998,7672,114,2840,4718,10361,10235,248906,345920,172960,2612,36,0,0,971,0,726,285,0,26462.8,0.079525,36,36,0,4718,2840,45,69,1925,651,36,5129,383,12361,3725125,0,0,111,20
401,3,1005,7656,296,3603,3757,10571,10224,248627,334880,167440,2570,105,0,0,955,0,717,255,0,26741.8,0.0807335,105,105,0,3757,3603,51,245,1582,883,105,8070,958,18636,11219033,0,0,240,194
401,4,998,7775,141,1498,6136,10330,10252,248607,364600,182300,2721,35,0,0,983,0,710,276,0,26761.8,0.0765679,35,35,0,6136,1498,79,62,2276,410,35,3003,654,5823,4408661,0,0,130,59
402,1,999,7638,618,4752,2268,10459,10221,248490,309320,154660,2555,164,0,0,998,0,723,272,0,26878.8,0.0856294,164,164,0,2268,4752,4,614,1165,1226,164,19976,6407,35447,34679116,0,0,795,768
402,2,999,7710,123,3012,4575,10301,10258,248866,340240,170120,2569,32,0,0,1022,0,727,257,0,26502.8,0.0764996,32,32,0,4575,3012,39,84,1863,674,32,5529,442,13253,3871124,0,0,116,24
402,3,1004,7589,309,3644,3636,10554,10329,248665,320080,160040,2517,69,0,0,909,0,722,258,0,26703.8,0.0798547,69,69,0,3636,3644,52,257,1572,876,69,8177,991,18893,11796722,0,0,246,214
402,4,998,7675,149,1490,6036,10304,10234,248725,345120,172560,2559,44,0,0,933,0,798,232,0,26643.8,0.0734003,44,44,0,6036,1490,82,67,2168,347,44,3003,670,5774,4651155,0,0,133,64
403,1,1000,7636,626,4673,2337,10384,10318,248504,311120,155560,2575,193,0,0,1005,0,733,275,0,26864.8,0.0868963,193,193,0,2337,4673,6,620,1158,1224,193,19634,6299,35027,34433293,0,0,794,751
403,2,998,7644,126,3091,4427,10243,10383,248368,328800,164400,2588,40,0,0,998,0,768,297,0,27000.8,0.0778943,40,40,0,4427,3091,42,84,1826,722,40,5782,429,13743,4053575,0,0,116,22
403,3,1004,7543,300,3680,3563,10567,10340,248689,331160,165580,2569,88,0,0,960,0,734,268,0,26679.8,0.0834284,88,88,0,3563,3680,45,255,1530,951,88,8267,1086,19280,11167172,0,0,247,211
403,4,998,7743,154,1521,6068,10359,10260,248450,343880,171940,2510,45,0,0,984,0,701,217,0,26918.8,0.0772014,45,45,0,6068,1521,85,69,2087,378,45,3117,729,6000,4914502,0,0,142,65
404,1,999,7600,630,4632,2338,10392,10272,248685,313520,156760,2618,199,0,0,963,0,723,276,0,26683.8,0.0863485,199,199,0,2338,4632,6,624,1235,1184,199,19179,6419,34330,35687658,0,0,796,766
404,2,998,7698,133,3193,4372,10287,10273,248897,328520,164260,2587,39,0,0,1042,0,728,263,0,26471.8,0.0821191,39,39,0,4372,3193,42,91,1781,767,39,6119,484,14453,4687024,0,0,126,22
404,3,1004,7551,313,3701,3537,10558,10182,248788,327920,163960,2582,97,0,0,1006,0,722,274,0,26580.8,0.0805645,97,97,0,3537,3701,48,265,1547,938,97,8412,1144,19553,11564226,0,0,257,234
404,4,999,7735,164,1528,6043,10324,10275,248701,362200,181100,2631,43,0,0,990,0,743,254,0,26667.8,0.0782795,43,43,0,6043,1528,91,73,2177,411,43,3144,758,6024,5322174,0,0,149,72
405,1,999,7598,621,4625,2352,10383,10312,248767,307360,153680,2537,194,0,0,965,0,726,242,0,26601.8,0.0851102,194,194,0,2352,4625,4,617,1139,1204,194,18968,6495,34098,35701632,0,0,789,757
405,2,998,7739,155,3319,4265,10320,10414,248423,328080,164040,2613,38,0,0,978,0,697,238,0,26945.8,0.0805788,38,38,0,4265,3319,44,111,1791,784,38,6508,533,15307,5375907,0,0,149,24
405,3,1003,7597,316,3775,3506,10508,10176,248712,313720,156860,2549,81,0,0,990,0,704,242,0,26656.8,0.0810586,81,81,0,3506,3775,48,268,1572,896,81,8708,1194,20265,12114280,0,0,256,234
405,4,1000,7802,168,1557,6077,10386,10227,248763,349840,174920,2557,50,0,0,1044,0,725,251,0,26605.8,0.0736271,50,50,0,6077,1557,96,72,2145,362,50,3196,691,6135,5478967,0,0,152,76
406,1,997,7597,596,4595,2406,10377,10309,248399,311600,155800,2533,187,0,0,971,0,725,247,0,26969.8,0.0865492,187,187,0,2406,4595,6,590,1174,1172,187,18615,6394,33692,34685821,0,0,765,756
406,2,998,7774,173,3419,4182,10363,10319,248847,331480,165740,2565,42,0,0,1029,0,736,261,0,26521.8,0.0821316,42,42,0,4182,3419,40,133,1712,811,42,6898,574,16111,5856925,0,0,163,31
406,3,1004,7609,352,3808,3449,10481,10268,248483,316560,158280,2542,100,0,0,988,0,709,266,0,26885.8,0.0849699,100,100,0,3449,3808,46,306,1470,972,100,8956,1247,20960,13081523,0,0,275,264
406,4,1001,7770,164,1568,6038,10418,10301,248536,342200,171100,2616,55,0,0,940,0,713,257,0,26832.8,0.0760512,55,55,0,6038,1568,96,68,2172,389,55,3234,658,6198,5389544,0,0,141,82
407,1,996,7597,617,4545,2435,10472,10221,248628,316080,158040,2587,185,0,0,979,0,703,277,0,26740.8,0.0865525,185,185,0,2435,4545,7,610,1222,1180,185,18395,6458,33419,34995803,0,0,803,782
407,2,998,7796,188,3589,4019,10400,10327,249015,328000,164000,2651,58,0,0,1025,0,749,254,0,26353.8,0.0800101,58,58,0,4019,3589,36,152,1724,869,58,7424,618,17399,6383321,0,0,181,34
407,3,1005,7520,360,3866,3294,10504,10160,249221,317880,158940,2562,99,0,0,954,0,791,253,0,26147.8,0.084931,99,99,0,3294,3866,45,315,1520,943,99,9133,1286,21521,13036711,0,0,280,275
407,4,1001,7810,159,1586,6065,10391,10268,248847,365080,182540,2644,51,0,0,1004,0,716,246,0,26521.8,0.0784125,51,51,0,6065,1586,88,71,2180,413,51,3306,656,6425,5010743,0,0,131,76
408,1,995,7569,613,4489,2467,10521,10331,248724,309400,154700,2547,176,0,0,980,0,734,275,0,26644.8,0.0846012,176,176,0,2467,4489,9,604,1185,1186,176,17946,6371,32829,35050615,0,0,806,770
408,2,998,7758,189,3727,3842,10350,10464,248447,330200,165100,2626,44,0,0,981,0,760,257,0,26921.8,0.0803468,44,44,0,3842,3727,35,154,1708,874,44,7800,592,18169,6414895,0,0,185,29
408,3,1005,7551,382,3950,3219,10499,10190,248370,319200,159600,2544,110,0,0,976,0,680,263,0,26998.8,0.0822567,110,110,0,3219,3950,47,335,1481,953,110,9407,1479,22130,14451911,0,0,300,297
408,4,1002,7742,163,1584,5995,10422,10274,248991,351880,175940,2602,50,0,0,989,0,771,289,0,26377.8,0.0726464,50,50,0,5995,1584,90,73,2164,388,50,3281,699,6388,5148358,0,0,136,78
409,1,995,7569,585,4490,2494,10516,10205,248745,303400,151700,2509,192,0,0,1001,0,737,261,0,26623.8,0.0861175,192,192,0,2494,4490,12,573,1220,1097,192,17625,6129,32413,34365631,0,0,766,738
409,2,998,7788,192,3805,3791,10453,10328,248933,322560,161280,2545,60,0,0,1053,0,770,255,0,26435.8,0.0815316,60,60,0,3791,3805,37,155,1603,882,60,8178,593,18919,6495087,0,0,193,31
409,3,1005,7623,393,4009,3221,10524,10085,248862,316640,158320,2550,123,0,0,1000,0,686,242,0,26506.8,0.0845826,123,123,0,3221,4009,44,349,1420,1007,123,9790,1574,22959,14820901,0,0,317,310
409,4,1002,7758,173,1613,5972,10489,10334,248579,353760,176880,2617,41,0,0,969,0,689,265,0,26789.8,0.0749623,41,41,0,5972,1613,102,71,2172,404,41,3349,684,6592,5460886,0,0,138,90
410,1,995,7533,582,4435,2516,10547,10185,248460,314880,157440,2609,181,0,0,989,0,736,290,0,26908.8,0.0877513,181,181,0,2516,4435,15,567,1262,1166,181,17244,6003,31893,34063106,0,0,762,730
410,2,998,7732,200,3860,3672,10445,10335,248800,326440,163220,2659,57,0,0,999,0,770,283,0,26568.8,0.0819561,57,57,0,3672,3860,37,163,1637,965,57,8474,647,19627,7041460,0,0,198,35
410,3,1005,7640,395,4117,3128,10563,10094,248646,320440,160220,2569,117,0,0,953,0,677,258,0,26722.8,0.0837126,117,117,0,3128,4117,41,354,1457,995,117,10106,1608,23822,14565967,0,0,326,304
410,4,1002,7778,189,1651,5938,10493,10390,248790,359880,179940,2601,48,0,0,1014,0,732,264,0,26578.8,0.0757286,48,48,0,5938,1651,111,78,2144,409,48,3409,726,6737,6054682,0,0,140,99
411,1,996,7625,598,4458,2569,10537,10100,249097,309040,154520,2569,167,0,0,992,0,654,246,0,26271.8,0.0854572,167,167,0,2569,4458,13,585,1249,1153,167,17212,5943,31811,33341474,0,0,758,740
411,2,996,7742,221,3961,3560,10442,10333,248832,329760,164880,2638,55,0,0,978,0,698,271,0,26536.8,0.0813894,55,55,0,3560,3961,33,188,1616,967,55,8762,787,20334,7765668,0,0,219,44
411,3,1004,7590,389,4148,3053,10502,10273,248546,319160,159580,2556,120,0,0,954,0,744,261,0,26822.8,0.0833939,120,120,0,3053,4148,37,352,1371,1065,120,10296,1609,24309,14313411,0,0,329,291
411,4,1004,7716,199,1667,5850,10598,10421,248674,351160,175580,2620,59,0,0,985,0,767,278,0,26694.8,0.0738545,59,59,0,5850,1667,117,82,2164,397,59,3459,819,6816,6656847,0,0,155,109
412,1,996,7737,610,4469,2658,10541,10057,248599,311120,155560,2584,176,0,0,1038,0,677,252,0,26769.8,0.0850108,176,176,0,2658,4469,9,601,1256,1152,176,17051,5955,31744,33655650,0,0,759,742
412,2,995,7752,248,4015,3489,10498,10192,248648,317040,158520,2543,68,0,0,1003,0,740,254,0,26720.8,0.0804729,68,68,0,3489,4015,27,221,1510,965,68,9017,910,21199,8845688,0,0,249,57
412,3,1005,7554,393,4173,2988,10535,10383,248707,319040,159520,2546,123,0,0,946,0,727,256,0,26661.8,0.0840417,123,123,0,2988,4173,29,364,1379,1044,123,10479,1665,24881,14775137,0,0,338,300
412,4,1004,7744,200,1710,5834,10601,10318,248725,343480,171740,2549,64,0,0,1047,0,739,275,0,26643.8,0.0760188,64,64,0,5834,1710,115,85,2097,388,64,3594,821,7029,6587970,0,0,159,106
413,1,996,7713,596,4509,2608,10508,10134,249299,318680,159340,2612,197,0,0,937,0,720,241,0,26069.8,0.0860432,197,197,0,2608,4509,8,588,1283,1132,197,16867,5874,31612,33144739,0,0,738,727
413,2,995,7732,258,4113,3361,10496,10123,248349,329560,164780,2613,77,0,0,967,0,733,252,0,27019.8,0.084282,77,77,0,3361,4113,25,233,1538,998,77,9394,932,22105,9189683,0,0,258,57
413,3,1005,7503,425,4166,2912,10605,10514,248558,317520,158760,2534,117,0,0,934,0,751,234,0,26810.8,0.0835687,117,117,0,2912,4166,25,400,1381,1036,117,10596,1715,24882,16232550,0,0,370,331
413,4,1004,7676,193,1720,5763,10634,10294,249156,346800,173400,2624,58,0,0,979,0,762,287,0,26212.8,0.07757,58,58,0,5763,1720,106,87,2118,448,58,3647,876,7140,6448886,0,0,153,110
414,1,997,7696,579,4478,2639,10493,10110,248896,318040,159020,2535,166,0,0,979,0,711,285,0,26472.8,0.0818054,166,166,0,2639,4478,10,569,1240,1129,166,16566,6045,31129,33851674,0,0,728,720
414,2,997,7759,270,4173,3316,10488,10076,248317,332040,166020,2614,75,0,0,1020,0,725,269,0,27051.8,0.0819873,75,75,0,3316,4173,26,244,1483,1056,75,9704,977,22885,10018675,0,0,262,64
414,3,1004,7499,422,4208,2869,10606,10342,248917,307960,153980,2462,116,0,0,947,0,716,234,0,26451.8,0.084438,116,116,0,2869,4208,28,394,1313,1033,116,10821,1666,25315,16739318,0,0,380,309
414,4,1002,7744,198,1758,5788,10619,10212,248651,353640,176820,2609,60,0,0,1021,0,686,267,0,26717.8,0.0755846,60,60,0,5788,1758,104,94,2103,446,60,3761,917,7295,6644081,0,0,159,108
415,1,997,7681,559,4490,2632,10455,10156,248743,320040,160020,2605,175,0,0,970,0,718,269,0,26625.8,0.0832372,175,175,0,2632,4490,12,547,1276,1154,175,16403,5676,31116,31969439,0,0,695,695
415,2,996,7794,298,4243,3253,10474,10022,248597,317800,158900,2628,86,0,0,1019,0,731,250,0,26771.8,0.0814714,86,86,0,3253,4243,26,272,1485,1057,86,10058,1067,23719,11004434,0,0,290,77
415,3,1004,7542,422,4276,2844,10637,10325,248631,317320,158660,2518,142,0,0,982,0,690,252,0,26737.8,0.0858935,142,142,0,2844,4276,29,393,1312,1064,142,11073,1736,25859,17328074,0,0,381,315
415,4,1003,7807,203,1842,5762,10643,10225,249051,342040,171020,2590,59,0,0,1030,0,713,252,0,26317.8,0.0755507,59,59,0,5762,1842,104,99,2111,420,59,3958,960,7685,6781042,0,0,170,109
416,1,997,7584,565,4443,2576,10507,10357,249189,327160,163580,2620,169,0,0,938,0,741,291,0,26179.8,0.0831951,169,169,0,2576,4443,14,551,1275,1176,169,16130,5697,30936,31816602,0,0,676,686
416,2,996,7738,317,4248,3173,10413,10061,248758,328280,164140,2630,91,0,0,946,0,732,270,0,26610.8,0.0842409,91,91,0,3173,4248,29,288,1477,1062,91,10310,1142,24512,11338274,0,0,307,78
416,3,1004,7596,433,4304,2859,10592,10236,248926,312000,156000,2548,111,0,0,1055,0,752,249,0,26442.8,0.0842612,111,111,0,2859,4304,27,406,1361,1076,111,11286,1696,26021,17762785,0,0,391,326
416,4,1003,7752,210,1951,5591,10679,10316,248321,355400,177700,2672,63,0,0,938,0,727,269,0,27047.8,0.0769435,63,63,0,5591,1951,100,110,2144,465,63,4179,948,8158,6823252,0,0,172,118
417,1,997,7525,561,4343,2621,10512,10401,248828,302320,151160,2459,169,0,0,988,0,780,265,0,26540.8,0.0800212,169,169,0,2621,4343,15,546,1198,1092,169,15779,5516,30234,31425551,0,0,661,665
417,2,996,7740,342,4256,3142,10415,10140,248792,322640,161320,2565,92,0,0,972,0,708,262,0,26576.8,0.0810611,92,92,0,3142,4256,27,315,1387,1086,92,10543,1248,24881,12459875,0,0,332,82
417,3,1005,7612,445,4371,2796,10594,10137,249307,307440,153720,2590,126,0,0,1003,0,735,253,0,26061.8,0.0847524,126,126,0,2796,4371,29,416,1362,1102,126,11547,1767,26543,17951691,0,0,406,313
417,4,1002,7772,207,2034,5531,10631,10269,248770,342600,171300,2517,58,0,0,1009,0,742,248,0,26598.8,0.0761051,58,58,0,5531,2034,100,107,2001,458,58,4339,981,8469,6737875,0,0,170,120
418,1,996,7499,580,4280,2639,10465,10342,248628,311480,155740,2549,180,0,0,970,0,704,291,0,26740.8,0.0877903,180,180,0,2639,4280,18,562,1284,1085,180,15550,5588,29885,31470131,0,0,666,679
418,2,998,7754,357,4243,3154,10353,10114,248497,326920,163460,2603,96,0,0,1025,0,745,265,0,26871.8,0.0823728,96,96,0,3154,4243,28,329,1375,1132,96,10729,1360,25359,13334992,0,0,353,88
418,3,1005,7496,457,4360,2679,10587,10268,248796,304800,152400,2495,130,0,0,920,0,786,251,0,26572.8,0.0847702,130,130,0,2679,4360,22,435,1290,1075,130,11774,1872,27026,18607240,0,0,427,328
418,4,1001,7736,206,2146,5384,10609,10362,248397,348680,174340,2613,65,0,0,964,0,738,263,0,26971.8,0.0776379,65,65,0,5384,2146,90,116,2059,489,65,4559,1003,8930,6967734,0,0,168,128
419,1,997,7568,565,4331,2672,10497,10304,249128,319480,159740,2572,173,0,0,1000,0,683,247,0,26240.8,0.0858506,173,173,0,2672,4331,19,546,1242,1157,173,15533,5362,29989,30803579,0,0,661,656
419,2,998,7763,380,4278,3105,10373,10007,248796,325160,162580,2618,112,0,0,1041,0,772,263,0,26572.8,0.0821967,112,112,0,3105,4278,27,353,1463,1043,112,10929,1484,25578,14765744,0,0,377,90
419,3,1004,7561,471,4391,2699,10667,10289,248835,309880,154940,2479,130,0,0,979,0,680,234,0,26533.8,0.0871809,130,130,0,2699,4391,24,447,1264,1085,130,12083,2025,27579,19696123,0,0,454,340
419,4,1001,7719,195,2260,5264,10629,10353,248663,360640,180320,2671,62,0,0,1014,0,757,272,0,26705.8,0.0773539,62,62,0,5264,2260,79,116,2079,530,62,4839,958,9400,6440629,0,0,159,123
420,1,997,7645,563,4355,2727,10530,10186,248449,301240,150620,2482,174,0,0,1048,0,752,218,0,26919.8,0.0821358,174,174,0,2727,4355,17,546,1252,1056,174,15378,5197,29843,30443447,0,0,663,635
420,2,998,7668,374,4305,2989,10305,10229,248418,313880,156940,2599,105,0,0,916,0,743,266,0,26950.8,0.0817221,105,105,0,2989,4305,32,342,1420,1074,105,11123,1525,25876,15274601,0,0,374,83
420,3,1004,7606,467,4425,2714,10648,10316,248869,316440,158220,2587,141,0,0,1001,0,705,252,0,26499.8,0.0856259,141,141,0,2714,4425,23,444,1335,1111,141,12379,1884,28034,19162556,0,0,447,325
420,4,1001,7765,200,2352,5213,10700,10276,248850,332680,166340,2541,63,0,0,1015,0,716,255,0,26518.8,0.074051,63,63,0,5213,2352,75,125,1957,521,63,5161,930,9982,6655033,0,0,168,110
421,1,998,7650,558,4391,2701,10482,10145,249098,307080,153540,2567,157,0,0,1027,0,771,254,0,26270.8,0.0893631,157,157,0,2701,4391,14,544,1368,1042,157,15287,5113,29799,29988538,0,0,671,645
421,2,998,7643,377,4243,3023,10297,10185,248884,318040,159020,2511,107,0,0,997,0,773,246,0,26484.8,0.0858632,107,107,0,3023,4243,32,345,1301,1103,107,11051,1529,25700,15302446,0,0,378,83
421,3,1004,7631,481,4454,2696,10667,10362,249122,312200,156100,2582,137,0,0,996,0,704,267,0,26246.8,0.0837434,137,137,0,2696,4454,20,461,1318,1127,137,12696,1928,28149,19952134,0,0,476,318
421,4,1000,7773,200,2500,5073,10670,10263,248957,348720,174360,2645,55,0,0,999,0,757,234,0,26411.8,0.0797125,55,55,0,5073,2500,78,122,1980,610,55,5547,979,10694,6979645,0,0,174,111
422,1,998,7612,559,4386,2667,10397,10213,248499,312600,156300,2599,177,0,0,985,0,719,302,0,26869.8,0.0855502,177,177,0,2667,4386,19,540,1281,1141,177,15316,5163,29883,30051210,0,0,671,646
422,2,999,7640,396,4190,3054,10338,10202,248551,320400,160200,2588,113,0,0,998,0,725,278,0,26817.8,0.0832749,113,113,0,3054,4190,35,361,1408,1067,113,10948,1789,25490,16508407,0,0,402,89
