Time,NodeID,NumIndividuals,NumInfected,AvgInfectiousness,AvgParasiteDensity,AvgGametocyteDensity,AvgVariantFractionPfEMP1Major,AvgNumInfections,AvgInfectionClearedDuration,NumInfectionsCleared,NumHasFever,NumHasClinicalSymptoms,TotalUniqueGenomes,TotalUniqueBarcodes,UniqueGenomesLast_1_Years,UniqueBarcodesLast_1_Years,CurrentUniqueGenomes,CurrentUniqueBarcodes,CurrentNumInfections,NumBitesDeliveredCurrentInfections,NumBitesDeliveredMultipleCurrentInfections,NumNewInfectionsInLastYear,NumTotalRoots,FractionOfRootsPresentInLastYear,AAAAAAAAAAAAAAAAAAAAAAAA,TAAAAAAAAAAAAAAAAAAAAAAA,AAAAAAAAAAAAAAAAAAAAAAAT,TAAAAAAAAAAAAAAAAAAAAAAT,OtherBarcodes
452,2,998,996,0.630797,29241.8,2251.77,0.0298416,7.24398,60.3827,49,490,713,2081,4,2081,4,2008,4,7215,4993,1477,8170,77,0.25974,728,255,189,6043,0
452,3,999,999,0.772278,19336.9,2724.63,0.0406967,8.50951,57.3384,99,346,536,2420,4,2420,4,2280,4,8501,5999,1731,10882,77,0.25974,2074,562,355,5510,0
452,4,1003,988,0.645174,25096.2,2259.39,0.0292084,5.93117,64.9464,14,390,571,2368,4,2368,4,2308,4,5860,3734,1322,6325,77,0.25974,840,597,959,3464,0
453,1,1000,1000,0.49402,4729.66,407.542,0.10894,7.936,49.7982,179,208,320,12978,4,12978,4,4246,4,7936,5627,1722,34226,77,0.25974,2924,1046,1204,2762,0
453,2,997,994,0.645663,29394.2,2323.12,0.0302206,7.33803,60.6528,54,483,704,2119,4,2119,4,2038,4,7294,5029,1508,8306,77,0.25974,734,259,196,6105,0
453,3,1001,1001,0.769741,16935.1,2640.3,0.040985,8.55644,57.3506,82,327,531,2462,4,2462,4,2319,4,8565,6038,1748,11015,77,0.25974,2098,569,362,5536,0
453,4,1002,989,0.648236,24435.3,2215.82,0.0298363,6.03741,66.4839,31,385,568,2423,4,2423,4,2351,4,5971,3818,1348,6477,77,0.25974,857,610,980,3524,0
454,1,1001,1001,0.487042,4791.64,422.294,0.108995,7.9041,47.9473,185,193,328,13033,4,13033,4,4217,4,7912,5612,1724,34378,77,0.25974,2915,1042,1203,2752,0
454,2,997,995,0.65759,27659.4,2362.43,0.0305656,7.42312,61.864,34,487,695,2157,4,2157,4,2072,4,7386,5087,1530,8433,77,0.25974,738,261,206,6181,0
454,3,1000,1000,0.772278,17064.2,2550.71,0.041406,8.54,57.6075,107,336,518,2479,4,2479,4,2326,4,8540,6023,1747,11105,77,0.25974,2115,571,360,5494,0
454,4,1002,989,0.653003,25055.8,2270.42,0.030509,6.22851,63.7171,19,395,571,2510,4,2510,4,2435,4,6160,3926,1396,6685,77,0.25974,875,633,1011,3641,0
455,1,1001,1001,0.485539,4490.12,407.75,0.109159,7.88611,47.1171,175,212,324,13070,4,13070,4,4191,4,7894,5605,1716,34535,77,0.25974,2907,1041,1214,2732,0
455,2,997,995,0.671571,27782.2,2404.42,0.0307582,7.54372,64.5958,30,486,699,2190,4,2190,4,2103,4,7506,5174,1551,8583,77,0.25974,752,267,214,6273,0
455,3,1000,1000,0.767269,16217,2443.29,0.041828,8.571,57.2617,96,324,512,2523,4,2523,4,2357,4,8571,6046,1759,11232,77,0.25974,2151,579,367,5474,0
455,4,1002,990,0.654734,24223.4,2241.36,0.0311218,6.40606,67.2778,27,398,586,2585,4,2585,4,2508,4,6342,4050,1439,6894,77,0.25974,893,649,1044,3756,0
456,1,1001,1000,0.482753,4772.39,408.468,0.109324,7.87,50.1335,162,192,327,13104,4,13104,4,4149,4,7870,5601,1712,34673,77,0.25974,2891,1045,1207,2727,0
456,2,997,995,0.684857,26402.7,2409.11,0.0312296,7.59698,61.138,48,465,691,2218,4,2218,4,2120,4,7559,5209,1565,8684,77,0.25974,761,269,226,6303,0
456,3,1000,1000,0.771163,15381.8,2365.66,0.042186,8.609,55.7201,92,333,500,2573,4,2573,4,2399,4,8609,6063,1771,11362,77,0.25974,2173,587,375,5474,0
456,4,1002,992,0.651446,25298.3,2257.3,0.0319621,6.58367,67.4397,29,424,592,2671,4,2671,4,2592,4,6531,4156,1491,7112,77,0.25974,921,671,1085,3854,0
457,1,1001,1001,0.485021,4398.28,394.135,0.109504,7.87812,49.5763,172,205,335,13173,4,13173,4,4149,4,7886,5611,1724,34861,77,0.25974,2877,1046,1224,2739,0
457,2,997,995,0.691095,26886.3,2424.88,0.031681,7.64724,61.9583,54,485,685,2243,4,2243,4,2141,4,7609,5240,1583,8788,77,0.25974,764,278,231,6336,0
457,3,1000,1000,0.760921,15849.2,2270.84,0.042596,8.64,54.8171,108,305,485,2636,4,2636,4,2451,4,8640,6088,1785,11501,77,0.25974,2213,595,383,5449,0
457,4,1002,994,0.652827,24585.1,2253.97,0.0325769,6.70724,64.9918,46,440,597,2741,4,2741,4,2652,4,6667,4241,1526,7294,77,0.25974,954,677,1125,3911,0
458,1,999,999,0.480449,4723.12,393.696,0.10973,7.85285,46.1111,171,200,329,13227,4,13227,4,4122,4,7845,5587,1713,35007,77,0.25974,2863,1042,1215,2725,0
458,2,998,996,0.69835,26139.7,2429.66,0.0319318,7.73193,57.0966,44,461,686,2275,4,2275,4,2172,4,7701,5302,1609,8914,77,0.25974,772,283,237,6409,0
458,3,1001,1001,0.763052,14949.1,2193.2,0.0430609,8.67033,58.7357,114,307,474,2698,4,2698,4,2495,4,8679,6106,1796,11648,77,0.25974,2242,606,393,5438,0
458,4,1002,995,0.652695,26013.2,2242.58,0.0331058,6.88342,65.0446,28,431,603,2811,4,2811,4,2719,4,6849,4351,1580,7504,77,0.25974,970,695,1167,4017,0
459,1,1000,1000,0.474921,4407.15,375.907,0.109904,7.829,49.8727,160,198,338,13281,4,13281,4,4118,4,7829,5586,1701,35145,77,0.25974,2849,1046,1217,2717,0
459,2,998,997,0.708779,26132,2429.75,0.0322945,7.82046,56.8462,39,467,681,2315,4,2315,4,2210,4,7797,5360,1630,9049,77,0.25974,790,290,243,6474,0
459,3,1001,1001,0.752401,15949,2123.79,0.0434225,8.71329,59.0234,107,298,472,2747,4,2747,4,2526,4,8722,6139,1808,11794,77,0.25974,2282,610,399,5431,0
459,4,1001,995,0.652903,26193.7,2238.47,0.0337463,7.01206,67.6189,41,436,614,2885,4,2885,4,2782,4,6977,4435,1610,7683,77,0.25974,997,706,1208,4066,0
460,1,1000,1000,0.470414,4573.52,386.121,0.11007,7.853,48.865,162,202,326,13356,4,13356,4,4123,4,7853,5599,1713,35331,77,0.25974,2843,1052,1236,2722,0
460,2,999,998,0.717759,26235.6,2422.29,0.0326466,7.89279,57.4647,39,438,661,2337,4,2337,4,2227,4,7877,5419,1647,9160,77,0.25974,798,292,252,6535,0
460,3,1000,1000,0.749884,15214.2,2025.74,0.043804,8.71,56.6061,106,311,465,2790,4,2790,4,2554,4,8710,6125,1809,11896,77,0.25974,2322,611,402,5375,0
460,4,1001,996,0.644921,27562.3,2215.52,0.0342917,7.16466,65.7101,47,440,610,2961,4,2961,4,2853,4,7136,4530,1647,7889,77,0.25974,1026,716,1253,4141,0
461,1,1000,1000,0.469061,4431.46,371.517,0.110198,7.837,51.8616,177,189,319,13425,4,13425,4,4122,4,7837,5580,1704,35492,77,0.25974,2811,1051,1230,2745,0
461,2,998,997,0.727882,24816.1,2414.31,0.0329438,7.93982,56.4888,67,453,653,2366,4,2366,4,2239,4,7916,5450,1656,9274,77,0.25974,803,293,254,6566,0
461,3,1001,1001,0.736235,15997.8,1956.11,0.0440439,8.68831,56.7002,138,307,465,2836,4,2836,4,2583,4,8697,6123,1811,12013,77,0.25974,2352,611,407,5327,0
461,4,1001,997,0.645792,28278.1,2195.21,0.034955,7.29388,67.6993,37,464,627,3026,4,3026,4,2911,4,7272,4614,1682,8062,77,0.25974,1042,727,1288,4215,0
462,1,1002,1002,0.469257,4485.54,380.992,0.110179,7.83034,48.15,160,200,324,13494,4,13494,4,4133,4,7846,5581,1701,35646,77,0.25974,2801,1061,1239,2745,0
462,2,998,997,0.733426,25703,2409.44,0.0333085,7.99699,52.8114,59,424,640,2403,4,2403,4,2263,4,7973,5498,1669,9390,77,0.25974,811,297,258,6607,0
462,3,1000,1000,0.727306,15263.5,1833.66,0.044508,8.704,58.7851,121,317,465,2890,4,2890,4,2622,4,8704,6125,1821,12149,77,0.25974,2379,623,410,5292,0
462,4,1000,995,0.636424,29313.1,2155.56,0.035564,7.4402,66.1525,50,466,629,3105,4,3105,4,2981,4,7403,4698,1713,8250,77,0.25974,1076,746,1321,4260,0
463,1,1003,1002,0.465405,4336.14,373.626,0.110307,7.83333,50.329,174,184,325,13552,4,13552,4,4130,4,7849,5581,1707,35813,77,0.25974,2792,1065,1240,2752,0
463,2,997,996,0.737461,23380.1,2388.04,0.0336188,8.03414,53.2817,67,427,634,2436,4,2436,4,2287,4,8002,5524,1670,9495,77,0.25974,811,299,261,6631,0
463,3,1000,1000,0.714046,15819,1773.89,0.044882,8.691,57.5286,140,325,473,2961,4,2961,4,2672,4,8691,6103,1826,12276,77,0.25974,2396,627,413,5255,0
463,4,1000,997,0.636168,29778.6,2119.86,0.036188,7.5326,64.8568,48,488,645,3166,4,3166,4,3028,4,7510,4761,1747,8406,77,0.25974,1103,748,1350,4309,0
464,1,1004,1003,0.463811,4084.71,378.021,0.110368,7.84447,50.0897,145,174,316,13605,4,13605,4,4130,4,7868,5594,1703,35964,77,0.25974,2775,1059,1251,2783,0
464,2,996,995,0.745174,23847.3,2383.5,0.0338935,8.07839,54.0444,62,409,626,2468,4,2468,4,2305,4,8038,5560,1678,9603,77,0.25974,813,300,263,6662,0
464,3,1000,1000,0.702106,15448.3,1661.43,0.04544,8.674,56.0647,145,316,480,3021,4,3021,4,2720,4,8674,6086,1832,12407,77,0.25974,2420,634,424,5196,0
464,4,1000,998,0.628298,30523.2,2070.58,0.036818,7.61824,63.9858,44,507,674,3229,4,3229,4,3087,4,7603,4822,1766,8543,77,0.25974,1118,758,1361,4366,0
465,1,1006,1005,0.459399,4166.4,377.246,0.110421,7.84378,47.8213,149,169,306,13648,4,13639,4,4124,4,7883,5601,1708,36092,77,0.25974,2775,1072,1251,2785,0
465,2,996,995,0.745611,21885,2334.58,0.0341586,8.1196,53.9434,64,411,617,2509,4,2509,4,2334,4,8079,5586,1688,9708,77,0.25974,827,301,268,6683,0
465,3,999,999,0.689472,16038.8,1595.03,0.0457938,8.7007,56.8712,133,326,482,3087,4,3087,4,2756,4,8692,6099,1840,12570,77,0.25974,2442,648,429,5173,0
465,4,999,997,0.623115,30803.7,2056.99,0.0374795,7.78836,66.1926,61,504,691,3325,4,3325,4,3172,4,7765,4931,1805,8770,77,0.25974,1156,770,1416,4423,0
466,1,1006,1005,0.460207,3599.23,376.73,0.110547,7.84776,49.3053,156,170,296,13705,4,13697,4,4118,4,7887,5600,1712,36255,77,0.25974,2762,1073,1255,2797,0
466,2,996,995,0.755697,21127.8,2311.23,0.0345079,8.1799,54.4012,81,400,606,2567,4,2567,4,2377,4,8139,5620,1706,9849,77,0.25974,842,306,267,6724,0
466,3,1000,1000,0.675195,15900.7,1519.79,0.046282,8.708,54.1494,118,328,490,3139,4,3139,4,2803,4,8708,6117,1849,12695,77,0.25974,2467,653,440,5148,0
466,4,998,996,0.61715,31828.2,2013.9,0.0381002,7.93072,67.9545,44,533,703,3428,4,3428,4,3266,4,7899,5004,1843,8954,77,0.25974,1188,780,1454,4477,0
467,1,1007,1007,0.454942,3777.92,377.739,0.110643,7.84707,49.9016,155,178,291,13757,4,13750,4,4106,4,7902,5614,1714,36415,77,0.25974,2747,1073,1268,2814,0
467,2,995,994,0.756792,20227.3,2256.22,0.0347235,8.23642,51.335,75,394,594,2628,4,2628,4,2422,4,8187,5642,1723,9982,77,0.25974,855,314,275,6743,0
467,3,1000,1000,0.662375,16446.8,1444.66,0.046654,8.71,55.4693,159,355,499,3228,4,3228,4,2868,4,8710,6109,1853,12856,77,0.25974,2510,666,451,5083,0
467,4,998,996,0.615448,31642.3,2019.51,0.0388056,8.00301,65.9545,77,517,705,3486,4,3486,4,3307,4,7971,5053,1864,9103,77,0.25974,1215,794,1476,4486,0
468,1,1008,1008,0.456951,3211.94,373.09,0.110692,7.81448,48.0312,184,176,296,13799,4,13793,4,4074,4,7877,5609,1690,36568,77,0.25974,2733,1070,1261,2813,0
468,2,996,995,0.759035,19136.6,2231.72,0.0349377,8.30352,51.7853,78,400,595,2676,4,2676,4,2465,4,8262,5688,1738,10126,77,0.25974,871,317,275,6799,0
468,3,999,999,0.651424,16431.6,1403.91,0.0470911,8.72973,56.2463,136,357,514,3298,4,3298,4,2916,4,8721,6114,1859,13012,77,0.25974,2545,677,459,5040,0
468,4,997,995,0.620134,33367.6,1992.13,0.0392858,8.08543,67.4138,58,521,707,3550,4,3550,4,3358,4,8045,5106,1877,9241,77,0.25974,1232,799,1504,4510,0
469,1,1007,1007,0.452303,3531.89,374.758,0.110862,7.80834,50.1561,161,182,293,13856,4,13852,4,4074,4,7863,5607,1687,36724,77,0.25974,2738,1069,1250,2806,0
469,2,996,996,0.760579,18454,2191.08,0.0352308,8.36546,49.3906,64,375,582,2722,4,2722,4,2503,4,8332,5737,1756,10260,77,0.25974,887,320,279,6846,0
469,3,999,999,0.637013,17237.5,1344.44,0.0474695,8.72272,57.4692,130,355,527,3358,4,3358,4,2965,4,8714,6096,1870,13135,77,0.25974,2566,679,468,5001,0
469,4,998,996,0.622195,31896.9,2012.62,0.0399739,8.19779,67.3242,59,514,714,3627,4,3627,4,3433,4,8165,5185,1903,9411,77,0.25974,1269,809,1540,4547,0
470,1,1007,1007,0.455798,3303.76,365.05,0.110977,7.79245,53.0805,160,186,307,13904,4,13902,4,4054,4,7847,5600,1677,36872,77,0.25974,2732,1063,1250,2802,0
470,2,996,996,0.760656,18621.2,2163.02,0.0354457,8.39357,54.5399,94,381,576,2770,4,2770,4,2536,4,8360,5761,1770,10382,77,0.25974,897,328,280,6855,0
470,3,997,997,0.627064,17164.7,1330.47,0.0479518,8.70311,55.9607,175,361,526,3427,4,3427,4,3004,4,8677,6071,1863,13284,77,0.25974,2579,686,479,4933,0
470,4,1000,999,0.634542,34517,2023.52,0.040462,8.24224,67.1905,63,531,719,3677,4,3677,4,3480,4,8234,5230,1928,9528,77,0.25974,1286,822,1552,4574,0
471,1,1006,1004,0.450105,3660.99,366.471,0.111179,7.7988,50.9051,158,179,305,13950,4,13948,4,4043,4,7830,5590,1673,37023,77,0.25974,2734,1070,1248,2778,0
471,2,996,996,0.763078,18344.9,2152.02,0.0356606,8.43976,56.3881,86,347,562,2820,4,2820,4,2578,4,8406,5794,1782,10511,77,0.25974,918,334,291,6863,0
471,3,997,997,0.612766,17900.7,1288.58,0.0484433,8.70612,56.8336,148,368,514,3501,4,3501,4,3051,4,8680,6072,1871,13435,77,0.25974,2592,699,493,4896,0
471,4,1001,1000,0.638645,31962.2,2061.58,0.0408851,8.303,64.3333,63,517,719,3746,4,3746,4,3543,4,8303,5269,1948,9653,77,0.25974,1301,837,1574,4591,0
472,1,1005,1003,0.452442,3674.21,364.898,0.111397,7.85244,49.9262,144,162,300,14017,4,14015,4,4047,4,7876,5615,1681,37219,77,0.25974,2729,1089,1264,2794,0
472,2,997,997,0.760535,18552.9,2094.92,0.0358374,8.5015,57.51,100,347,551,2886,4,2886,4,2623,4,8476,5842,1804,10671,77,0.25974,936,336,298,6906,0
472,3,997,997,0.603182,18060.6,1287.65,0.0489428,8.65697,57.4167,198,341,522,3575,4,3575,4,3101,4,8631,6029,1869,13584,77,0.25974,2606,709,496,4820,0
472,4,1001,1000,0.648558,33545.2,2103.19,0.0416443,8.386,63.6923,78,547,734,3827,4,3827,4,3603,4,8386,5320,1971,9818,77,0.25974,1316,851,1593,4626,0
473,1,1007,1005,0.449736,3822.43,361.379,0.11144,7.85174,48.3455,144,173,289,14059,4,14057,4,4036,4,7891,5632,1672,37364,77,0.25974,2741,1090,1268,2792,0
473,2,996,996,0.760012,18750.3,2093.51,0.0361847,8.54719,53.9853,102,354,536,2954,4,2954,4,2675,4,8513,5857,1808,10818,77,0.25974,946,346,306,6915,0
473,3,998,998,0.600587,18197.2,1265.07,0.0494068,8.61423,55.8999,181,363,527,3642,4,3642,4,3144,4,8597,6006,1865,13723,77,0.25974,2618,705,502,4772,0
473,4,999,999,0.651514,31871.1,2158.97,0.0421401,8.45445,68.6362,78,538,744,3899,4,3899,4,3654,4,8446,5350,1993,9970,77,0.25974,1339,863,1597,4647,0
474,1,1006,1004,0.452699,4200.93,364.015,0.111692,7.85757,49.943,158,156,283,14112,4,14110,4,4016,4,7889,5639,1666,37522,77,0.25974,2747,1080,1275,2787,0
474,2,997,997,0.753044,17713.5,2016.83,0.0364914,8.57071,53.0467,91,343,531,3006,4,3006,4,2706,4,8545,5883,1818,10939,77,0.25974,951,357,312,6925,0
474,3,998,998,0.591535,18589.7,1264.18,0.050026,8.62525,55.7454,163,368,536,3724,4,3724,4,3203,4,8608,6002,1884,13897,77,0.25974,2646,719,511,4732,0
474,4,999,999,0.658775,30964.9,2206.76,0.0426026,8.49349,63.413,79,554,752,3948,4,3948,4,3685,4,8485,5380,1993,10088,77,0.25974,1356,867,1611,4651,0
475,1,1005,1003,0.44593,3966.56,347.006,0.111902,7.86042,51.5984,169,163,277,14168,4,14166,4,3999,4,7884,5636,1662,37696,77,0.25974,2738,1089,1283,2774,0
475,2,998,998,0.750165,18200.5,2000.29,0.0367214,8.59218,53.5071,105,349,528,3065,4,3065,4,2748,4,8575,5898,1831,11064,77,0.25974,959,360,319,6937,0
475,3,998,998,0.584993,17275.2,1251.63,0.0505912,8.5521,57.4543,194,380,547,3781,4,3781,4,3235,4,8535,5945,1873,14018,77,0.25974,2645,730,516,4644,0
475,4,999,999,0.665043,31041.2,2258.4,0.042999,8.55756,65.0386,68,545,744,3994,4,3994,4,3724,4,8549,5424,2010,10220,77,0.25974,1373,875,1623,4678,0
476,1,1004,1002,0.439826,4120.13,338.06,0.112127,7.83733,48.2764,175,164,270,14217,4,14215,4,3962,4,7853,5623,1652,37850,77,0.25974,2718,1092,1282,2761,0
476,2,999,999,0.743975,17041.1,1936.81,0.037029,8.6016,56.8021,96,333,522,3113,4,3113,4,2785,4,8593,5916,1836,11168,77,0.25974,973,365,320,6935,0
476,3,998,998,0.579185,18708.9,1255.06,0.0509459,8.54709,55.9105,169,388,554,3862,4,3862,4,3283,4,8530,5940,1877,14182,77,0.25974,2669,735,530,4596,0
476,4,999,999,0.673114,28964.3,2301.38,0.0435135,8.57457,62.2967,91,546,742,4037,4,4037,4,3743,4,8566,5438,2015,10328,77,0.25974,1397,878,1627,4664,0
477,1,1003,1001,0.433556,3722.96,322.858,0.112323,7.84515,50.4985,164,165,274,14267,4,14265,4,3954,4,7853,5621,1654,38020,77,0.25974,2727,1085,1285,2756,0
477,2,1000,1000,0.741536,17262.7,1873.8,0.0372699,8.618,55.062,129,334,518,3179,4,3179,4,2830,4,8618,5934,1842,11315,77,0.25974,978,368,329,6943,0
477,3,998,998,0.573586,16432.2,1253.57,0.051479,8.55912,55.909,184,399,566,3960,4,3960,4,3357,4,8542,5937,1885,14378,77,0.25974,2717,742,542,4541,0
477,4,999,999,0.684651,30044.1,2354.75,0.0438518,8.5966,63.7404,78,535,732,4078,4,4078,4,3778,4,8588,5451,2024,10429,77,0.25974,1402,886,1631,4669,0
478,1,1002,1000,0.434733,3906.59,315.849,0.112523,7.866,50.4552,145,162,274,14331,4,14329,4,3957,4,7866,5627,1658,38180,77,0.25974,2732,1099,1291,2744,0
478,2,1000,1000,0.730173,16581.6,1813.57,0.0376059,8.631,54.4602,110,307,506,3243,4,3243,4,2872,4,8631,5938,1847,11438,77,0.25974,984,373,334,6940,0
478,3,998,998,0.569366,19023.2,1265.21,0.0520661,8.47194,57.5748,234,400,568,4032,4,4032,4,3391,4,8455,5880,1864,14525,77,0.25974,2702,748,555,4450,0
478,4,1000,1000,0.695173,27959.8,2384.42,0.04421,8.683,63.7044,85,536,725,4169,4,4169,4,3849,4,8683,5502,2048,10607,77,0.25974,1436,892,1651,4704,0
479,1,1002,1000,0.430205,3423.12,297.265,0.112682,7.869,50.3368,144,150,280,14384,4,14382,4,3955,4,7869,5631,1653,38327,77,0.25974,2729,1098,1306,2736,0
479,2,1000,999,0.73366,16272.2,1743.27,0.0379319,8.64665,53.3967,127,333,500,3316,4,3316,4,2915,4,8638,5949,1852,11572,77,0.25974,994,380,338,6926,0
479,3,998,998,0.570419,16718.6,1269.31,0.0526012,8.44389,56.9036,197,390,571,4109,4,4109,4,3434,4,8427,5850,1868,14694,77,0.25974,2707,758,571,4391,0
479,4,1000,1000,0.714204,29537.1,2451.23,0.044684,8.705,62.9847,90,516,715,4215,4,4215,4,3877,4,8705,5523,2058,10719,77,0.25974,1449,896,1654,4706,0
480,1,1002,1001,0.434109,3583.52,292.056,0.112794,7.86513,49.4827,159,163,285,14427,4,14425,4,3935,4,7873,5645,1651,38490,77,0.25974,2738,1105,1301,2729,0
480,2,999,998,0.722383,15794.2,1677.2,0.0382261,8.63427,56.0991,140,299,490,3373,4,3373,4,2940,4,8617,5936,1852,11701,77,0.25974,1005,391,341,6880,0
480,3,999,999,0.570679,19603.2,1291.47,0.0531452,8.4014,56.1682,214,411,582,4174,4,4174,4,3469,4,8393,5830,1869,14864,77,0.25974,2725,762,580,4326,0
480,4,1000,1000,0.722719,27359.1,2455.9,0.045162,8.72,62,96,498,712,4266,4,4266,4,3899,4,8720,5538,2068,10830,77,0.25974,1456,903,1653,4708,0
481,1,1002,1001,0.429933,3156.8,279.931,0.112916,7.87013,48.2603,157,158,282,14480,4,14478,4,3926,4,7878,5654,1653,38652,77,0.25974,2742,1117,1306,2713,0
481,2,999,998,0.721846,15025.3,1634.91,0.0384423,8.64529,58.2491,140,301,478,3429,4,3429,4,2968,4,8628,5942,1852,11852,77,0.25974,1016,395,345,6872,0
481,3,999,999,0.572982,17364,1301.56,0.0537258,8.38839,58.1773,172,390,587,4244,4,4244,4,3507,4,8380,5820,1865,15023,77,0.25974,2746,778,579,4277,0
481,4,1000,1000,0.734486,28752.1,2536.74,0.045502,8.738,62.3618,104,520,713,4319,4,4319,4,3922,4,8738,5547,2080,10952,77,0.25974,1469,911,1659,4699,0
482,1,1004,1003,0.432872,3225.16,277.772,0.112908,7.85444,49.1201,154,164,280,14529,4,14527,4,3923,4,7878,5659,1659,38792,77,0.25974,2747,1122,1307,2702,0
482,2,999,999,0.711276,14646.9,1587.52,0.0386706,8.63564,58.4663,152,301,474,3509,4,3509,4,3022,4,8627,5945,1852,12003,77,0.25974,1019,401,348,6859,0
482,3,998,998,0.580437,19430.4,1331.07,0.0540742,8.35271,59.4598,205,426,592,4337,4,4337,4,3553,4,8336,5784,1857,15194,77,0.25974,2755,781,583,4217,0
482,4,999,999,0.735665,25929,2526.16,0.0459379,8.76577,62.364,102,483,704,4367,4,4367,4,3944,4,8757,5572,2081,11077,77,0.25974,1483,920,1662,4692,0
483,1,1004,1003,0.431021,3015.93,277.782,0.11303,7.90229,51.6115,139,149,261,14582,4,14580,4,3929,4,7926,5682,1679,38979,77,0.25974,2754,1135,1324,2713,0
483,2,999,999,0.703181,13957.1,1561.17,0.0388828,8.63163,57.0101,136,302,470,3566,4,3566,4,3061,4,8623,5947,1853,12135,77,0.25974,1019,403,351,6850,0
483,3,997,997,0.573132,17565.6,1351.06,0.05466,8.32397,59.2512,208,410,599,4419,4,4419,4,3590,4,8299,5744,1853,15375,77,0.25974,2752,788,591,4168,0
483,4,1000,1000,0.747241,27733.8,2570.18,0.0462799,8.767,60.0343,113,525,711,4432,4,4432,4,3987,4,8767,5574,2086,11190,77,0.25974,1476,923,1658,4710,0
484,1,1003,1001,0.43026,2991.14,276.807,0.113186,7.89111,51.2842,157,144,260,14620,4,14618,4,3906,4,7899,5663,1668,39119,77,0.25974,2732,1143,1316,2708,0
484,2,998,998,0.693946,13503.8,1543.62,0.0391683,8.63026,59.7206,153,304,469,3629,4,3629,4,3093,4,8613,5942,1857,12288,77,0.25974,1030,409,355,6819,0
484,3,998,998,0.571592,19550.7,1373.53,0.0552686,8.28958,59.2989,197,442,601,4490,4,4490,4,3628,4,8273,5734,1844,15536,77,0.25974,2754,810,605,4104,0
484,4,1001,1001,0.740146,24451.2,2557.12,0.0466253,8.77023,62.9011,91,486,704,4468,4,4468,4,4009,4,8779,5579,2096,11283,77,0.25974,1478,922,1660,4719,0
485,1,1003,1001,0.422245,2808.78,283.569,0.113314,7.83217,46.0941,162,140,261,14646,4,14644,4,3877,4,7840,5638,1643,39222,77,0.25974,2712,1127,1317,2684,0
485,2,998,998,0.685143,13489.2,1505.69,0.0393747,8.62124,58.8576,158,298,459,3707,4,3707,4,3140,4,8604,5933,1856,12437,77,0.25974,1042,412,357,6793,0
485,3,998,998,0.564025,18300.4,1399.71,0.0557134,8.26152,59.481,191,426,603,4570,4,4570,4,3678,4,8245,5700,1843,15699,77,0.25974,2749,825,606,4065,0
485,4,1001,1001,0.750409,25590.8,2537.24,0.0471188,8.78322,62.2002,103,499,690,4516,4,4516,4,4038,4,8792,5593,2101,11399,77,0.25974,1488,924,1650,4730,0
486,1,1003,1001,0.423279,3017.86,286.303,0.113445,7.86114,48.874,131,142,258,14692,4,14690,4,3877,4,7869,5654,1655,39382,77,0.25974,2725,1123,1316,2705,0
486,2,998,998,0.670663,12800,1497.95,0.0396572,8.59218,56.5876,187,295,462,3790,4,3790,4,3188,4,8575,5900,1858,12595,77,0.25974,1045,408,362,6760,0
486,3,998,998,0.57064,20444.3,1384.41,0.0562645,8.23246,57.3122,193,453,615,4654,4,4654,4,3725,4,8216,5660,1856,15863,77,0.25974,2759,841,615,4001,0
486,4,1001,1001,0.748288,24493.6,2526.36,0.0474745,8.78122,60.6237,95,469,677,4564,4,4564,4,4062,4,8790,5602,2097,11492,77,0.25974,1492,930,1647,4721,0
487,1,1003,1001,0.41824,2647.23,295.388,0.113587,7.87413,48.7387,133,142,244,14729,4,14727,4,3866,4,7882,5673,1659,39528,77,0.25974,2754,1126,1314,2688,0
487,2,997,997,0.667483,13867.2,1457.8,0.0398996,8.59779,58.468,168,303,466,3863,4,3863,4,3225,4,8572,5909,1864,12769,77,0.25974,1065,416,373,6718,0
487,3,998,998,0.575707,19561.3,1417.4,0.0567315,8.22746,57.5278,171,440,628,4746,4,4746,4,3791,4,8211,5640,1863,16029,77,0.25974,2773,859,625,3954,0
487,4,1002,1002,0.759624,24214.4,2462.7,0.0478303,8.79441,62.2714,111,474,664,4624,4,4624,4,4092,4,8812,5623,2098,11616,77,0.25974,1497,939,1636,4740,0
488,1,1004,1002,0.421569,3095.13,290.461,0.113617,7.8483,50.6024,144,146,239,14760,4,14758,4,3853,4,7864,5659,1649,39644,77,0.25974,2752,1134,1308,2670,0
488,2,997,997,0.656455,13326.3,1441.03,0.0401764,8.56469,58.7428,156,300,462,3919,4,3919,4,3259,4,8539,5890,1852,12892,77,0.25974,1080,422,374,6663,0
488,3,999,999,0.582373,20826,1372.95,0.0571972,8.21522,57.728,176,472,639,4815,4,4815,4,3835,4,8207,5638,1862,16191,77,0.25974,2797,872,634,3904,0
488,4,1000,999,0.761991,24262.4,2457,0.0482839,8.82883,59.4973,93,437,655,4691,4,4691,4,4118,4,8820,5623,2110,11737,77,0.25974,1502,939,1636,4743,0
489,1,1004,1002,0.418332,2707.42,297.046,0.113727,7.8513,50.4078,145,132,235,14814,4,14812,4,3856,4,7867,5657,1655,39792,77,0.25974,2730,1136,1326,2675,0
