Time,Year,Node_ID,Coital_Act_ID,Rel_ID,Rel_type (0 = TRANSITORY; 1 = INFORMAL; 2 = MARITAL; 3 = COMMERCIAL),Is_rel_outside_PFA,A_ID,B_ID,A_Gender,B_Gender,A_Age,B_Age,A_IP='Accessibility',B_IP='Accessibility',A_HasIntervention='GoodCircumcision',B_HasIntervention='GoodCircumcision',A_HasIntervention='BadCircumcision',B_HasIntervention='BadCircumcision',A_Is_Infected,B_Is_Infected,Did_Use_Condom,Risk_Multiplier,Transmission_Multiplier,Acquisition_Multiplier,Infection_Was_Transmitted,A_Num_Current_Rels,B_Num_Current_Rels,A_Is_Circumcised,B_Is_Circumcised,A_Has_CoInfection,B_Has_CoInfection,A_HIV_Infection_Stage,B_HIV_Infection_Stage,A_Is_On_ART,B_Is_On_ART
102,1960.78,1,23003,1138,1,F,1553,10085,MALE,FEMALE,21.4712,21.4986,Yes,No,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23004,1138,1,F,1553,10085,MALE,FEMALE,21.4712,21.4986,Yes,No,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23005,1138,1,F,1553,10085,MALE,FEMALE,21.4712,21.4986,Yes,No,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23007,684,1,F,1636,4397,MALE,FEMALE,23.1742,17.2636,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23008,684,1,F,1636,4397,MALE,FEMALE,23.1742,17.2636,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23009,438,1,F,1657,7630,MALE,FEMALE,26.228,25.307,No,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23012,1058,1,F,1894,7021,MALE,FEMALE,21.7383,21.5353,Yes,Yes,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23013,1058,1,F,1894,7021,MALE,FEMALE,21.7383,21.5353,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23017,288,1,F,2019,14100,MALE,FEMALE,24.7938,26.45,No,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23021,126,0,F,2174,10636,MALE,FEMALE,29.9101,19.083,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23026,992,0,F,2413,7597,MALE,FEMALE,25.0228,18.8249,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23027,992,0,F,2413,7597,MALE,FEMALE,25.0228,18.8249,Yes,Yes,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23029,8,1,F,2506,5357,MALE,FEMALE,27.1168,22.4403,Yes,No,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23030,8,1,F,2506,5357,MALE,FEMALE,27.1168,22.4403,Yes,No,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23032,110,1,F,2665,11000,MALE,FEMALE,22.7143,23.1391,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23035,391,0,F,2739,4827,MALE,FEMALE,26.6104,18.0811,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23040,407,1,F,3307,3271,MALE,FEMALE,26.33,20.35,No,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23041,407,1,F,3307,3271,MALE,FEMALE,26.33,20.35,No,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23043,289,1,F,3472,1744,MALE,FEMALE,28.3111,31.847,Yes,No,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23044,289,1,F,3472,1744,MALE,FEMALE,28.3111,31.847,Yes,No,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23048,910,0,F,3528,3170,MALE,FEMALE,23.9068,24.6081,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23053,539,1,F,3764,11315,MALE,FEMALE,27.8101,24.1287,Yes,Yes,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23054,190,0,F,3769,16373,MALE,FEMALE,27.5929,18.526,No,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23056,927,1,F,3810,10848,MALE,FEMALE,21.2231,17.5499,No,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23057,1129,1,F,3927,5556,MALE,FEMALE,24.9746,17.9512,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23058,1129,1,F,3927,5556,MALE,FEMALE,24.9746,17.9512,Yes,Yes,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23065,124,1,F,4051,7483,MALE,FEMALE,24.1348,23.3375,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23067,426,1,F,4155,16175,MALE,FEMALE,23.4361,23.6409,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23070,384,1,F,4256,17351,MALE,FEMALE,21.749,14.6429,No,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23071,415,0,F,4287,488,MALE,FEMALE,21.204,19.6136,Yes,No,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23072,154,1,F,4296,3525,MALE,FEMALE,28.7017,21.7991,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23076,803,0,F,4398,14764,MALE,FEMALE,24.0705,21.3257,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23078,322,1,F,4520,12774,MALE,FEMALE,29.245,25.07,No,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23080,74,0,F,4627,9341,MALE,FEMALE,27.6119,26.1484,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23081,74,0,F,4627,9341,MALE,FEMALE,27.6119,26.1484,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23083,619,0,F,4680,14410,MALE,FEMALE,26.6289,23.3592,Yes,No,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23086,688,1,F,4931,11724,MALE,FEMALE,22.2099,15.0006,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23087,307,0,F,4973,11301,MALE,FEMALE,27.4656,23.8598,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23089,601,1,F,5110,8358,MALE,FEMALE,23.0615,22.0617,No,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23091,343,1,F,5186,16096,MALE,FEMALE,28.5856,20.2592,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23095,656,1,F,5422,10304,MALE,FEMALE,27.3391,21.9356,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23096,656,1,F,5422,10304,MALE,FEMALE,27.3391,21.9356,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23098,34,1,F,5456,14762,MALE,FEMALE,21.6507,17.8589,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23103,878,0,F,5632,17195,MALE,FEMALE,25.0668,20.8963,Yes,No,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23106,559,1,F,5777,15943,MALE,FEMALE,24.259,16.3145,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23107,510,1,F,5923,877,MALE,FEMALE,29.3841,18.7988,No,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23108,57,0,F,6001,1397,MALE,FEMALE,21.1004,19.0316,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23109,57,0,F,6001,1397,MALE,FEMALE,21.1004,19.0316,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23112,479,1,F,6146,15341,MALE,FEMALE,23.2141,25.4972,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23114,1248,1,F,6231,13200,MALE,FEMALE,28.0299,21.014,Yes,No,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23115,1248,1,F,6231,13200,MALE,FEMALE,28.0299,21.014,Yes,No,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23116,1139,1,F,6251,10151,MALE,FEMALE,25.3371,26.1413,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23118,707,0,F,6360,6105,MALE,FEMALE,25.7283,17.0529,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23119,521,1,F,6456,10294,MALE,FEMALE,22.5367,20.0486,Yes,No,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23120,998,1,F,6482,1103,MALE,FEMALE,28.2473,23.1326,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23123,1267,1,F,6664,4262,MALE,FEMALE,24.8341,19.8481,Yes,No,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23124,369,0,F,6691,5293,MALE,FEMALE,19.9939,25.5698,Yes,No,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23125,369,0,F,6691,5293,MALE,FEMALE,19.9939,25.5698,Yes,No,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23129,972,1,F,6967,6144,MALE,FEMALE,22.9525,16.2604,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23130,380,1,F,6992,6357,MALE,FEMALE,26.5422,22.7489,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23133,1007,0,F,7044,15675,MALE,FEMALE,23.7179,21.878,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23135,1159,0,F,7204,5640,MALE,FEMALE,22.7317,17.6953,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23136,1217,1,F,7254,2892,MALE,FEMALE,21.6611,18.1305,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23137,1151,1,F,7454,10691,MALE,FEMALE,28.8215,19.9146,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23138,709,0,F,7575,621,MALE,FEMALE,23.1161,20.3833,No,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23141,1023,1,F,7640,6494,MALE,FEMALE,23.5652,18.4718,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23143,922,0,F,7725,6464,MALE,FEMALE,22.9209,22.5454,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23144,922,0,F,7725,6464,MALE,FEMALE,22.9209,22.5454,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23147,43,0,F,8080,5022,MALE,FEMALE,17.2084,23.8714,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23155,690,0,F,8410,9111,MALE,FEMALE,20.4343,20.0483,Yes,No,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23159,422,0,F,8481,2042,MALE,FEMALE,23.9597,31.5263,Yes,No,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23162,385,1,F,8698,9901,MALE,FEMALE,28.1107,23.611,Yes,No,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23166,1179,1,F,9036,6766,MALE,FEMALE,26.6555,16.5918,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23167,1179,1,F,9036,6766,MALE,FEMALE,26.6555,16.5918,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23174,511,1,F,9360,12024,MALE,FEMALE,29.1034,19.081,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23175,511,1,F,9360,12024,MALE,FEMALE,29.1034,19.081,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23179,758,0,F,9660,9313,MALE,FEMALE,24.3743,22.254,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23182,1246,0,F,9720,14250,MALE,FEMALE,22.5697,17.4735,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23185,691,0,F,9780,5368,MALE,FEMALE,24.241,16.9642,Yes,No,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23186,691,0,F,9780,5368,MALE,FEMALE,24.241,16.9642,Yes,No,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23190,1053,0,F,9905,7226,MALE,FEMALE,29.962,26.5748,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23192,722,0,F,9950,7985,MALE,FEMALE,28.1707,25.3144,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23194,1183,1,F,10150,15505,MALE,FEMALE,29.7611,25.0745,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23195,71,1,F,10237,17167,MALE,FEMALE,26.8058,17.5623,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23196,569,0,F,10413,5430,MALE,FEMALE,18.2508,27.0713,No,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23199,734,1,F,10652,6767,MALE,FEMALE,20.8809,23.7949,Yes,Yes,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23200,1068,1,F,10724,9792,MALE,FEMALE,27.0241,17.2499,Yes,No,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23203,642,1,F,10956,14573,MALE,FEMALE,20.4622,21.9238,No,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23207,203,1,F,11205,15398,MALE,FEMALE,28.9484,27.4969,No,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23210,181,1,F,11307,7004,MALE,FEMALE,28.743,23.4585,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23216,1075,0,F,11689,16312,MALE,FEMALE,25.5129,24.3992,No,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23217,236,1,F,11705,6461,MALE,FEMALE,23.0004,19.9807,Yes,Yes,1,0,0,0,1,1,1,0.1,10,3.00664,1,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23220,372,0,F,11980,9100,MALE,FEMALE,18.0855,23.0283,Yes,No,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23221,373,0,F,12125,10161,MALE,FEMALE,24.7791,15.81,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23222,821,0,F,12140,15723,MALE,FEMALE,22.5302,18.314,Yes,No,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23223,48,1,F,12150,8208,MALE,FEMALE,27.9793,20.9895,No,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23230,785,1,F,12334,3638,MALE,FEMALE,26.4378,24.451,No,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23231,777,0,F,12353,5898,MALE,FEMALE,22.7842,16.5104,Yes,Yes,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23238,107,0,F,12524,2824,MALE,FEMALE,21.1573,14.9385,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23239,324,1,F,12606,13973,MALE,FEMALE,25.1339,25.8031,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23245,1259,0,F,12805,2855,MALE,FEMALE,16.4409,21.5669,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23246,802,0,F,12830,5421,MALE,FEMALE,18.9811,22.415,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23249,977,0,F,12863,5165,MALE,FEMALE,27.6966,23.4323,Yes,No,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23250,6,0,F,12970,1857,MALE,FEMALE,28.9611,30.3491,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23251,6,0,F,12970,1857,MALE,FEMALE,28.9611,30.3491,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23252,1037,0,F,12985,2943,MALE,FEMALE,19.0977,20.7684,Yes,No,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23254,1005,0,F,13186,3061,MALE,FEMALE,23.6786,23.4027,Yes,No,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23255,334,0,F,13228,4546,MALE,FEMALE,17.2764,22.4239,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23256,1207,1,F,13292,13241,MALE,FEMALE,21.1888,19.1162,No,Yes,1,0,0,0,1,1,0,1,10,0.1,1,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23257,1207,1,F,13292,13241,MALE,FEMALE,21.1888,19.1162,No,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23260,775,1,F,13389,15864,MALE,FEMALE,22.9285,16.0591,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23263,811,0,F,13418,14916,MALE,FEMALE,25.3942,29.7169,Yes,No,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23268,156,1,F,13580,4681,MALE,FEMALE,23.9032,16.9439,Yes,No,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23269,389,1,F,13605,13355,MALE,FEMALE,27.1509,24.5781,Yes,No,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23270,389,1,F,13605,13355,MALE,FEMALE,27.1509,24.5781,Yes,No,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23271,522,1,F,13688,12883,MALE,FEMALE,27.401,15.9368,Yes,Yes,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23272,522,1,F,13688,12883,MALE,FEMALE,27.401,15.9368,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23274,90,0,F,13733,5262,MALE,FEMALE,27.7863,25.6047,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23279,1106,0,F,13866,13111,MALE,FEMALE,23.4054,21.4913,Yes,Yes,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23280,133,0,F,13895,17247,MALE,FEMALE,23.2551,17.726,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23283,501,0,F,13960,12810,MALE,FEMALE,25.1486,20.8969,No,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23286,833,0,F,14041,6190,MALE,FEMALE,22.3686,22.3442,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23289,1018,0,F,14227,5787,MALE,FEMALE,22.5237,17.6362,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23290,375,0,F,14238,17170,MALE,FEMALE,20.3838,21.1455,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23298,657,0,F,14450,12754,MALE,FEMALE,29.5248,29.4858,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23299,718,1,F,14511,15948,MALE,FEMALE,25.4435,23.3449,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23300,788,1,F,14522,5792,MALE,FEMALE,23.3592,17.3643,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23307,1262,0,F,14766,562,MALE,FEMALE,27.0989,24.0371,Yes,Yes,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23310,499,0,F,14937,10876,MALE,FEMALE,23.7277,15.8531,Yes,Yes,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23311,1133,0,F,14940,16937,MALE,FEMALE,23.4824,22.8748,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23312,1044,1,F,15053,11557,MALE,FEMALE,20.5603,21.8945,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23313,1044,1,F,15053,11557,MALE,FEMALE,20.5603,21.8945,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23314,63,0,F,15088,3814,MALE,FEMALE,29.0768,24.5784,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23315,1120,1,F,15128,4088,MALE,FEMALE,27.4221,21.2948,Yes,Yes,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23316,1076,0,F,15129,12061,MALE,FEMALE,26.9985,22.5286,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23321,1039,0,F,15302,9566,MALE,FEMALE,20.3165,29.7924,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23322,31,1,F,15417,3330,MALE,FEMALE,26.3553,20.3905,Yes,No,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23323,31,1,F,15417,3330,MALE,FEMALE,26.3553,20.3905,Yes,No,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23325,1050,1,F,15451,12034,MALE,FEMALE,21.5506,22.314,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23328,760,1,F,15660,3649,MALE,FEMALE,26.8674,17.1766,Yes,Yes,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23329,848,0,F,15684,7249,MALE,FEMALE,21.0326,19.1099,Yes,No,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23330,283,0,F,15776,2020,MALE,FEMALE,29.6359,28.5827,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23332,524,1,F,15795,6062,MALE,FEMALE,25.3843,24.5699,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23333,1224,1,F,15814,10529,MALE,FEMALE,25.7591,21.2216,No,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
102,1960.78,1,23334,1070,1,F,15870,7556,MALE,FEMALE,22.2959,20.4005,Yes,Yes,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
