Time,NodeID,Alleles,VectorPopulation,VectorPopulationNumDied,VectorPopulationAvgAgeAtDeath
108,1,a0.b0,97579,14839,6.7051
108,1,a1.b1,0,0,0
109,1,X,97510,14517,6.65985
109,1,Y,0,0,0
109,1,a0,97510,14517,6.65985
109,1,a1,0,0,0
109,1,b0,97510,14517,6.65985
109,1,b1,0,0,0
109,1,a0.b0,97510,14517,6.65985
109,1,a1.b1,0,0,0
110,1,X,97422,14586,6.64733
110,1,Y,0,0,0
110,1,a0,97422,14586,6.64733
110,1,a1,0,0,0
110,1,b0,97422,14586,6.64733
110,1,b1,0,0,0
110,1,a0.b0,97422,14586,6.64733
110,1,a1.b1,0,0,0
111,1,X,97676,14412,6.71954
111,1,Y,0,0,0
111,1,a0,97676,14412,6.71954
111,1,a1,0,0,0
111,1,b0,97676,14412,6.71954
111,1,b1,0,0,0
111,1,a0.b0,97676,14412,6.71954
111,1,a1.b1,0,0,0
112,1,X,97488,14654,6.68316
112,1,Y,0,0,0
112,1,a0,97488,14654,6.68316
112,1,a1,0,0,0
112,1,b0,97488,14654,6.68316
112,1,b1,0,0,0
112,1,a0.b0,97488,14654,6.68316
112,1,a1.b1,0,0,0
113,1,X,97416,14680,6.68529
113,1,Y,0,0,0
113,1,a0,97416,14680,6.68529
113,1,a1,0,0,0
113,1,b0,97416,14680,6.68529
113,1,b1,0,0,0
113,1,a0.b0,97416,14680,6.68529
113,1,a1.b1,0,0,0
114,1,X,97375,14598,6.59412
114,1,Y,0,0,0
114,1,a0,97375,14598,6.59412
114,1,a1,0,0,0
114,1,b0,97375,14598,6.59412
114,1,b1,0,0,0
114,1,a0.b0,97375,14598,6.59412
114,1,a1.b1,0,0,0
115,1,X,97293,14624,6.65071
115,1,Y,0,0,0
115,1,a0,97293,14624,6.65071
115,1,a1,0,0,0
115,1,b0,97293,14624,6.65071
115,1,b1,0,0,0
115,1,a0.b0,97293,14624,6.65071
115,1,a1.b1,0,0,0
116,1,X,97427,14454,6.71191
116,1,Y,0,0,0
116,1,a0,97427,14454,6.71191
116,1,a1,0,0,0
116,1,b0,97427,14454,6.71191
116,1,b1,0,0,0
116,1,a0.b0,97427,14454,6.71191
116,1,a1.b1,0,0,0
117,1,X,97663,14548,6.65267
117,1,Y,0,0,0
117,1,a0,97663,14548,6.65267
117,1,a1,0,0,0
117,1,b0,97663,14548,6.65267
117,1,b1,0,0,0
117,1,a0.b0,97663,14548,6.65267
117,1,a1.b1,0,0,0
118,1,X,97697,14630,6.6974
118,1,Y,0,0,0
118,1,a0,97697,14630,6.6974
118,1,a1,0,0,0
118,1,b0,97697,14630,6.6974
118,1,b1,0,0,0
118,1,a0.b0,97697,14630,6.6974
118,1,a1.b1,0,0,0
119,1,X,97706,14549,6.59331
119,1,Y,0,0,0
119,1,a0,97706,14549,6.59331
119,1,a1,0,0,0
119,1,b0,97706,14549,6.59331
119,1,b1,0,0,0
119,1,a0.b0,97706,14549,6.59331
119,1,a1.b1,0,0,0
120,1,X,97849,14605,6.61472
120,1,Y,0,0,0
120,1,a0,97849,14605,6.61472
120,1,a1,0,0,0
120,1,b0,97849,14605,6.61472
120,1,b1,0,0,0
120,1,a0.b0,97849,14605,6.61472
120,1,a1.b1,0,0,0
121,1,X,97605,14644,6.62722
121,1,Y,0,0,0
121,1,a0,97605,14644,6.62722
121,1,a1,0,0,0
121,1,b0,97605,14644,6.62722
121,1,b1,0,0,0
121,1,a0.b0,97605,14644,6.62722
121,1,a1.b1,0,0,0
122,1,X,97420,14655,6.71191
122,1,Y,0,0,0
122,1,a0,97420,14655,6.71191
122,1,a1,0,0,0
122,1,b0,97420,14655,6.71191
122,1,b1,0,0,0
122,1,a0.b0,97420,14655,6.71191
122,1,a1.b1,0,0,0
123,1,X,97137,14942,6.74709
123,1,Y,0,0,0
123,1,a0,97137,14942,6.74709
123,1,a1,0,0,0
123,1,b0,97137,14942,6.74709
123,1,b1,0,0,0
123,1,a0.b0,97137,14942,6.74709
123,1,a1.b1,0,0,0
124,1,X,97152,14522,6.66726
124,1,Y,0,0,0
124,1,a0,97152,14522,6.66726
124,1,a1,0,0,0
124,1,b0,97152,14522,6.66726
124,1,b1,0,0,0
124,1,a0.b0,97152,14522,6.66726
124,1,a1.b1,0,0,0
125,1,X,97063,14641,6.78485
125,1,Y,0,0,0
125,1,a0,97063,14641,6.78485
125,1,a1,0,0,0
125,1,b0,97063,14641,6.78485
125,1,b1,0,0,0
125,1,a0.b0,97063,14641,6.78485
125,1,a1.b1,0,0,0
126,1,X,96977,14670,6.66442
126,1,Y,0,0,0
126,1,a0,96977,14670,6.66442
126,1,a1,412,0,0
126,1,b0,96977,14670,6.66442
126,1,b1,412,0,0
126,1,a0.b0,96977,14670,6.66442
126,1,a1.b1,412,0,0
127,1,X,97161,14558,6.62021
127,1,Y,0,0,0
127,1,a0,97161,14558,6.62021
127,1,a1,712,78,1
127,1,b0,97161,14558,6.62021
127,1,b1,712,78,1
127,1,a0.b0,97161,14558,6.62021
127,1,a1.b1,712,78,1
128,1,X,96950,14625,6.65019
128,1,Y,0,0,0
128,1,a0,96950,14625,6.65019
128,1,a1,942,117,1.33333
128,1,b0,96950,14625,6.65019
128,1,b1,942,117,1.33333
128,1,a0.b0,96950,14625,6.65019
128,1,a1.b1,942,117,1.33333
129,1,X,97024,14692,6.65798
129,1,Y,0,0,0
129,1,a0,97024,14692,6.65798
129,1,a1,1415,121,1.81818
129,1,b0,97024,14692,6.65798
129,1,b1,1415,121,1.81818
129,1,a0.b0,97024,14692,6.65798
129,1,a1.b1,1415,121,1.81818
130,1,X,96656,14726,6.7393
130,1,Y,0,0,0
130,1,a0,96656,14726,6.7393
130,1,a1,1677,203,2.0197
130,1,b0,96656,14726,6.7393
130,1,b1,1677,203,2.0197
130,1,a0.b0,96656,14726,6.7393
130,1,a1.b1,1677,203,2.0197
131,1,X,96978,14255,6.66622
131,1,Y,0,0,0
131,1,a0,96978,14255,6.66622
131,1,a1,1910,228,2.40351
131,1,b0,96978,14255,6.66622
131,1,b1,1910,228,2.40351
131,1,a0.b0,96978,14255,6.66622
131,1,a1.b1,1910,228,2.40351
132,1,X,97117,14482,6.608
132,1,Y,0,0,0
132,1,a0,97117,14482,6.608
132,1,a1,2246,272,2.81985
132,1,b0,97117,14482,6.608
132,1,b1,2246,272,2.81985
132,1,a0.b0,97117,14482,6.608
132,1,a1.b1,2246,272,2.81985
133,1,X,97420,14531,6.67167
133,1,Y,0,0,0
133,1,a0,97420,14531,6.67167
133,1,a1,2351,365,2.9589
133,1,b0,97420,14531,6.67167
133,1,b1,2351,365,2.9589
133,1,a0.b0,97420,14531,6.67167
133,1,a1.b1,2351,365,2.9589
134,1,X,96993,14696,6.63235
134,1,Y,0,0,0
134,1,a0,96993,14696,6.63235
134,1,a1,2429,352,3.38636
134,1,b0,96993,14696,6.63235
134,1,b1,2429,352,3.38636
134,1,a0.b0,96993,14696,6.63235
134,1,a1.b1,2429,352,3.38636
135,1,X,96906,14688,6.72753
135,1,Y,0,0,0
135,1,a0,96906,14688,6.72753
135,1,a1,2624,345,3.87536
135,1,b0,96906,14688,6.72753
135,1,b1,2624,345,3.87536
135,1,a0.b0,96906,14688,6.72753
135,1,a1.b1,2624,345,3.87536
136,1,X,96953,14522,6.71113
136,1,Y,0,0,0
136,1,a0,96953,14522,6.71113
136,1,a1,2647,413,4.11138
136,1,b0,96953,14522,6.71113
136,1,b1,2647,413,4.11138
136,1,a0.b0,96953,14522,6.71113
136,1,a1.b1,2647,413,4.11138
137,1,X,96874,14433,6.67263
137,1,Y,0,0,0
137,1,a0,96874,14433,6.67263
137,1,a1,2624,358,4.51397
137,1,b0,96874,14433,6.67263
137,1,b1,2624,358,4.51397
137,1,a0.b0,96874,14433,6.67263
137,1,a1.b1,2624,358,4.51397
138,1,X,96939,14516,6.71466
138,1,Y,0,0,0
138,1,a0,96939,14516,6.71466
138,1,a1,2662,370,4.88378
138,1,b0,96939,14516,6.71466
138,1,b1,2662,370,4.88378
138,1,a0.b0,96939,14516,6.71466
138,1,a1.b1,2662,370,4.88378
139,1,X,97155,14545,6.67865
139,1,Y,0,0,0
139,1,a0,97155,14545,6.67865
139,1,a1,2587,421,5.52732
139,1,b0,97155,14545,6.67865
139,1,b1,2587,421,5.52732
139,1,a0.b0,97155,14545,6.67865
139,1,a1.b1,2587,421,5.52732
140,1,X,97090,14765,6.63413
140,1,Y,0,0,0
140,1,a0,97090,14765,6.63413
140,1,a1,2484,374,5.29947
140,1,b0,97090,14765,6.63413
140,1,b1,2484,374,5.29947
140,1,a0.b0,97090,14765,6.63413
140,1,a1.b1,2484,374,5.29947
141,1,X,96950,14623,6.66313
141,1,Y,0,0,0
141,1,a0,96950,14623,6.66313
141,1,a1,2440,333,5.90691
141,1,b0,96950,14623,6.66313
141,1,b1,2440,333,5.90691
141,1,a0.b0,96950,14623,6.66313
141,1,a1.b1,2440,333,5.90691
142,1,X,96930,14590,6.66333
142,1,Y,0,0,0
142,1,a0,96930,14590,6.66333
142,1,a1,2307,380,6.52105
142,1,b0,96930,14590,6.66333
142,1,b1,2307,380,6.52105
142,1,a0.b0,96930,14590,6.66333
142,1,a1.b1,2307,380,6.52105
143,1,X,96931,14553,6.6532
143,1,Y,0,0,0
143,1,a0,96931,14553,6.6532
143,1,a1,2168,337,6.64392
143,1,b0,96931,14553,6.6532
143,1,b1,2168,337,6.64392
143,1,a0.b0,96931,14553,6.6532
143,1,a1.b1,2168,337,6.64392
144,1,X,96703,14702,6.64291
144,1,Y,0,0,0
144,1,a0,96703,14702,6.64291
144,1,a1,1995,339,6.87316
144,1,b0,96703,14702,6.64291
144,1,b1,1995,339,6.87316
144,1,a0.b0,96703,14702,6.64291
144,1,a1.b1,1995,339,6.87316
145,1,X,96625,14582,6.64223
145,1,Y,0,0,0
145,1,a0,96625,14582,6.64223
145,1,a1,1859,306,7.86928
145,1,b0,96625,14582,6.64223
145,1,b1,1859,306,7.86928
145,1,a0.b0,96625,14582,6.64223
145,1,a1.b1,1859,306,7.86928
146,1,X,96593,14443,6.69452
146,1,Y,0,0,0
146,1,a0,96593,14443,6.69452
146,1,a1,1676,296,8.06081
146,1,b0,96593,14443,6.69452
146,1,b1,1676,296,8.06081
146,1,a0.b0,96593,14443,6.69452
146,1,a1.b1,1676,296,8.06081
147,1,X,96886,14416,6.66995
147,1,Y,0,0,0
147,1,a0,96886,14416,6.66995
147,1,a1,1554,236,8.17373
147,1,b0,96886,14416,6.66995
147,1,b1,1554,236,8.17373
147,1,a0.b0,96886,14416,6.66995
147,1,a1.b1,1554,236,8.17373
148,1,X,96797,14635,6.65863
148,1,Y,0,0,0
148,1,a0,96797,14635,6.65863
148,1,a1,1416,236,9.20339
148,1,b0,96797,14635,6.65863
148,1,b1,1416,236,9.20339
148,1,a0.b0,96797,14635,6.65863
148,1,a1.b1,1416,236,9.20339
149,1,X,96842,14500,6.60303
149,1,Y,0,0,0
149,1,a0,96842,14500,6.60303
149,1,a1,1252,243,9.37449
149,1,b0,96842,14500,6.60303
149,1,b1,1252,243,9.37449
149,1,a0.b0,96842,14500,6.60303
149,1,a1.b1,1252,243,9.37449
150,1,X,96908,14670,6.64369
150,1,Y,0,0,0
150,1,a0,96908,14670,6.64369
150,1,a1,1102,210,9.36191
150,1,b0,96908,14670,6.64369
150,1,b1,1102,210,9.36191
150,1,a0.b0,96908,14670,6.64369
150,1,a1.b1,1102,210,9.36191
151,1,X,96830,14578,6.65846
151,1,Y,0,0,0
151,1,a0,96830,14578,6.65846
151,1,a1,978,187,9.64706
151,1,b0,96830,14578,6.65846
151,1,b1,978,187,9.64706
151,1,a0.b0,96830,14578,6.65846
151,1,a1.b1,978,187,9.64706
152,1,X,96821,14518,6.58872
152,1,Y,0,0,0
152,1,a0,96821,14518,6.58872
152,1,a1,1058,160,10.1187
152,1,b0,96821,14518,6.58872
152,1,b1,1065,160,10.1187
152,1,a0.b0,96821,14518,6.58872
152,1,a1.b1,1053,160,10.1187
153,1,X,97004,14501,6.60879
153,1,Y,0,0,0
153,1,a0,97001,14501,6.60879
153,1,a1,1115,171,8.63158
153,1,b0,97002,14501,6.60879
153,1,b1,1116,170,8.67647
153,1,a0.b0,97001,14501,6.60879
153,1,a1.b1,1101,169,8.72189
154,1,X,97081,14354,6.66699
154,1,Y,0,0,0
154,1,a0,97078,14352,6.66778
154,1,a1,1162,177,8.29943
154,1,b0,97078,14352,6.66778
154,1,b1,1154,175,8.38857
154,1,a0.b0,97077,14352,6.66778
154,1,a1.b1,1135,174,8.42529
155,1,X,96642,14750,6.74068
155,1,Y,0,0,0
155,1,a0,96641,14748,6.74146
155,1,a1,1428,173,8.46821
155,1,b0,96641,14747,6.74185
155,1,b1,1422,175,8.39429
155,1,a0.b0,96640,14747,6.74185
155,1,a1.b1,1381,172,8.51163
156,1,X,96778,14486,6.72235
156,1,Y,0,0,0
156,1,a0,96777,14486,6.72235
156,1,a1,1580,214,6.23364
156,1,b0,96778,14485,6.72275
156,1,b1,1571,216,6.19444
156,1,a0.b0,96777,14485,6.72275
156,1,a1.b1,1518,211,6.2891
157,1,X,96976,14432,6.71383
157,1,Y,0,0,0
157,1,a0,96973,14432,6.71383
157,1,a1,1817,204,6.26961
157,1,b0,96974,14432,6.71383
157,1,b1,1801,207,6.22705
157,1,a0.b0,96973,14432,6.71383
157,1,a1.b1,1741,198,6.40404
158,1,X,97154,14413,6.6449
158,1,Y,0,0,0
158,1,a0,97149,14411,6.64569
158,1,a1,2190,240,4.68333
158,1,b0,97150,14411,6.64569
158,1,b1,2177,240,4.67917
158,1,a0.b0,97149,14411,6.64569
158,1,a1.b1,2090,234,4.7265
159,1,X,97157,14603,6.63275
159,1,Y,0,0,0
159,1,a0,97153,14599,6.63429
159,1,a1,2358,359,5.06407
159,1,b0,97154,14599,6.63429
159,1,b1,2357,355,5.03944
159,1,a0.b0,97153,14599,6.63429
159,1,a1.b1,2255,340,5.18235
160,1,X,97237,14638,6.57262
160,1,Y,0,0,0
160,1,a0,97229,14635,6.57376
160,1,a1,2547,320,4.47813
160,1,b0,97230,14635,6.57376
160,1,b1,2540,326,4.3865
160,1,a0.b0,97228,14635,6.57376
160,1,a1.b1,2429,308,4.52597
161,1,X,97298,14509,6.63361
161,1,Y,0,0,0
161,1,a0,97287,14503,6.63594
161,1,a1,2879,366,4.51913
161,1,b0,97288,14502,6.63633
161,1,b1,2858,365,4.51507
161,1,a0.b0,97286,14502,6.63633
161,1,a1.b1,2732,354,4.5452
162,1,X,97448,14367,6.59052
162,1,Y,0,0,0
162,1,a0,97445,14358,6.59402
162,1,a1,3040,444,5.21622
162,1,b0,97447,14357,6.59441
162,1,b1,3019,444,5.23649
162,1,a0.b0,97445,14357,6.59441
162,1,a1.b1,2881,425,5.31294
163,1,X,97318,14710,6.70843
163,1,Y,0,0,0
163,1,a0,97313,14709,6.70882
163,1,a1,3190,431,4.58933
163,1,b0,97315,14709,6.70882
163,1,b1,3168,431,4.61717
163,1,a0.b0,97312,14709,6.70882
163,1,a1.b1,3020,409,4.6577
164,1,X,97313,14498,6.725
164,1,Y,0,0,0
164,1,a0,97296,14495,6.72618
164,1,a1,3530,438,4.70548
164,1,b0,97297,14495,6.72618
164,1,b1,3520,441,4.67347
164,1,a0.b0,97294,14494,6.72658
164,1,a1.b1,3354,417,4.7458
165,1,X,97314,14495,6.7277
165,1,Y,0,0,0
165,1,a0,97307,14481,6.73324
165,1,a1,3637,523,4.57935
165,1,b0,97310,14479,6.73403
165,1,b1,3636,518,4.64865
165,1,a0.b0,97307,14479,6.73403
165,1,a1.b1,3471,495,4.64646
166,1,X,97092,14665,6.66362
166,1,Y,0,0,0
166,1,a0,97084,14660,6.66473
166,1,a1,3680,558,5.04122
166,1,b0,97087,14661,6.66517
166,1,b1,3690,542,4.9797
166,1,a0.b0,97084,14660,6.66473
166,1,a1.b1,3515,525,5.01714
167,1,X,96979,14717,6.6415
167,1,Y,0,0,0
167,1,a0,96965,14712,6.64342
167,1,a1,3831,548,4.95255
167,1,b0,96970,14712,6.64342
167,1,b1,3851,539,4.98516
167,1,a0.b0,96965,14712,6.64342
167,1,a1.b1,3663,514,4.98638
168,1,X,96986,14585,6.69743
168,1,Y,0,0,0
168,1,a0,96975,14575,6.70113
168,1,a1,3892,590,5.11186
168,1,b0,96981,14576,6.70095
168,1,b1,3920,598,5.04181
168,1,a0.b0,96975,14575,6.70113
168,1,a1.b1,3729,562,5.05338
169,1,X,97183,14488,6.67953
169,1,Y,0,0,0
169,1,a0,97174,14481,6.68165
169,1,a1,3855,583,5.61235
169,1,b0,97178,14483,6.68149
169,1,b1,3872,592,5.52872
169,1,a0.b0,97174,14481,6.68165
169,1,a1.b1,3690,559,5.64937
170,1,X,97579,14514,6.65048
170,1,Y,0,0,0
170,1,a0,97568,14509,6.65242
170,1,a1,3908,550,5.74
170,1,b0,97571,14509,6.65242
170,1,b1,3912,553,5.71067
170,1,a0.b0,97567,14509,6.65242
170,1,a1.b1,3724,527,5.72865
171,1,X,97760,14551,6.67212
171,1,Y,0,0,0
171,1,a0,97751,14544,6.67485
171,1,a1,3937,546,5.68132
171,1,b0,97753,14543,6.67524
171,1,b1,3952,541,5.72458
171,1,a0.b0,97749,14543,6.67524
171,1,a1.b1,3760,516,5.75581
172,1,X,97452,14671,6.59751
172,1,Y,0,0,0
172,1,a0,97446,14666,6.59941
172,1,a1,3881,522,5.56705
172,1,b0,97450,14664,6.60018
172,1,b1,3891,524,5.50382
172,1,a0.b0,97446,14664,6.60018
172,1,a1.b1,3694,503,5.51093
173,1,X,97423,14523,6.67224
173,1,Y,0,0,0
173,1,a0,97416,14521,6.67303
173,1,a1,3820,595,6.2874
173,1,b0,97419,14521,6.67303
173,1,b1,3819,605,6.28264
173,1,a0.b0,97415,14521,6.67303
173,1,a1.b1,3640,568,6.29049
174,1,X,97571,14449,6.68724
174,1,Y,0,0,0
174,1,a0,97567,14444,6.68845
174,1,a1,3756,566,6.46466
174,1,b0,97569,14445,6.68882
174,1,b1,3760,555,6.51351
174,1,a0.b0,97567,14443,6.68885
174,1,a1.b1,3581,532,6.46805
175,1,X,97424,14781,6.65178
175,1,Y,0,0,0
175,1,a0,97424,14777,6.65237
175,1,a1,3509,610,6.31475
175,1,b0,97424,14779,6.65255
175,1,b1,3510,614,6.37622
175,1,a0.b0,97424,14777,6.65237
175,1,a1.b1,3347,584,6.39041
176,1,X,97355,14637,6.61406
176,1,Y,0,0,0
176,1,a0,97353,14637,6.61406
176,1,a1,3362,516,6.81008
176,1,b0,97353,14637,6.61406
176,1,b1,3350,517,6.88008
176,1,a0.b0,97353,14637,6.61406
176,1,a1.b1,3202,493,6.82961
177,1,X,97302,14556,6.67876
177,1,Y,0,0,0
177,1,a0,97301,14554,6.67954
177,1,a1,3128,550,7.25273
177,1,b0,97302,14554,6.67954
177,1,b1,3123,545,7.28807
177,1,a0.b0,97301,14554,6.67954
177,1,a1.b1,2989,519,7.25241
178,1,X,97255,14630,6.66063
178,1,Y,0,0,0
178,1,a0,97252,14630,6.66063
178,1,a1,2961,520,7.77885
178,1,b0,97253,14630,6.66063
178,1,b1,2950,526,7.74525
178,1,a0.b0,97252,14630,6.66063
178,1,a1.b1,2822,502,7.71713
179,1,X,97401,14577,6.67648
179,1,Y,0,0,0
179,1,a0,97395,14575,6.67726
179,1,a1,2936,429,7.42191
179,1,b0,97396,14575,6.67726
179,1,b1,2928,427,7.41686
179,1,a0.b0,97395,14575,6.67726
179,1,a1.b1,2798,406,7.36946
180,1,X,97360,14596,6.72054
180,1,Y,0,0,0
180,1,a0,97358,14590,6.72276
180,1,a1,2819,465,7.87312
180,1,b0,97358,14591,6.7225
180,1,b1,2814,456,7.80921
180,1,a0.b0,97358,14590,6.72276
180,1,a1.b1,2691,439,7.84966
181,1,X,97544,14575,6.63952
181,1,Y,0,0,0
181,1,a0,97541,14573,6.64029
181,1,a1,2876,418,7.29187
181,1,b0,97541,14573,6.64029
181,1,b1,2876,412,7.40049
181,1,a0.b0,97541,14573,6.64029
181,1,a1.b1,2727,400,7.36
182,1,X,97678,14385,6.6495
182,1,Y,0,0,0
182,1,a0,97671,14382,6.65067
182,1,a1,2919,426,7.09859
182,1,b0,97673,14382,6.65067
182,1,b1,2916,432,7.25694
182,1,a0.b0,97671,14382,6.65067
182,1,a1.b1,2759,406,7.22906
183,1,X,97271,14794,6.699
183,1,Y,0,0,0
183,1,a0,97265,14789,6.70093
183,1,a1,2915,453,6.98013
183,1,b0,97267,14789,6.70093
183,1,b1,2897,459,6.90196
183,1,a0.b0,97265,14789,6.70093
183,1,a1.b1,2738,432,6.9838
184,1,X,97319,14593,6.63811
184,1,Y,0,0,0
184,1,a0,97303,14589,6.63966
184,1,a1,3124,452,7.20354
184,1,b0,97304,14589,6.63966
184,1,b1,3105,448,7.17411
184,1,a0.b0,97301,14589,6.63966
184,1,a1.b1,2924,424,7.22406
185,1,X,97052,14712,6.71792
185,1,Y,0,0,0
185,1,a0,97045,14699,6.72297
185,1,a1,3211,474,6.62025
185,1,b0,97050,14697,6.72375
185,1,b1,3166,480,6.66042
185,1,a0.b0,97045,14697,6.72375
185,1,a1.b1,2986,446,6.7713
186,1,X,97379,14260,6.6554
186,1,Y,0,0,0
186,1,a0,97374,14257,6.65659
186,1,a1,3345,475,6.74947
186,1,b0,97378,14258,6.65619
186,1,b1,3289,475,6.79158
186,1,a0.b0,97374,14257,6.65659
186,1,a1.b1,3101,445,6.80899
187,1,X,97307,14630,6.68332
187,1,Y,0,0,0
187,1,a0,97285,14629,6.68371
187,1,a1,3683,502,6.47211
187,1,b0,97289,14629,6.68371
187,1,b1,3593,504,6.40873
187,1,a0.b0,97282,14629,6.68371
187,1,a1.b1,3388,473,6.537
188,1,X,97315,14609,6.71648
188,1,Y,0,0,0
188,1,a0,97301,14594,6.72235
188,1,a1,3808,592,5.70608
188,1,b0,97308,14591,6.72353
188,1,b1,3709,586,5.75939
188,1,a0.b0,97299,14591,6.72353
188,1,a1.b1,3496,551,5.80944
189,1,X,97502,14405,6.75606
189,1,Y,0,0,0
189,1,a0,97477,14398,6.75858
189,1,a1,4028,593,5.54132
189,1,b0,97487,14398,6.75886
189,1,b1,3956,575,5.67478
189,1,a0.b0,97476,14396,6.75938
189,1,a1.b1,3706,548,5.66788
190,1,X,97360,14619,6.56728
190,1,Y,0,0,0
190,1,a0,97334,14605,6.57261
190,1,a1,4351,609,5.4647
190,1,b0,97343,14604,6.57299
190,1,b1,4270,599,5.49583
190,1,a0.b0,97330,14604,6.57299
190,1,a1.b1,3980,566,5.5583
191,1,X,97092,14843,6.69373
191,1,Y,0,0,0
191,1,a0,97070,14829,6.69904
191,1,a1,4547,690,5.14203
191,1,b0,97084,14826,6.70026
191,1,b1,4456,669,5.10762
191,1,a0.b0,97069,14825,6.70057
191,1,a1.b1,4164,631,5.14897
192,1,X,97257,14599,6.67251
192,1,Y,0,0,0
192,1,a0,97219,14592,6.67523
192,1,a1,4822,673,5.73105
192,1,b0,97238,14591,6.67562
192,1,b1,4749,644,5.83075
192,1,a0.b0,97218,14591,6.67562
192,1,a1.b1,4426,606,5.89109
193,1,X,97084,14669,6.62922
193,1,Y,0,0,0
193,1,a0,97048,14649,6.6369
193,1,a1,5080,736,5.11141
193,1,b0,97070,14650,6.63652
193,1,b1,5005,715,5.18462
193,1,a0.b0,97047,14648,6.63729
193,1,a1.b1,4658,675,5.16
194,1,X,97123,14437,6.74759
194,1,Y,0,0,0
194,1,a0,97090,14422,6.75315
194,1,a1,5326,792,5.46717
194,1,b0,97111,14423,6.75317
194,1,b1,5266,767,5.49935
194,1,a0.b0,97089,14421,6.75355
194,1,a1.b1,4898,720,5.51528
195,1,X,97310,14534,6.66912
195,1,Y,0,0,0
195,1,a0,97276,14521,6.67351
195,1,a1,5542,797,5.09661
195,1,b0,97298,14522,6.67381
195,1,b1,5478,780,5.09103
195,1,a0.b0,97274,14520,6.6739
195,1,a1.b1,5094,734,5.06131
196,1,X,97358,14567,6.76797
196,1,Y,0,0,0
196,1,a0,97311,14555,6.77252
196,1,a1,5836,760,5.15263
196,1,b0,97332,14555,6.77272
196,1,b1,5720,777,5.13642
196,1,a0.b0,97306,14553,6.77331
196,1,a1.b1,5343,701,5.1127
197,1,X,97447,14523,6.56497
197,1,Y,0,0,0
197,1,a0,97408,14500,6.57345
197,1,a1,5927,942,5.34713
197,1,b0,97429,14497,6.57495
197,1,b1,5830,916,5.28712
197,1,a0.b0,97403,14495,6.57537
197,1,a1.b1,5439,859,5.31548
198,1,X,97010,14853,6.71454
198,1,Y,0,0,0
198,1,a0,96970,14837,6.71868
198,1,a1,6036,860,5.24651
198,1,b0,96994,14835,6.72147
198,1,b1,5933,848,5.19458
198,1,a0.b0,96967,14832,6.7206
198,1,a1.b1,5534,787,5.22745
199,1,X,97048,14599,6.6397
199,1,Y,0,0,0
199,1,a0,97010,14585,6.64484
199,1,a1,6152,872,5.45528
199,1,b0,97033,14583,6.64589
199,1,b1,6057,854,5.55738
199,1,a0.b0,97007,14582,6.646
199,1,a1.b1,5644,790,5.4962
200,1,X,97039,14563,6.74971
200,1,Y,0,0,0
200,1,a0,96998,14544,6.75468
200,1,a1,6175,935,5.77219
200,1,b0,97018,14548,6.75564
200,1,b1,6045,944,5.86864
200,1,a0.b0,96997,14541,6.75586
200,1,a1.b1,5631,878,5.86219
201,1,X,96963,14585,6.68817
201,1,Y,0,0,0
201,1,a0,96930,14561,6.69508
201,1,a1,6225,915,5.81967
201,1,b0,96945,14564,6.69637
201,1,b1,6092,891,5.84961
201,1,a0.b0,96928,14560,6.69547
201,1,a1.b1,5663,841,5.84899
202,1,X,97064,14482,6.62105
202,1,Y,0,0,0
202,1,a0,97035,14463,6.62601
202,1,a1,6177,933,6.03215
202,1,b0,97049,14464,6.62804
202,1,b1,6036,921,5.99566
202,1,a0.b0,97032,14461,6.62679
202,1,a1.b1,5607,853,6.04103
203,1,X,97106,14711,6.57046
203,1,Y,0,0,0
203,1,a0,97082,14694,6.57384
203,1,a1,6046,950,6.19158
203,1,b0,97097,14696,6.57614
203,1,b1,5899,935,6.20642
203,1,a0.b0,97080,14691,6.57498
203,1,a1.b1,5475,869,6.23015
204,1,X,96914,14595,6.66009
204,1,Y,0,0,0
204,1,a0,96896,14585,6.66315
204,1,a1,6074,886,6.41309
204,1,b0,96906,14586,6.66358
204,1,b1,5937,865,6.43006
204,1,a0.b0,96891,14583,6.66392
204,1,a1.b1,5507,801,6.50312
205,1,X,97211,14503,6.62428
205,1,Y,0,0,0
205,1,a0,97185,14499,6.62584
205,1,a1,6139,888,6.23086
205,1,b0,97203,14495,6.62739
205,1,b1,6001,881,6.17253
205,1,a0.b0,97185,14494,6.62778
205,1,a1.b1,5568,813,6.25215
206,1,X,97275,14637,6.67042
206,1,Y,0,0,0
206,1,a0,97255,14628,6.67309
206,1,a1,6042,919,6.1556
206,1,b0,97272,14629,6.67353
206,1,b1,5891,908,6.07269
206,1,a0.b0,97255,14628,6.67309
206,1,a1.b1,5471,835,6.10299
207,1,X,97258,14667,6.69455
207,1,Y,0,0,0
207,1,a0,97235,14661,6.6962
207,1,a1,6064,880,6.64659
207,1,b0,97248,14664,6.69572
207,1,b1,5897,865,6.71214
207,1,a0.b0,97232,14661,6.6962
207,1,a1.b1,5466,806,6.66253
208,1,X,97186,14565,6.67195
208,1,Y,0,0,0
208,1,a0,97159,14555,6.674
208,1,a1,5951,915,6.58251
208,1,b0,97172,14555,6.67585
208,1,b1,5806,889,6.53206
208,1,a0.b0,97155,14552,6.67516
208,1,a1.b1,5376,827,6.59492
209,1,X,97437,14521,6.59906
209,1,Y,0,0,0
209,1,a0,97408,14509,6.60335
