Time,NodeID,Population,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG,NewEggsCount,IndoorBitesCount,IndoorBitesCount-Infectious,OutdoorBitesCount,OutdoorBitesCount-Infectious,NewAdults,UnmatedAdults,DiedBeforeFeeding,DiedDuringFeedingIndoor,DiedDuringFeedingOutdoor,SillySkeeter_AvailableHabitat,SillySkeeter_EggCrowdingCorrection,NumInfectousBitesGiven,NumInfectousBitesReceived,InfectiousBitesGivenMinusReceived,NumVectorsNone,NumVectorsOnlyOocysts,NumVectorsOnlySporozoites,NumVectorsBothOocystsSporozoites,NumBitesAdults,NumBitesInfected,NumBitesInfectious,NumParasiteCohortsOocysts,NumParasiteCohortsSporozoites,NumOocysts,NumSporozoites,NumInfectiousToAdult,NumInfectiousToInfected,*AAAAAAAAAAAAAAAAAAAAAAT,OtherBarcodes
268,340461476,1000,7542,493,5276,1773,10312,10276,248413,300880,150440,2529,131,0,0,1024,0,704,267,0,26942.5,0.0891915,131,131,0,1773,5276,2,491,1013,1385,131,23154,2179,41660,23527155,0,0,485,420
269,340461476,1000,7555,519,5290,1746,10254,10207,248705,291000,145500,2524,155,0,0,986,0,701,272,0,26651,0.0895456,155,155,0,1746,5290,2,517,1070,1299,155,23401,2437,41972,24907981,0,0,525,470
270,340461476,1000,7584,549,5286,1749,10352,10109,248651,305840,152920,2565,143,0,0,993,0,695,269,0,26705.4,0.0915841,143,143,0,1749,5286,2,547,1043,1379,143,23894,2745,42554,26933687,0,0,572,503
271,340461476,1000,7612,573,5256,1783,10295,10061,248685,307480,153740,2577,170,0,0,1017,0,705,284,0,26671.9,0.0873183,170,170,0,1783,5256,0,573,1046,1361,170,23978,3069,42684,28226486,0,0,609,542
272,340461476,1000,7620,557,5282,1781,10319,10109,248480,302200,151100,2585,180,0,0,999,0,728,263,0,26877.3,0.0867435,180,180,0,1781,5282,0,557,1070,1335,180,24308,3229,42978,28227352,0,0,604,570
273,340461476,1000,7550,552,5265,1733,10317,10176,248971,302640,151320,2577,176,0,0,933,0,743,260,0,26386.8,0.0889389,176,176,0,1733,5265,0,552,1061,1340,176,24377,3546,43041,28763882,0,0,618,587
274,340461476,1000,7550,564,5174,1812,10340,10003,248924,298480,149240,2479,150,0,0,978,0,720,258,0,26434.2,0.0871887,150,150,0,1812,5174,0,564,1007,1322,150,24153,3733,42495,29000399,0,0,642,617
275,340461476,1000,7502,561,5175,1766,10378,10038,248652,303840,151920,2552,166,0,0,921,0,736,233,0,26706.6,0.0885627,166,166,0,1766,5175,0,561,1051,1335,166,24222,3839,42581,29277864,0,0,632,622
276,340461476,1000,7550,569,5128,1853,10446,10139,248499,307040,153520,2536,169,0,0,1011,0,701,262,0,26860,0.0878969,169,169,0,1853,5128,0,569,1014,1353,169,24036,4108,42328,29794957,0,0,654,672
277,340461476,1000,7566,585,5130,1851,10473,10133,249210,293040,146520,2506,152,0,0,1005,0,736,253,0,26149.3,0.0874804,152,152,0,1851,5130,1,584,1084,1270,152,23824,4269,42125,30310731,0,0,703,702
278,340461476,1000,7512,618,5086,1808,10424,10374,248561,304480,152240,2543,178,0,0,913,0,731,236,0,26798.7,0.0892347,178,178,0,1808,5086,4,614,1061,1304,178,23735,4672,42090,31884259,0,0,772,760
279,340461476,1000,7467,598,5040,1829,10471,10308,248221,304440,152220,2487,186,0,0,930,0,719,256,0,27139,0.0880146,186,186,0,1829,5040,3,595,993,1308,186,23249,4814,41473,31704937,0,0,769,741
280,340461476,1000,7560,603,4994,1963,10435,10319,248528,301280,150640,2504,170,0,0,1030,0,694,243,0,26832.4,0.0891441,170,170,0,1963,4994,0,603,1033,1301,170,23066,5080,41153,33444941,0,0,779,759
281,340461476,1000,7610,616,4980,2014,10495,10281,249043,310080,155040,2596,184,0,0,1024,0,688,286,0,26317.7,0.0890613,184,184,0,2014,4980,1,615,1123,1289,184,22767,5374,40830,34255722,0,0,802,794
282,340461476,1000,7585,624,4876,2085,10529,10253,248507,293680,146840,2504,176,0,0,998,0,738,285,0,26854,0.0848739,176,176,0,2085,4876,1,623,1067,1261,176,22279,5769,39816,36052753,0,0,823,823
283,340461476,1000,7585,647,4847,2091,10460,10245,248741,301920,150960,2552,194,0,0,980,0,717,263,0,26620.3,0.0914397,194,194,0,2091,4847,2,645,1123,1235,194,21943,6045,39449,37560058,0,0,852,841
284,340461476,1000,7664,648,4860,2156,10503,10160,248707,315160,157580,2589,195,0,0,1018,0,674,265,0,26654.6,0.08817,195,195,0,2156,4860,4,644,1119,1275,195,21634,6422,39041,38783957,0,0,884,866
285,340461476,1000,7670,647,4866,2157,10512,10161,248773,310320,155160,2599,194,0,0,960,0,682,272,0,26588.8,0.0845747,194,194,0,2157,4866,3,644,1171,1234,194,21425,6560,38668,38488841,0,0,871,853
286,340461476,1000,7656,643,4815,2198,10487,10185,248364,306720,153360,2523,191,0,0,975,0,727,262,0,26998.1,0.085682,191,191,0,2198,4815,3,640,1121,1211,191,21069,6629,38116,39244447,0,0,872,847
287,340461476,1000,7643,636,4752,2255,10399,10269,248696,320520,160260,2620,193,0,0,981,0,731,263,0,26666.3,0.088022,193,193,0,2255,4752,5,631,1132,1295,193,20707,6589,37463,38265727,0,0,862,849
288,340461476,1000,7674,639,4820,2215,10353,10261,248837,317360,158680,2587,194,0,0,959,0,676,252,0,26525.6,0.0831971,194,194,0,2215,4820,4,635,1165,1228,194,20565,6771,37327,38887248,0,0,865,860
289,340461476,1000,7694,656,4812,2226,10275,10197,249037,305120,152560,2530,174,0,0,986,0,725,241,0,26325.8,0.083582,174,174,0,2226,4812,2,654,1132,1224,174,20482,7184,37086,41221937,0,0,877,893
290,340461476,1000,7690,622,4814,2254,10330,10246,248912,325720,162860,2650,204,0,0,1028,0,759,273,0,26451.1,0.0862803,204,204,0,2254,4814,2,620,1196,1250,204,20167,7065,36546,39756691,0,0,840,846
291,340461476,1000,7711,617,4797,2297,10357,10172,248820,306160,153080,2583,206,0,0,1039,0,781,237,0,26543.3,0.081208,206,206,0,2297,4797,3,614,1208,1169,206,19770,6879,36060,38877870,0,0,826,827
292,340461476,1000,7666,627,4841,2198,10373,10306,248637,301720,150860,2555,159,0,0,915,0,693,267,0,26726.5,0.0866974,159,159,0,2198,4841,3,624,1175,1221,159,19976,7056,36411,40204868,0,0,815,826
293,340461476,1000,7646,639,4817,2190,10347,10278,248965,320600,160300,2561,183,0,0,969,0,711,278,0,26398.7,0.0885805,183,183,0,2190,4817,2,637,1118,1260,183,19961,7008,36213,39695450,0,0,807,848
294,340461476,1000,7599,619,4819,2161,10333,10226,248933,318120,159060,2575,207,0,0,993,0,774,266,0,26430.9,0.0823416,207,207,0,2161,4819,4,615,1173,1195,207,19771,6745,35809,38537069,0,0,801,818
295,340461476,1000,7554,603,4889,2062,10398,10275,248192,306240,153120,2558,173,0,0,948,0,719,274,0,27172.1,0.0830847,173,173,0,2062,4889,5,598,1157,1228,173,20049,6519,35912,37495412,0,0,778,792
296,340461476,1000,7516,593,4854,2069,10472,10286,248678,307360,153680,2544,185,0,0,1012,0,763,287,0,26686.3,0.0887281,185,185,0,2069,4854,6,587,1112,1247,185,20174,6358,36108,36086633,0,0,755,779
297,340461476,1000,7572,588,4946,2038,10474,10216,248699,313920,156960,2622,189,0,0,996,0,668,272,0,26665.5,0.0868242,189,189,0,2038,4946,5,583,1186,1247,189,20863,6070,37018,35075830,0,0,730,772
298,340461476,1000,7576,585,5069,1922,10511,10200,249021,299560,149780,2529,161,0,0,962,0,708,250,0,26343.6,0.0849435,161,161,0,1922,5069,2,583,1151,1217,161,21452,6080,37709,35542027,0,0,731,777
299,340461476,1000,7610,578,5123,1909,10593,10160,248872,302600,151300,2530,179,0,0,969,0,692,243,0,26492.8,0.0879411,179,179,0,1909,5123,2,576,1098,1253,179,21907,5883,38129,34055510,0,0,726,749
300,340461476,1000,7629,587,5140,1902,10597,10115,248513,315760,157880,2605,181,0,0,1031,0,733,279,0,26851.9,0.0875505,181,181,0,1902,5140,3,584,1112,1312,181,22552,5850,38848,34300474,0,0,729,751
301,340461476,1000,7561,592,5184,1785,10593,10142,248532,301320,150660,2566,152,0,0,929,0,748,249,0,26833.1,0.0850391,152,152,0,1785,5184,3,589,1102,1312,152,23092,5957,39442,34853308,0,0,756,757
302,340461476,1000,7606,588,5205,1813,10513,10275,248745,301920,150960,2459,181,0,0,985,0,703,237,0,26620.3,0.0890518,181,181,0,1813,5205,2,586,998,1280,181,23788,5857,40140,34105840,0,0,762,750
303,340461476,1000,7591,594,5230,1767,10534,10364,248802,307160,153580,2576,178,0,0,1000,0,737,278,0,26563.4,0.0881699,178,178,0,1767,5230,3,591,1076,1322,178,24461,5868,40781,34380477,0,0,745,747
304,340461476,1000,7566,568,5261,1737,10471,10283,248900,303960,151980,2571,152,0,0,1005,0,738,292,0,26465.5,0.0864807,152,152,0,1737,5261,1,567,1082,1337,152,25085,5711,41366,33703960,0,0,714,700
305,340461476,1000,7566,561,5311,1694,10376,10316,248376,296920,148460,2516,193,0,0,985,0,744,241,0,26989.7,0.0870691,193,193,0,1694,5311,1,560,1052,1271,193,25694,5613,41910,32169078,0,0,680,681
306,340461476,1000,7640,566,5325,1749,10382,10213,248922,301560,150780,2559,163,0,0,1057,0,711,272,0,26443.8,0.0908987,163,163,0,1749,5325,1,565,1030,1366,163,26548,5626,42529,32300290,0,0,696,693
307,340461476,1000,7643,575,5375,1693,10397,10180,248532,302920,151460,2610,161,0,0,1013,0,726,284,0,26833.9,0.08769,161,161,0,1693,5375,3,572,1084,1365,161,27434,5506,43178,32647183,0,0,709,706
308,340461476,1000,7666,566,5394,1706,10363,10196,248497,303560,151780,2560,196,0,0,1019,0,760,236,0,26869,0.0885841,196,196,0,1706,5394,2,564,1026,1338,196,28170,5315,43583,32119185,0,0,693,680
309,340461476,1000,7679,587,5449,1643,10443,10203,248919,301440,150720,2590,151,0,0,974,0,696,265,0,26447.2,0.0885131,151,151,0,1643,5449,2,585,1041,1398,151,28935,5663,44190,32875664,0,0,724,716
310,340461476,1000,7654,610,5420,1624,10382,10148,249035,303640,151820,2576,153,0,0,976,0,731,270,0,26331.3,0.0877361,153,153,0,1624,5420,2,608,1019,1404,153,29607,5890,44592,34702036,0,0,762,741
311,340461476,1000,7644,608,5432,1604,10385,10133,248622,312600,156300,2596,206,0,0,1009,0,747,272,0,26744.3,0.0867186,206,206,0,1604,5432,2,606,1033,1357,206,30113,5794,44849,34446908,0,0,759,729
312,340461476,1000,7613,600,5435,1578,10377,10030,248998,302760,151380,2570,188,0,0,961,0,750,242,0,26368.4,0.0855545,188,188,0,1578,5435,1,599,1021,1361,188,30596,5816,45009,34615210,0,0,761,747
313,340461476,1000,7552,599,5383,1570,10376,10068,248809,292320,146160,2494,160,0,0,970,0,774,257,0,26557.5,0.0870935,160,160,0,1570,5383,1,598,987,1347,160,30692,6108,44498,35902780,0,0,771,768
314,340461476,1000,7537,593,5351,1593,10416,10020,248659,299880,149940,2535,189,0,0,972,0,719,268,0,26707.6,0.0908509,189,189,0,1593,5351,1,592,982,1364,189,31150,6108,44913,34737140,0,0,757,753
315,340461476,1000,7509,616,5343,1550,10392,10003,249315,304800,152400,2569,195,0,0,954,0,729,253,0,26051.7,0.089061,195,195,0,1550,5343,0,616,1012,1362,195,31363,6402,44983,35721714,0,0,800,787
316,340461476,1000,7480,631,5307,1542,10273,10153,248635,296920,148460,2521,159,0,0,961,0,733,257,0,26731.8,0.0854715,159,159,0,1542,5307,1,630,980,1382,159,31606,6693,45096,36428810,0,0,830,803
317,340461476,1000,7585,640,5342,1603,10199,10104,248939,301360,150680,2541,205,0,0,1034,0,683,246,0,26427.9,0.0900303,205,205,0,1603,5342,1,639,1000,1336,205,32153,6959,45629,36947206,0,0,850,826
318,340461476,1000,7597,622,5419,1556,10157,10245,248972,300840,150420,2600,200,0,0,984,0,713,259,0,26395,0.0876955,200,200,0,1556,5419,1,621,1056,1344,200,32232,6996,45525,36704687,0,0,843,834
319,340461476,1000,7539,631,5379,1529,10188,10425,248653,297640,148820,2533,186,0,0,962,0,742,278,0,26714.1,0.0877377,186,186,0,1529,5379,1,630,984,1363,186,32372,7469,45521,37725800,0,0,871,858
320,340461476,1000,7579,631,5322,1626,10084,10456,249088,297760,148880,2515,193,0,0,1043,0,738,265,0,26279.2,0.089753,193,193,0,1626,5322,0,631,968,1354,193,32142,7607,45041,38211477,0,0,903,874
321,340461476,1000,7611,617,5404,1590,10084,10376,248349,309880,154940,2656,204,0,0,987,0,686,269,0,27018.2,0.0882562,204,204,0,1590,5404,0,617,1054,1398,204,32664,7410,45910,37314537,0,0,880,848
322,340461476,1000,7593,589,5368,1636,10169,10258,248594,288440,144220,2514,178,0,0,1009,0,752,275,0,26773.3,0.0871893,178,178,0,1636,5368,0,589,993,1343,178,32424,7392,45597,35757230,0,0,861,834
323,340461476,1000,7629,592,5369,1668,10199,10101,248743,288200,144100,2495,161,0,0,1063,0,762,265,0,26624.3,0.092821,161,161,0,1668,5369,0,592,1027,1307,161,32156,7576,45479,35935390,0,0,862,848
324,340461476,1000,7601,602,5401,1598,10300,10004,248792,321560,160780,2734,193,0,0,1010,0,752,286,0,26575.4,0.0923815,193,193,0,1598,5401,0,602,1097,1444,193,32423,7875,46016,36051280,0,0,877,862
325,340461476,1000,7511,605,5363,1543,10273,10143,248571,281160,140580,2425,177,0,0,935,0,763,262,0,26796.5,0.0826453,177,177,0,1543,5363,1,604,991,1257,177,32194,8359,45758,37586168,0,0,918,866
326,340461476,1000,7470,610,5289,1571,10322,10251,248892,288440,144220,2434,177,0,0,950,0,731,260,0,26475.5,0.0953068,177,177,0,1571,5289,1,609,953,1304,177,31730,8752,45113,38818857,0,0,932,887
327,340461476,1000,7470,613,5217,1640,10290,10271,249117,320000,160000,2635,191,0,0,1015,0,723,292,0,26250.6,0.0917887,191,191,0,1640,5217,1,612,963,1481,191,31708,9045,45153,39632260,0,0,962,903
328,340461476,1000,7520,630,5285,1605,10246,10355,248326,286880,143440,2523,172,0,0,971,0,646,275,0,27041.7,0.0820331,172,172,0,1605,5285,0,630,1052,1299,172,31627,9248,45185,40173257,0,0,959,927
329,340461476,1000,7478,622,5212,1644,10242,10438,248746,294200,147100,2489,196,0,0,987,0,733,296,0,26621.7,0.0942612,196,196,0,1644,5212,0,622,978,1315,196,31006,9285,44286,40408485,0,0,948,925
330,340461476,1000,7541,608,5195,1738,10254,10461,248900,310280,155140,2624,206,0,0,1037,0,709,265,0,26467.8,0.0904885,206,206,0,1738,5195,0,608,1031,1387,206,30655,9152,44192,39030685,0,0,930,903
331,340461476,1000,7535,611,5180,1744,10224,10488,248703,294200,147100,2559,168,0,0,1010,0,746,270,0,26664.8,0.0853029,168,168,0,1744,5180,0,611,1073,1318,168,30141,9155,43642,38600614,0,0,937,910
332,340461476,1000,7543,605,5186,1752,10186,10473,248495,286480,143240,2475,179,0,0,989,0,728,253,0,26872.9,0.0906351,179,179,0,1752,5186,0,605,1050,1246,179,29666,9423,43066,39400941,0,0,936,904
333,340461476,1000,7528,597,5112,1819,10207,10333,248449,299320,149660,2537,192,0,0,1031,0,749,297,0,26918.9,0.0938038,192,192,0,1819,5112,1,596,1050,1295,192,28611,9329,41952,39063117,0,0,911,896
334,340461476,1000,7557,606,5097,1854,10347,10344,248614,301840,150920,2560,159,0,0,1005,0,736,240,0,26754,0.0899336,159,159,0,1854,5097,2,604,1057,1344,159,28339,9439,41821,40005389,0,0,909,897
335,340461476,1000,7548,597,5073,1878,10375,10254,248819,292720,146360,2496,193,0,0,991,0,744,256,0,26549,0.0886363,193,193,0,1878,5073,1,596,1060,1243,193,27799,9409,41440,39641725,0,0,900,903
336,340461476,1000,7617,582,5095,1940,10358,9961,248893,299080,149540,2522,181,0,0,1021,0,695,257,0,26475,0.0906976,181,181,0,1940,5095,1,581,1079,1262,181,27283,9416,40990,38732450,0,0,884,884
337,340461476,1000,7617,597,5031,1989,10413,9968,248737,312400,156200,2632,172,0,0,1028,0,736,292,0,26631.1,0.0885216,172,172,0,1989,5031,1,596,1108,1352,172,26822,9493,40509,38962263,0,0,892,886
338,340461476,1000,7634,583,5053,1998,10447,9849,249048,302840,151420,2586,174,0,0,1016,0,753,246,0,26320.1,0.0852467,174,174,0,1998,5053,1,582,1128,1284,174,26605,9326,40509,38001659,0,0,870,881
339,340461476,1000,7627,595,5017,2015,10454,9853,248839,301680,150840,2570,198,0,0,960,0,714,253,0,26529.1,0.0869109,198,198,0,2015,5017,1,594,1122,1250,198,25963,9505,40070,38565932,0,0,875,905
340,340461476,1000,7501,607,4920,1974,10387,10102,248583,310080,155040,2557,152,0,0,879,0,748,257,0,26785.2,0.087938,152,152,0,1974,4920,1,606,1102,1303,152,25269,9601,39258,38726190,0,0,894,939
341,340461476,1000,7534,580,4829,2125,10338,10172,248863,312000,156000,2493,192,0,0,994,0,694,267,0,26505.2,0.0863814,192,192,0,2125,4829,2,578,1012,1289,192,24613,9389,38565,37642721,0,0,875,903
342,340461476,1000,7423,578,4831,2014,10288,10396,248361,307320,153660,2567,189,0,0,898,0,718,291,0,27007.2,0.0849525,189,189,0,2014,4831,1,577,1150,1228,189,24190,9311,38312,36999023,0,0,865,891
343,340461476,1000,7460,567,4765,2128,10265,10250,248606,310960,155480,2495,165,0,0,986,0,692,257,0,26762.3,0.0878798,165,165,0,2128,4765,0,567,1050,1280,165,23591,9447,37647,38056853,0,0,853,871
344,340461476,1000,7480,595,4708,2177,10384,10181,248638,302240,151120,2531,180,0,0,978,0,696,262,0,26730.3,0.0860633,180,180,0,2177,4708,2,593,1123,1228,180,22949,9296,37044,36990199,0,0,861,883
345,340461476,1000,7482,592,4687,2203,10363,10245,248818,301280,150640,2514,168,0,0,990,0,718,270,0,26550.3,0.0884406,168,168,0,2203,4687,3,589,1136,1210,168,22413,9263,36542,37058184,0,0,849,881
346,340461476,1000,7586,589,4683,2314,10370,10175,248460,304080,152040,2519,176,0,0,1040,0,697,239,0,26908.3,0.088125,176,176,0,2314,4683,4,585,1146,1197,176,22130,9379,36510,37619690,0,0,861,882
347,340461476,1000,7464,581,4653,2230,10403,10267,248938,309760,154880,2598,186,0,0,940,0,755,307,0,26430.4,0.088491,186,186,0,2230,4653,4,577,1216,1196,186,21557,9027,35927,36454307,0,0,831,870
348,340461476,1000,7558,613,4595,2350,10392,10344,248908,296520,148260,2453,172,0,0,1032,0,674,264,0,26460.4,0.0853253,172,172,0,2350,4595,5,608,1116,1165,172,20963,9249,35451,37741187,0,0,869,895
349,340461476,1000,7536,598,4641,2297,10379,10298,248645,307240,153620,2603,185,0,0,999,0,750,271,0,26723.4,0.0892365,185,185,0,2297,4641,9,589,1263,1155,185,20513,9041,34957,37374351,0,0,832,860
350,340461476,1000,7575,602,4601,2372,10383,10147,249057,309680,154840,2572,189,0,0,1016,0,719,258,0,26311.5,0.086979,189,189,0,2372,4601,8,594,1206,1177,189,20173,9152,34894,37696277,0,0,848,883
351,340461476,1000,7529,604,4590,2335,10436,10189,249012,294640,147320,2484,172,0,0,970,0,757,259,0,26356.5,0.0849634,172,172,0,2335,4590,7,597,1197,1115,172,19769,9129,34466,37804060,0,0,846,879
352,340461476,1000,7547,614,4535,2398,10453,10060,248893,306640,153320,2532,182,0,0,1023,0,740,265,0,26475.5,0.0894532,182,182,0,2398,4535,8,606,1160,1190,182,19338,9132,34055,37625275,0,0,841,885
353,340461476,1000,7583,584,4625,2374,10438,10101,248267,315480,157740,2594,189,0,0,990,0,683,271,0,27101.6,0.0863408,189,189,0,2374,4625,7,577,1256,1149,189,19172,8759,33959,36475523,0,0,790,841
354,340461476,1000,7558,576,4613,2369,10379,10225,248763,302400,151200,2524,170,0,0,947,0,719,253,0,26605.6,0.0859058,170,170,0,2369,4613,3,573,1201,1153,170,18817,8634,33506,36754869,0,0,754,815
355,340461476,1000,7545,555,4586,2404,10292,10163,248968,304360,152180,2485,173,0,0,989,0,772,230,0,26400.6,0.0879815,173,173,0,2404,4586,5,550,1135,1177,173,18652,8128,33281,35497232,0,0,715,770
356,340461476,1000,7533,570,4541,2422,10286,10311,248675,319440,159720,2616,163,0,0,963,0,700,275,0,26693.7,0.0867414,163,163,0,2422,4541,4,566,1222,1231,163,18554,7969,33046,35442104,0,0,724,771
357,340461476,1000,7478,556,4497,2425,10288,10273,248618,297400,148700,2460,151,0,0,998,0,771,282,0,26750.7,0.0835639,151,151,0,2425,4497,4,552,1200,1109,151,18159,7602,32538,33272240,0,0,713,750
358,340461476,1000,7560,548,4524,2488,10209,10315,248652,307000,153500,2519,180,0,0,1027,0,693,252,0,26716.7,0.0899485,180,180,0,2488,4524,5,543,1184,1155,180,18209,6955,32827,31329423,0,0,681,725
359,340461476,1000,7630,548,4590,2492,10269,10226,248869,319280,159640,2643,164,0,0,1005,0,672,263,0,26499.8,0.0870251,164,164,0,2492,4590,5,543,1298,1181,164,18124,7247,32746,32732105,0,0,682,748
360,340461476,1000,7727,539,4627,2561,10294,10162,248533,296640,148320,2507,148,0,0,1060,0,718,245,0,26835.8,0.0829985,148,148,0,2561,4627,7,532,1228,1131,148,18013,6934,32647,31678394,0,0,666,731
361,340461476,1000,7715,523,4661,2531,10224,10195,249058,307920,153960,2604,171,0,0,974,0,736,250,0,26310.8,0.0904657,171,171,0,2531,4661,8,515,1274,1159,171,17957,6420,32729,30010181,0,0,645,700
362,340461476,1000,7648,530,4595,2523,10377,10131,248752,321400,160700,2632,153,0,0,949,0,753,263,0,26616.8,0.0854467,153,153,0,2523,4595,13,517,1245,1234,153,17770,6498,32448,31174576,0,0,634,708
363,340461476,1000,7686,562,4547,2577,10357,10185,248746,304760,152380,2496,143,0,0,1002,0,728,236,0,26622.8,0.082815,143,143,0,2577,4547,11,551,1201,1152,143,17717,6714,32418,32787883,0,0,655,750
364,340461476,1000,7593,562,4499,2532,10402,10138,248368,318640,159320,2572,168,0,0,965,0,798,260,0,27000.8,0.0873564,168,168,0,2532,4499,8,554,1267,1137,168,17550,6436,32089,32420937,0,0,621,723
365,340461476,1000,7608,558,4513,2537,10374,10154,248326,321760,160880,2604,186,0,0,971,0,717,239,0,27042.8,0.0847375,186,186,0,2537,4513,7,551,1253,1165,186,17599,6431,32168,32260207,0,0,623,704
366,340461476,1000,7507,543,4481,2483,10348,10243,248856,300760,150380,2482,147,0,0,971,0,780,292,0,26512.8,0.0840463,147,147,0,2483,4481,12,531,1222,1113,147,17369,6222,31655,31667333,0,0,604,684
367,340461476,1000,7483,558,4481,2444,10436,10166,248490,309640,154820,2533,165,0,0,978,0,716,286,0,26878.8,0.0881525,165,165,0,2444,4481,14,544,1249,1119,165,17428,6156,31853,32083828,0,0,609,697
368,340461476,1000,7497,541,4522,2434,10418,10192,248861,317880,158940,2587,174,0,0,996,0,717,265,0,26507.8,0.0868065,174,174,0,2434,4522,17,524,1248,1165,174,17502,5778,31725,30690448,0,0,595,657
369,340461476,1000,7468,552,4517,2399,10441,10321,248742,296160,148080,2478,151,0,0,972,0,744,257,0,26626.8,0.0833892,151,151,0,2399,4517,15,537,1189,1138,151,17436,5819,31544,30965219,0,0,625,688
370,340461476,1000,7446,539,4507,2400,10450,10297,248731,298720,149360,2470,158,0,0,996,0,765,253,0,26637.8,0.0899066,158,158,0,2400,4507,15,524,1177,1135,158,17525,5495,31769,30083679,0,0,605,669
371,340461476,1000,7445,551,4559,2335,10442,10316,248816,313440,156720,2592,190,0,0,957,0,696,262,0,26552.8,0.089173,190,190,0,2335,4559,12,539,1250,1152,190,17776,5682,32139,30680825,0,0,622,689
372,340461476,1000,7475,532,4558,2385,10417,10391,248701,296200,148100,2458,152,0,0,1014,0,716,268,0,26667.8,0.084714,152,152,0,2385,4558,13,519,1178,1128,152,17692,5437,31999,29105602,0,0,598,644
373,340461476,1000,7543,525,4594,2424,10475,10326,248621,305800,152900,2558,157,0,0,1028,0,698,262,0,26747.8,0.0900329,157,157,0,2424,4594,11,514,1242,1159,157,17940,5089,32359,27659732,0,0,569,628
374,340461476,1000,7590,533,4658,2399,10490,10193,248916,308400,154200,2580,173,0,0,1016,0,704,265,0,26452.8,0.0874681,173,173,0,2399,4658,10,523,1242,1165,173,18370,5108,33111,28052267,0,0,589,645
375,340461476,1000,7605,550,4644,2411,10491,10262,248789,298640,149320,2505,152,0,0,1001,0,713,273,0,26579.8,0.0857742,152,152,0,2411,4644,9,541,1204,1149,152,18489,5088,33048,29342788,0,0,594,654
376,340461476,1000,7666,551,4729,2386,10535,10129,248483,313880,156940,2610,159,0,0,1037,0,738,238,0,26885.8,0.0890026,159,159,0,2386,4729,7,544,1266,1185,159,18784,5041,33585,29036702,0,0,592,649
377,340461476,1000,7632,564,4789,2279,10614,10153,248451,313280,156640,2629,178,0,0,949,0,709,274,0,26917.8,0.0856561,178,178,0,2279,4789,10,554,1271,1180,178,19208,5090,34127,29228582,0,0,594,657
378,340461476,1000,7584,538,4750,2296,10671,10134,248658,303960,151980,2482,160,0,0,981,0,748,281,0,26710.8,0.0859223,160,160,0,2296,4750,5,533,1167,1155,160,19045,4885,33871,28037875,0,0,575,652
379,340461476,1000,7586,546,4783,2257,10720,9991,249316,312200,156100,2577,163,0,0,967,0,698,267,0,26052.8,0.0878759,163,163,0,2257,4783,3,543,1184,1230,163,19314,4770,34295,27495846,0,0,582,646
380,340461476,1000,7585,557,4821,2207,10702,10035,248794,320120,160060,2591,166,0,0,943,0,685,259,0,26574.8,0.0834489,166,166,0,2207,4821,4,553,1178,1247,166,19618,4842,34649,28175705,0,0,595,656
381,340461476,1000,7567,548,4822,2197,10653,10147,248723,301360,150680,2486,167,0,0,971,0,721,268,0,26645.8,0.083015,167,167,0,2197,4822,4,544,1149,1170,167,19571,4855,34658,28469178,0,0,597,644
382,340461476,1000,7604,549,4832,2223,10641,10160,248744,312240,156120,2552,159,0,0,988,0,674,277,0,26624.8,0.0884183,159,159,0,2223,4832,8,541,1145,1248,159,19855,4913,34909,28691508,0,0,616,648
383,340461476,1000,7608,563,4866,2179,10588,10336,248736,317760,158880,2606,165,0,0,969,0,685,280,0,26632.8,0.0852701,165,165,0,2179,4866,8,555,1162,1279,165,20218,5210,35576,30489752,0,0,641,669
384,340461476,1000,7600,553,4887,2160,10581,10364,248670,305720,152860,2548,181,0,0,992,0,737,263,0,26698.8,0.083814,181,181,0,2160,4887,9,544,1176,1191,181,20331,5117,35565,29458948,0,0,640,660
385,340461476,1000,7669,544,4927,2198,10547,10261,249024,301320,150660,2532,168,0,0,1044,0,729,246,0,26344.8,0.0873307,168,168,0,2198,4927,10,534,1176,1188,168,20573,5075,35885,29227144,0,0,634,665
386,340461476,1000,7734,535,4984,2215,10547,10248,248917,315760,157880,2656,151,0,0,1019,0,687,267,0,26451.8,0.0874311,151,151,0,2215,4984,7,528,1215,1290,151,20878,5058,36342,28860536,0,0,627,645
387,340461476,1000,7833,556,5005,2272,10550,10103,248949,308160,154080,2567,167,0,0,1049,0,697,253,0,26419.8,0.0837717,167,167,0,2272,5005,7,549,1149,1251,167,21259,5184,37240,29607735,0,0,636,665
388,340461476,1000,7824,561,5040,2223,10560,10139,248490,310040,155020,2618,165,0,0,961,0,696,274,0,26878.8,0.0857339,165,165,0,2223,5040,7,554,1213,1240,165,21319,5292,37323,30208377,0,0,661,677
389,340461476,1000,7774,553,5010,2211,10481,10308,248606,329320,164660,2665,159,0,0,966,0,744,272,0,26762.8,0.0866945,159,159,0,2211,5010,5,548,1163,1343,159,21247,5178,37303,29128164,0,0,657,680
