Time,NodeID,IndividualID,Gender,AgeYears,InfectionDuration
3896,340461476,926,M,2.14521,28.75
3896,340461476,931,F,2.11233,16.25
3896,340461476,937,M,1.98356,24.25
3896,340461476,937,M,1.98356,27.5
3896,340461476,944,M,1.88767,22.25
3896,340461476,947,F,1.87397,23.75
3896,340461476,965,M,1.65479,36.375
3896,340461476,965,M,1.65479,28.625
3896,340461476,979,M,1.43014,32.125
3896,340461476,980,M,1.41644,8.625
3896,340461476,982,F,1.41096,20.375
3896,340461476,985,F,1.34521,25.625
3896,340461476,988,M,1.32055,28.75
3896,340461476,1009,F,1.08493,35.75
3896,340461476,1010,F,1.00548,29.125
3896,340461476,1015,M,0.983562,28.75
3896,340461476,1017,F,0.953425,30.375
3896,340461476,1032,F,0.775342,34.375
3896,340461476,1056,F,0.49589,23.25
3896,340461476,1056,F,0.49589,25.5
3896,340461476,1061,M,0.452055,28.625
3896,340461476,1065,F,0.430137,28.5
3896,340461476,1071,F,0.345205,30.875
3896,340461476,1074,F,0.315068,83.125
3897,340461476,7,M,10.6795,72
3897,340461476,42,M,10.6795,76
3897,340461476,48,M,10.6795,83.125
3897,340461476,50,M,10.6795,116.625
3897,340461476,51,F,10.6795,70.875
3897,340461476,110,F,10.6301,92.25
3897,340461476,114,M,10.5616,97.625
3897,340461476,123,M,10.4274,73.125
3897,340461476,128,F,10.3973,82.375
3897,340461476,175,M,9.95616,147.5
3897,340461476,288,F,8.66301,103.75
3897,340461476,348,M,7.93151,117.875
3897,340461476,376,M,7.75616,89.375
3897,340461476,408,M,7.43562,93.25
3897,340461476,420,F,7.30685,83.625
3897,340461476,441,M,7.07945,90.625
3897,340461476,484,F,6.70685,82.375
3897,340461476,527,F,6.23562,125.125
3897,340461476,543,F,6.04931,133.5
3897,340461476,574,F,5.74521,77.5
3897,340461476,584,F,5.68767,119.625
3897,340461476,615,M,5.46027,77
3897,340461476,666,M,4.90411,27
3897,340461476,672,F,4.83014,30.375
3897,340461476,676,F,4.76986,28.75
3897,340461476,676,F,4.76986,30.875
3897,340461476,677,F,4.76712,20
3897,340461476,680,M,4.74247,22.5
3897,340461476,681,M,4.73699,27.5
3897,340461476,681,M,4.73699,29.875
3897,340461476,693,F,4.62192,28
3897,340461476,707,M,4.47945,15.375
3897,340461476,711,M,4.46027,29.75
3897,340461476,711,M,4.46027,33.875
3897,340461476,715,M,4.43562,31.25
3897,340461476,715,M,4.43562,26.75
3897,340461476,716,F,4.41096,35.25
3897,340461476,721,F,4.31507,36.5
3897,340461476,730,M,4.2411,30.25
3897,340461476,730,M,4.2411,28.75
3897,340461476,731,M,4.23014,31.375
3897,340461476,733,M,4.21096,32.375
3897,340461476,735,M,4.1863,32.125
3897,340461476,737,M,4.16712,27.375
3897,340461476,739,M,4.14795,30.5
3897,340461476,741,F,4.14247,30.625
3897,340461476,754,F,4.01644,29.875
3897,340461476,757,M,3.98082,35.5
3897,340461476,766,F,3.87945,29.25
3897,340461476,766,F,3.87945,25.625
3897,340461476,767,F,3.87671,29.625
3897,340461476,771,F,3.8274,26
3897,340461476,773,F,3.81918,18.5
3897,340461476,787,F,3.63562,14.375
3897,340461476,796,M,3.54247,34.5
3897,340461476,796,M,3.54247,26.625
3897,340461476,796,M,3.54247,33
3897,340461476,810,M,3.3863,26.5
3897,340461476,810,M,3.3863,30.875
3897,340461476,814,F,3.34247,20.75
3897,340461476,818,F,3.31781,34.625
3897,340461476,822,M,3.29863,31.25
3897,340461476,834,F,3.1863,30.125
3897,340461476,834,F,3.1863,31.625
3897,340461476,836,M,3.1726,34.625
3897,340461476,838,M,3.14795,28.125
3897,340461476,840,F,3.13151,35.25
3897,340461476,847,F,3.06849,26.125
3897,340461476,847,F,3.06849,28.5
3897,340461476,848,F,3.04384,36.875
3897,340461476,854,M,2.98082,28.875
3897,340461476,855,F,2.97808,23.125
3897,340461476,862,M,2.89041,32.125
3897,340461476,865,M,2.84932,33.25
3897,340461476,866,F,2.84384,31.25
3897,340461476,866,F,2.84384,29.375
3897,340461476,872,M,2.78082,33
3897,340461476,879,F,2.70137,37.25
3897,340461476,882,F,2.68219,31.125
3897,340461476,885,F,2.64384,30.25
3897,340461476,885,F,2.64384,33.75
3897,340461476,895,F,2.47945,13.625
3897,340461476,899,M,2.44384,30.5
3897,340461476,902,F,2.41096,28.25
3897,340461476,905,F,2.36712,32.125
3897,340461476,906,M,2.36438,34.75
3897,340461476,913,F,2.22466,28.375
3897,340461476,913,F,2.22466,32.875
3897,340461476,918,M,2.18904,28.125
3897,340461476,918,M,2.18904,37.375
3897,340461476,920,M,2.16712,35.625
3897,340461476,924,F,2.15068,30.25
3897,340461476,928,F,2.12329,25.75
3897,340461476,928,F,2.12329,25
3897,340461476,935,F,2.01644,15.75
3897,340461476,944,M,1.89041,24.5
3897,340461476,947,F,1.87671,31.625
3897,340461476,964,M,1.67397,29.75
3897,340461476,966,M,1.64932,31
3897,340461476,967,F,1.63014,29.25
3897,340461476,974,M,1.50137,29.75
3897,340461476,976,M,1.47945,29.25
3897,340461476,984,F,1.36438,33.75
3897,340461476,989,M,1.32329,31.375
3897,340461476,990,M,1.31233,33.875
3897,340461476,991,F,1.30959,12.875
3897,340461476,995,F,1.27397,23.25
3897,340461476,997,F,1.25753,9.25
3897,340461476,999,M,1.18356,31.125
3897,340461476,1000,F,1.18082,31.375
3897,340461476,1005,F,1.13699,26.25
3897,340461476,1009,F,1.08767,31.125
3897,340461476,1014,M,0.986301,9.625
3897,340461476,1027,M,0.846575,33.375
3897,340461476,1032,F,0.778082,31.125
3897,340461476,1037,M,0.731507,30.75
3897,340461476,1040,F,0.706849,22.625
3897,340461476,1043,M,0.660274,31.5
3897,340461476,1051,M,0.567123,19.125
3897,340461476,1053,F,0.526027,6.375
3897,340461476,1056,F,0.49863,31.25
3897,340461476,1062,F,0.446575,9.625
3897,340461476,1067,F,0.389041,29
3897,340461476,1074,F,0.317808,20.75
3898,340461476,44,F,10.6822,68
3898,340461476,113,F,10.5753,89.875
3898,340461476,134,M,10.3507,90.25
3898,340461476,192,F,9.77808,114.875
3898,340461476,204,F,9.63288,103.875
3898,340461476,246,M,9.13699,103.125
3898,340461476,273,F,8.83836,158.125
3898,340461476,285,M,8.69589,135
3898,340461476,296,M,8.55068,71.5
3898,340461476,394,F,7.58082,93.25
3898,340461476,478,M,6.75068,155.875
3898,340461476,498,F,6.56164,106.25
3898,340461476,529,M,6.17534,78.5
3898,340461476,533,M,6.13151,103
3898,340461476,662,F,4.99178,38
3898,340461476,664,M,4.96986,32.25
3898,340461476,664,M,4.96986,35.875
3898,340461476,666,M,4.90685,33.625
3898,340461476,676,F,4.7726,36.625
3898,340461476,678,F,4.76712,28.75
3898,340461476,679,F,4.75342,32.125
3898,340461476,679,F,4.75342,28.375
3898,340461476,687,M,4.68767,25.125
3898,340461476,692,F,4.6274,37.125
3898,340461476,693,F,4.62466,30.25
3898,340461476,693,F,4.62466,33.75
3898,340461476,695,M,4.61096,35.5
3898,340461476,696,F,4.60822,16.625
3898,340461476,702,F,4.52603,28.625
3898,340461476,715,M,4.43836,29.5
3898,340461476,719,F,4.37534,19.625
3898,340461476,721,F,4.31781,34
3898,340461476,729,F,4.25205,31.5
3898,340461476,729,F,4.25205,32.75
3898,340461476,731,M,4.23288,30.125
3898,340461476,736,F,4.17534,27.125
3898,340461476,736,F,4.17534,28.75
3898,340461476,736,F,4.17534,31
3898,340461476,737,M,4.16986,34.25
3898,340461476,737,M,4.16986,31.625
3898,340461476,740,F,4.15068,29.875
3898,340461476,743,M,4.11233,30.875
3898,340461476,771,F,3.83014,33.375
3898,340461476,771,F,3.83014,27.625
3898,340461476,774,F,3.81918,36.875
3898,340461476,775,M,3.8,36.75
3898,340461476,778,M,3.73151,31.375
3898,340461476,778,M,3.73151,28.375
3898,340461476,791,M,3.6,26.375
3898,340461476,791,M,3.6,30.5
3898,340461476,791,M,3.6,28.75
3898,340461476,794,M,3.56164,23.625
3898,340461476,801,M,3.52329,10.5
3898,340461476,816,M,3.32603,30.625
3898,340461476,822,M,3.30137,37.5
3898,340461476,825,M,3.26849,30.5
3898,340461476,828,M,3.24932,7.375
3898,340461476,834,F,3.18904,27.125
3898,340461476,835,M,3.17808,31.25
3898,340461476,835,M,3.17808,36.625
3898,340461476,835,M,3.17808,29.75
3898,340461476,836,M,3.17534,28.625
3898,340461476,841,F,3.11781,32.25
3898,340461476,845,M,3.08493,28.25
3898,340461476,855,F,2.98082,30
3898,340461476,856,M,2.96712,26.625
3898,340461476,860,M,2.93425,37.5
3898,340461476,860,M,2.93425,32.625
3898,340461476,860,M,2.93425,40.75
3898,340461476,867,M,2.8411,29.875
3898,340461476,878,M,2.70685,25.375
3898,340461476,878,M,2.70685,33.875
3898,340461476,895,F,2.48219,13.25
3898,340461476,899,M,2.44658,36.375
3898,340461476,899,M,2.44658,25.625
3898,340461476,907,F,2.33425,29.75
3898,340461476,913,F,2.2274,39.125
3898,340461476,920,M,2.16986,38.75
3898,340461476,928,F,2.12603,28.375
3898,340461476,929,F,2.12603,27.5
3898,340461476,931,F,2.11781,19.375
3898,340461476,939,M,1.9726,25.875
3898,340461476,944,M,1.89315,30.375
3898,340461476,946,F,1.88493,30.25
3898,340461476,947,F,1.87945,35.125
3898,340461476,955,M,1.75068,31.75
3898,340461476,955,M,1.75068,28.875
3898,340461476,959,F,1.69589,31.75
3898,340461476,963,F,1.68219,27.375
3898,340461476,964,M,1.67671,24.375
3898,340461476,966,M,1.65205,33.875
3898,340461476,968,M,1.62466,21.625
3898,340461476,971,M,1.55068,27.125
3898,340461476,971,M,1.55068,33.875
3898,340461476,974,M,1.50411,31.25
3898,340461476,986,F,1.34521,19.5
3898,340461476,990,M,1.31507,25.125
3898,340461476,998,M,1.2274,26.5
3898,340461476,1000,F,1.18356,29.125
3898,340461476,1005,F,1.13973,28.125
3898,340461476,1006,M,1.13151,31.375
3898,340461476,1006,M,1.13151,26.625
3898,340461476,1006,M,1.13151,37.75
3898,340461476,1033,F,0.767123,35.125
3898,340461476,1038,F,0.720548,20.375
3898,340461476,1040,F,0.709589,32.75
3898,340461476,1043,M,0.663014,28.625
3898,340461476,1045,F,0.652055,32.25
3899,340461476,134,M,10.3534,101.5
3899,340461476,140,M,10.2904,89.875
3899,340461476,191,M,9.78356,78.5
3899,340461476,230,F,9.36438,90.375
3899,340461476,319,F,8.27397,91.25
3899,340461476,368,M,7.81096,136.875
3899,340461476,389,F,7.63562,103
3899,340461476,413,M,7.36712,87.5
3899,340461476,449,F,6.99178,111.625
3899,340461476,463,F,6.8274,97.25
3899,340461476,538,F,6.08219,217.25
3899,340461476,663,F,4.9863,31.5
3899,340461476,664,M,4.9726,32.75
3899,340461476,665,M,4.96712,30.375
3899,340461476,665,M,4.96712,32
3899,340461476,670,F,4.84932,30.625
3899,340461476,685,M,4.70959,24.375
3899,340461476,687,M,4.69041,33.125
3899,340461476,691,F,4.63014,34.125
3899,340461476,691,F,4.63014,30.75
3899,340461476,692,F,4.63014,26.125
3899,340461476,692,F,4.63014,33.875
3899,340461476,697,F,4.59726,32.875
3899,340461476,702,F,4.52877,32.75
3899,340461476,705,M,4.49863,28.625
3899,340461476,712,F,4.45753,35.125
3899,340461476,712,F,4.45753,30.125
3899,340461476,713,F,4.45479,21.25
3899,340461476,720,F,4.32877,33
3899,340461476,722,M,4.30685,32.75
3899,340461476,722,M,4.30685,31.875
3899,340461476,726,F,4.28767,26.5
3899,340461476,732,F,4.23562,19.875
3899,340461476,740,F,4.15342,40
3899,340461476,754,F,4.02192,38.625
3899,340461476,769,F,3.85479,27.125
3899,340461476,769,F,3.85479,28.5
3899,340461476,770,F,3.83562,33.625
3899,340461476,770,F,3.83562,30
3899,340461476,775,M,3.80274,29.75
3899,340461476,779,M,3.73151,33.75
3899,340461476,779,M,3.73151,33
3899,340461476,782,F,3.71507,28.75
3899,340461476,782,F,3.71507,28
3899,340461476,789,M,3.63014,38.625
3899,340461476,794,M,3.56438,31
3899,340461476,797,M,3.54795,30.5
3899,340461476,799,M,3.54247,28.125
3899,340461476,799,M,3.54247,32.625
3899,340461476,799,M,3.54247,36
3899,340461476,808,F,3.41096,36
3899,340461476,815,M,3.32877,18
3899,340461476,817,F,3.32603,28.25
3899,340461476,830,F,3.23288,32.875
3899,340461476,841,F,3.12055,29.625
3899,340461476,850,F,3.03288,34.375
3899,340461476,853,F,3.0137,30.25
3899,340461476,856,M,2.96986,28.125
3899,340461476,872,M,2.7863,35.125
3899,340461476,877,M,2.72877,19
3899,340461476,880,M,2.70411,27.25
3899,340461476,883,F,2.68493,32.375
3899,340461476,883,F,2.68493,37.625
3899,340461476,883,F,2.68493,35.75
3899,340461476,897,F,2.47945,16.75
3899,340461476,903,M,2.4137,19.625
3899,340461476,915,M,2.22192,28.875
3899,340461476,916,F,2.20548,39
3899,340461476,922,M,2.16164,26.625
3899,340461476,923,F,2.16164,23.25
3899,340461476,923,F,2.16164,28.5
3899,340461476,934,M,2.0411,9.625
3899,340461476,939,M,1.97534,31.25
3899,340461476,939,M,1.97534,29.25
3899,340461476,955,M,1.75342,33.625
3899,340461476,956,F,1.75342,22.75
3899,340461476,972,M,1.54795,34.25
3899,340461476,982,F,1.41918,30.5
3899,340461476,990,M,1.31781,38.125
3899,340461476,995,F,1.27945,36.375
3899,340461476,998,M,1.23014,38.375
3899,340461476,1018,M,0.947945,28.125
3899,340461476,1021,F,0.915069,8.625
3899,340461476,1022,F,0.912329,7.25
3899,340461476,1034,M,0.767123,28.625
3899,340461476,1039,F,0.723288,20.875
3899,340461476,1044,F,0.654795,37.5
3899,340461476,1066,F,0.39726,30.125
3899,340461476,1070,F,0.369863,9.5
3900,340461476,69,F,10.6877,47
3900,340461476,110,F,10.6384,59.25
3900,340461476,132,F,10.3726,77.625
3900,340461476,150,F,10.2164,80
3900,340461476,194,F,9.73699,158.875
3900,340461476,194,F,9.73699,52.875
3900,340461476,265,M,8.95068,92.25
3900,340461476,343,F,7.99178,91.5
3900,340461476,374,M,7.79178,93.125
3900,340461476,427,M,7.23836,135.875
3900,340461476,430,F,7.20822,86.375
3900,340461476,495,M,6.58904,83.5
3900,340461476,578,M,5.73151,82.625
3900,340461476,620,M,5.38904,136.5
3900,340461476,625,F,5.34521,98.625
3900,340461476,659,M,5.01644,24.375
3900,340461476,662,F,4.99726,32.125
3900,340461476,663,F,4.98904,34.25
3900,340461476,665,M,4.96986,30.5
3900,340461476,666,M,4.91233,34.875
3900,340461476,677,F,4.77534,25.5
3900,340461476,677,F,4.77534,28
3900,340461476,680,M,4.75068,26.5
3900,340461476,680,M,4.75068,41.75
3900,340461476,685,M,4.71233,39.875
3900,340461476,695,M,4.61644,38.375
3900,340461476,695,M,4.61644,32.375
3900,340461476,697,F,4.6,28.75
3900,340461476,697,F,4.6,34.875
3900,340461476,705,M,4.50137,27.625
3900,340461476,705,M,4.50137,30.875
3900,340461476,719,F,4.38082,40.25
3900,340461476,720,F,4.33151,26.125
3900,340461476,720,F,4.33151,39.25
3900,340461476,726,F,4.29041,31.25
3900,340461476,734,M,4.21918,20.25
3900,340461476,744,M,4.11507,35.875
3900,340461476,749,M,4.08493,30.875
3900,340461476,749,M,4.08493,27.875
3900,340461476,764,M,3.90685,38.875
3900,340461476,769,F,3.85753,33.75
3900,340461476,772,M,3.8274,23
3900,340461476,773,F,3.8274,31
3900,340461476,777,F,3.75342,12.625
3900,340461476,779,M,3.73425,39.5
3900,340461476,783,M,3.70959,32.75
3900,340461476,783,M,3.70959,39
3900,340461476,783,M,3.70959,36
3900,340461476,785,M,3.69315,40.625
3900,340461476,785,M,3.69315,32
3900,340461476,790,M,3.61918,21.75
3900,340461476,808,F,3.4137,32.5
3900,340461476,817,F,3.32877,31.5
3900,340461476,819,M,3.32055,26.875
3900,340461476,820,M,3.31781,16
3900,340461476,824,M,3.27945,28.125
3900,340461476,824,M,3.27945,32.625
3900,340461476,824,M,3.27945,35.75
3900,340461476,832,F,3.21096,19.625
3900,340461476,833,M,3.2,22.875
3900,340461476,850,F,3.03562,39.25
3900,340461476,858,M,2.94795,28.5
3900,340461476,864,F,2.87397,34.375
3900,340461476,864,F,2.87397,32.875
3900,340461476,867,M,2.84658,33.125
3900,340461476,876,F,2.73699,30.5
3900,340461476,876,F,2.73699,32.75
3900,340461476,880,M,2.70685,30.875
3900,340461476,890,M,2.5863,26.625
3900,340461476,915,M,2.22466,26.375
3900,340461476,916,F,2.20822,30.125
3900,340461476,922,M,2.16438,30.125
3900,340461476,922,M,2.16438,26
3900,340461476,931,F,2.12329,36.875
3900,340461476,952,F,1.77808,22.375
3900,340461476,957,F,1.73973,33.625
3900,340461476,957,F,1.73973,30
3900,340461476,958,F,1.73151,32
3900,340461476,968,M,1.63014,40.5
3900,340461476,977,M,1.48493,34.25
3900,340461476,986,F,1.35068,33.75
3900,340461476,1007,F,1.11781,12.25
3900,340461476,1026,M,0.873973,35.125
3900,340461476,1028,F,0.835616,28.25
3900,340461476,1042,F,0.70137,31.625
3900,340461476,1050,F,0.578082,41.75
3900,340461476,1051,M,0.575342,30.5
3900,340461476,1064,M,0.441096,7.5
3900,340461476,1083,M,0.282192,63.375
3901,340461476,50,M,10.6904,64.125
3901,340461476,77,F,10.6904,95.125
3901,340461476,117,M,10.5315,103.125
3901,340461476,169,F,10.0411,132.875
3901,340461476,192,F,9.7863,87.375
3901,340461476,227,M,9.39452,48.5
3901,340461476,282,M,8.73425,136
3901,340461476,322,M,8.24932,114
3901,340461476,369,F,7.8137,50.375
3901,340461476,395,F,7.56712,102
3901,340461476,452,M,6.98356,132.5
3901,340461476,456,M,6.91233,103.75
3901,340461476,504,F,6.50411,214.125
3901,340461476,526,M,6.26301,69.25
3901,340461476,563,F,5.85753,145.25
3901,340461476,628,F,5.29041,93.75
3901,340461476,657,F,5.0274,26.5
3901,340461476,657,F,5.0274,30.75
3901,340461476,662,F,5,36.25
3901,340461476,663,F,4.99178,39.125
3901,340461476,675,M,4.78082,13.375
3901,340461476,686,F,4.69863,36.375
3901,340461476,690,F,4.64384,30.5
3901,340461476,690,F,4.64384,31.625
3901,340461476,690,F,4.64384,28.75
3901,340461476,708,M,4.48219,20.375
3901,340461476,744,M,4.11781,28.375
3901,340461476,744,M,4.11781,32.75
3901,340461476,746,F,4.09041,30.125
3901,340461476,746,F,4.09041,31.875
3901,340461476,749,M,4.08767,36.125
3901,340461476,755,F,4.0274,36
3901,340461476,785,M,3.69589,27.125
3901,340461476,787,F,3.64658,20.125
3901,340461476,788,F,3.63836,22.625
3901,340461476,793,F,3.56986,39.875
3901,340461476,794,M,3.56986,35.375
3901,340461476,808,F,3.41644,31.25
3901,340461476,809,M,3.4137,20.375
3901,340461476,812,F,3.37534,10.375
3901,340461476,814,F,3.35342,35
3901,340461476,819,M,3.32329,32.125
3901,340461476,819,M,3.32329,29.625
3901,340461476,831,F,3.22192,34.125
3901,340461476,849,F,3.0411,37.75
3901,340461476,868,F,2.84384,36.375
3901,340461476,876,F,2.73973,39.5
3901,340461476,880,M,2.70959,30.25
3901,340461476,886,F,2.63562,20.25
3901,340461476,890,M,2.58904,25.5
3901,340461476,890,M,2.58904,31.875
3901,340461476,898,F,2.47945,25
3901,340461476,901,M,2.43014,42
3901,340461476,915,M,2.2274,28.25
3901,340461476,925,F,2.16164,30.375
3901,340461476,925,F,2.16164,24.375
3901,340461476,925,F,2.16164,25.875
3901,340461476,952,F,1.78082,32.75
3901,340461476,952,F,1.78082,28.75
3901,340461476,956,F,1.7589,41.25
3901,340461476,956,F,1.7589,27
3901,340461476,957,F,1.74247,35.375
3901,340461476,962,M,1.69041,9.25
3901,340461476,968,M,1.63288,35.25
3901,340461476,986,F,1.35342,40.375
3901,340461476,1011,M,1.01644,30.5
3901,340461476,1014,M,0.99726,16.5
3901,340461476,1035,M,0.767123,32.25
3901,340461476,1051,M,0.578082,30.125
3901,340461476,1055,F,0.515068,39.5
3901,340461476,1069,F,0.378082,8.625
3901,340461476,1074,F,0.328767,37.125
3901,340461476,1079,M,0.30137,75.125
3902,340461476,8,F,10.6932,92.75
3902,340461476,37,M,10.6932,51.5
3902,340461476,41,F,10.6932,72.25
3902,340461476,92,M,10.6932,114.375
3902,340461476,96,M,10.6932,136.75
3902,340461476,102,M,10.6849,97
3902,340461476,155,F,10.1753,118.5
3902,340461476,183,F,9.89315,76.5
3902,340461476,198,M,9.71233,118.875
3902,340461476,251,M,9.12329,147.25
3902,340461476,350,F,7.92603,80.25
3902,340461476,356,F,7.87397,97.5
3902,340461476,399,F,7.53973,88.375
3902,340461476,401,F,7.53151,178.375
3902,340461476,440,F,7.10685,109.75
3902,340461476,464,M,6.81918,68.625
3902,340461476,495,M,6.59452,98.25
3902,340461476,552,F,5.95616,165.75
3902,340461476,626,F,5.31781,122.5
3902,340461476,657,F,5.03014,29.875
3902,340461476,661,M,5.00548,36
3902,340461476,667,F,4.90411,33.5
3902,340461476,667,F,4.90411,36.875
3902,340461476,674,F,4.8,20.625
3902,340461476,686,F,4.70137,26.25
3902,340461476,686,F,4.70137,36.5
3902,340461476,703,F,4.51781,21.25
3902,340461476,707,M,4.49315,32.125
3902,340461476,713,F,4.46301,31.5
3902,340461476,732,F,4.24384,25.875
3902,340461476,746,F,4.09315,42.5
3902,340461476,755,F,4.03014,38.75
3902,340461476,768,F,3.87671,26.375
3902,340461476,786,M,3.64932,32.75
3902,340461476,803,M,3.52329,33.875
3902,340461476,831,F,3.22466,34.625
3902,340461476,831,F,3.22466,33.625
3902,340461476,833,M,3.20548,35
3902,340461476,833,M,3.20548,30
3902,340461476,857,F,2.96438,9.75
3902,340461476,864,F,2.87945,30.125
3902,340461476,868,F,2.84658,35.25
3902,340461476,870,M,2.81918,34.625
3902,340461476,870,M,2.81918,27.625
3902,340461476,893,M,2.50685,25.75
3902,340461476,894,F,2.50411,30.375
3902,340461476,894,F,2.50411,28.375
3902,340461476,894,F,2.50411,26.75
3902,340461476,896,F,2.49041,31.75
3902,340461476,898,F,2.48219,30
3902,340461476,901,M,2.43288,37.25
3902,340461476,901,M,2.43288,36.25
3902,340461476,908,M,2.34247,30.75
3902,340461476,936,F,2.03014,35
3902,340461476,942,F,1.91507,28.75
3902,340461476,969,F,1.63014,39
3902,340461476,991,F,1.32329,20
3902,340461476,994,M,1.29315,19.25
3902,340461476,1011,M,1.01918,26.125
3902,340461476,1021,F,0.923288,15.625
3902,340461476,1038,F,0.731507,30.25
3902,340461476,1039,F,0.731507,30
3902,340461476,1059,M,0.484931,21.375
3902,340461476,1062,F,0.460274,18.5
3903,340461476,27,M,10.6959,111.5
3903,340461476,61,M,10.6959,92.875
3903,340461476,75,M,10.6959,163.625
3903,340461476,80,M,10.6959,81.75
3903,340461476,99,F,10.6959,126.625
3903,340461476,196,M,9.73425,94.25
3903,340461476,202,M,9.65205,70
3903,340461476,223,F,9.45479,87.625
3903,340461476,272,F,8.86301,144.375
3903,340461476,282,M,8.73973,68.5
3903,340461476,323,M,8.25479,159.375
3903,340461476,362,F,7.8411,65.5
3903,340461476,383,F,7.70137,109
3903,340461476,457,M,6.90685,89.75
3903,340461476,485,F,6.70959,122.25
3903,340461476,508,M,6.46575,100.625
3903,340461476,516,M,6.38904,117.125
3903,340461476,548,F,6.00548,116.125
3903,340461476,553,M,5.93973,53.75
3903,340461476,572,F,5.76986,87.875
3903,340461476,585,F,5.69589,72.625
3903,340461476,631,M,5.26301,80.875
3903,340461476,659,M,5.02466,31.25
3903,340461476,659,M,5.02466,29.75
3903,340461476,667,F,4.90685,33.5
3903,340461476,668,M,4.87123,28.125
3903,340461476,668,M,4.87123,32.75
3903,340461476,668,M,4.87123,27.875
3903,340461476,669,M,4.86027,30.125
3903,340461476,669,M,4.86027,28.5
3903,340461476,696,F,4.62192,23.75
3903,340461476,700,F,4.5726,36.5
3903,340461476,700,F,4.5726,29.875
3903,340461476,703,F,4.52055,23.125
3903,340461476,707,M,4.49589,35.75
3903,340461476,709,F,4.48219,32.125
3903,340461476,709,F,4.48219,28.125
3903,340461476,728,M,4.29315,29.375
3903,340461476,728,M,4.29315,31.75
3903,340461476,728,M,4.29315,32.875
3903,340461476,732,F,4.24658,30.75
3903,340461476,734,M,4.2274,25.625
3903,340461476,734,M,4.2274,29.75
3903,340461476,761,F,3.93699,30.5
3903,340461476,784,M,3.71233,33.125
3903,340461476,784,M,3.71233,31.375
3903,340461476,784,M,3.71233,33
3903,340461476,787,F,3.65205,31.25
3903,340461476,788,F,3.64384,30
3903,340461476,790,M,3.6274,27.25
3903,340461476,790,M,3.6274,28.5
3903,340461476,795,F,3.56712,21.125
3903,340461476,800,M,3.53973,29.375
3903,340461476,800,M,3.53973,33.5
3903,340461476,803,M,3.52603,37.375
3903,340461476,803,M,3.52603,33.75
3903,340461476,809,M,3.41918,29.75
3903,340461476,815,M,3.33973,31.875
3903,340461476,820,M,3.32603,16.125
3903,340461476,821,M,3.31781,33.125
3903,340461476,821,M,3.31781,27.375
3903,340461476,829,F,3.25479,24.125
3903,340461476,832,F,3.21918,27.5
3903,340461476,849,F,3.04658,26.5
3903,340461476,849,F,3.04658,32
3903,340461476,852,M,3.03288,28
3903,340461476,870,M,2.82192,38.125
3903,340461476,886,F,2.6411,29.125
3903,340461476,893,M,2.50959,28.25
3903,340461476,896,F,2.49315,33.875
3903,340461476,896,F,2.49315,28.875
3903,340461476,903,M,2.42466,24.625
3903,340461476,908,M,2.34521,32.5
3903,340461476,908,M,2.34521,30.875
3903,340461476,909,M,2.34521,25.75
3903,340461476,910,M,2.31507,32.75
3903,340461476,910,M,2.31507,23
3903,340461476,935,F,2.03288,27.25
3903,340461476,936,F,2.03288,27.375
3903,340461476,938,M,2.00274,29.75
3903,340461476,948,F,1.8137,9.5
3903,340461476,969,F,1.63288,37.25
3903,340461476,969,F,1.63288,26.75
3903,340461476,981,M,1.43014,25
3903,340461476,983,M,1.4137,30.125
3903,340461476,983,M,1.4137,29.5
3903,340461476,996,M,1.28767,26.25
3903,340461476,1029,F,0.841096,27
3903,340461476,1030,M,0.830137,42.5
3903,340461476,1030,M,0.830137,32
3903,340461476,1054,M,0.531507,29.375
3903,340461476,1059,M,0.487671,31.5
3903,340461476,1059,M,0.487671,29.625
3903,340461476,1079,M,0.306849,29.5
3904,340461476,51,F,10.6986,142.125
3904,340461476,56,F,10.6986,93.5
3904,340461476,83,M,10.6986,146.625
3904,340461476,108,M,10.6521,56.75
3904,340461476,160,M,10.1233,58
3904,340461476,197,F,9.72329,202.25
3904,340461476,221,F,9.47123,116.25
3904,340461476,253,M,9.10959,122.125
3904,340461476,306,F,8.44384,94.875
3904,340461476,306,F,8.44384,86.875
3904,340461476,364,F,7.83836,89.75
3904,340461476,438,F,7.12055,103.625
3904,340461476,529,M,6.19178,115.875
3904,340461476,538,F,6.09589,165.125
3904,340461476,658,M,5.03014,33.5
3904,340461476,669,M,4.86301,32.375
3904,340461476,675,M,4.78904,18.25
3904,340461476,689,F,4.65479,40.25
3904,340461476,689,F,4.65479,30.75
3904,340461476,700,F,4.57534,32
3904,340461476,703,F,4.52329,32.75
3904,340461476,708,M,4.49041,32.375
3904,340461476,708,M,4.49041,27.375
3904,340461476,755,F,4.03562,36.375
3904,340461476,760,M,3.94795,34.5
3904,340461476,760,M,3.94795,42.875
3904,340461476,768,F,3.88219,35.5
3904,340461476,768,F,3.88219,29.875
3904,340461476,772,M,3.83836,45.375
3904,340461476,772,M,3.83836,35.5
3904,340461476,795,F,3.56986,32
3904,340461476,798,F,3.5589,36.125
3904,340461476,798,F,3.5589,33.125
3904,340461476,798,F,3.5589,32.5
3904,340461476,800,M,3.54247,31.25
3904,340461476,802,M,3.53425,30.5
3904,340461476,802,M,3.53425,47
